,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.16984150273595816,15.0,13.5,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,15.0,0.1789914638408042,14.982319734780233,13.510195909774728,12.0,59.91838101547338,0.0,0.07576071887506004,60.0
2024-01-01 00:30:00,2.0,15.0,0.17597478548764703,14.964939013640688,13.520058379928432,12.0,59.83693733775294,0.0,0.07559799485028137,60.0
2024-01-01 00:45:00,2.0,15.0,0.17302577764520072,14.947851112550255,13.529595367250852,12.0,59.755668590302804,0.0,0.07543562033523059,60.0
2024-01-01 01:00:00,2.0,15.0,0.17014287264475636,14.931049463258342,13.538814643145146,12.0,59.67457439739583,0.0,0.07527359457920693,60.0
2024-01-01 01:15:00,2.0,15.0,0.16732453924470522,14.91452764967504,13.54772379793792,12.0,59.59365438411192,0.0,0.07511191683312209,60.0
2024-01-01 01:30:00,2.0,15.0,0.16456928178386793,14.898279404335472,13.556330245089018,12.0,59.512908176336225,0.0,0.0749505863494966,60.0
2024-01-01 01:45:00,2.0,15.0,0.16187563935449692,14.882298604946286,13.564641225303502,12.0,59.43233540075745,0.0,0.07478960238245656,60.0
2024-01-01 02:00:00,2.0,15.0,0.1665524939875156,14.866579271012402,13.572663810548057,11.0,59.351935684866135,1.5404480000000003,0.07396531010415756,60.0
2024-01-01 02:15:00,2.0,15.0,0.1648026163813206,14.850353111324251,13.576623721701774,11.0,59.049771352456034,0.0,0.07421631364500365,60.0
2024-01-01 02:30:00,2.0,15.0,0.1625902899076785,14.8343464716085,13.580355122161832,11.0,59.32832524366423,0.0,0.07458179065472287,60.0
2024-01-01 02:45:00,2.0,15.0,0.16042592215135829,14.818554586826242,13.583863615443965,11.0,59.24814892786245,0.12837066666666666,0.07427447263714745,60.0
2024-01-01 03:00:00,2.0,15.0,0.15830840579143154,14.802972801973208,13.58715467419264,11.0,59.03030298260036,0.0,0.07436837857101818,60.0
