,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,59.91838101547338,0.385112,0.07522756698108432,60.0
2024-01-01 00:30:00,2.0,59.42351048240723,0.12837066666666666,0.0745880888795947,60.0
2024-01-01 00:45:00,2.0,59.20532739593847,2.439042666666667,0.07294073163234545,60.0
2024-01-01 01:00:00,2.0,58.65493912734182,1.5404480000000003,0.07320018229112173,60.0
2024-01-01 01:15:00,2.0,59.07027194618797,0.0,0.07406620157097736,60.0
2024-01-01 01:30:00,2.0,59.20565228372514,0.0,0.07433669074848677,60.0
2024-01-01 01:45:00,2.0,59.125739453250176,0.385112,0.07408168827740257,60.0
2024-01-01 02:00:00,2.0,59.06210553130839,1.9255600000000002,0.07332832117111399,60.0
2024-01-01 02:15:00,2.0,59.063300599327974,0.0,0.07410960271929413,60.0
2024-01-01 02:30:00,2.0,59.1986342801123,0.8985946666666668,0.07415937265966045,60.0
2024-01-01 02:45:00,2.0,58.36791445761626,0.8985946666666668,0.07339416311011701,60.0
2024-01-01 03:00:00,2.0,59.0430339669341,0.0,0.07415507407871819,60.0
2024-01-01 03:15:00,2.0,59.17831876546391,1.5404480000000003,0.07368140640982258,60.0
2024-01-01 03:30:00,2.0,58.30311992914183,0.0,0.07396559428114871,60.0
2024-01-01 03:45:00,2.0,59.08361558746356,0.0,0.07409286209361507,60.0
2024-01-01 04:00:00,1.0,59.00396487570501,0.0,0.07430607088044917,60.0
2024-01-01 04:15:00,2.0,59.13908735086937,0.0,0.07420369437496108,60.0
2024-01-01 04:30:00,1.0,59.05931749308453,0.0,0.07410164449470019,60.0
2024-01-01 04:45:00,2.0,59.194659729055346,0.0,0.07431472768409018,60.0
2024-01-01 05:00:00,1.0,59.11477050913695,0.0,0.0741551094575389,60.0
2024-01-01 05:15:00,2.0,59.03505288071866,0.0,0.0741964166982184,60.0
2024-01-01 05:30:00,2.0,59.17029323543869,0.0,0.07426604356247357,60.0
2024-01-01 05:45:00,2.0,59.09045635153254,0.0,0.0741065299029899,60.0
2024-01-01 06:00:00,1.0,59.010790946715666,0.0,0.07426246979810885,60.0
2024-01-01 06:15:00,1.0,59.145960293564336,0.0,0.07421742647705545,60.0
2024-01-01 06:30:00,1.0,59.06617567360572,0.0,0.0740866842258432,60.0
2024-01-01 06:45:00,1.0,59.201533992044276,0.0,0.0743284624241247,60.0
2024-01-01 07:00:00,1.0,59.121630007116295,0.0,0.07416881469716466,60.0
