,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,1.5404480000000003,0.07491591957122856,60.0
2024-01-01 00:15:00,2.0,57.81694331673649,0.0,0.0738944372255096,60.0
2024-01-01 00:30:00,2.0,59.378087622749476,0.0,0.07460634904433677,60.0
2024-01-01 00:45:00,2.0,59.21768219002156,0.7702240000000001,0.07383409054507742,60.0
2024-01-01 01:00:00,2.0,59.12295624283912,0.0,0.0742117604571184,60.0
2024-01-01 01:15:00,2.0,59.39340396283099,0.2567413333333333,0.07446162126091875,60.0
2024-01-01 01:30:00,2.0,59.11131447612573,1.7971893333333335,0.07302502227796508,60.0
2024-01-01 01:45:00,2.0,57.67033760070726,0.0,0.0740596313147206,60.0
2024-01-01 02:00:00,2.0,59.23112673548211,0.0,0.07431301634733006,60.0
2024-01-01 02:15:00,2.0,59.071351975060225,0.0,0.07439510007026759,60.0
2024-01-01 02:30:00,2.0,59.341405510504,0.2567413333333333,0.07444757939431804,60.0
2024-01-01 02:45:00,2.0,59.05934621414737,0.2567413333333333,0.07428641304106652,60.0
2024-01-01 03:00:00,2.0,59.20763820713121,0.7702240000000001,0.07381404283956408,60.0
2024-01-01 03:15:00,2.0,59.11295536299455,0.0,0.07424909988817002,60.0
2024-01-01 03:30:00,2.0,59.38332280231763,0.0,0.07461679841879684,60.0
2024-01-01 03:45:00,2.0,59.222894903185,0.7702240000000001,0.07378376708541966,60.0
2024-01-01 04:00:00,2.0,59.128277152643,0.12837066666666666,0.074132545336264,60.0
2024-01-01 04:15:00,1.0,59.12289518703708,0.0,0.07421163859025019,60.0
2024-01-01 04:30:00,1.0,59.39334316904563,0.2567413333333333,0.07442907301227945,60.0
2024-01-01 04:45:00,1.0,59.11132366185247,0.0,0.07424584302639126,60.0
2024-01-01 05:00:00,1.0,59.38169810350618,0.0,0.07461355553361122,60.0
2024-01-01 05:15:00,1.0,59.22127717665417,0.0,0.07429335671061278,60.0
2024-01-01 05:30:00,1.0,59.06154468492088,0.0,0.07443274381932777,60.0
2024-01-01 05:45:00,1.0,59.33151728540488,0.0,0.07451339504203176,60.0
2024-01-01 06:00:00,1.0,59.171311706002534,0.0,0.07419362605073461,60.0
2024-01-01 06:15:00,1.0,59.011793637570456,0.0,0.07456215323522017,60.0
2024-01-01 06:30:00,1.0,59.2814880047188,0.0,0.07441353701786062,60.0
2024-01-01 06:45:00,1.0,59.12149712245393,1.5404480000000003,0.07242951252941587,60.0
2024-01-01 07:00:00,1.0,58.66380538505193,0.0,0.07426833486545202,60.0
2024-01-01 07:15:00,1.0,59.364136246545215,0.0,0.07457850221457787,60.0
2024-01-01 07:30:00,1.0,59.20379068516651,0.12837066666666666,0.07428326971312031,60.0
2024-01-01 07:45:00,1.0,59.19808465854967,0.0,0.07424706463921563,60.0
2024-01-01 08:00:00,1.0,59.038451695875764,0.2567413333333333,0.07432574016894265,60.0
2024-01-01 08:15:00,1.0,59.18665913459517,0.7702240000000001,0.07377216878693603,60.0
2024-01-01 08:30:00,1.0,59.092066320671975,1.5404480000000003,0.07241873549216168,60.0
2024-01-01 08:45:00,1.0,59.06440253198839,0.12837066666666666,0.07434442904024822,60.0
2024-01-01 09:00:00,1.0,59.058565011357175,0.0,0.0744267964159139,60.0
2024-01-01 09:15:00,1.0,59.32855039890061,1.155336,0.07430950123347611,60.0
2024-01-01 09:30:00,1.0,57.54479275171922,0.8985946666666668,0.07253699733361238,60.0
2024-01-01 09:45:00,1.0,59.3268794750822,0.0,0.07450413801156973,60.0
2024-01-01 10:00:00,1.0,59.166693798516484,0.12837066666666666,0.0742912967646548,60.0
2024-01-01 10:15:00,1.0,59.160970513547085,0.2567413333333333,0.0744072644832047,60.0
2024-01-01 10:30:00,1.0,59.30900267304329,0.0,0.0744684560648053,60.0
2024-01-01 10:45:00,1.0,59.14889371351554,0.0,0.0741488799259666,60.0
2024-01-01 11:00:00,1.0,58.98947185032068,0.0,0.0746318568558322,60.0
2024-01-01 11:15:00,1.0,59.25901635301956,0.0,0.0743686837897555,60.0
2024-01-01 11:30:00,1.0,59.09912190626663,0.12837066666666666,0.07421791619014287,60.0
2024-01-01 11:45:00,1.0,59.093556391285446,0.0,0.07432493263523274,60.0
2024-01-01 12:00:00,1.0,59.36376078839078,0.0,0.07457775280325422,60.0
2024-01-01 12:15:00,1.0,59.20341683826433,0.0,0.07425770762515366,60.0
2024-01-01 12:30:00,1.0,59.043760992916425,0.0,0.07445445033427288,60.0
2024-01-01 12:45:00,1.0,59.31368692387474,0.0,0.07447780579013287,60.0
2024-01-01 13:00:00,1.0,59.15355786221415,0.0,0.07415818952760579,60.0
2024-01-01 13:15:00,1.0,58.99411598315336,0.0,0.07464112650597107,60.0
2024-01-01 13:30:00,1.0,59.263640555883,0.0,0.07437791365984313,60.0
2024-01-01 13:45:00,1.0,59.10372626468889,0.7702240000000001,0.07379773870937038,60.0
2024-01-01 14:00:00,1.0,59.009078474821635,0.0,0.07461387084317382,60.0
2024-01-01 14:15:00,1.0,59.27866164787741,0.0,0.07440789563333713,60.0
2024-01-01 14:30:00,1.0,59.11868289472403,0.8985946666666668,0.07362317062519352,60.0
2024-01-01 14:45:00,2.0,58.748410430408036,0.8985946666666668,0.07382116397922907,60.0
2024-01-01 15:00:00,1.0,59.237721831312705,0.12837066666666666,0.07439204382430767,60.0
2024-01-01 15:15:00,1.0,59.231781937758306,1.7971893333333335,0.07270216672302611,60.0
2024-01-01 15:30:00,1.0,57.79149920949572,0.0,0.07401545577068676,60.0
2024-01-01 15:45:00,1.0,59.35238332274557,0.0,0.07455504347735897,60.0
2024-01-01 16:00:00,1.0,59.19208819821231,1.668818666666667,0.07279556232275555,60.0
2024-01-01 16:15:00,1.0,59.31761900067174,0.0,0.07448565418240341,60.0
2024-01-01 16:30:00,1.0,59.15747306478029,0.2567413333333333,0.07440028360483304,60.0
2024-01-01 16:45:00,1.0,59.30552023333178,0.12837066666666666,0.07456839316286933,60.0
2024-01-01 17:00:00,1.0,59.29920118448663,0.5134826666666666,0.07437619254321325,60.0
2024-01-01 17:15:00,1.0,58.895300149396114,0.7702240000000001,0.0739571135445128,60.0
2024-01-01 17:30:00,1.0,59.230314477656826,0.0,0.07431139508753105,60.0
2024-01-01 17:45:00,1.0,59.07054320298225,0.12837066666666666,0.0743934857679909,60.0
2024-01-01 18:00:00,1.0,59.06460020921446,0.12837066666666666,0.07421045065888049,60.0
2024-01-01 18:15:00,1.0,59.059050745303836,0.2567413333333333,0.07432680056365398,60.0
2024-01-01 18:30:00,1.0,59.207255904149285,0.0,0.07426537036842475,60.0
2024-01-01 18:45:00,1.0,59.047583583720275,0.0,0.07446208019342042,60.0
2024-01-01 19:00:00,1.0,59.31749311029916,0.2567413333333333,0.07446565753817654,60.0
2024-01-01 19:15:00,1.0,59.035394945501366,0.0,0.07449493799047666,60.0
2024-01-01 19:30:00,1.0,59.305233827031635,0.0,0.0744609334798117,60.0
2024-01-01 19:45:00,1.0,59.1451410412413,0.0,0.07414138962361709,60.0
2024-01-01 20:00:00,1.0,59.415740060206296,0.12837066666666666,0.07420392498618482,60.0
2024-01-01 20:15:00,1.0,59.41020462664785,0.0,0.07467045431444273,60.0
2024-01-01 20:30:00,1.0,59.24966136605778,0.0,0.07435001131433032,60.0
2024-01-01 20:45:00,1.0,59.089807065573076,0.0,0.07431744901259263,60.0
2024-01-01 21:00:00,1.0,59.36002755264586,0.0,0.07457030129605403,60.0
2024-01-01 21:15:00,1.0,59.19969962343791,0.0,0.07425028809557226,60.0
2024-01-01 21:30:00,1.0,59.040059730255834,0.0,0.07450424886167803,60.0
2024-01-01 21:45:00,2.0,59.309878593190604,0.0,0.07447020439406454,60.0
2024-01-01 22:00:00,2.0,59.149765874713154,0.0,0.0741506207523938,60.0
2024-01-01 22:15:00,2.0,58.99034026869988,0.0,0.07463359021162527,60.0
2024-01-01 22:30:00,2.0,59.2598810446424,0.0,0.07437040970697417,60.0
2024-01-01 22:45:00,2.0,59.09998288712622,0.0,0.07428049161201093,60.0
2024-01-01 23:00:00,2.0,59.37028283349313,0.0,0.07459077075051518,60.0
2024-01-01 23:15:00,2.0,59.209910894469076,0.0,0.07427066970681004,60.0
2024-01-01 23:30:00,2.0,59.05022718033595,0.0,0.07446735679006797,60.0
2024-01-01 23:45:00,2.0,59.320125362106,0.0,0.07449065685878115,60.0
