,DishWasher,BaseLoad,P_WB
2024-01-01 08:30:00,0.0,0.2753333333333333,0.0
2024-01-01 08:45:00,0.0,0.18833333333333335,0.0
2024-01-01 09:00:00,0.0,0.05,0.0
2024-01-01 09:15:00,0.0,0.05,0.3333333333333333
2024-01-01 09:30:00,0.0,0.05,0.0
2024-01-01 09:45:00,0.0,0.060333333333333336,0.0
2024-01-01 10:00:00,0.0,0.26366666666666666,0.0
2024-01-01 10:15:00,0.0,0.18966666666666668,0.3333333333333333
2024-01-01 10:30:00,0.0,0.05,0.0
2024-01-01 10:45:00,0.0,0.05,0.0
2024-01-01 11:00:00,0.0,0.05,0.0
2024-01-01 11:15:00,0.0,0.081,0.0
2024-01-01 11:30:00,0.0,0.24166666666666667,0.3333333333333333
2024-01-01 11:45:00,0.0,0.191,0.0
2024-01-01 12:00:00,0.0,0.05,0.3333333333333333
2024-01-01 12:15:00,0.0,0.05,0.3333333333333333
2024-01-01 12:30:00,0.0,0.058666666666666666,0.3333333333333333
2024-01-01 12:45:00,0.0,0.12491391005631704,0.6666666666666666
2024-01-01 13:00:00,0.0,0.24449040903934016,0.3333333333333333
2024-01-01 13:15:00,0.0,0.19515707570600685,0.0
2024-01-01 13:30:00,0.0,0.0864237423726735,0.0
2024-01-01 13:45:00,0.0,0.0618237423726735,0.0
2024-01-01 14:00:00,0.0,0.13220824949151155,0.3333333333333333
2024-01-01 14:15:00,0.0,0.3463533333333333,0.0
2024-01-01 14:30:00,0.0,0.8634333333333333,0.0
2024-01-01 14:45:00,0.0,0.28836666666666666,0.0
2024-01-01 15:00:00,0.0,0.22969999999999996,0.0
2024-01-01 15:15:00,0.0,0.1857,0.3333333333333333
2024-01-01 15:30:00,0.0,0.1857,2.0
2024-01-01 15:45:00,0.0,0.2787,3.0
2024-01-01 16:00:00,0.0,0.30970000000000003,0.3333333333333333
2024-01-01 16:15:00,0.0,0.26636666666666664,0.6666666666666666
2024-01-01 16:30:00,0.0,0.2517,1.6666666666666667
2024-01-01 16:45:00,0.0,0.1857,0.3333333333333333
2024-01-01 17:00:00,0.0,0.1857,0.3333333333333333
2024-01-01 17:15:00,0.0,0.29936666666666667,0.0
2024-01-01 17:30:00,0.0,0.8220999999999999,0.0
2024-01-01 17:45:00,0.0,0.24436666666666665,0.3333333333333333
2024-01-01 18:00:00,0.0,0.27369999999999994,0.3333333333333333
2024-01-01 18:15:00,0.0,0.1857,0.0
2024-01-01 18:30:00,0.0,0.1857,0.0
2024-01-01 18:45:00,0.0,0.7198333333333333,0.3333333333333333
2024-01-01 19:00:00,0.0,0.25932,0.6666666666666666
2024-01-01 19:15:00,0.0,0.48646666666666666,0.3333333333333333
2024-01-01 19:30:00,0.0,0.16,1.3333333333333333
2024-01-01 19:45:00,0.0,0.0547294969490694,0.3333333333333333
2024-01-01 20:00:00,0.0,0.2300959397255878,0.0
2024-01-01 20:15:00,0.0,0.3693759397255878,0.0
2024-01-01 20:30:00,0.0,0.2763759397255878,0.3333333333333333
2024-01-01 20:45:00,0.0,0.22904260639225446,0.0
2024-01-01 21:00:00,0.0,0.3180655002550049,0.3333333333333333
2024-01-01 21:15:00,0.0,0.22830927305892112,0.3333333333333333
2024-01-01 21:30:00,0.0,0.2269759397255878,0.3333333333333333
2024-01-01 21:45:00,0.0,0.3693759397255878,0.0
2024-01-01 22:00:00,0.0,0.2557092730589211,0.0
2024-01-01 22:15:00,0.0,0.2143759397255878,0.3333333333333333
2024-01-01 22:30:00,0.0,0.29811128798050585,0.6666666666666666
2024-01-01 22:45:00,0.0,0.1382745807908912,1.3333333333333333
2024-01-01 23:00:00,0.0,0.24327161139213718,0.6666666666666666
2024-01-01 23:15:00,0.0,0.3705521973529143,0.6666666666666666
2024-01-01 23:30:00,0.0,0.23621886401958095,0.6666666666666666
2024-01-01 23:45:00,0.0,0.22579944074256467,1.0
