,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 12:45:00,0.001,0.001,0.001,0.04,0.1
2024-01-01 13:00:00,0.001,0.001,0.001,0.04,0.1
2024-01-01 13:15:00,0.001,0.001,0.001,0.04,0.8
2024-01-01 13:30:00,0.001,0.001,0.001,0.08733333333333333,0.3
2024-01-01 13:45:00,0.001,0.001,0.001,0.34,0.1
2024-01-01 14:00:00,0.001,0.001,0.001,0.5684666666666668,0.9
2024-01-01 14:15:00,0.001,0.001,0.001,0.04,0.0
2024-01-01 14:30:00,0.001,0.001,0.001,0.04,0.2
2024-01-01 14:45:00,0.001,0.001,0.001,0.04,0.4
2024-01-01 15:00:00,0.001,0.001,0.001,0.12633333333333333,0.0
2024-01-01 15:15:00,0.001,0.001,0.001,0.5514666666666667,0.5
2024-01-01 15:30:00,0.001,0.001,0.001,0.243,1.0
2024-01-01 15:45:00,0.001,0.001,0.001,0.16699999999999998,0.3
2024-01-01 16:00:00,0.001,0.001,0.001,0.04,0.1
2024-01-01 16:15:00,0.001,0.001,0.001,0.05466666666666667,0.8
2024-01-01 16:30:00,0.001,0.001,0.001,0.16040000000000001,0.1
2024-01-01 16:45:00,0.001,0.001,0.001,0.16332,1.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.07833333333333334,0.9
2024-01-01 17:15:00,0.001,0.001,0.001,0.243,0.4
2024-01-01 17:30:00,0.001,0.001,0.001,0.16699999999999998,1.5
2024-01-01 17:45:00,0.001,0.001,0.001,0.11900000000000001,0.2
2024-01-01 18:00:00,0.001,0.001,0.001,0.14312566056480547,0.0
2024-01-01 18:15:00,0.001,0.001,0.001,0.06395707570600684,0.1
2024-01-01 18:30:00,0.001,0.001,0.001,0.0518237423726735,0.1
2024-01-01 18:45:00,0.001,0.001,0.001,0.07715707570600684,0.4
2024-01-01 19:00:00,0.001,0.001,0.001,0.24048633129937963,0.7
2024-01-01 19:15:00,0.001,0.001,0.001,0.2745609120902708,0.4
2024-01-01 19:30:00,0.001,0.001,0.001,0.09415707570600684,0.1
2024-01-01 19:45:00,0.001,0.001,0.001,0.0648237423726735,0.0
2024-01-01 20:00:00,0.001,1.2288399048342362,0.036593312409691596,0.0648237423726735,0.4
2024-01-01 20:15:00,0.001,1.949257526753119,0.19006134212123083,0.0648237423726735,0.0
2024-01-01 20:30:00,0.001,1.7245844062633329,0.7803025484349668,0.13952566056480548,1.1
2024-01-01 20:45:00,0.001,0.34645293866492205,0.5492199581826239,0.32982374237267353,0.1
2024-01-01 21:00:00,0.001,1.0150700138342568,0.1434513441698239,0.16582374237267353,0.2
2024-01-01 21:15:00,0.001,0.001,0.2554147936828785,0.0518237423726735,0.3
2024-01-01 21:30:00,0.001,0.001,0.67508669111518,0.04078824949151157,0.1
2024-01-01 21:45:00,0.001,0.001,0.09870951859967539,0.04,1.5
2024-01-01 22:00:00,0.001,0.001,0.18557756726486918,0.15630599593209252,0.3
2024-01-01 22:15:00,0.001,0.001,0.8314813029734992,0.11382374237267351,1.4
2024-01-01 22:30:00,0.001,0.001,1.341038226434923,0.2418237423726735,0.4
2024-01-01 22:45:00,0.001,0.001,0.14565805940498583,0.16582374237267353,0.1
2024-01-01 23:00:00,0.001,0.001,0.15539743014652482,0.0518237423726735,0.4
2024-01-01 23:15:00,0.001,0.001,0.326329885707718,0.10079232723147213,1.3
2024-01-01 23:30:00,0.001,0.001,0.5908149580219118,0.22365333333333334,0.3
2024-01-01 23:45:00,0.001,0.001,0.001,0.04,1.1
