,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 16:30:00,0.0,0.001,0.048,0.0
2024-01-01 16:45:00,0.0,0.001,0.048,0.0
2024-01-01 17:00:00,0.0,0.001,0.048,7.0
2024-01-01 17:15:00,0.0,0.001,0.158,0.0
2024-01-01 17:30:00,0.0,0.001,0.27466666666666667,0.0
2024-01-01 17:45:00,0.0,0.001,0.17466666666666666,0.0
2024-01-01 18:00:00,0.0,0.001,0.048,0.0
2024-01-01 18:15:00,0.0,0.001,0.048,0.0
2024-01-01 18:30:00,0.0,0.001,0.0910347982352762,0.0
2024-01-01 18:45:00,0.0,0.001,0.20221886401958097,0.0
2024-01-01 19:00:00,0.0,0.001,0.28421886401958096,0.0
2024-01-01 19:15:00,0.0,0.001,0.19355219735291432,0.0
2024-01-01 19:30:00,0.0,0.001,0.0795521973529143,0.0
2024-01-01 19:45:00,0.0,0.001,0.0690347982352762,0.0
2024-01-01 20:00:00,0.0,0.001,0.09200000000000001,0.0
2024-01-01 20:15:00,0.0,0.001,0.17600000000000002,0.0
2024-01-01 20:30:00,0.0,0.001,0.238,0.0
2024-01-01 20:45:00,0.0,0.001,0.14933333333333332,0.0
2024-01-01 21:00:00,0.0,0.001,0.169,0.0
2024-01-01 21:15:00,0.0,0.001,0.169,0.0
2024-01-01 21:30:00,0.0,0.001,0.23500000000000001,0.0
2024-01-01 21:45:00,0.0,0.001,0.2876666666666667,0.0
2024-01-01 22:00:00,0.0,0.001,0.36924724338965037,0.0
2024-01-01 22:15:00,0.0,0.001,0.19689040903934016,0.0
2024-01-01 22:30:00,0.0,0.001,0.0598237423726735,0.0
2024-01-01 22:45:00,0.0,0.001,0.0598237423726735,0.0
2024-01-01 23:00:00,0.0,0.001,0.14782374237267348,0.0
2024-01-01 23:15:00,0.0,0.001,0.1654815404379464,0.0
2024-01-01 23:30:00,0.0,0.001,0.28944260639225444,0.0
2024-01-01 23:45:00,0.0,0.001,0.2883759397255878,0.0
2024-01-02 00:00:00,0.0,0.001,0.7454426063922545,0.0
2024-01-02 00:15:00,0.0,0.001,0.21237593972558783,0.0
2024-01-02 00:30:00,0.0,0.001,0.2929272221962011,0.0
2024-01-02 00:45:00,0.0,0.001,0.27372949694906945,0.0
2024-01-02 01:00:00,0.0,0.001,0.2783333333333333,0.0
2024-01-02 01:15:00,0.0,0.001,0.11133333333333333,0.0
2024-01-02 01:30:00,0.0,0.001,0.048,0.0
2024-01-02 01:45:00,0.0,0.001,0.07,0.0
2024-01-02 02:00:00,0.0,0.001,0.158,0.0
2024-01-02 02:15:00,0.0,0.001,0.13866666666666666,0.0
2024-01-02 02:30:00,0.0,0.001,0.238,0.0
2024-01-02 02:45:00,0.0,0.001,0.09866666666666667,0.0
2024-01-02 03:00:00,0.0,0.001,0.048,0.0
2024-01-02 03:15:00,0.0,0.001,0.09200000000000001,0.0
2024-01-02 03:30:00,0.0,0.001,0.15066666666666667,0.0
2024-01-02 03:45:00,0.0,0.001,0.13666666666666666,0.0
2024-01-02 04:00:00,0.0,0.001,0.238,0.0
2024-01-02 04:15:00,0.0,0.001,0.08600000000000001,0.0
2024-01-02 04:30:00,0.0,0.001,0.048,0.0
2024-01-02 04:45:00,0.0,0.001,0.114,0.0
2024-01-02 05:00:00,0.0,0.001,0.12866666666666665,0.0
2024-01-02 05:15:00,0.0,0.001,0.14933333333333332,0.0
2024-01-02 05:30:00,0.0,0.001,0.238,0.0
2024-01-02 05:45:00,0.0,0.001,0.07333333333333333,0.0
2024-01-02 06:00:00,0.0,0.001,0.048,0.0
2024-01-02 06:15:00,0.0,0.001,0.136,0.0
2024-01-02 06:30:00,0.0,0.001,0.10666666666666667,0.0
2024-01-02 06:45:00,0.0,0.001,0.16199999999999998,0.0
2024-01-02 07:00:00,0.0,0.001,0.238,0.0
2024-01-02 07:15:00,0.0,0.001,0.06066666666666667,0.0
2024-01-02 07:30:00,0.0,0.001,0.048,0.0
2024-01-02 07:45:00,0.0,0.001,0.158,0.0
2024-01-02 08:00:00,0.0,0.001,0.08466666666666667,11.0
2024-01-02 08:15:00,0.0,0.001,0.17466666666666666,5.0
2024-01-02 08:30:00,0.0,0.001,0.238,0.0
2024-01-02 08:45:00,0.0,0.001,0.048,0.0
2024-01-02 09:00:00,0.0,0.001,0.07,0.0
2024-01-02 09:15:00,0.0,0.001,0.158,0.0
2024-01-02 09:30:00,0.0,0.001,0.06266666666666668,0.0
2024-01-02 09:45:00,0.0,0.09392164779051025,0.24203932926542587,0.0
2024-01-02 10:00:00,0.0,0.2165984273480836,0.35815707570600686,0.0
2024-01-02 10:15:00,0.0,1.1430523432723534,0.18082374237267348,8.0
2024-01-02 10:30:00,0.0,0.1447400146355617,0.2248237423726735,3.0
2024-01-02 10:45:00,0.0,0.1411019904780345,0.2956237423726735,0.0
2024-01-02 11:00:00,0.0,0.2720530160899676,0.1094,0.0
2024-01-02 11:15:00,0.0,0.6309848638715755,0.213,0.0
2024-01-02 11:30:00,0.0,0.12937987831482983,0.22566666666666665,0.0
2024-01-02 11:45:00,0.0,0.27823892558351815,0.048,0.0
2024-01-02 12:00:00,0.0,1.6536739716103108,0.4469066666666667,0.0
2024-01-02 12:15:00,0.0,0.4373188138364432,2.150746666666667,0.0
2024-01-02 12:30:00,0.0,0.16762203730679656,0.5915805767229838,0.0
2024-01-02 12:45:00,0.0,0.23982869028390835,0.23290432833345065,0.0
2024-01-02 13:00:00,0.0,0.019137164037359964,0.2433759397255878,0.0
2024-01-02 13:15:00,0.0,0.001,0.0913759397255878,0.0
2024-01-02 13:30:00,0.0,0.001,0.17937593972558782,0.0
2024-01-02 13:45:00,0.0,0.001,0.14294836096865035,2.0
2024-01-02 14:00:00,0.0,0.001,0.07744871752938669,9.0
2024-01-02 14:15:00,0.0,0.001,0.22533333333333333,0.0
2024-01-02 14:30:00,0.0,0.001,0.18733333333333332,0.0
2024-01-02 14:45:00,0.0,0.001,0.048,0.0
2024-01-02 15:00:00,0.0,0.001,0.158,0.0
2024-01-02 15:15:00,0.0,0.001,0.08466666666666667,0.0
2024-01-02 15:30:00,0.0,0.001,0.048,0.0
2024-01-02 15:45:00,0.0,0.001,0.238,0.0
2024-01-02 16:00:00,0.0,0.001,0.17466666666666666,0.0
2024-01-02 16:15:00,0.0,0.001,0.07,0.0
2024-01-02 16:30:00,0.0,0.001,0.158,11.0
2024-01-02 16:45:00,0.0,0.001,0.06266666666666668,6.0
2024-01-02 17:00:00,0.0,0.001,0.09842983231635646,0.0
2024-01-02 17:15:00,0.0,0.001,0.9185904090393401,0.0
2024-01-02 17:30:00,0.0,0.001,0.3095237423726735,0.0
2024-01-02 17:45:00,0.0,0.001,0.23952374237267351,0.0
2024-01-02 18:00:00,0.0,0.001,0.29819040903934013,0.0
2024-01-02 18:15:00,0.0,0.001,0.19000599593209253,0.0
2024-01-02 18:30:00,0.0,0.001,0.20903333333333332,0.0
2024-01-02 18:45:00,0.0,0.001,0.4221,0.0
2024-01-02 19:00:00,0.0,0.001,0.4060333333333333,0.0
2024-01-02 19:15:00,0.0,0.001,0.37070000000000003,0.0
2024-01-02 19:30:00,0.0,0.001,0.3853666666666667,0.0
2024-01-02 19:45:00,0.0,0.001,0.3046999999999999,0.0
2024-01-02 20:00:00,0.0,0.001,0.29429999999999995,0.0
2024-01-02 20:15:00,0.0,0.001,0.3737,0.0
2024-01-02 20:30:00,0.0,0.001,0.27236666666666665,0.0
2024-01-02 20:45:00,0.0,0.001,0.2717,0.0
2024-01-02 21:00:00,0.0,0.001,0.24236666666666665,0.0
2024-01-02 21:15:00,0.0,0.001,0.048,0.0
2024-01-02 21:30:00,0.0,0.001,0.1218942454236041,0.0
2024-01-02 21:45:00,0.0,0.001,0.3708237423726735,0.0
2024-01-02 22:00:00,0.0,0.001,0.28416898007853253,0.0
2024-01-02 22:15:00,0.0,0.001,0.32237593972558776,0.0
2024-01-02 22:30:00,0.0,0.001,0.24904260639225448,0.0
2024-01-02 22:45:00,0.0,0.001,0.46768960842620816,0.0
2024-01-02 23:00:00,0.0,0.001,0.5304188640195809,0.0
2024-01-02 23:15:00,0.0,0.001,0.37372435876469334,0.0
2024-01-02 23:30:00,0.0,0.001,1.0539333333333334,0.0
2024-01-02 23:45:00,0.0,0.001,0.2548,0.0
2024-01-03 00:00:00,0.0,0.001,0.4624666666666667,0.0
2024-01-03 00:15:00,0.0,0.001,0.13673333333333335,0.0
2024-01-03 00:30:00,0.0,0.001,0.2555173991176381,0.0
2024-01-03 00:45:00,0.0,0.001,0.3905521973529143,0.0
2024-01-03 01:00:00,0.0,0.001,0.2952188640195809,0.0
2024-01-03 01:15:00,0.0,0.001,0.23868553068624762,0.0
2024-01-03 01:30:00,0.0,0.001,0.09058769023407624,0.0
2024-01-03 01:45:00,0.0,0.001,0.06403070201972874,0.0
2024-01-03 02:00:00,0.0,0.001,0.14849040903934016,0.0
2024-01-03 02:15:00,0.0,0.001,0.24982374237267352,0.0
2024-01-03 02:30:00,0.0,0.001,0.15830599593209255,0.0
2024-01-03 02:45:00,0.0,0.001,0.12866666666666665,0.0
2024-01-03 03:00:00,0.0,0.001,0.048,0.0
2024-01-03 03:15:00,0.0,0.001,0.048,0.0
2024-01-03 03:30:00,0.0,0.001,0.14933333333333332,0.0
2024-01-03 03:45:00,0.0,0.001,0.238,0.0
2024-01-03 04:00:00,0.0,0.001,0.16133333333333333,0.0
2024-01-03 04:15:00,0.0,0.001,0.10666666666666667,0.0
2024-01-03 04:30:00,0.0,0.001,0.048,0.0
2024-01-03 04:45:00,0.0,0.001,0.048,11.0
2024-01-03 05:00:00,0.0,0.001,0.16199999999999998,15.0
2024-01-03 05:15:00,0.0,0.001,0.238,2.0
2024-01-03 05:30:00,0.0,0.001,0.17066666666666666,0.0
2024-01-03 05:45:00,0.0,0.001,0.08466666666666667,0.0
2024-01-03 06:00:00,0.0,0.001,0.048,0.0
2024-01-03 06:15:00,0.0,0.001,0.048,0.0
2024-01-03 06:30:00,0.0,0.001,0.17466666666666666,0.0
2024-01-03 06:45:00,0.0,0.001,0.26,0.0
2024-01-03 07:00:00,0.0,0.001,0.158,0.0
2024-01-03 07:15:00,0.0,0.001,0.06266666666666668,0.0
2024-01-03 07:30:00,0.0,0.001,0.048,0.0
2024-01-03 07:45:00,0.0,0.001,0.048,0.0
2024-01-03 08:00:00,0.0,0.001,0.18733333333333332,0.0
2024-01-03 08:15:00,0.0,0.001,0.2693333333333333,8.0
2024-01-03 08:30:00,0.0,0.001,0.15066666666666667,4.0
2024-01-03 08:45:00,0.0,0.001,0.048,0.0
2024-01-03 09:00:00,0.0,0.001,0.048,0.0
2024-01-03 09:15:00,0.0,0.001,0.048,0.0
2024-01-03 09:30:00,0.0,0.001,0.2,0.0
2024-01-03 09:45:00,0.0,0.001,0.2786666666666667,0.0
2024-01-03 10:00:00,0.0,0.001,0.12866666666666665,0.0
2024-01-03 10:15:00,0.0,0.001,0.048,0.0
2024-01-03 10:30:00,0.0,0.001,0.6877333333333334,0.0
2024-01-03 10:45:00,0.0,0.001,2.2870666666666666,0.0
2024-01-03 11:00:00,0.0,0.001,0.21266666666666667,0.0
2024-01-03 11:15:00,0.0,0.001,0.288,0.0
2024-01-03 11:30:00,0.0006666666666666666,0.001,0.10666666666666667,0.0
2024-01-03 11:45:00,1.2004666666666668,0.001,0.061000000000000006,0.0
2024-01-03 12:00:00,0.001,0.001,0.061000000000000006,0.0
2024-01-03 12:15:00,0.001,0.001,0.06651774644058098,0.0
2024-01-03 12:30:00,0.001,0.001,0.25015707570600687,0.0
2024-01-03 12:45:00,0.001,0.001,0.3382356467451992,0.0
2024-01-03 13:00:00,0.001,0.001,0.12804260639225448,0.0
2024-01-03 13:15:00,0.001,0.001,0.0913759397255878,0.0
2024-01-03 13:30:00,0.001,0.001,0.1859953630026041,11.0
2024-01-03 13:45:00,2.25,0.001,0.19554810113736687,0.0
2024-01-03 14:00:00,0.1509333333333333,0.001,0.48114374237267354,0.0
2024-01-03 14:15:00,0.001,0.001,0.9957904090393402,0.0
2024-01-03 14:30:00,0.0,0.001,0.3029904090393402,0.0
2024-01-03 14:45:00,0.0,0.001,0.20221774644058096,0.0
2024-01-03 15:00:00,0.0,0.001,0.19669999999999999,0.0
2024-01-03 15:15:00,1.2003333333333333,0.001,0.7186999999999999,0.0
2024-01-03 15:30:00,1.8002,0.001,0.41769999999999996,0.0
2024-01-03 15:45:00,1.3504,0.001,0.42140146490194286,0.0
2024-01-03 16:00:00,0.30086666666666667,0.001,0.2152521973529143,0.0
2024-01-03 16:15:00,0.00013333333333333334,0.001,0.3116388640195809,0.0
2024-01-03 16:30:00,0.0,0.001,0.33625219735291434,0.0
2024-01-03 16:45:00,0.0,0.001,0.36158553068624766,11.0
2024-01-03 17:00:00,0.0,0.001,0.5691139192941105,10.0
2024-01-03 17:15:00,0.0,0.001,0.4867,0.0
2024-01-03 17:30:00,0.0,0.001,0.19983333333333334,0.0
2024-01-03 17:45:00,0.0,0.001,0.1837,0.0
2024-01-03 18:00:00,0.0,0.001,0.1837,0.0
2024-01-03 18:15:00,0.0,0.001,1.6632034798235276,0.0
2024-01-03 18:30:00,0.0,0.001,1.772718864019581,0.0
2024-01-03 18:45:00,0.0,0.001,0.36258553068624766,0.0
2024-01-03 19:00:00,0.0,0.001,0.1066921973529143,0.0
2024-01-03 19:15:00,0.0,0.001,0.09568553068624763,0.0
2024-01-03 19:30:00,0.0,0.001,0.1824091284326773,0.0
2024-01-03 19:45:00,0.0,0.001,0.6628426063922546,0.0
2024-01-03 20:00:00,0.0,0.001,0.5123759397255878,0.0
2024-01-03 20:15:00,0.0,0.001,0.32504260639225446,0.0
2024-01-03 20:30:00,0.0,0.001,0.15590927305892113,0.0
2024-01-03 20:45:00,0.0,0.001,0.0890111912510531,0.0
2024-01-03 21:00:00,0.0,0.001,0.1016321973529143,0.0
2024-01-03 21:15:00,0.0,0.001,0.2532055306862476,0.0
2024-01-03 21:30:00,0.0,0.001,0.47635219735291423,0.0
2024-01-03 21:45:00,0.0,0.001,0.27855219735291425,0.0
2024-01-03 22:00:00,0.0,0.001,0.17057649898302313,0.0
2024-01-03 22:15:00,0.0,0.001,0.20396202043147732,0.0
2024-01-03 22:30:00,0.0,0.001,0.21237593972558783,0.0
2024-01-03 22:45:00,0.0,0.001,0.2759092730589211,0.0
2024-01-03 23:00:00,0.0,0.001,0.38404260639225446,0.0
2024-01-03 23:15:00,0.0,0.001,0.14204260639225447,0.0
2024-01-03 23:30:00,0.0,0.001,0.06508910723922805,0.0
2024-01-03 23:45:00,0.0,0.001,0.11253333333333335,0.0
2024-01-04 00:00:00,0.0,0.001,0.5688,0.0
2024-01-04 00:15:00,0.0,0.001,0.45693333333333336,0.0
2024-01-04 00:30:00,0.0,0.001,0.7062,0.0
2024-01-04 00:45:00,0.0,0.001,0.7400666666666668,0.0
2024-01-04 01:00:00,0.0,0.001,0.6214000000000001,0.0
2024-01-04 01:15:00,0.0,0.001,0.048,0.0
2024-01-04 01:30:00,0.0,0.001,0.048,0.0
2024-01-04 01:45:00,0.0,0.001,0.2373333333333333,0.0
2024-01-04 02:00:00,0.0,0.001,0.29666666666666663,0.0
2024-01-04 02:15:00,0.0,0.001,0.07333333333333333,0.0
2024-01-04 02:30:00,0.0,0.001,0.048,0.0
2024-01-04 02:45:00,0.0,0.001,0.048,0.0
2024-01-04 03:00:00,0.0,0.001,0.048,0.0
2024-01-04 03:15:00,0.0,0.001,0.272,0.0
2024-01-04 03:30:00,0.0,0.001,0.27466666666666667,0.0
2024-01-04 03:45:00,0.0,0.001,0.06066666666666667,0.0
2024-01-04 04:00:00,0.0,0.001,0.048,0.0
2024-01-04 04:15:00,0.0,0.001,0.048,0.0
2024-01-04 04:30:00,0.0,0.001,0.07,0.0
2024-01-04 04:45:00,0.0,0.001,0.2846666666666666,0.0
2024-01-04 05:00:00,0.0,0.001,0.25266666666666665,0.0
2024-01-04 05:15:00,0.0,0.001,0.048,5.0
2024-01-04 05:30:00,0.0,0.001,0.048,15.0
2024-01-04 05:45:00,0.0,0.001,0.048,1.0
2024-01-04 06:00:00,0.0,0.001,0.09200000000000001,0.0
2024-01-04 06:15:00,0.0,0.001,0.6898,0.0
2024-01-04 06:30:00,0.0,0.001,1.0249333333333335,0.0
2024-01-04 06:45:00,0.0,0.001,0.048,8.0
2024-01-04 07:00:00,0.0,0.001,0.048,0.0
2024-01-04 07:15:00,0.0,0.001,0.048,0.0
2024-01-04 07:30:00,0.0,0.001,0.114,0.0
2024-01-04 07:45:00,0.0,0.001,0.2806666666666667,0.0
2024-01-04 08:00:00,0.0,0.001,0.21266666666666667,2.0
2024-01-04 08:15:00,0.0,0.001,0.13632,7.0
2024-01-04 08:30:00,0.0,0.001,0.048,0.0
2024-01-04 08:45:00,0.0,0.001,0.048,0.0
2024-01-04 09:00:00,0.0,0.001,0.136,0.0
2024-01-04 09:15:00,0.0,0.001,0.28,0.0
2024-01-04 09:30:00,0.0,0.001,0.2554666666666667,0.0
2024-01-04 09:45:00,0.0,0.001,0.152,0.0
2024-01-04 10:00:00,0.0,0.001,0.16104666666666667,0.0
2024-01-04 10:15:00,0.0,0.1613153268107452,0.28076666666666666,0.0
2024-01-04 10:30:00,0.0,0.4742561237541715,0.34396666666666664,0.0
2024-01-04 10:45:00,0.0,0.614273171681349,0.4107,0.0
2024-01-04 11:00:00,0.0,0.15269830158935585,0.3360333333333333,2.0
2024-01-04 11:15:00,0.0,0.3591484120935252,0.19669999999999999,11.0
2024-01-04 11:30:00,0.0,1.3103478708408682,0.18456666666666666,0.0
2024-01-04 11:45:00,0.0,0.24717629226994017,0.20569999999999997,0.0
2024-01-04 12:00:00,0.0,0.10649224540073976,0.29369999999999996,0.0
2024-01-04 12:15:00,0.0,0.3213968434492331,0.38836666666666664,0.0
2024-01-04 12:30:00,0.0,0.8709994292464647,0.3103666666666667,0.0
2024-01-04 12:45:00,0.0,0.001,0.1837,0.0
2024-01-04 13:00:00,0.0,0.001,0.1837,0.0
2024-01-04 13:15:00,0.0,0.001,0.2300647484745347,0.0
2024-01-04 13:30:00,0.0,0.001,0.31085707570600685,0.0
2024-01-04 13:45:00,0.0,0.001,0.3855237423726735,0.0
2024-01-04 14:00:00,0.0,0.001,0.3095237423726735,0.0
2024-01-04 14:15:00,0.0,0.001,0.1955237423726735,0.0
2024-01-04 14:30:00,0.0,0.001,0.19000599593209253,10.0
2024-01-04 14:45:00,0.0,0.001,0.24969999999999998,0.0
2024-01-04 15:00:00,0.0,0.001,0.28969999999999996,0.0
2024-01-04 15:15:00,0.0,0.001,0.3737,0.0
2024-01-04 15:30:00,0.0,0.001,0.28503333333333336,0.0
2024-01-04 15:45:00,0.0,0.001,0.05704666666666667,0.0
2024-01-04 16:00:00,0.0,0.001,0.048,0.0
2024-01-04 16:15:00,0.0,0.001,0.136,0.0
2024-01-04 16:30:00,0.0,0.001,0.14466666666666667,0.0
2024-01-04 16:45:00,0.0,0.001,0.238,0.0
2024-01-04 17:00:00,0.0,0.001,0.13666666666666666,0.0
2024-01-04 17:15:00,0.0,0.001,0.048,0.0
2024-01-04 17:30:00,0.0,0.001,0.048,0.0
2024-01-04 17:45:00,0.0,0.001,0.158,0.0
2024-01-04 18:00:00,0.0,0.001,0.13533333333333333,0.0
2024-01-04 18:15:00,0.0,0.001,0.238,0.0
2024-01-04 18:30:00,0.0,0.001,0.12399999999999999,0.0
2024-01-04 18:45:00,0.0,0.001,0.048,0.0
2024-01-04 19:00:00,0.0,0.001,0.07,0.0
2024-01-04 19:15:00,0.0,0.001,0.158,0.0
2024-01-04 19:30:00,0.0,0.001,0.126,0.0
2024-01-04 19:45:00,0.0,0.001,0.238,0.0
2024-01-04 20:00:00,0.0,0.001,0.11133333333333333,0.0
2024-01-04 20:15:00,0.0,0.001,0.048,0.0
2024-01-04 20:30:00,0.0,0.001,0.09200000000000001,0.0
2024-01-04 20:45:00,0.0,0.001,0.15066666666666667,0.0
2024-01-04 21:00:00,0.0,0.001,0.12399999999999999,0.0
2024-01-04 21:15:00,0.0,0.001,0.238,0.0
2024-01-04 21:30:00,0.0,0.001,0.09866666666666667,0.0
2024-01-04 21:45:00,0.0,0.001,0.048,0.0
2024-01-04 22:00:00,0.0,0.001,0.114,0.0
2024-01-04 22:15:00,0.0,0.001,0.12866666666666665,0.0
2024-01-04 22:30:00,0.0,0.001,0.13666666666666666,0.0
2024-01-04 22:45:00,0.0,0.001,0.238,0.0
2024-01-04 23:00:00,0.0,0.001,0.08600000000000001,0.0
2024-01-04 23:15:00,0.0,0.001,0.048,0.0
2024-01-04 23:30:00,0.0,0.001,0.136,0.0
2024-01-04 23:45:00,0.0,0.001,0.10666666666666667,0.0
2024-01-05 00:00:00,0.0,0.001,0.14933333333333332,0.0
2024-01-05 00:15:00,0.0,0.001,0.238,0.0
2024-01-05 00:30:00,0.0,0.001,0.07333333333333333,0.0
2024-01-05 00:45:00,0.0,0.001,0.048,0.0
2024-01-05 01:00:00,0.0,0.001,0.158,0.0
2024-01-05 01:15:00,0.0,0.001,0.08466666666666667,0.0
2024-01-05 01:30:00,0.0,0.001,0.16199999999999998,0.0
2024-01-05 01:45:00,0.0,0.001,0.238,0.0
2024-01-05 02:00:00,0.0,0.001,0.06066666666666667,0.0
2024-01-05 02:15:00,0.0,0.001,0.07,0.0
2024-01-05 02:30:00,0.0,0.001,0.22424,0.0
2024-01-05 02:45:00,0.0,0.001,0.10682666666666667,0.0
2024-01-05 03:00:00,0.0,0.001,0.17466666666666666,0.0
2024-01-05 03:15:00,0.0,0.001,0.3712666666666667,0.0
2024-01-05 03:30:00,0.0,0.001,0.44780000000000003,0.0
2024-01-05 03:45:00,0.0,0.001,0.49180000000000007,0.0
2024-01-05 04:00:00,0.0,0.001,0.15066666666666667,0.0
2024-01-05 04:15:00,0.0,0.001,0.048,0.0
2024-01-05 04:30:00,0.0,0.001,0.18733333333333332,0.0
2024-01-05 04:45:00,0.0,0.001,0.22533333333333333,0.0
2024-01-05 05:00:00,0.0,0.001,0.048,0.0
2024-01-05 05:15:00,0.0,0.001,0.114,0.0
2024-01-05 05:30:00,0.0,0.001,0.12866666666666665,0.0
2024-01-05 05:45:00,0.0,0.001,0.048,0.0
2024-01-05 06:00:00,0.0,0.001,0.2,0.0
2024-01-05 06:15:00,0.0,0.001,0.21266666666666667,0.0
2024-01-05 06:30:00,0.0,0.001,0.048,13.0
2024-01-05 06:45:00,0.0,0.001,0.136,1.0
2024-01-05 07:00:00,0.0,0.001,0.10666666666666667,0.0
2024-01-05 07:15:00,0.0,0.001,0.5810666666666667,0.0
2024-01-05 07:30:00,0.0,0.001,0.21266666666666667,1.0
2024-01-05 07:45:00,0.0,0.001,0.2,13.0
2024-01-05 08:00:00,0.0,0.001,0.048,0.0
2024-01-05 08:15:00,0.0,0.001,0.15878824949151155,0.0
2024-01-05 08:30:00,0.0,0.001,0.09649040903934017,0.0
2024-01-05 08:45:00,0.0,0.001,0.0598237423726735,0.0
2024-01-05 09:00:00,0.0,0.001,0.23715707570600683,0.0
2024-01-05 09:15:00,0.0,0.001,0.19915707570600685,0.0
2024-01-05 09:30:00,0.0,0.001,0.08182374237267351,0.0
2024-01-05 09:45:00,0.0,0.001,0.16194124745755784,0.0
2024-01-05 10:00:00,0.0,0.001,0.06266666666666668,0.0
2024-01-05 10:15:00,0.0,0.001,0.048,0.0
2024-01-05 10:30:00,0.0,0.001,0.7325243587646934,0.0
2024-01-05 10:45:00,0.0,0.001,2.6052188640195815,0.0
2024-01-05 11:00:00,0.0,0.001,0.12355219735291431,0.0
2024-01-05 11:15:00,0.0,0.001,0.18221886401958098,0.0
