,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-01 14:15:00,0.001,0.0,0.001,0.44880000000000003
2024-01-01 14:30:00,0.001,0.0,0.001,0.059333333333333335
2024-01-01 14:45:00,0.001,0.0,0.001,0.7811333333333332
2024-01-01 15:00:00,0.001,0.0,0.001,0.18000000000000002
2024-01-01 15:15:00,0.001,0.0,0.001,0.049
2024-01-01 15:30:00,0.001,0.0,0.001,0.049
2024-01-01 15:45:00,0.001,0.0,0.001,0.06481966463271294
2024-01-01 16:00:00,0.001,0.0,0.001,0.2508237423726735
2024-01-01 16:15:00,0.001,0.0,0.001,2.4262237423726742
2024-01-01 16:30:00,0.001,0.0,0.001,1.218357075706007
2024-01-01 16:45:00,0.001,0.0,0.001,0.0608237423726735
2024-01-01 17:00:00,0.001,0.0,0.001,0.23051391005631705
2024-01-01 17:15:00,0.001,0.0,0.001,0.5574
2024-01-01 17:30:00,0.001,0.0,0.001,0.25142
2024-01-01 17:45:00,0.001,0.0,0.001,1.3273
2024-01-01 18:00:00,0.001,0.0,0.001,2.601270146490194
2024-01-01 18:15:00,0.001,0.0,0.001,0.454918864019581
2024-01-01 18:30:00,0.001,0.0,0.001,0.9465855306862476
2024-01-01 18:45:00,0.001,0.0,0.001,0.23004044684442584
2024-01-01 19:00:00,0.001,0.0,0.001,0.7672092730589211
2024-01-01 19:15:00,0.001,0.0,0.001,1.038009273058921
2024-01-01 19:30:00,0.001,0.0,0.001,0.46543216692167166
2024-01-01 19:45:00,0.001,0.0,0.001,0.4161904090393402
2024-01-01 20:00:00,0.001,0.0,0.001,0.2110805767229837
2024-01-01 20:15:00,0.001,0.0,0.001,1.9378918739412831
2024-01-01 20:30:00,0.001,0.0,0.001,1.4686092730589213
2024-01-01 20:45:00,0.001,0.0,0.001,0.4630759397255878
2024-01-01 21:00:00,0.001,0.0,0.001,0.5640759397255878
2024-01-01 21:15:00,0.001,0.0,0.001,0.49720927305892115
2024-01-01 21:30:00,0.001,0.0,0.001,2.1213426063922545
2024-01-01 21:45:00,0.001,0.0,0.001,1.1617426063922547
2024-01-01 22:00:00,0.001,0.0,0.001,0.5014092730589211
2024-01-01 22:15:00,0.001,0.0,0.001,0.4380759397255878
2024-01-01 22:30:00,0.001,0.0,0.001,0.4240759397255878
2024-01-01 22:45:00,0.001,0.0,0.001,1.0501426063922543
2024-01-01 23:00:00,0.001,0.0,0.001,0.40340927305892116
2024-01-01 23:15:00,0.001,0.0,0.001,0.5267426063922545
2024-01-01 23:30:00,0.001,0.0,0.001,0.41274260639225446
2024-01-01 23:45:00,0.001,0.0,0.001,1.1432092730589212
2024-01-02 00:00:00,0.001,0.0,0.001,0.2868092730589211
2024-01-02 00:15:00,0.001,0.0,0.001,0.4922521973529143
2024-01-02 00:30:00,0.001,0.0,0.001,0.6202521973529144
2024-01-02 00:45:00,0.001,0.0,0.001,0.7623855306862476
2024-01-02 01:00:00,0.001,0.0,0.001,0.3120104394705828
2024-01-02 01:15:00,0.001,0.0,0.001,0.2976333333333333
2024-01-02 01:30:00,0.001,0.0,0.001,0.21003333333333332
2024-01-02 01:45:00,0.001,0.0,0.001,0.4883666666666667
2024-01-02 02:00:00,0.001,0.0,0.001,0.3293666666666667
2024-01-02 02:15:00,0.001,0.0,0.001,0.18469999999999998
2024-01-02 02:30:00,0.001,0.0,0.001,0.7177666666666666
2024-01-02 02:45:00,0.001,0.0,0.001,0.23536666666666664
2024-01-02 03:00:00,0.001,0.0,0.001,0.34936666666666666
2024-01-02 03:15:00,0.001,0.0,0.001,0.2467
2024-01-02 03:30:00,0.001,0.0,0.001,0.34776666666666667
2024-01-02 03:45:00,0.001,0.0,0.001,0.3470333333333333
2024-01-02 04:00:00,0.001,0.0,0.001,0.3817
2024-01-02 04:15:00,0.001,0.0,0.001,0.4450333333333333
2024-01-02 04:30:00,0.001,0.0,0.001,0.30569999999999997
2024-01-02 04:45:00,0.001,0.0,0.001,0.20309999999999997
2024-01-02 05:00:00,0.001,0.0,0.001,0.22209333333333334
2024-01-02 05:15:00,0.001,0.0,0.001,0.24333333333333332
2024-01-02 05:30:00,0.001,0.0,0.001,1.0958666666666665
2024-01-02 05:45:00,0.001,0.0,0.001,0.049
2024-01-02 06:00:00,0.001,0.0,0.001,0.049
2024-01-02 06:15:00,0.001,0.0,0.001,0.049
2024-01-02 06:30:00,0.001,0.0,0.001,0.28933333333333333
2024-01-02 06:45:00,0.001,0.0,0.001,0.2823333333333334
2024-01-02 07:00:00,0.001,0.0,0.001,0.049
2024-01-02 07:15:00,0.001,0.0,0.001,0.049
2024-01-02 07:30:00,0.001,0.0,0.001,0.049
2024-01-02 07:45:00,0.001,0.0,0.001,2.617577106137249
2024-01-02 08:00:00,0.001,0.0,0.001,0.21888553068624764
2024-01-02 08:15:00,0.001,0.0,0.001,0.2485521973529143
2024-01-02 08:30:00,0.001,0.0,0.001,0.13401886401958096
2024-01-02 08:45:00,0.001,0.0,0.001,0.08055219735291429
2024-01-02 09:00:00,0.001,0.0,0.001,0.2452646517450819
2024-01-02 09:15:00,0.001,0.0,0.001,0.087
2024-01-02 09:30:00,0.001,0.0,0.001,0.059333333333333335
2024-01-02 09:45:00,0.001,0.0,0.001,0.7370666666666666
2024-01-02 10:00:00,0.001,0.0,0.001,0.15466666666666665
2024-01-02 10:15:00,0.001,0.0,0.001,0.239
2024-01-02 10:30:00,0.001,0.0,0.001,0.06166666666666667
2024-01-02 10:45:00,0.001,0.0,0.001,0.049
2024-01-02 11:00:00,0.001,0.0,0.001,0.049
2024-01-02 11:15:00,0.001,0.0,0.001,0.20066666666666666
2024-01-02 11:30:00,0.001,0.0,0.001,0.37100000000000005
2024-01-02 11:45:00,0.001,0.0,0.001,0.049
2024-01-02 12:00:00,0.001,0.0,0.001,0.049
2024-01-02 12:15:00,0.001,0.0,0.001,0.049
2024-01-02 12:30:00,0.001,0.0,0.001,0.11233333333333334
2024-01-02 12:45:00,0.001,0.0,0.001,0.263
2024-01-02 13:00:00,0.001,0.0,0.001,0.204
2024-01-02 13:15:00,0.001,0.0,0.001,0.09033333333333333
2024-01-02 13:30:00,0.001,0.0,0.001,0.049
2024-01-02 13:45:00,0.001,0.0,0.001,0.13766666666666666
2024-01-02 14:00:00,0.001,0.0,0.001,0.17566666666666667
2024-01-02 14:15:00,0.001,0.0,0.001,0.059333333333333335
2024-01-02 14:30:00,0.001,0.0,0.001,0.21180000000000002
2024-01-02 14:45:00,0.001,0.0,0.001,0.155
2024-01-02 15:00:00,0.001,0.0,0.001,0.30926666666666663
2024-01-02 15:15:00,0.001,0.0,0.001,0.433415828248449
2024-01-02 15:30:00,0.001,0.0,0.001,0.07134114149031161
2024-01-02 15:45:00,0.001,0.0,0.001,0.0923759397255878
2024-01-02 16:00:00,0.001,0.0,0.001,0.6058426063922545
2024-01-02 16:15:00,0.001,0.0,0.001,0.9365826063922545
2024-01-02 16:30:00,0.001,0.0,0.001,0.2954051953189606
2024-01-02 16:45:00,0.001,0.0,0.001,0.20652304772678776
2024-01-02 17:00:00,0.001,0.0,0.001,0.39930260639225446
2024-01-02 17:15:00,0.001,0.0,0.001,0.4062359397255878
2024-01-02 17:30:00,0.001,0.0,0.001,0.5887426063922544
2024-01-02 17:45:00,0.001,0.0,0.001,0.5677426063922544
2024-01-02 18:00:00,0.001,0.0,0.001,0.3858061497961298
2024-01-02 18:15:00,0.001,0.0,0.001,0.26360599593209255
2024-01-02 18:30:00,0.001,0.0004,0.001,0.3175237423726735
2024-01-02 18:45:00,0.001,0.7506666666666667,0.001,0.5075237423726735
2024-01-02 19:00:00,0.001,0.4508,0.001,0.3531904090393401
2024-01-02 19:15:00,0.001,0.001,0.001,0.5018550607844221
2024-01-02 19:30:00,0.001,0.001,0.001,0.36634260639225447
2024-01-02 19:45:00,0.001,0.001,0.001,0.38740927305892114
2024-01-02 20:00:00,1.2288399048342362,0.001,0.001,0.5418286963359374
2024-01-02 20:15:00,1.949257526753119,0.001,0.001,0.35017378017775924
2024-01-02 20:30:00,1.7245844062633329,0.001,0.001,0.3448689800785326
2024-01-02 20:45:00,0.34645293866492205,1.6502666666666668,0.001,0.4627426063922545
2024-01-02 21:00:00,0.3922295430674839,0.7506666666666667,0.001,0.5444092730589212
2024-01-02 21:15:00,0.001,0.001,0.001,1.0468092730589211
2024-01-02 21:30:00,0.001,0.0006000000000000001,0.001,0.33098260639225446
2024-01-02 21:45:00,0.001,0.0,0.001,0.3490759397255878
2024-01-02 22:00:00,0.001,0.0,0.001,0.3490759397255878
2024-01-02 22:15:00,0.001,0.0,0.001,0.8868759397255879
2024-01-02 22:30:00,0.001,0.0,0.001,0.6434092730589211
2024-01-02 22:45:00,0.001,0.0,0.001,0.39040927305892115
2024-01-02 23:00:00,0.001,0.0,0.001,0.24420927305892112
2024-01-02 23:15:00,0.001,0.0,0.001,0.2280759397255878
2024-01-02 23:30:00,0.001,0.0,0.001,0.32940927305892115
2024-01-02 23:45:00,0.001,0.0,0.001,0.34689152661834016
2024-01-03 00:00:00,0.001,0.0,0.001,0.3712521973529143
2024-01-03 00:15:00,0.001,0.0,0.001,0.31161694582744903
2024-01-03 00:30:00,0.001,0.0,0.001,0.2280759397255878
2024-01-03 00:45:00,0.001,0.0,0.001,0.35474260639225447
2024-01-03 01:00:00,0.001,0.0,0.001,0.31463912656872683
2024-01-03 01:15:00,0.001,0.0,0.001,0.1965237423726735
2024-01-03 01:30:00,0.001,0.0,0.001,0.3007314151412014
2024-01-03 01:45:00,0.001,0.0,0.001,0.3293666666666667
2024-01-03 02:00:00,0.001,0.0,0.001,0.33669999999999994
2024-01-03 02:15:00,0.001,0.0,0.001,0.2480333333333333
2024-01-03 02:30:00,0.001,0.0,0.001,0.7177666666666666
2024-01-03 02:45:00,0.001,0.0,0.001,0.18469999999999998
2024-01-03 03:00:00,0.001,0.0,0.001,0.2467
2024-01-03 03:15:00,0.001,0.0,0.001,0.5170333333333333
2024-01-03 03:30:00,0.001,0.0,0.001,0.9303666666666666
2024-01-03 03:45:00,0.001,0.0,0.001,0.6182533333333333
2024-01-03 04:00:00,0.001,0.0,0.001,0.049
2024-01-03 04:15:00,0.001,0.0,0.001,0.4614666666666667
2024-01-03 04:30:00,0.001,0.0,0.001,0.3826
2024-01-03 04:45:00,0.001,0.0,0.001,0.21666666666666667
2024-01-03 05:00:00,0.001,0.0,0.001,0.142
2024-01-03 05:15:00,0.001,0.0,0.001,0.049
2024-01-03 05:30:00,0.001,0.0,0.001,0.087
2024-01-03 05:45:00,0.001,0.0,0.001,0.6261333333333333
2024-01-03 06:00:00,0.001,0.0,0.001,0.049
2024-01-03 06:15:00,0.001,0.0,0.001,0.16266666666666665
2024-01-03 06:30:00,0.001,0.0,0.001,0.19366666666666665
2024-01-03 06:45:00,0.001,0.0,0.001,0.37886666666666663
2024-01-03 07:00:00,0.001,0.0,0.001,0.8298666666666666
2024-01-03 07:15:00,0.001,0.0,0.001,2.539
2024-01-03 07:30:00,0.001,0.0,0.001,0.2999333333333334
2024-01-03 07:45:00,0.001,0.0,0.001,0.6018000000000001
2024-01-03 08:00:00,0.001,0.0,0.001,0.3715333333333333
2024-01-03 08:15:00,0.001,0.0,0.001,0.217
2024-01-03 08:30:00,0.001,0.0,0.001,0.1298047484745347
2024-01-03 08:45:00,0.001,0.0,0.001,0.2095237423726735
2024-01-03 09:00:00,0.001,0.0,0.001,1.4827237423726733
2024-01-03 09:15:00,0.001,0.0,0.001,2.4558570757060068
2024-01-03 09:30:00,0.001,0.0,0.001,1.9973904090393402
2024-01-03 09:45:00,0.001,0.0,0.001,0.29937074440662725
2024-01-03 10:00:00,0.001,0.0,0.001,0.19769999999999996
2024-01-03 10:15:00,0.001,0.0,0.001,0.22190000000000001
2024-01-03 10:30:00,0.001,0.0,0.001,0.4580333333333334
2024-01-03 10:45:00,0.001,0.0008,0.001,0.9277666666666666
2024-01-03 11:00:00,0.001,1.2004666666666668,0.001,0.4323666666666667
2024-01-03 11:15:00,0.001,0.001,0.001,0.9964333333333333
2024-01-03 11:30:00,0.001,0.001,0.001,1.3089666666666664
2024-01-03 11:45:00,0.001,0.001,0.001,2.5246999999999997
2024-01-03 12:00:00,0.001,0.001,0.001,1.2409980818078679
2024-01-03 12:15:00,0.001,0.001,0.04455419540545832,1.0043237423726734
2024-01-03 12:30:00,0.001,0.001,0.20731554370726968,2.2827237423726734
2024-01-03 12:45:00,0.001,0.30086666666666667,0.8902552693618025,0.4837904090393401
2024-01-03 13:00:00,0.001,2.1000666666666667,0.42325419234686357,2.2130370757060067
2024-01-03 13:15:00,0.001,0.001,0.1434758900354722,1.7284549161581781
2024-01-03 13:30:00,0.001,0.001,0.24618820814434933,0.1821333333333333
2024-01-03 13:45:00,0.001,0.0002,0.67508669111518,0.5456
2024-01-03 14:00:00,0.001,0.0,0.10709226375653774,0.08466666666666667
2024-01-03 14:15:00,0.001,0.0,0.21072525923273164,0.394
2024-01-03 14:30:00,0.001,0.0,0.9959464484620395,0.142
2024-01-03 14:45:00,0.001,0.0,1.1512204811753755,0.5820666666666666
2024-01-03 15:00:00,0.001,0.0,0.15392557377093488,0.049
2024-01-03 15:15:00,0.001,0.0,0.17367506367595334,0.09966666666666667
2024-01-03 15:30:00,0.001,0.0,0.3801110704258784,0.21366666666666667
2024-01-03 15:45:00,0.001,0.0,0.5023107880546561,0.17291391005631704
2024-01-03 16:00:00,0.001,0.0,0.001,0.23775707570600685
2024-01-03 16:15:00,0.001,0.0,0.030528685607001272,0.1818237423726735
2024-01-03 16:30:00,0.001,0.0,0.14989578781234514,1.3260605555295346
2024-01-03 16:45:00,0.001,0.0,0.5244482883318516,0.3471915266183402
2024-01-03 17:00:00,0.001,0.0,0.8344073934396177,0.7467292730589212
2024-01-03 17:15:00,0.001,0.0,0.13497999927447052,0.8554092730589211
2024-01-03 17:30:00,0.001,0.0,0.2774706408661197,0.38307593972558784
2024-01-03 17:45:00,0.001,0.0,0.6517822434126704,0.3837426063922545
2024-01-03 18:00:00,0.001,0.0,0.11003856463190093,0.45187593972558776
2024-01-03 18:15:00,0.001,0.0,0.13970506768754115,0.3620759397255878
2024-01-03 18:30:00,0.001,0.0,0.5599897908457803,0.3597111912510531
2024-01-03 18:45:00,0.001,0.0,1.6718671559005132,0.34165421227449905
2024-01-03 19:00:00,0.001,0.0,0.11865499625442359,0.5917
2024-01-03 19:15:00,0.001,0.0,0.1359613838168895,0.48736666666666667
2024-01-03 19:30:00,0.001,0.0,0.25647076513338335,0.30569999999999997
2024-01-03 19:45:00,0.001,0.0,0.7089361756559944,0.5730999999999999
2024-01-03 20:00:00,0.001,0.0,0.001,1.0165855306862477
2024-01-03 20:15:00,0.001,0.0,0.001,0.6355188640195809
2024-01-03 20:30:00,0.001,0.0,0.001,0.5272521973529143
2024-01-03 20:45:00,0.001,0.0,0.001,1.023675939725588
2024-01-03 21:00:00,0.001,0.0,0.001,0.3603426063922545
2024-01-03 21:15:00,0.001,0.0,0.001,0.3238341818432564
2024-01-03 21:30:00,0.001,0.0,0.001,0.505374474823645
2024-01-03 21:45:00,0.001,0.0,0.001,0.3870759397255878
2024-01-03 22:00:00,0.001,0.0,0.001,0.41028769023407624
2024-01-03 22:15:00,0.001,0.0,0.001,1.0235581932850069
2024-01-03 22:30:00,0.001,0.0,0.001,0.4030759397255878
2024-01-03 22:45:00,0.001,0.0,0.001,0.5390759397255878
2024-01-03 23:00:00,0.001,0.0,0.001,0.3074626063922545
2024-01-03 23:15:00,0.001,0.0,0.001,0.2112724599020602
2024-01-03 23:30:00,0.001,0.0,0.001,0.18033333333333335
2024-01-03 23:45:00,0.001,0.0,0.001,0.36300000000000004
2024-01-04 00:00:00,0.001,0.0,0.001,0.4080666666666667
2024-01-04 00:15:00,0.001,0.0,0.001,0.049
2024-01-04 00:30:00,0.001,0.0,0.001,0.049
2024-01-04 00:45:00,0.001,0.0,0.001,0.049
2024-01-04 01:00:00,0.001,0.0,0.001,0.2227333333333333
2024-01-04 01:15:00,0.001,0.0,0.001,0.31466666666666665
2024-01-04 01:30:00,0.001,0.0,0.001,0.19366666666666665
2024-01-04 01:45:00,0.001,0.0,0.001,0.049
2024-01-04 02:00:00,0.001,0.0,0.001,0.061620878941165726
2024-01-04 02:15:00,0.001,0.0,0.001,0.16921886401958097
2024-01-04 02:30:00,0.001,0.0,0.001,0.21037186198562724
2024-01-04 02:45:00,0.001,0.0,0.001,0.1543759397255878
2024-01-04 03:00:00,0.001,0.0,0.001,0.2473759397255878
2024-01-04 03:15:00,0.001,0.0,0.001,0.1189849142942278
2024-01-04 03:30:00,0.001,0.0,0.001,0.1748237423726735
2024-01-04 03:45:00,0.001,0.0,0.001,0.15506283028240275
2024-01-04 04:00:00,0.001,0.0,0.001,0.049
2024-01-04 04:15:00,0.001,0.0,0.001,0.059333333333333335
2024-01-04 04:30:00,0.001,0.0,0.001,0.7370666666666666
2024-01-04 04:45:00,0.001,0.0,0.001,0.2813333333333333
2024-01-04 05:00:00,0.001,0.0,0.001,0.5248
2024-01-04 05:15:00,0.001,0.0,0.001,0.049
2024-01-04 05:30:00,0.001,0.0,0.001,0.049
2024-01-04 05:45:00,0.001,0.0,0.001,0.049
2024-01-04 06:00:00,0.001,0.0,0.001,0.32733333333333337
2024-01-04 06:15:00,0.001,0.0,0.001,0.24433333333333335
2024-01-04 06:30:00,0.001,0.0,0.001,0.049
2024-01-04 06:45:00,0.001,0.0,0.001,0.054200000000000005
2024-01-04 07:00:00,0.001,0.0,0.001,0.06199999999999999
2024-01-04 07:15:00,0.001,0.0,0.001,0.252
2024-01-04 07:30:00,0.001,0.0,0.001,0.14933333333333335
2024-01-04 07:45:00,0.001,0.0,0.001,0.217
2024-01-04 08:00:00,0.001,0.0,0.001,0.10333333333333333
2024-01-04 08:15:00,0.001,0.0,0.001,0.08733333333333333
2024-01-04 08:30:00,0.001,0.0,0.001,0.252
2024-01-04 08:45:00,0.001,0.0,0.001,0.06113333333333334
2024-01-04 09:00:00,0.001,0.0,0.001,0.059333333333333335
2024-01-04 09:15:00,0.001,0.0,0.1613153268107452,0.204
2024-01-04 09:30:00,0.001,0.0,0.4742561237541715,0.859
2024-01-04 09:45:00,0.001,0.0,0.614273171681349,0.48887074440662726
2024-01-04 10:00:00,0.001,0.0,0.15269830158935585,0.06689040903934017
2024-01-04 10:15:00,0.001,0.0,0.3591484120935252,0.0738237423726735
2024-01-04 10:30:00,0.001,0.0,1.3103478708408682,0.09485854060794971
2024-01-04 10:45:00,0.001,0.0,0.24717629226994017,0.29504260639225444
2024-01-04 11:00:00,0.001,0.0,0.10649224540073976,0.9113286963359374
2024-01-04 11:15:00,0.001,0.0,0.3213968434492331,0.0935521973529143
2024-01-04 11:30:00,0.001,0.0,0.8709994292464647,0.0935521973529143
2024-01-04 11:45:00,0.001,0.0,0.001,0.07093645659612463
2024-01-04 12:00:00,0.001,0.0,0.001,0.2396904090393402
2024-01-04 12:15:00,0.001,0.0,0.001,1.3610904090393403
2024-01-04 12:30:00,0.001,0.0,0.001,2.8800376616667838
2024-01-04 12:45:00,0.001,0.0,0.001,0.6921092730589211
2024-01-04 13:00:00,0.5133357661134783,0.0,0.001,1.7793562750928749
2024-01-04 13:15:00,1.8126105293494639,0.0,0.001,2.517498864019581
2024-01-04 13:30:00,1.9750930667388347,0.0,0.001,2.8753934448104723
2024-01-04 13:45:00,1.9517746161720926,0.0,0.001,0.7724092730589212
2024-01-04 14:00:00,0.7872116014247428,0.0,0.001,0.4918341818432564
2024-01-04 14:15:00,0.001,0.0,0.030528685607001272,0.3912570757060068
2024-01-04 14:30:00,0.001,0.0,0.14989578781234514,0.36152374237267354
2024-01-04 14:45:00,0.001,0.0,0.5244482883318516,0.2728570757060068
2024-01-04 15:00:00,0.001,0.0,0.8344073934396177,0.3325431656496898
2024-01-04 15:15:00,0.001,0.0,0.13497999927447052,0.5206999999999999
2024-01-04 15:30:00,0.001,0.0,0.2774706408661197,0.4355196646327129
2024-01-04 15:45:00,0.001,0.0,0.6517822434126704,0.6525237423726735
2024-01-04 16:00:00,0.001,0.0,0.11003856463190093,0.3659237423726735
2024-01-04 16:15:00,0.001,0.0,0.13970506768754115,0.3175237423726735
2024-01-04 16:30:00,0.001,0.0,0.2953721858701199,0.2933237423726735
2024-01-04 16:45:00,0.001,0.0,0.001,0.3183904090393402
2024-01-04 17:00:00,1.5960292412518486,0.0,0.001,0.5825237423726736
2024-01-04 17:15:00,1.9486174013484907,0.0,0.001,0.5865104090393402
2024-01-04 17:30:00,1.5492703100199001,0.0,0.001,0.7716570757060068
2024-01-04 17:45:00,0.3060760621231199,0.0,0.001,0.7259904090393402
2024-01-04 18:00:00,0.10889880103032183,0.0,0.001,0.2853704090393402
2024-01-04 18:15:00,0.001,0.0,0.001,0.3650628302824028
2024-01-04 18:30:00,0.001,0.0,0.001,0.19333333333333333
2024-01-04 18:45:00,0.001,0.0,0.001,2.041117746440581
2024-01-04 19:00:00,0.001,0.0,0.001,2.1242904090393404
2024-01-04 19:15:00,0.001,0.0,0.001,0.27460579323539347
2024-01-04 19:30:00,0.001,0.0,0.001,0.36537593972558774
2024-01-04 19:45:00,0.001,0.0,0.001,1.652775939725588
2024-01-04 20:00:00,0.001,6.666666666666667e-05,0.001,2.620175939725588
2024-01-04 20:15:00,0.001,0.001,0.001,0.7924973686863955
2024-01-04 20:30:00,0.001,1.2004666666666668,0.001,0.30479232723147215
2024-01-04 20:45:00,0.001,0.001,0.001,0.18866666666666668
2024-01-04 21:00:00,0.001,0.001,0.001,0.05246666666666667
2024-01-04 21:15:00,0.001,0.001,0.001,0.049
2024-01-04 21:30:00,0.001,0.001,0.001,0.049
2024-01-04 21:45:00,0.001,0.001,0.001,0.22710347982352763
2024-01-04 22:00:00,1.4722013236727856,0.001,0.001,0.3368855306862476
2024-01-04 22:15:00,1.954200059956906,0.9006000000000001,0.001,0.2267521973529143
2024-01-04 22:30:00,1.6200243860984527,1.5003333333333333,0.001,0.2015521973529143
2024-01-04 22:45:00,0.2757115776730087,0.001,0.001,0.20706994379349528
2024-01-04 23:00:00,1.1323136157883729,0.0009333333333333333,0.001,0.46126927305892107
2024-01-04 23:15:00,1.0038340355312507,0.0,0.001,0.43540927305892113
2024-01-04 23:30:00,0.7626249973908237,0.0,0.001,0.7706092730589212
2024-01-04 23:45:00,0.001,0.0,0.001,0.5753426063922545
2024-01-05 00:00:00,0.001,0.0,0.001,0.3006759397255878
2024-01-05 00:15:00,0.001,0.0,0.001,0.3714509830444615
2024-01-05 00:30:00,0.001,0.0,0.001,0.23536666666666664
2024-01-05 00:45:00,0.001,0.0,0.001,0.18469999999999998
2024-01-05 01:00:00,0.001,0.0,0.001,0.29836666666666667
2024-01-05 01:15:00,0.001,0.0,0.001,0.3293666666666667
2024-01-05 01:30:00,0.001,0.0,0.001,0.3747
2024-01-05 01:45:00,0.001,0.0,0.001,0.21003333333333332
2024-01-05 02:00:00,0.001,0.0,0.001,0.18469999999999998
2024-01-05 02:15:00,0.001,0.0,0.001,0.18469999999999998
2024-01-05 02:30:00,0.001,0.0,0.001,0.8050999999999999
2024-01-05 02:45:00,0.001,0.0,0.001,0.5297000000000001
2024-01-05 03:00:00,0.001,0.0,0.001,0.22603333333333334
2024-01-05 03:15:00,0.001,0.0,0.001,0.049
2024-01-05 03:30:00,0.001,0.0,0.001,0.049
2024-01-05 03:45:00,0.001,0.0,0.001,0.09966666666666667
2024-01-05 04:00:00,0.001,0.0,0.001,0.224
2024-01-05 04:15:00,0.001,0.0,0.001,0.204
2024-01-05 04:30:00,0.001,0.0,0.001,0.142
2024-01-05 04:45:00,0.001,0.0,0.001,0.049
2024-01-05 05:00:00,0.001,0.0,0.001,0.125
2024-01-05 05:15:00,0.001,0.0,0.001,0.18833333333333332
2024-01-05 05:30:00,0.001,0.0,0.001,0.049
2024-01-05 05:45:00,0.001,0.0,0.001,0.16266666666666665
2024-01-05 06:00:00,0.001,0.0,0.001,0.19366666666666665
