,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.2395521973529143,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.6279521973529144,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.21781886401958098,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.5783542122744991,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.212,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.44666666666666666,0.0,0.0,0.1
2024-01-01 01:30:00,0.001,0.328,0.0,0.0,1.5
2024-01-01 01:45:00,0.001,0.14173333333333332,0.0,0.0,1.2
2024-01-01 02:00:00,0.001,0.053,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.053,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.06403549288116193,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.37415707570600687,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.22015707570600684,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0648237423726735,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.06403549288116193,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.053,0.0,2.4,0.0
2024-01-01 04:00:00,0.001,0.10466666666666666,0.0,1.0666666666666667,0.0
2024-01-01 04:15:00,0.001,0.2886666666666667,0.0,1.0666666666666667,0.0
2024-01-01 04:30:00,0.001,0.23033333333333333,0.0,0.0,0.0
2024-01-01 04:45:00,0.001,0.053,0.0,0.0,0.3
2024-01-01 05:00:00,0.001,0.053,2.2,0.0,1.5
2024-01-01 05:15:00,0.001,0.053,9.533333333333333,3.466666666666667,0.9
2024-01-01 05:30:00,0.001,0.16666666666666666,0.0,3.7333333333333334,0.0
2024-01-01 05:45:00,0.001,0.1633333333333333,0.0,1.3333333333333333,0.0
2024-01-01 06:00:00,0.001,0.243,0.0,4.0,0.0
2024-01-01 06:15:00,0.001,0.10366666666666666,0.0,2.933333333333333,0.0
2024-01-01 06:30:00,0.001,0.053,0.0,0.0,0.0
2024-01-01 06:45:00,0.001,0.07366666666666667,0.0,0.0,0.0
2024-01-01 07:00:00,0.001,0.208,0.0,3.2,0.0
2024-01-01 07:15:00,0.001,0.06333333333333332,0.0,0.0,0.0
2024-01-01 07:30:00,0.001,0.21766666666666665,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.16699999999999998,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.053,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.13566666666666669,0.0,0.0,0.0
