,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.5332922025354164,14.99087103256066,13.505052775428124,12.0,59.90483012415244,60.0,0.0,0.1895241506207622,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.5332922025354164,14.97154541989324,13.51561293316448,12.0,59.701599661069544,60.0,0.0,0.18850799830534773,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.5332922025354164,14.952579884450598,13.525766729481632,12.0,59.49945883804017,60.0,0.0,0.18749729419020086,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.5332922025354164,14.93396528689666,13.535525229572452,12.0,59.29840181285233,60.0,0.0,0.18649200906426167,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.5332922025354164,14.91569272857514,13.544899205257819,12.0,59.09842277461764,60.0,0.0,0.1854921138730882,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.5332922025354164,14.897753545148463,13.553899142745335,12.0,60.258914620934895,60.0,0.0,0.1912945731046745,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.5332922025354164,14.880139300404858,13.562535250182934,12.0,60.83902623970278,60.0,0.0,0.19419513119851392,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.5332922025354164,14.862841780229166,13.570817465012757,12.0,60.63078699255327,60.0,0.0,0.19315393496276637,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.5332922025354164,14.84552959864733,13.576532864512126,11.0,60.423664240544134,60.0,0.0,0.19211832120272068,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.5332922025354164,14.828118591725408,13.57941929197319,11.0,60.2176519974772,60.0,0.0,0.191088259987386,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.0,0.5332922025354164,14.810955143237653,13.58205008893118,11.0,60.01274430924992,60.0,0.0,0.1900637215462496,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.5332922025354164,14.794033245122623,13.58443246700507,11.0,59.8089352536832,60.0,0.0,0.18904467626841598,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.5332922025354164,14.7773470468138,13.586573445996851,11.0,59.60621894035033,60.0,0.0,0.18803109470175167,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.5332922025354164,14.760890851078866,13.588479858965991,11.0,59.40458951040668,60.0,0.0,0.18702294755203341,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.5332922025354164,14.744659109969009,13.590158357169758,11.0,59.204041136420386,60.0,0.0,0.18602020568210192,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,0.5332922025354164,14.728646420875297,13.591615414872892,11.0,59.30539166320553,60.0,0.0,0.18652695831602764,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,15.0,0.5332922025354164,14.712847522689342,13.59285733403012,11.0,60.86359975777629,60.0,0.0,0.19431799878888148,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.333333333333332,0.5332922025354164,15.03700566953039,13.594619156704368,11.0,60.740819724653306,60.0,0.0,0.19370409862326657,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,20.0,0.5332922025354164,16.597814770294885,13.607860298995488,11.0,60.53310702136288,60.0,0.0,0.1926655351068144,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,17.333333333333332,0.5332922025354164,17.739096621393628,13.638954631269476,11.0,60.3265079900963,60.0,0.0,0.19163253995048152,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,20.0,0.5332922025354164,18.989232747764223,13.679181605708727,10.0,60.12101665979183,60.0,0.0,0.19060508329895912,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,20.0,0.5332922025354164,20.34216881450027,13.73400317679928,10.0,59.91662709140214,60.0,0.0,0.18958313545701072,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,16.333333333333332,0.5332922025354164,20.415583930135995,13.796588868471527,10.0,59.71333337772271,60.0,0.0,0.18856666688861357,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,15.0,0.5332922025354164,20.3315321709557,13.857445380964672,10.0,59.511129643221075,60.0,0.0,0.18755564821610538,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,15.0,0.5332922025354164,20.24921956164659,13.91628570166615,10.0,59.31001004386699,60.0,0.0,0.18655005021933493,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,15.0,0.5332922025354164,20.16860133956429,13.97316416639359,10.0,59.10996876696358,60.0,0.0,0.18554984383481793,0.0,0.0,0,0,0
2024-01-01 06:30:00,2.0,15.0,0.5332922025354164,20.089633922497566,14.028133671741639,10.0,60.127499699592036,60.0,0.0,0.19063749849796022,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,15.333333333333334,0.5332922025354164,20.01227487746576,14.08124571314124,10.0,60.85121492106411,60.0,0.0,0.1942560746053206,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,20.0,0.5332922025354164,19.936492028572026,14.132550453737675,10.0,60.64291032310446,60.0,0.0,0.19321455161552228,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,20.0,0.5332922025354164,19.862246301437956,14.182096851427016,10.0,60.435722570669945,60.0,0.0,0.19217861285334975,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,20.0,0.5332922025354164,19.78948800665014,14.229932458042475,10.0,60.22964567568381,60.0,0.0,0.19114822837841905,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,20.0,0.5332922025354164,19.718179017848506,14.276103518606126,10.0,60.024673682174914,60.0,0.0,0.19012336841087457,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,20.0,0.5332922025354164,19.649014789176494,14.320657604164506,10.0,59.820800666105654,60.0,0.0,0.18910400333052826,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,19.933333333333334,0.5332922025354164,19.582051406406666,14.363650936342134,10.0,59.61802073520073,60.0,0.0,0.18809010367600365,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,20.0,0.5332922025354164,19.56178470770386,14.405153873250605,10.0,59.41632802877689,60.0,0.0,0.18708164014388445,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,20.0,0.5332922025354164,20.422664989321195,14.450459640737884,10.0,59.21020001309562,60.0,0.02567413333333333,0.18605100006547814,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,20.0,0.5332922025354164,20.5058767619674,14.502074368797109,10.0,59.38972999814575,60.0,0.0,0.18694864999072877,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,20.0,0.5332922025354164,20.4323907124249,14.552267183479975,10.0,60.89005984958291,60.0,0.0,0.19445029924791454,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,20.0,0.5332922025354164,20.36039024917512,14.600747486558616,10.0,60.711487308182384,60.0,0.012837066666666666,0.19355743654091193,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,20.0,0.5332922025354164,20.289837248608144,14.647561529731481,10.0,60.492914590558776,60.0,0.012837066666666666,0.19246457295279387,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,20.0,0.5332922025354164,20.223575336479154,14.69498584229436,11.0,60.28286750425225,60.0,0.0,0.19141433752126122,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,20.0,0.5332922025354164,20.161966711385023,14.743379100590271,11.0,60.07761015669134,60.0,0.0,0.19038805078345675,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,20.0,0.5332922025354164,20.101676758787043,14.79023140764637,11.0,59.72474714195423,60.0,0.15404479999999998,0.18862373570977117,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,20.0,0.5332922025354164,20.04267139672169,14.835584166066543,11.0,59.50600312630724,60.0,0.0,0.1875300156315362,0.0,0.0,0,0,0
2024-01-01 11:00:00,1.0,20.0,0.5332922025354164,19.98746099483784,14.881708010737759,12.0,59.30307134294655,60.0,0.012837066666666666,0.1865153567147328,0.0,0.0,0,0,0
2024-01-01 11:15:00,1.0,20.0,0.5332922025354164,19.936369133075747,14.928951318416049,12.0,59.09114150058987,60.0,0.0,0.18545570750294935,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,20.0,0.5332922025354164,19.88645329320315,14.974798189744657,12.0,60.458783226908274,60.0,0.02567413333333333,0.1922939161345414,0.0,0.0,0,0,0
2024-01-01 11:45:00,1.0,20.0,0.5332922025354164,19.837682822966016,15.019285918233084,12.0,61.01764543498892,60.0,0.0,0.19508822717494462,0.0,0.0,0,0,0
2024-01-01 12:00:00,1.0,20.0,0.5332922025354164,19.78907719457775,15.062447499537468,12.0,60.808448503511194,60.0,0.0,0.194042242517556,0.0,0.0,0,0,0
2024-01-01 12:15:00,1.0,20.0,0.5332922025354164,19.740487665180364,15.10430219431793,12.0,60.52868437171223,60.0,0.15404479999999998,0.19264342185856118,0.0,0.0,0,0,0
2024-01-01 12:30:00,1.0,19.9,0.5332922025354164,19.692980907780814,15.144880098667633,12.0,60.22861262339648,60.0,0.0,0.19114306311698243,0.7332361111111115,0.7013055555555556,1,1,0
2024-01-01 12:45:00,1.0,20.0,0.5332922025354164,19.64652880403601,15.1842154003303,12.0,60.0236461686987,60.0,0.0,0.1901182308434935,0.7767777777777787,0.0,1,0,0
2024-01-01 13:00:00,1.0,20.0,0.5332922025354164,19.601164020541184,15.222341591155121,12.0,59.819778661743676,60.0,0.0,0.1890988933087184,0.8000000000000012,0.0,1,0,0
2024-01-01 13:15:00,1.0,20.0,0.5332922025354164,19.556867462817777,15.259292088701153,12.0,59.617004210415345,60.0,0.0,0.18808502105207675,0.8000000000000012,0.0,1,0,0
2024-01-01 13:30:00,1.0,20.0,0.5332922025354164,19.536237682687194,15.295104804357607,12.0,59.41531695418881,60.0,0.0,0.18707658477094405,0.8000000000000012,0.0,1,0,0
2024-01-01 13:45:00,1.0,20.0,0.5332922025354164,20.389568105879295,15.334382824095492,12.0,59.2147110639609,60.0,0.0,0.1860735553198045,0.8000000000000012,0.0,1,0,0
2024-01-01 14:00:00,1.0,20.0,0.5332922025354164,20.543871699656737,15.380878409940037,12.0,59.23008043389584,60.0,0.0,0.1861504021694792,0.8000000000000012,0.0,1,0,0
2024-01-01 14:15:00,1.0,20.0,0.5332922025354164,20.483873548603906,15.42638875300115,12.0,60.81753857381565,60.0,0.0,0.19408769286907826,0.8000000000000012,0.0,1,0,0
2024-01-01 14:30:00,1.0,20.0,0.5332922025354164,20.425140840049483,15.470425394148831,12.0,60.752083194424884,60.0,0.0,0.1937604159721244,0.8000000000000012,0.0,1,0,0
2024-01-01 14:45:00,1.0,20.0,0.5332922025354164,20.367640926311086,15.513027980592117,12.0,60.54431010093695,60.0,0.0,0.19272155050468473,0.8000000000000012,0.0,1,0,0
