,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.8643188640195809,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.26778058596077714,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.1787,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.23956666666666668,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.30799333333333334,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.6970666666666666,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.1398,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.14566666666666667,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.057666666666666665,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.10166666666666666,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.10166666666666666,0.0,0.2
2024-01-01 04:00:00,0.001,0.0,0.001,0.043,0.0,3.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.043,0.0,3.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.043,0.0,1.6
2024-01-01 04:45:00,0.001,0.0,0.001,0.057666666666666665,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.14566666666666667,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.5760666666666666,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.12366666666666666,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.07966666666666665,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.043,0.0,0.0
