,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-01 17:45:00,0.7920347860576631,0.001,0.0,0.05333333333333333,0.0
2024-01-01 18:00:00,0.7920347860576631,0.001,0.0,0.5978,0.0
2024-01-01 18:15:00,0.7920347860576631,0.001,0.0,0.22366666666666665,0.0
2024-01-01 18:30:00,0.7920347860576631,0.001,0.0,1.0156666666666667,0.0
2024-01-01 18:45:00,0.7920347860576631,0.001,0.0,1.3036666666666668,0.0
2024-01-01 19:00:00,0.7920347860576631,0.001,0.0,1.3327994407425647,0.0
2024-01-01 19:15:00,0.7920347860576631,0.001,0.0,0.10704260639225446,0.0
2024-01-01 19:30:00,0.7920347860576631,0.001,0.0,0.641175939725588,0.0
2024-01-01 19:45:00,0.7920347860576631,0.001,0.0,0.30737593972558774,0.0
2024-01-01 20:00:00,0.7920347860576631,0.001,0.7503333333333333,0.7591759397255877,1.2
2024-01-01 20:15:00,0.7920347860576631,0.001,2.25,0.21758677814380548,1.8
2024-01-01 20:30:00,0.7920347860576631,0.001,0.9006000000000001,0.34149944074256466,0.0
2024-01-01 20:45:00,0.528356524038442,0.001,0.7506666666666667,0.38620927305892117,0.0
2024-01-01 21:00:00,0.001,0.001,0.0003333333333333333,0.5617426063922545,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.5667426063922545,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.4556759397255878,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.3430759397255878,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.8761426063922545,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.38440927305892114,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.5804779546471726,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.9635426063922544,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.8864759397255878,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.3430759397255878,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.33913469226803,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.38291886401958103,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,1.3045855306862477,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.5212521973529143,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.28356666666666663,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.1787,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.1787,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.2533666666666667,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.5133666666666667,0.6
2024-01-02 01:45:00,0.001,0.001,0.0,0.7178333333333332,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.5784999999999999,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.5604066666666666,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.17866666666666667,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.36733333333333335,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.13166666666666668,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.043,0.4
2024-01-02 04:15:00,0.001,0.001,0.0,0.23966666666666667,2.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.35700000000000004,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.4808,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.30066666666666664,1.2
2024-01-02 06:00:00,0.001,0.001,0.0,0.33399999999999996,1.8
2024-01-02 06:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.164,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.164,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.18933333333333333,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.45733333333333337,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.394,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.5841333333333333,0.0
2024-01-02 08:00:00,0.001,0.2960260692674706,0.0,0.043,0.0
2024-01-02 08:15:00,0.001,1.7701289318849094,0.0,0.04733333333333333,0.0
2024-01-02 08:30:00,0.001,1.9710678818205933,0.0,0.5318,0.0
2024-01-02 08:45:00,0.001,1.9676199074311727,0.0,0.3596666666666667,0.0
2024-01-02 09:00:00,0.001,0.5955995385017716,0.0,0.225,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.14646666666666663,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.3183666666666667,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.5057,2.4
2024-01-02 10:30:00,0.001,0.001,0.0,0.29969999999999997,0.6
2024-01-02 10:45:00,0.001,0.001,0.0,0.22203333333333333,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.2827,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.3142521973529143,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.4915855306862476,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.5265855306862476,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.29298553068624766,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.2232521973529143,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.6125347982352761,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.22623333333333331,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.40096666666666664,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.5583666666666667,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,1.2067,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,1.5670104394705828,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,1.0098521973529144,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.5662521973529143,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,1.491687690234076,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,1.9734759397255877,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.2548112879805059,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.1905237423726735,1.8
2024-01-02 15:30:00,0.001,0.001,0.0,0.1873707444066272,1.2
2024-01-02 15:45:00,0.001,0.001,0.0,0.3298570757060068,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.48765707570600686,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.4791904090393402,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,1.0191904090393402,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.5685980818078681,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.25936666666666663,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,1.1738723272314722,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.49719040903934014,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.4795237423726734,0.0
2024-01-02 18:00:00,0.21194260961537684,0.001,0.0,0.3555237423726735,0.0
2024-01-02 18:15:00,0.7920347860576631,0.001,0.0,0.34023216692167163,0.0
2024-01-02 18:30:00,0.7920347860576631,0.001,0.0,0.9187426063922545,0.0
2024-01-02 18:45:00,0.7920347860576631,0.001,0.0,0.40261694582744906,0.0
2024-01-02 19:00:00,0.7920347860576631,0.001,0.0,0.3504680256013633,0.0
2024-01-02 19:15:00,0.7920347860576631,0.001,0.0,0.4696689800785326,0.0
2024-01-02 19:30:00,0.7920347860576631,0.001,0.0,0.3448112879805059,0.0
2024-01-02 19:45:00,0.7920347860576631,0.001,0.0,0.3430759397255878,0.0
2024-01-02 20:00:00,0.7920347860576631,0.001,0.0,0.44440927305892114,0.0
2024-01-02 20:15:00,0.7920347860576631,0.001,0.0,0.5314994407425646,2.0
2024-01-02 20:30:00,0.7920347860576631,0.001,0.0,0.42955819328500683,1.0
2024-01-02 20:45:00,0.7920347860576631,0.001,0.0,0.49807593972558784,0.0
2024-01-02 21:00:00,0.7920347860576631,0.001,0.0,0.33658143447070016,0.0
2024-01-02 21:15:00,0.7392991336538189,0.001,0.0,0.319937661666784,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.4950759397255878,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.5330759397255878,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.3947426063922545,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.4618892730589212,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.47390927305892117,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.4865759397255879,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.39737593972558777,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.31910276670205495,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.226,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.7084666666666667,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.1156,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.10633333333333334,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.13166666666666668,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.11966666666666666,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.19033333333333333,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.16999999999999998,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.24253333333333332,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.081,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.12566666666666668,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.2076666666666667,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.22033333333333335,0.4
2024-01-03 03:45:00,0.001,0.001,0.0,0.043,3.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.136,1.2
2024-01-03 04:15:00,0.001,0.001,0.0,0.15666666666666668,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.06833333333333333,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.16966666666666666,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.14633333333333334,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.14633333333333334,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.5760666666666665,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.15666666666666668,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.6690666666666666,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.5694666666666667,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.233,0.2
2024-01-03 08:00:00,0.001,0.001,0.0,0.06833333333333333,2.8
2024-01-03 08:15:00,0.001,0.001,0.0,0.3095333333333333,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.3002666666666666,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.12566666666666668,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.8996666666666667,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.22066666666666668,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.45580000000000004,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.05426666666666667,0.0
2024-01-03 10:00:00,0.001,0.001,0.0,0.2757098323163565,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.7854704090393402,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.5141446213138392,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.4570759397255878,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.8761426063922545,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.2462759397255878,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.36595435690074296,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.7565119043725257,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.9017666666666666,2.2
2024-01-03 12:15:00,0.001,0.001,0.0,0.2420333333333333,0.8
2024-01-03 12:30:00,0.001,0.001,0.0,0.18027649898302311,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.32379040903934014,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,1.0118570757060068,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.8002550607844221,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.4120759397255878,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.32523661046016195,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.3535543569007429,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.3664092730589212,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,1.4439426063922547,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.7206759397255877,0.0
2024-01-03 15:00:00,0.001,0.001,0.00013333333333333334,0.8046445245843864,0.0
2024-01-03 15:15:00,0.001,0.001,0.1509333333333333,0.09068553068624764,0.0
2024-01-03 15:30:00,0.001,0.001,1.0505333333333333,0.5865840657843047,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.5967333333333332,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.24866666666666667,1.8
2024-01-03 16:15:00,0.001,0.001,0.0002,0.4270452377058591,1.2
2024-01-03 16:30:00,0.001,0.001,0.0,0.31158553068624767,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.32318553068624767,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.32791190437252576,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.3437,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.5737628302824028,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.47065707570600684,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.25332374237267347,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.7235904090393402,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.4004570757060068,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.7656570757060067,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,1.1874718619856273,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.5445855306862477,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.599518864019581,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.8753543569007429,0.2
2024-01-03 20:00:00,0.001,0.001,0.0,0.3430759397255878,1.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.4074092730589211,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,1.064737661666784,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.8385904090393402,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.9629356467451993,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.43407593972558783,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.43407593972558783,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.9349426063922545,2.6
2024-01-03 22:00:00,0.001,0.001,0.0,0.6777426063922545,0.6
2024-01-03 22:15:00,0.001,0.001,0.0,0.4317426063922544,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.2944092730589211,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.29960927305892116,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.3560759397255878,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.5389426063922544,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.6379605555295345,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.3384882494915116,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.23516666666666666,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.1787,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.1787,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.8376570757060068,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.4918570757060069,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.1905237423726735,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.1905237423726735,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.18658249491511567,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.20403333333333332,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.39837333333333336,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.2833333333333333,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.043,0.6
2024-01-04 03:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.7361333333333334,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.22233333333333333,0.2
2024-01-04 04:15:00,0.001,0.001,0.0,0.043,3.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.043,1.4
2024-01-04 04:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.16966666666666666,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.3466666666666667,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.16133333333333333,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.04851774644058096,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.0548237423726735,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.06349040903934017,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.24515707570600684,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.8895570757060068,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.6835570757060069,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.08334523770585907,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.0823521973529143,0.6
2024-01-04 07:45:00,0.001,0.001,0.0,0.1125521973529143,2.6
2024-01-04 08:00:00,0.001,0.001,0.0,0.27006994379349525,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.3355759397255878,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.1485709950001173,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.46762374237267357,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.06782374237267351,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.14695707570600683,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.7660666666666668,0.0
2024-01-04 09:45:00,0.001,1.1086209490368857,0.0006666666666666666,0.36860666666666664,0.0
2024-01-04 10:00:00,0.001,1.9396937650350974,1.2004666666666668,0.2407,0.0
2024-01-04 10:15:00,0.001,1.7610668775895202,0.001,0.18216666666666667,0.0
2024-01-04 10:30:00,0.001,0.428166157682132,0.001,0.19169999999999998,0.0
2024-01-04 10:45:00,0.001,0.16344526539972434,0.001,0.3310333333333333,0.0
2024-01-04 11:00:00,0.001,0.001,0.001,0.7815,2.2
2024-01-04 11:15:00,0.001,0.001,0.001,0.34896666666666665,1.0
2024-01-04 11:30:00,0.001,0.001,0.001,0.6325314151412014,0.0
2024-01-04 11:45:00,0.001,0.001,0.001,1.1233904090393403,0.0
2024-01-04 12:00:00,0.001,0.001,2.25,0.1905237423726735,0.0
2024-01-04 12:15:00,0.001,0.001,0.1509333333333333,0.3805237423726735,0.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.35206882621449526,0.0
2024-01-04 12:45:00,0.001,0.001,0.0003333333333333333,0.39823333333333333,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.7408333333333332,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.30576666666666663,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.36336666666666667,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.5027,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.3137,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.3693417578823315,0.6
2024-01-04 14:30:00,0.001,0.001,0.0,0.24125219735291428,0.2
2024-01-04 14:45:00,0.001,0.001,0.0,0.21025219735291428,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.24825886401958097,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.2645521973529143,1.6
2024-01-04 15:30:00,0.001,0.001,0.0,0.156218864019581,1.6
2024-01-04 15:45:00,0.001,0.001,0.0,0.47294725262744386,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.19693333333333335,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.195,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.08433333333333334,0.0
2024-01-04 17:15:00,0.001,0.001,0.0,0.198,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.05333333333333333,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.08301190437252573,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.7976188640195809,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.21388553068624763,0.0
2024-01-04 18:30:00,0.31741391442306527,0.001,0.0,0.12621886401958096,2.0
2024-01-04 18:45:00,0.7920347860576631,0.001,0.0,0.31358174864453797,1.2
2024-01-04 19:00:00,0.7920347860576631,0.001,0.0,0.8445904090393401,0.0
2024-01-04 19:15:00,0.7920347860576631,0.001,0.0,0.37485707570600685,0.0
