,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.053799999999999994,0.0,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.5174666666666667,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.001,0.0,0.001,0.1396666666666667,7.333333333333333,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.45446666666666663,0.0,0.6666666666666666,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.4588,0.0,2.3333333333333335,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.05978824949151156,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.08549040903934019,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.5806237423726736,0.0,0.0,2.6666666666666665
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.08549040903934019,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.07082374237267351,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.4706237423726735,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.4595882494915115,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.12666666666666665,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.23793333333333333,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.4458,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,2.6666666666666665
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.07334523770585906,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.08968553068624764,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.15948553068624763,0.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.31579536300260413,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.2128585406079497,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.18315707570600684,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.7224078081569784,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.21530927305892114,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.10237593972558781,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.2211759397255878,4.4,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.26004260639225446,0.0,0.0,2.6666666666666665
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.2033556679386485,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.27186666666666665,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.288,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.288,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,1.1462666666666665,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.40779333333333334,0.0,3.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.6708333333333332,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.32796666666666663,0.7333333333333333,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,1.0253252165124098,3.6666666666666665,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.2380759397255878,0.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.6482092730589212,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,2.068409273058921,0.0,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,1.0432550607844222,0.0,0.0,2.6666666666666665
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.3137354928811619,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.97499127602485,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,1.0001426063922545,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.46880927305892117,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.5607426063922545,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.4538689800785326,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.444917543743882,0.0,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.4800759397255879,0.0,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.4705426063922545,0.0,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.4679426063922545,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.5592092730589211,0.0,0.0,2.6666666666666665
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,1.2068092730589213,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.5710759397255878,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,1.079875939725588,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.4630759397255878,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.3590759397255878,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.8798759397255879,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.7160092730589211,0.0,0.0,0.0
2024-01-01 22:15:00,0.3701495668269094,0.001,0.0,0.001,1.3128759397255878,0.0,0.0,0.0
2024-01-01 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.4670759397255878,0.0,0.0,0.0
2024-01-01 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.4670759397255878,0.0,0.0,0.0
2024-01-01 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.4670759397255878,0.0,0.0,0.0
2024-01-01 23:15:00,0.7920347860576631,0.001,0.0,0.001,0.3438953630026041,0.0,0.0,2.6666666666666665
2024-01-01 23:30:00,0.7920347860576631,0.001,0.0,0.001,0.49778553068624765,0.0,0.0,0.0
2024-01-01 23:45:00,0.7920347860576631,0.001,0.0,0.001,0.535918864019581,0.0,0.0,0.0
2024-01-02 00:00:00,0.7920347860576631,0.001,0.0,0.001,0.4489417578823315,0.0,0.0,0.0
2024-01-02 00:15:00,0.7920347860576631,0.001,0.0,0.001,0.4156333333333333,0.0,0.0,0.0
2024-01-02 00:30:00,0.7920347860576631,0.001,0.0,0.001,0.30269999999999997,0.0,0.0,0.0
2024-01-02 00:45:00,0.7920347860576631,0.001,0.0,0.001,0.19783333333333333,0.0,0.0,0.0
2024-01-02 01:00:00,0.7920347860576631,0.001,0.0,0.001,0.07876,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.156,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.06066666666666667,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,2.6666666666666665
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.12666666666666665,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.5044666666666667,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.046,0.0,3.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.046,0.0,1.6666666666666667,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.08266666666666667,0.0,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.14866666666666667,0.0,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.3333333333333333
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,1.3333333333333333
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.14866666666666667,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.08266666666666667,0.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.058133333333333335,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.11766666666666667,0.0,0.0,1.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.1396666666666667,0.0,0.0,2.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.05726666666666667,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.053799999999999994,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.07366666666666667,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.169,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.07366666666666667,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.0486,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.4458,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.046,0.0,3.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.12666666666666665,0.0,0.0,2.6666666666666665
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.10466666666666667,2.2,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.046,11.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.12742,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.21836666666666668,0.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.2887,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.19469999999999998,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.2033707444066272,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.10380772589538387,0.2629904090393402,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.20671234924320997,0.7525655002550049,0.0,0.0,2.6666666666666665
2024-01-02 13:45:00,0.001,0.001,0.0,1.1731496535286334,0.3521426063922545,0.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.1215106793706645,0.44637785791771983,0.0,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.15265282371868386,0.37091886401958096,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.30594172154070426,0.23324523770585906,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.5891640288904405,0.1817,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.125838916766587,0.1817,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.28592485526772343,0.1817,0.0,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,1.7786189899076337,0.24036666666666667,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.30575700752031626,0.2623666666666667,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.16873927696341465,0.1817,7.333333333333333,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.24449967983169618,0.5815,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.636472797972938,0.1817,0.0,0.0,2.3333333333333335
2024-01-02 16:45:00,0.001,0.001,0.0,0.10634643225247319,0.1887942454236041,0.0,0.0,0.3333333333333333
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.20819040903934016,0.0,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.33699707570600684,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.1934904090393402,0.0,2.6666666666666665,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.1788237423726735,0.0,0.3333333333333333,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.17409424542360413,0.0,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.11053333333333334,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.12666666666666665,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.1157021595478286,0.0,0.0,2.6666666666666665
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.09709535376481065,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.21037593972558782,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.6585759397255878,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.33137593972558776,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.7636356467451992,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,1.100375939725588,0.0,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.7311759397255879,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.6702826063922545,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.7862092730589212,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.8426759397255879,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.030528685607001272,0.3944759397255878,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.13127529386954348,0.6849426063922545,0.0,0.0,2.6666666666666665
2024-01-02 22:15:00,0.001,0.001,0.0,0.4035889908621166,1.5947426063922545,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.967440270205737,1.4247426063922544,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.127732778090345,0.5580759397255878,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.2795297395044324,1.0608092730589211,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.6215710321512413,0.4696759397255878,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.14483182563310534,1.0662915266183401,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.12370632987967563,0.548918864019581,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.4627587167084743,0.46825219735291435,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,1.7921499552981397,0.601518864019581,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.10716399965674288,0.755118864019581,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.13654650227945514,0.30616666666666664,0.0,0.0,2.6666666666666665
2024-01-03 01:00:00,0.001,0.001,0.0,0.2432091648742815,0.20443333333333333,0.0,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.7331036540502113,0.2917,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.19636666666666666,0.0,2.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.1817,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.4819866666666667,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.44580000000000003,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.5264666666666666,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.10466666666666667,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,2.6666666666666665
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.08266666666666667,0.0,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.14866666666666667,0.0,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.046,0.0,2.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.14866666666666667,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.08266666666666667,0.0,0.0,0.3333333333333333
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,2.3333333333333335
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.5842666666666666,5.133333333333334,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.059000000000000004,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.11766666666666667,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.14045491615817823,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.07082374237267351,0.0,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.07082374237267351,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.06649040903934017,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.07082374237267351,0.0,0.0,0.0
2024-01-03 09:00:00,0.6865634812499747,0.001,0.0,0.001,0.08154916158178234,0.0,0.0,2.6666666666666665
2024-01-03 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.169,0.0,0.0,0.0
2024-01-03 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.6436,0.0,0.0,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.167,0.0,0.0,0.0
2024-01-03 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.5668000000000001,0.0,2.0,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.7000666666666666,0.0,1.0,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.167,0.0,0.0,0.0
2024-01-03 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.23153333333333334,0.0,0.0,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.10466666666666667,0.0,0.0,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.0,0.001,0.5790666666666666,8.066666666666666,0.0,0.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.0,0.001,0.046,0.0,0.0,2.6666666666666665
2024-01-03 12:00:00,0.528356524038442,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.0844,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.6947333333333334,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.14773333333333333,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.18,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.5798,0.0,0.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.1699701464901943,0.0,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.1743521973529143,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.5800188640195809,0.0,0.0,3.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.11421886401958098,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.07755219735291431,0.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.07124175788233145,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.17926666666666666,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.5044666666666667,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.6597333333333333,0.0,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.5790666666666666,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.046,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.058133333333333335,0.0,3.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.5952196646327129,5.133333333333334,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.08549040903934019,8.066666666666666,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.17475707570600685,0.0,0.0,2.6666666666666665
2024-01-03 17:30:00,0.26467826201922107,0.001,0.0,0.001,0.09669040903934016,0.0,0.0,0.0
2024-01-03 17:45:00,0.7920347860576631,0.001,0.0,0.001,1.1171620204314772,0.0,0.0,0.0
2024-01-03 18:00:00,0.7920347860576631,0.001,0.0,0.001,1.4696426063922545,0.0,0.0,0.0
2024-01-03 18:15:00,0.7920347860576631,0.001,0.0,0.001,0.8057759397255879,0.0,0.0,0.0
2024-01-03 18:30:00,0.7920347860576631,0.001,0.0,0.001,0.2233759397255878,0.0,0.0,0.0
2024-01-03 18:45:00,0.7920347860576631,0.001,0.0,0.001,0.30404260639225444,0.0,0.0,2.6666666666666665
2024-01-03 19:00:00,0.7920347860576631,0.001,0.0,0.001,0.47028927305892115,0.0,0.0,1.0
2024-01-03 19:15:00,0.7920347860576631,0.001,0.0,0.08198752458236763,0.4800759397255879,0.0,0.0,0.0
2024-01-03 19:30:00,0.7920347860576631,0.001,0.0,0.22577821760524625,0.8680521973529144,0.0,0.0,0.0
2024-01-03 19:45:00,0.7920347860576631,0.001,0.0,1.1005373010781025,0.8680521973529144,0.0,0.0,0.0
2024-01-03 20:00:00,0.7920347860576631,0.001,0.0,0.1826653497677094,0.47455819328500687,0.0,0.0,0.0
2024-01-03 20:15:00,0.7920347860576631,0.001,0.0,0.137110304242186,0.5037426063922544,0.0,0.0,0.0
