,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.34225219735291434,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.327527838588221,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.3107,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.4627,0.0,0.6666666666666666
2024-01-01 01:00:00,0.001,0.0,0.001,0.44283333333333336,0.0,1.3333333333333333
2024-01-01 01:15:00,0.001,0.0,0.001,0.34470000000000006,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.3626521973529143,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.2212521973529143,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.4112521973529143,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.29725219735291425,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.22090494472547045,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.7104999999999999,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.2582333333333333,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.365,0.0,2.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.213,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.175,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.054,1.0666666666666667,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.13,4.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.24400000000000002,4.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.054,2.4,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.054,2.933333333333333,0.6666666666666666
2024-01-01 05:15:00,0.001,0.0,0.001,1.173533333333333,0.0,1.3333333333333333
2024-01-01 05:30:00,0.001,0.0,0.001,1.6179173991176379,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.23755219735291427,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.4853521973529143,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.0855521973529143,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.0855521973529143,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.3262855306862476,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.2953104394705829,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.17933333333333332,0.0,2.3333333333333335
2024-01-01 07:30:00,0.001,0.0,0.001,0.2174487175293867,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.42961886401958094,0.0,0.0
2024-01-01 08:00:00,0.001,1.3503333333333332,0.001,0.5550855306862476,0.0,0.0
2024-01-01 08:15:00,0.001,1.6502666666666668,0.001,0.17455219735291427,1.0666666666666667,0.0
2024-01-01 08:30:00,0.001,1.5003333333333333,0.001,0.0933521973529143,1.3333333333333333,0.0
2024-01-01 08:45:00,0.001,0.1509333333333333,0.001,0.08172435876469335,0.0,0.0
2024-01-01 09:00:00,0.001,0.9006000000000001,0.001,0.6380666666666667,0.0,0.0
2024-01-01 09:15:00,0.001,0.30086666666666667,0.001,0.257,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.11130599593209253,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.001,0.0788237423726735,0.0,0.0
2024-01-01 10:00:00,0.001,0.0007333333333333333,0.001,0.8688904090393402,0.0,2.0
2024-01-01 10:15:00,0.001,0.0,0.0320847911347406,0.1418237423726735,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.17024573764765996,0.28178441310724767,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.6549454171780517,0.175,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.6899985656358884,0.175,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.14051531329240405,0.175,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.26725347411247097,1.3551333333333333,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.6694765650804625,0.327,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.09643487810921333,0.3107,0.0,2.3333333333333335
2024-01-01 12:15:00,0.001,0.0,0.16095998638317108,0.19837074440662722,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.6840029394128664,0.2015237423726735,2.1333333333333333,0.0
2024-01-01 12:45:00,0.001,0.0,1.519195949822883,0.35352374237267353,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.08347826154553854,0.3155237423726735,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.19600599593209253,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.18969999999999995,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.18969999999999995,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.3797,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.2657,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.18969999999999995,0.0,2.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.18969999999999995,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.22769999999999999,0.0,0.0
2024-01-01 15:15:00,0.001,6.666666666666667e-05,0.001,0.9135549161581782,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.001,0.7725904090393402,0.0,0.0
2024-01-01 15:45:00,0.001,1.2004666666666668,0.001,0.7345904090393401,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.33759535376481065,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.001,1.0964092730589212,0.0,0.6666666666666666
2024-01-01 16:30:00,0.001,0.001,0.001,0.7995737801777593,0.26666666666666666,1.6666666666666667
2024-01-01 16:45:00,0.001,0.001,0.001,0.34225219735291434,1.8666666666666667,0.0
2024-01-01 17:00:00,0.001,0.001,0.001,0.6244455306862478,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.001,0.5042805859607772,0.0,0.0
2024-01-01 17:30:00,0.001,0.9006000000000001,0.001,0.22009333333333334,0.0,0.0
2024-01-01 17:45:00,0.001,1.5003333333333333,0.001,0.9042153841960533,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.001,0.34718553068624763,0.0,0.0
2024-01-01 18:15:00,0.001,0.0009333333333333333,0.001,0.958918864019581,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.5704051953189605,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.7310759397255876,0.0,0.0
