,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 00:00:00,0.001,0.0,0.001,0.082,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.309,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.335,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.27399999999999997,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.25033333333333335,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.075,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.09466666666666666,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.21066666666666667,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.19,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.12666666666666668,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.056666666666666664,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.234,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.08800000000000001,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.14666666666666667,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.11633333333333334,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.5781333333333334,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.7417333333333335,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.6150666666666668,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.11906666666666667,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.13033333333333333,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.6107333333333334,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.33866666666666667,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.1591701464901943,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.07555219735291431,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.17821886401958098,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.11955219735291431,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.164218864019581,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.3135521973529143,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.13928754560783238,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.066,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.154,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.10933333333333334,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.196,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.11633333333333334,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.17833333333333334,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.09533333333333333,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.152,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.234,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.06466666666666666,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.199,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.15566666666666668,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.27466666666666667,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.08806666666666667,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.057,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.057,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.181,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.3685333333333333,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.15666666666666665,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.04794124745755783,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.5888904090393402,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.0558237423726735,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.24615707570600684,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.41415707570600685,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.06315707570600683,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.0510942454236041,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.044,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.09466666666666666,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.2753333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.287,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.075,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.044,5.133333333333334
