,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 23:30:00,0.001,0.001,0.001,0.18782374237267352,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.001,0.18782374237267352,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.001,0.06682374237267351,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.24578824949151157,0.0,0.0,0.6
2024-01-02 00:30:00,0.001,0.001,0.001,0.11833333333333333,0.0,0.0,1.4
2024-01-02 00:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.001,0.15633333333333332,0.0,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.001,0.207,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.06766666666666668,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.245,0.0,0.0,2.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.10566666666666666,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.169,0.0,1.6,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.19433333333333333,0.0,0.4,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.001,0.055,0.0,0.9333333333333333,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.08033333333333334,0.0,1.0666666666666667,0.4
2024-01-02 05:45:00,0.001,0.001,0.001,0.245,0.0,0.0,1.6
2024-01-02 06:00:00,0.001,0.001,0.001,0.093,0.0,1.6,0.0
2024-01-02 06:15:00,0.001,0.001,0.001,0.055,0.0,1.4666666666666666,0.0
2024-01-02 06:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.18166666666666667,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.18166666666666667,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.001,0.093,0.0,0.0,1.8
2024-01-02 08:30:00,0.001,0.001,0.001,0.245,0.0,0.0,0.2
2024-01-02 08:45:00,0.001,0.001,0.001,0.08033333333333334,0.0,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.001,0.19433333333333333,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.169,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.055,1.4666666666666666,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.055,7.333333333333333,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.001,0.055,0.0,0.13333333333333333,0.2
2024-01-02 11:00:00,0.001,0.001,0.001,0.10566666666666666,0.0,1.4666666666666666,1.8
2024-01-02 11:15:00,0.001,0.001,0.001,0.245,0.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.06766666666666667,0.0,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.001,0.22286666666666666,0.0,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.19033333333333333,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.07086666666666666,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.001,0.05586666666666666,0.0,0.0,2.0
2024-01-02 13:30:00,0.001,0.001,0.001,0.46780000000000005,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.001,0.6644000000000001,0.0,0.13333333333333333,0.0
2024-01-02 14:00:00,0.001,0.001,0.001,0.258,0.0,2.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.001,0.068,0.0,0.9333333333333333,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.05673333333333333,0.0,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.001,0.21966666666666665,0.0,0.0,1.0
2024-01-02 15:30:00,0.001,0.001,0.001,0.14366666666666666,0.0,0.0,1.0
2024-01-02 15:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.001,0.13099999999999998,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.001,0.23233333333333334,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.001,0.23233333333333334,0.7333333333333333,0.0,2.0
2024-01-02 18:15:00,0.001,0.001,0.001,0.131,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.001,0.21966666666666665,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.001,0.055,0.0,1.2,0.0
2024-01-02 20:00:00,0.001,0.001,0.001,0.14373333333333332,0.0,1.8666666666666667,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.1830942454236041,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.20395707570600685,0.0,0.0,1.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.5051341818432563,0.0,0.0,1.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.40457593972558775,0.0,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.7531759397255878,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.3533759397255878,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.001,0.34785819328500683,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.001,0.39843435690074286,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.5246759397255878,0.0,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.4981559397255878,0.0,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.5643959397255878,0.0,0.0,2.0
2024-01-02 23:00:00,0.001,0.001,0.001,0.4760759397255878,0.0,0.0,0.2
2024-01-02 23:15:00,0.001,0.001,0.001,0.4202680256013633,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.5122173991176381,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.27363333333333334,0.0,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.3036333333333333,0.0,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.3117,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.3117,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.4257,0.0,0.0,0.6
2024-01-03 01:00:00,0.001,0.001,0.001,0.40263333333333334,0.0,0.0,1.4
2024-01-03 01:15:00,0.001,0.001,0.001,0.19069999999999998,0.0,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.19069999999999998,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.19069999999999998,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.21603333333333333,0.0,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.3807,0.0,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.2287,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.001,0.19069999999999998,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.001,0.13642,0.0,0.0,0.4
2024-01-03 03:15:00,0.001,0.001,0.001,0.055,0.0,0.0,1.8
2024-01-03 03:30:00,0.001,0.001,0.001,0.18166666666666667,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.001,0.18166666666666667,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.001,0.055,0.0,1.7333333333333334,0.0
2024-01-03 04:30:00,0.001,0.001,0.001,0.055,0.0,2.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.001,0.093,0.0,0.5333333333333333,0.0
2024-01-03 05:00:00,0.001,0.001,0.001,0.245,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.001,0.08033333333333334,0.0,0.0,0.4
2024-01-03 05:30:00,0.001,0.001,0.001,0.055,0.0,0.0,1.8
2024-01-03 05:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.001,0.19433333333333333,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.001,0.169,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.001,0.059333333333333335,0.0,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.068,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.068,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.11866666666666667,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.001,0.2562666666666667,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.001,0.06766666666666667,0.0,0.0,2.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.3215333333333333,0.0,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,0.3215333333333333,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.207,0.0,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.001,0.15633333333333332,0.0,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.001,0.11833333333333333,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.001,0.245,0.0,1.7333333333333334,1.6
2024-01-03 10:45:00,0.001,0.001,0.001,0.055,0.0,1.3333333333333333,0.4
2024-01-03 11:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.001,0.21966666666666665,0.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.001,0.13099999999999998,0.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.001,0.23233333333333334,0.0,0.0,2.0
2024-01-03 13:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 13:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.001,0.23233333333333334,0.0,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.001,0.131,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.14366666666666666,0.0,0.0,1.4
2024-01-03 16:00:00,0.001,0.001,0.001,0.21966666666666665,0.0,0.0,0.6
2024-01-03 16:15:00,0.001,0.001,0.001,0.055,1.4666666666666666,0.6666666666666666,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.055,11.0,2.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.055,2.2,0.4,0.0
2024-01-03 17:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.001,0.245,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.001,0.11833333333333333,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.15633333333333332,0.0,0.0,2.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.207,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.14767458079089119,0.0,0.0,1.2
2024-01-03 19:15:00,0.001,0.001,0.001,2.3266515809608945,0.0,0.0,1.6
2024-01-03 19:30:00,0.001,0.001,0.001,2.043629273058921,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,0.3354759397255878,0.0,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,0.4240759397255878,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.001,0.2744953630026041,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.001,0.23575507002221555,0.0,0.0,0.0
2024-01-03 20:45:00,0.6338278288461304,0.001,0.001,0.3235237423726735,0.0,0.0,0.0
2024-01-03 21:00:00,0.7920347860576631,0.001,0.001,0.3235237423726735,0.0,0.0,0.0
2024-01-03 21:15:00,0.7920347860576631,0.001,0.001,0.4375237423726735,0.0,0.0,0.0
2024-01-03 21:30:00,0.7920347860576631,0.001,0.001,0.4628570757060068,0.0,0.0,1.2
2024-01-03 21:45:00,0.7920347860576631,0.001,0.001,0.3828865818928697,0.0,0.0,0.8
2024-01-03 22:00:00,0.7920347860576631,0.001,0.001,0.34325219735291435,0.0,0.26666666666666666,0.0
2024-01-03 22:15:00,0.7920347860576631,0.001,0.001,0.34325219735291435,0.0,2.0,0.0
2024-01-03 22:30:00,0.7920347860576631,0.001,0.001,0.36858553068624766,0.0,0.26666666666666666,0.0
2024-01-03 22:45:00,0.7920347860576631,0.001,0.001,0.6300521973529143,0.0,0.0,0.0
2024-01-03 23:00:00,0.7920347860576631,0.001,0.001,0.5022521973529144,0.0,0.0,0.0
2024-01-03 23:15:00,0.5810921764422863,0.001,0.001,0.31590695964705523,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.001,0.3117,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.001,0.3117,0.0,0.0,0.6
2024-01-04 00:00:00,0.001,0.001,0.001,0.3843507324509714,0.0,0.0,1.6
2024-01-04 00:15:00,0.001,0.001,0.001,0.26749886401958095,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.001,0.08655219735291432,0.0,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.001,0.08655219735291432,0.0,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.001,0.08655219735291432,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.001,0.11403479823527621,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.001,0.245,0.0,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.001,0.08033333333333334,0.0,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.6
2024-01-04 02:15:00,0.001,0.001,0.001,0.055,0.0,0.0,1.6
2024-01-04 02:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.001,0.19433333333333333,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.001,0.169,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.001,0.001,0.10566666666666666,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.001,0.245,0.0,0.5333333333333333,0.0
2024-01-04 04:30:00,0.001,0.001,0.001,0.06766666666666667,0.0,2.0,2.0
2024-01-04 04:45:00,0.001,0.001,0.001,0.4547999999999999,0.0,1.3333333333333333,0.2
2024-01-04 05:00:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.001,0.055,0.0,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.001,0.207,0.0,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.001,0.15633333333333332,0.0,0.0,0.0
