,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-05-30 10:15:00,0.001,0.001,0.001,0.09466666666666666,0.0,0.0,0.0
2024-05-30 10:30:00,0.001,0.001,0.001,0.234,0.0,0.0,0.0
2024-05-30 10:45:00,0.001,0.001,0.001,0.10733333333333334,0.0,1.6,0.0
2024-05-30 11:00:00,0.001,0.001,0.001,0.044,0.0,0.8,0.0
2024-05-30 11:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 11:30:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 11:45:00,0.001,0.001,0.001,0.2086666666666667,0.0,0.0,0.0
2024-05-30 12:00:00,0.001,0.001,0.001,0.18333333333333332,0.0,0.0,0.0
2024-05-30 12:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 12:30:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 12:45:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 13:00:00,0.001,0.001,0.001,0.13266666666666665,0.0,0.0,0.0
2024-05-30 13:15:00,0.001,0.001,0.001,0.234,0.0,0.0,0.0
2024-05-30 13:30:00,0.001,0.001,0.001,0.06933333333333333,0.0,0.0,0.0
2024-05-30 13:45:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 14:00:00,0.001,0.001,0.001,0.044,0.0,0.0,2.2
2024-05-30 14:15:00,0.001,0.001,0.001,0.056666666666666664,0.0,0.0,1.4
2024-05-30 14:30:00,0.001,0.001,0.001,0.234,0.0,0.0,1.0
2024-05-30 14:45:00,0.001,0.001,0.001,0.14533333333333334,0.0,0.0,3.0
2024-05-30 15:00:00,0.001,0.001,0.001,0.044,0.0,0.0,3.0
2024-05-30 15:15:00,0.001,0.001,0.001,0.044,0.0,0.0,3.0
2024-05-30 15:30:00,0.001,0.001,0.001,0.044,6.6,0.0,3.0
2024-05-30 15:45:00,0.001,0.001,0.001,0.17066666666666666,7.333333333333333,0.0,3.0
2024-05-30 16:00:00,0.001,0.001,0.001,0.22133333333333335,0.0,0.0,0.0
2024-05-30 16:15:00,0.001,0.001,0.001,0.044,0.0,0.0,2.0
2024-05-30 16:30:00,0.001,0.001,0.001,0.044,0.0,0.0,3.0
2024-05-30 16:45:00,0.001,0.001,0.001,0.044,0.0,0.0,3.0
2024-05-30 17:00:00,0.001,0.001,0.001,0.09466666666666666,0.0,1.6,0.4
2024-05-30 17:15:00,0.001,0.001,0.001,0.234,0.0,0.8,2.2
2024-05-30 17:30:00,0.001,0.001,0.001,0.10733333333333334,0.0,0.0,1.4
2024-05-30 17:45:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 18:00:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 18:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 18:30:00,0.001,0.001,0.001,0.2086666666666667,0.0,0.0,0.0
2024-05-30 18:45:00,0.001,0.001,0.001,0.18333333333333332,0.0,0.0,0.0
2024-05-30 19:00:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 19:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 19:30:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 19:45:00,0.001,0.001,0.001,0.13266666666666665,0.0,0.0,0.0
2024-05-30 20:00:00,0.001,0.001,0.001,0.234,0.0,0.0,0.0
2024-05-30 20:15:00,0.001,0.001,0.001,0.06933333333333333,0.0,0.0,0.0
2024-05-30 20:30:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 20:45:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 21:00:00,0.001,0.001,0.001,0.056666666666666664,0.0,0.0,0.0
2024-05-30 21:15:00,0.001,0.001,0.001,0.234,0.0,0.0,0.0
2024-05-30 21:30:00,0.001,0.001,0.001,0.14533333333333334,0.0,0.0,0.0
2024-05-30 21:45:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 22:00:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 22:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 22:30:00,0.001,0.001,0.001,0.17066666666666666,0.0,0.0,0.0
2024-05-30 22:45:00,0.001,0.001,0.001,0.22133333333333335,0.0,0.0,0.0
2024-05-30 23:00:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 23:15:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 23:30:00,0.001,0.001,0.001,0.044,0.0,0.0,0.0
2024-05-30 23:45:00,0.001,0.001,0.001,0.09466666666666666,0.0,0.8,0.0
