,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.5001333333333334,1.5
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.17026666666666665,1.5
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.18166666666666667,1.5
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.24633333333333335,1.5
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.189,1.5
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 07:00:00,0.6865634812499747,0.001,0.0,0.001,0.23266666666666666,0.9
2024-01-02 07:15:00,0.7920347860576631,0.001,0.0,0.001,0.32266666666666666,0.0
2024-01-02 07:30:00,0.7920347860576631,0.001,0.0,0.001,0.10066666666666667,1.5
2024-01-02 07:45:00,0.7920347860576631,0.001,0.0,0.001,0.5830666666666667,1.5
2024-01-02 08:00:00,0.7920347860576631,0.001,0.0,0.001,0.04566666666666667,1.5
2024-01-02 08:15:00,0.7920347860576631,0.001,0.0,0.001,0.05,1.5
2024-01-02 08:30:00,0.7920347860576631,0.001,0.0,0.001,0.33399999999999996,1.5
2024-01-02 08:45:00,0.7920347860576631,0.001,0.0,0.001,0.272,1.5
2024-01-02 09:00:00,0.7920347860576631,0.001,0.0,0.001,0.0814,1.5
2024-01-02 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.171,1.5
2024-01-02 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.171,1.1
2024-01-02 09:45:00,0.7920347860576631,0.001,0.0,0.001,1.2216666666666667,0.3
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,1.5056666666666667,1.5
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.43026666666666663,1.5
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.7220666666666666,1.5
2024-01-02 11:30:00,0.21194260961537684,0.001,0.0,0.001,0.39665333333333336,1.5
2024-01-02 11:45:00,0.7920347860576631,0.001,0.0,0.001,0.11966666666666666,1.5
2024-01-02 12:00:00,0.7920347860576631,0.001,0.0,0.001,0.037,1.5
2024-01-02 12:15:00,0.7920347860576631,0.001,0.0,0.001,0.05382783858822096,1.5
2024-01-02 12:30:00,0.7920347860576631,0.001,0.0,0.001,0.5316855306862477,1.5
2024-01-02 12:45:00,0.7920347860576631,0.001,0.0,0.001,0.2585521973529143,1.5
2024-01-02 13:00:00,0.7920347860576631,0.001,0.0,0.001,0.2385521973529143,1.5
2024-01-02 13:15:00,0.7920347860576631,0.001,0.0,0.001,0.2399521973529143,1.5
2024-01-02 13:30:00,0.7920347860576631,0.001,0.0,0.001,0.22988553068624765,1.5
2024-01-02 13:45:00,0.7920347860576631,0.001,0.0,0.001,0.2832069596470552,1.5
2024-01-02 14:00:00,0.7920347860576631,0.001,0.0,0.001,0.8434666666666666,1.5
2024-01-02 14:15:00,0.7920347860576631,0.001,0.0,0.001,0.3688,1.5
2024-01-02 14:30:00,0.7920347860576631,0.001,0.0,0.001,0.26233333333333336,1.5
2024-01-02 14:45:00,0.7920347860576631,0.001,0.0,0.001,0.23006666666666667,1.5
2024-01-02 15:00:00,0.7920347860576631,0.001,0.0,0.001,0.037,1.5
2024-01-02 15:15:00,0.7920347860576631,0.001,0.0,0.001,0.113,1.5
2024-01-02 15:30:00,0.05373565240384421,0.001,0.0,0.001,0.227,1.5
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.06228754560783239,0.9
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.6220655306862477,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.286918864019581,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.7373188640195809,1.5
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.3815855306862476,1.5
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.30831190437252576,1.5
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.1857,1.5
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.33036666666666664,1.5
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.2683666666666667,0.4
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.32389999999999997,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.5089417578823314,1.4
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.32525219735291433,1.5
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.3330521973529143,0.7
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.5393855306862477,1.1
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.4531855306862477,1.5
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.5240452377058591,1.5
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.7856333333333333,1.5
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.31263131841174857,0.1
2024-01-02 20:15:00,0.5810921764422863,0.001,0.0,0.001,0.7250521973529143,0.0
2024-01-02 20:30:00,0.7920347860576631,0.001,0.0,0.001,0.5021855306862476,1.3
2024-01-02 20:45:00,0.7920347860576631,0.001,0.0,0.001,0.6354521973529142,1.5
2024-01-02 21:00:00,0.7920347860576631,0.001,0.0,0.001,0.6365855306862476,0.0
2024-01-02 21:15:00,0.7920347860576631,0.001,0.0,0.001,0.5254921973529143,0.0
2024-01-02 21:30:00,0.7920347860576631,0.001,0.0,0.001,0.5034121973529143,0.0
2024-01-02 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.45925219735291434,0.0
2024-01-02 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.5993785710391925,0.0
2024-01-02 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.6470333333333333,0.0
2024-01-02 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.3697,0.0
2024-01-02 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.22109999999999996,0.0
2024-01-02 23:00:00,0.7920347860576631,0.001,0.0,0.001,0.1727,0.0
2024-01-02 23:15:00,0.4756208716345978,0.001,0.0,0.001,0.18076666666666666,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.5523666666666667,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.6293533333333333,1.4
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.31789999999999996,1.5
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.30213827805880383,1.5
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.2863521973529143,1.5
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.21488553068624763,1.5
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.524218864019581,0.3
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.7353521973529143,0.7
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.06365073245097144,1.5
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.14993333333333334,1.5
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.39718,1.5
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.6033666666666667,1.5
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.38849999999999996,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.29369999999999996,1.3
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.2130333333333333,1.5
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.2107,1.5
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.36269999999999997,0.3
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.3680333333333333,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.25536666666666663,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.1727,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.1727,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.3120333333333333,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.3120333333333333,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.8504333333333333,1.1
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.25536666666666663,1.5
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.1727,1.5
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.7564333333333333,1.5
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.8957666666666666,0.1
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.2107,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.31736666666666663,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.25536666666666663,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,1.0331933333333334,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.189,0.2
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.1732,1.5
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.05,0.3
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.19466666666666665,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.13266666666666665,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.11333333333333333,0.7
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.23306666666666667,1.5
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.06233333333333333,1.2
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.037,1.1
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.18166666666666667,1.4
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.11966666666666666,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.20166666666666666,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.151,0.7
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.037,0.4
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.18946666666666667,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.20866666666666667,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.23999999999999996,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.0592,1.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.18166666666666667,1.5
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.297,1.5
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.13833333333333334,1.5
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.2703333333333333,1.5
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.3096666666666667,1.5
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.5700666666666667,1.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.3716666666666667,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.20833333333333334,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.13833333333333334,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.359,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.11966666666666666,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.039599999999999996,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.09211538419605335,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.3199521973529143,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.4232188640195809,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.4197521973529143,0.9
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,2.3115521973529143,1.5
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,1.7183402929803886,1.5
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.2621771061372495,1.5
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.23321886401958097,1.5
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.33421886401958095,1.3
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.36901886401958095,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,1.2434188640195811,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.3253681315686095,0.8
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.4844188640195809,1.2
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.25288553068624764,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.2938855306862476,0.3
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.2399521973529143,1.5
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.16641391929411048,1.5
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.2846666666666666,1.5
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.3352417578823314,1.5
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.18955219735291431,1.5
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.2696855306862476,1.5
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.24801886401958095,1.5
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.33031538419605333,1.5
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.49844871752938663,1.5
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.8942855306862476,1.4
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.3105521973529143,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.2938855306862476,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.14701190437252573,1.1
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.17633333333333334,1.5
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.4428666666666667,1.5
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.17026666666666665,0.8
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.037,1.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.18166666666666667,1.5
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.17033333333333334,1.5
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.227,0.1
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.075,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.18166666666666667,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.27166666666666667,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.6967333333333333,0.5
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.3035333333333333,1.5
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.037,1.5
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.245,1.5
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.3096666666666667,1.5
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.06233333333333333,0.9
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.5700666666666667,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.3463333333333333,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.23366666666666666,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.037,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.113,0.6
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.48460000000000003,1.5
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.26026666666666665,1.5
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.171,1.5
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.171,0.6
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.171,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.23539999999999997,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.2890666666666667,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,1.8530000000000002,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.7036666666666667,0.9
2024-01-04 10:45:00,0.4228852192307536,0.001,0.0,0.001,0.037,1.5
2024-01-04 11:00:00,0.7920347860576631,0.001,0.0,0.001,0.60124,0.4
2024-01-04 11:15:00,0.7920347860576631,0.001,0.0,0.030364887719969622,0.23999999999999996,0.0
2024-01-04 11:30:00,0.7920347860576631,0.001,0.0,0.11640013629473317,0.24306666666666665,0.0
2024-01-04 11:45:00,0.7920347860576631,0.001,0.0,0.3054680546714754,0.25366666666666665,0.0
