,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 07:30:00,0.001,0.001,0.047,0.0,0.26666666666666666
2024-01-01 07:45:00,0.001,0.001,0.23593333333333336,0.0,3.2
2024-01-01 08:00:00,0.001,0.001,0.282,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.2582,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.23966666666666664,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.12453333333333333,2.2,0.0
2024-01-01 09:00:00,0.001,0.001,0.05653333333333333,11.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.17366666666666666,11.0,1.8666666666666667
2024-01-01 09:30:00,0.001,0.001,0.12246666666666667,11.0,1.3333333333333333
2024-01-01 09:45:00,0.001,0.001,0.126,11.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.6734942454236043,11.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.07182374237267351,10.266666666666667,0.0
2024-01-01 10:30:00,0.001,0.001,0.0666237423726735,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.23615707570600683,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.18070599593209252,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.6446666666666666,0.0,3.2
2024-01-01 11:30:00,0.4021083233660059,0.001,2.148,0.0,0.0
2024-01-01 11:45:00,1.8406756085268738,0.001,0.19333333333333333,0.0,0.0
2024-01-01 12:00:00,1.876675357220152,0.001,0.09477710613724953,0.0,0.0
2024-01-01 12:15:00,1.0562196165049882,0.001,0.6303521973529144,0.0,0.0
2024-01-01 12:30:00,0.0744558708975898,0.001,0.21181886401958097,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.21419944074256467,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.31404260639225445,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,1.0109759397255877,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.36875506078442205,0.0,0.26666666666666666
2024-01-01 13:45:00,0.001,0.001,0.37017593972558777,0.0,2.933333333333333
2024-01-01 14:00:00,0.001,0.001,0.30523469226802996,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.3435521973529143,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.8313521973529144,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.2411521973529143,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.31857710613724954,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.15344724338965038,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.1938237423726735,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.21291128798050588,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.8270426063922545,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.3391092730589211,0.0,2.1333333333333333
2024-01-01 16:30:00,0.001,0.001,0.39034044684442587,0.0,1.0666666666666667
2024-01-01 16:45:00,0.001,0.001,0.1995521973529143,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.6017125022889587,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.09915707570600683,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.33995707570600686,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.3891570757060068,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.5515570757060069,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.3986237423726735,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.46338283028240274,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.8338904090393401,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.7886237423726735,0.0,3.2
2024-01-01 19:15:00,0.001,0.001,0.5104237423726735,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.5241112879805059,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.4464934448104721,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.4527994407425646,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.45437593972558776,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.5277092730589211,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.6642426063922543,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.39557593972558774,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.38984260639225443,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.35757593972558777,0.0,1.0666666666666667
2024-01-01 21:45:00,0.001,0.001,0.35757593972558777,0.0,2.1333333333333333
2024-01-01 22:00:00,0.001,0.001,0.525709273058921,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.7123759397255877,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.3655759397255878,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.3817759397255878,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.45437593972558776,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.9148426063922545,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.5536426063922544,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.748429273058921,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.32134044684442586,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.43441886401958096,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.42782783858822093,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.3868,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.5059333333333333,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.43533333333333335,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.168,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.168,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.5032666666666666,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.2263333333333333,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.18233333333333332,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.06166666666666667,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.047,0.0,3.7333333333333334
2024-01-02 03:30:00,0.001,0.001,0.047,0.0,2.1333333333333333
2024-01-02 03:45:00,0.001,0.001,0.07233333333333333,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.157,0.0,0.0
2024-01-02 04:30:00,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.13532,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.123,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.161,0.0,2.933333333333333
2024-01-02 05:45:00,0.001,0.001,0.1423333333333333,0.0,0.26666666666666666
2024-01-02 06:00:00,0.001,0.001,0.091,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.45546666666666663,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.18666666666666665,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.12333333333333334,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.1406666666666667,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.6422,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.047,0.0,2.4
2024-01-02 08:00:00,0.001,0.001,0.5800666666666666,0.0,0.8
2024-01-02 08:15:00,0.001,0.001,0.22433333333333333,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.059666666666666666,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.113,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.12033333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.35153333333333336,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.36431538419605336,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.09155219735291431,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.14288553068624762,0.0,2.4
2024-01-02 10:30:00,0.001,0.001,0.17744871752938668,0.0,0.8
2024-01-02 10:45:00,0.001,0.001,0.1274,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.26966666666666667,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.6821333333333334,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.26932000000000006,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.23379999999999998,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.3528,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.16973333333333335,4.4,0.0
2024-01-02 12:30:00,0.001,0.001,0.3203333333333333,11.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.23166666666666666,9.533333333333333,0.0
2024-01-02 13:00:00,0.001,0.001,0.22133333333333333,0.0,3.2
2024-01-02 13:15:00,0.001,0.001,0.1995333333333333,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.32680000000000003,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.29733333333333334,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.4638666666666667,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.169,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.169,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.24860000000000002,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.27799999999999997,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.2406666666666667,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,1.5672666666666666,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,1.6884487175293867,0.0,1.6
2024-01-02 16:00:00,0.001,0.001,0.6760188640195809,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.3215521973529143,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.424218864019581,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.33755219735291425,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.7123153841960533,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.05999999999999999,0.0,1.6
2024-01-02 17:30:00,0.001,0.001,0.05999999999999999,0.0,1.6
2024-01-02 17:45:00,0.001,0.001,0.1326,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.38753333333333334,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.5143681315686095,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.35955219735291427,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.3215521973529143,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.25701886401958096,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.2291521973529143,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.36544175788233146,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.5463333333333333,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.42118205086272004,0.0,2.1333333333333333
2024-01-02 20:15:00,0.001,0.001,0.43823852865229385,0.0,1.0666666666666667
2024-01-02 20:30:00,0.001,0.001,0.4595759397255878,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.4511092730589211,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.5649759397255878,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.674709273058921,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,1.0004426063922545,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.5435626063922545,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.45437593972558776,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.44624260639225444,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.5050585406079496,0.0,0.0
2024-01-02 22:45:00,0.001,0.001,0.5026057932353934,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.7654426063922545,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.4140426063922545,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.45437593972558776,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.45437593972558776,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.6483759397255877,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.5339210235674094,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.31982783858822095,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.23846666666666666,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.8455256605648055,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.3297570757060068,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.4811570757060068,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.40369040903934017,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.19449040903934017,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.1314237423726735,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.0588237423726735,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.12930599593209252,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.5608,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.157,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.17366666666666666,0.0,3.2
2024-01-03 04:30:00,0.001,0.001,0.11033333333333334,0.0,4.0
2024-01-03 04:45:00,0.001,0.001,0.1423333333333333,0.0,1.0666666666666667
2024-01-03 05:00:00,0.001,0.001,0.091,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-03 05:45:00,0.001,0.001,0.22433333333333333,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.059666666666666666,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.10566666666666666,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.047,0.0,0.8
2024-01-03 07:00:00,0.001,0.001,0.08499999999999999,0.0,3.466666666666667
2024-01-03 07:15:00,0.001,0.001,0.20853333333333335,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.06841391929411048,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.1575521973529143,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.1553521973529143,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.08288553068624764,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.18021886401958095,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.1928855306862476,0.0,0.5333333333333333
2024-01-03 09:00:00,0.001,0.001,0.06420695964705524,0.0,2.6666666666666665
2024-01-03 09:15:00,0.001,0.001,0.10786666666666668,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.7729333333333334,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.168,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.31166666666666665,0.0,0.0
2024-01-03 10:15:00,0.001,0.014266666666666669,0.23166666666666666,0.0,0.0
2024-01-03 10:30:00,0.001,0.10510630079405671,0.18651774644058097,0.0,0.0
2024-01-03 10:45:00,0.001,0.19214710767787047,0.1972237423726735,0.0,0.0
2024-01-03 11:00:00,0.001,1.2027958555259315,0.1988904090393402,0.0,3.2
2024-01-03 11:15:00,0.001,0.10547570046788418,0.1912237423726735,0.0,0.0
2024-01-03 11:30:00,0.001,0.19810219016477396,0.3838237423726735,0.0,0.0
2024-01-03 11:45:00,0.001,0.4055025913590631,0.6049338345203135,0.0,0.0
2024-01-03 12:00:00,0.001,0.45188089508402235,0.2135521973529143,0.0,0.0
2024-01-03 12:15:00,0.001,0.11496419182045223,0.23689344481047214,0.0,0.0
2024-01-03 12:30:00,0.001,0.30229283432497456,1.028375939725588,0.0,0.0
2024-01-03 12:45:00,0.001,0.6543640450687437,0.16137593972558778,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.49316260639225445,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.33696898007853254,0.0,1.6
2024-01-03 13:30:00,0.001,0.001,0.39404260639225447,0.0,2.1333333333333333
2024-01-03 13:45:00,0.001,0.001,0.8315092730589212,0.0,0.0
2024-01-03 14:00:00,0.001,0.036593312409691596,1.0430426063922544,0.0,0.0
2024-01-03 14:15:00,0.001,0.19006134212123083,0.30344260639225445,0.0,0.0
2024-01-03 14:30:00,0.001,0.7803025484349668,0.15707614242228682,0.0,0.0
2024-01-03 14:45:00,0.001,0.5492199581826239,0.10066666666666667,0.0,0.0
2024-01-03 15:00:00,0.001,0.1434513441698239,0.5936,0.0,0.0
2024-01-03 15:15:00,0.001,0.2554147936828785,0.34646666666666665,0.0,0.0
2024-01-03 15:30:00,0.001,0.67508669111518,0.5197333333333334,0.0,1.8666666666666667
2024-01-03 15:45:00,0.001,0.09870951859967539,0.6906666666666667,0.0,1.3333333333333333
2024-01-03 16:00:00,0.001,0.18557756726486918,0.48306666666666664,0.0,0.0
2024-01-03 16:15:00,0.001,0.8314813029734992,0.37569040903934015,0.0,0.0
2024-01-03 16:30:00,0.001,1.341038226434923,0.19533912656872685,0.0,0.0
2024-01-03 16:45:00,0.001,0.14565805940498583,0.11344260639225447,0.0,0.0
2024-01-03 17:00:00,0.001,0.15539743014652482,0.32504260639225446,0.0,0.0
2024-01-03 17:15:00,0.001,0.326329885707718,0.45225435690074284,0.0,0.0
2024-01-03 17:30:00,0.001,0.5908149580219118,0.2857521973529143,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.39094087894116575,0.0,3.2
2024-01-03 18:00:00,0.001,0.001,0.3376855306862476,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.3941521973529143,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.5792188640195809,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,1.1682855306862476,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.4396560244993848,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.4228237423726735,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.44708143447070015,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.4673759397255878,0.0,1.8666666666666667
2024-01-03 20:00:00,0.001,0.001,0.5832426063922543,0.0,1.3333333333333333
2024-01-03 20:15:00,0.001,0.001,0.6119680256013633,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.45124260639225444,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.4673759397255878,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.4673759397255878,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.9966057932353937,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.6739391265687267,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.5880426063922545,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.41758361249411563,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.46422294175954154,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.45697593972558775,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.39024260639225444,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.6077092730589211,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.4998426063922545,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.32628169430198367,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.3215521973529143,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.2921034798235276,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.30906666666666666,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.2563333333333333,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.18926666666666667,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.19212566056480548,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.1798237423726735,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.1798237423726735,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.43975707570600686,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.4453412474575578,0.0,0.0
2024-01-04 02:15:00,0.001,0.001,0.157,0.0,0.0
2024-01-04 02:30:00,0.001,0.001,0.07633333333333334,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.047,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.6241333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.059666666666666666,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.1423333333333333,0.0,0.8
2024-01-04 04:00:00,0.001,0.001,0.091,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.047,0.0,2.933333333333333
2024-01-04 04:30:00,0.001,0.001,0.08499999999999999,0.0,4.0
2024-01-04 04:45:00,0.001,0.001,0.7320666666666666,0.0,2.1333333333333333
2024-01-04 05:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.6607333333333333,0.0,0.0
2024-01-04 05:30:00,0.001,0.001,0.10566666666666666,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.047,0.0,0.8
2024-01-04 06:00:00,0.001,0.001,0.13566666666666669,0.0,2.6666666666666665
2024-01-04 06:15:00,0.001,0.001,0.15786666666666666,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.126,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.19786666666666666,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.17753333333333332,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.7071333333333334,0.0,3.466666666666667
2024-01-04 07:45:00,0.001,0.001,0.21866666666666668,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.168,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.12773333333333334,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.14800000000000002,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.25,0.0,1.0666666666666667
2024-01-04 09:15:00,0.001,0.001,0.05999999999999999,0.0,2.4
2024-01-04 09:30:00,0.001,0.001,0.45980000000000004,0.0,0.0
2024-01-04 09:45:00,0.001,0.023245747194113448,0.12106666666666666,0.0,0.0
2024-01-04 10:00:00,0.001,0.10312271613385555,0.2846666666666666,0.0,0.0
2024-01-04 10:15:00,0.001,0.2010950398913879,0.2266,0.0,0.0
2024-01-04 10:30:00,0.001,1.1929415846478972,0.3196,0.0,0.0
2024-01-04 10:45:00,0.001,0.10714553533121343,0.182,0.0,1.0666666666666667
2024-01-04 11:00:00,0.001,0.22679193220298569,0.5736666666666667,0.0,2.1333333333333333
2024-01-04 11:15:00,0.001,0.46523556676035854,0.18080000000000002,0.0,0.0
2024-01-04 11:30:00,0.001,0.3648347632789099,0.27799999999999997,0.0,0.0
2024-01-04 11:45:00,0.001,0.11089546792914368,2.143333333333333,0.0,0.0
2024-01-04 12:00:00,0.001,0.3183593209385203,0.9233333333333335,0.0,0.0
2024-01-04 12:15:00,0.001,1.9552611943631961,0.15186666666666668,0.0,0.0
2024-01-04 12:30:00,0.001,0.09966301068376837,0.0574,0.0,2.1333333333333333
2024-01-04 12:45:00,0.001,0.15704385363812254,0.06733333333333333,0.0,1.0666666666666667
2024-01-04 13:00:00,0.001,0.24201605146578084,0.3204487175293867,0.0,0.0
2024-01-04 13:15:00,0.001,0.707970005707166,0.40268553068624763,0.0,0.0
2024-01-04 13:30:00,0.001,0.03051514850408295,0.3672188640195809,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.3335521973529143,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.26901886401958097,0.0,0.0
2024-01-04 14:15:00,0.001,0.001,0.19993131841174858,0.0,2.933333333333333
2024-01-04 14:30:00,0.001,0.08198752458236763,0.3597374110732939,0.0,0.26666666666666666
2024-01-04 14:45:00,0.001,0.22577821760524625,0.39382374237267354,0.0,0.0
2024-01-04 15:00:00,0.001,1.1005373010781025,1.1170237423726737,0.0,0.0
2024-01-04 15:15:00,0.001,0.1826653497677094,0.1928237423726735,0.0,0.0
2024-01-04 15:30:00,0.001,0.137110304242186,0.1896707444066272,0.0,0.0
2024-01-04 15:45:00,0.001,0.2502079141020956,0.12453333333333333,0.0,0.0
2024-01-04 16:00:00,0.001,0.6559089073405496,0.3236666666666667,0.0,3.2
2024-01-04 16:15:00,0.001,0.12951676761525008,0.34600000000000003,0.0,0.0
2024-01-04 16:30:00,0.001,0.2676745865142295,0.2632928376562457,0.0,0.0
2024-01-04 16:45:00,0.001,1.5054608076497178,0.33237593972558777,0.0,0.0
2024-01-04 17:00:00,0.001,0.5942696089072896,0.40557593972558775,0.0,0.0
2024-01-04 17:15:00,0.001,0.1653275013284842,0.40597593972558776,0.0,0.0
2024-01-04 17:30:00,0.001,0.2292796978049077,0.5224426063922544,0.0,0.0
2024-01-04 17:45:00,0.001,0.5537902645413589,1.6836464427765183,0.0,3.2
2024-01-04 18:00:00,0.001,0.15556086679270836,1.8679521973529143,0.0,0.0
2024-01-04 18:15:00,0.001,0.001,0.36861886401958094,0.0,0.0
