,WashingMachine,BaseLoad,P_HP
2024-01-04 00:45:00,0.001,0.046,0.0
2024-01-04 01:00:00,0.001,0.046,0.0
2024-01-04 01:15:00,0.001,0.17,0.0
2024-01-04 01:30:00,0.001,0.184,0.0
2024-01-04 01:45:00,0.001,0.23600000000000002,0.0
2024-01-04 02:00:00,0.001,0.09666666666666666,0.0
2024-01-04 02:15:00,0.001,0.046,0.0
2024-01-04 02:30:00,0.001,0.046,0.0
2024-01-04 02:45:00,0.001,0.6008,0.0
2024-01-04 03:00:00,0.001,0.14033333333333334,0.0
2024-01-04 03:15:00,0.001,0.23600000000000002,0.0
2024-01-04 03:30:00,0.001,0.10933333333333332,0.0
2024-01-04 03:45:00,0.001,0.046,0.0
2024-01-04 04:00:00,0.001,0.077,0.2
2024-01-04 04:15:00,0.001,0.201,3.0
2024-01-04 04:30:00,0.001,0.09666666666666666,1.0
2024-01-04 04:45:00,0.001,0.23600000000000002,0.0
2024-01-04 05:00:00,0.001,0.12199999999999998,0.0
2024-01-04 05:15:00,0.001,0.046,0.0
2024-01-04 05:30:00,0.001,0.10800000000000001,0.0
2024-01-04 05:45:00,0.001,0.17,0.0
2024-01-04 06:00:00,0.001,0.084,0.0
2024-01-04 06:15:00,0.001,0.23600000000000002,0.0
2024-01-04 06:30:00,0.001,0.13466666666666666,0.0
2024-01-04 06:45:00,0.001,0.046,1.8
2024-01-04 07:00:00,0.001,0.13899999999999998,0.4
2024-01-04 07:15:00,0.001,0.13899999999999998,0.0
2024-01-04 07:30:00,0.001,0.07133333333333332,0.0
2024-01-04 07:45:00,0.001,0.23600000000000002,0.0
2024-01-04 08:00:00,0.001,0.14733333333333334,0.0
2024-01-04 08:15:00,0.001,0.046,0.0
2024-01-04 08:30:00,0.001,0.17,0.0
2024-01-04 08:45:00,0.001,0.10800000000000001,0.0
2024-01-04 09:00:00,0.001,0.058666666666666666,0.0
2024-01-04 09:15:00,0.001,0.23600000000000002,0.0
2024-01-04 09:30:00,0.001,0.16,0.2
2024-01-04 09:45:00,0.001,0.046,0.4
2024-01-04 10:00:00,0.001,0.201,0.0
2024-01-04 10:15:00,0.001,0.077,1.0
2024-01-04 10:30:00,0.001,0.046,1.2
2024-01-04 10:45:00,0.001,0.23600000000000002,0.0
2024-01-04 11:00:00,0.001,0.17266666666666666,0.0
2024-01-04 11:15:00,0.001,0.077,0.0
2024-01-04 11:30:00,0.001,0.201,0.0
2024-01-04 11:45:00,0.001,0.046,0.0
2024-01-04 12:00:00,0.001,0.046,0.0
2024-01-04 12:15:00,0.001,0.2233333333333333,0.0
2024-01-04 12:30:00,0.001,0.18533333333333332,0.0
2024-01-04 12:45:00,0.001,0.10800000000000001,0.0
2024-01-04 13:00:00,0.001,0.17,0.0
2024-01-04 13:15:00,0.001,0.046,0.0
2024-01-04 13:30:00,0.001,0.046,0.0
2024-01-04 13:45:00,0.001,0.21066666666666664,0.0
2024-01-04 14:00:00,0.001,0.7310666666666666,0.0
2024-01-04 14:15:00,0.001,0.13899999999999998,0.0
2024-01-04 14:30:00,0.001,0.13899999999999998,0.0
2024-01-04 14:45:00,0.001,0.046,0.0
2024-01-04 15:00:00,0.001,0.046,0.0
2024-01-04 15:15:00,0.001,0.19799999999999998,0.2
2024-01-04 15:30:00,0.001,0.21066666666666664,2.8
2024-01-04 15:45:00,0.001,0.17,0.0
2024-01-04 16:00:00,0.001,0.10800000000000001,0.0
2024-01-04 16:15:00,0.001,0.046,0.0
2024-01-04 16:30:00,0.001,0.046,0.0
2024-01-04 16:45:00,0.001,0.5851333333333333,0.0
2024-01-04 17:00:00,0.001,0.2233333333333333,0.0
2024-01-04 17:15:00,0.001,0.201,1.4
2024-01-04 17:30:00,0.001,0.077,1.0
2024-01-04 17:45:00,0.001,0.046,0.0
2024-01-04 18:00:00,0.001,0.06913827805880383,0.0
2024-01-04 18:15:00,0.001,0.20421886401958095,0.0
2024-01-04 18:30:00,0.001,0.29855219735291433,0.0
2024-01-04 18:45:00,0.001,0.2325521973529143,0.0
2024-01-04 19:00:00,0.001,0.07755219735291431,0.0
2024-01-04 19:15:00,0.001,0.05441391929411048,0.0
2024-01-04 19:30:00,0.001,0.046,0.0
2024-01-04 19:45:00,0.001,0.1705173991176381,0.0
2024-01-04 20:00:00,0.001,0.3295521973529143,0.0
2024-01-04 20:15:00,0.001,0.21421886401958096,0.0
2024-01-04 20:30:00,0.001,0.07755219735291431,0.0
2024-01-04 20:45:00,0.001,0.07755219735291431,0.0
2024-01-04 21:00:00,0.001,0.07124175788233145,1.2
2024-01-04 21:15:00,0.001,0.14733333333333334,0.0
2024-01-04 21:30:00,0.001,0.329,0.0
2024-01-04 21:45:00,0.001,0.16433333333333336,2.4
2024-01-04 22:00:00,0.001,0.046,0.0
2024-01-04 22:15:00,0.001,0.046,0.0
2024-01-04 22:30:00,0.001,0.046,0.0
2024-01-04 22:45:00,0.001,0.13466666666666666,0.0
2024-01-04 23:00:00,0.001,0.36000000000000004,0.0
2024-01-04 23:15:00,0.001,0.146,0.0
2024-01-04 23:30:00,0.001,0.046,0.0
2024-01-04 23:45:00,0.001,0.046,0.0
2024-01-05 00:00:00,0.001,0.046,0.0
2024-01-05 00:15:00,0.001,0.12199999999999998,0.0
2024-01-05 00:30:00,0.001,0.391,0.0
2024-01-05 00:45:00,0.001,0.12766666666666668,0.0
2024-01-05 01:00:00,0.001,0.046,0.0
2024-01-05 01:15:00,0.001,0.046,0.0
2024-01-05 01:30:00,0.001,0.046,0.0
2024-01-05 01:45:00,0.001,0.14033333333333334,0.0
2024-01-05 02:00:00,0.001,0.391,0.0
2024-01-05 02:15:00,0.001,0.10933333333333332,0.0
2024-01-05 02:30:00,0.001,0.046,0.0
2024-01-05 02:45:00,0.001,0.046,0.0
2024-01-05 03:00:00,0.001,0.046,0.0
2024-01-05 03:15:00,0.001,0.15866666666666665,0.0
2024-01-05 03:30:00,0.001,0.36000000000000004,0.0
2024-01-05 03:45:00,0.001,0.12199999999999998,0.0
2024-01-05 04:00:00,0.001,0.046,0.2
2024-01-05 04:15:00,0.001,0.046,3.0
2024-01-05 04:30:00,0.001,0.046,0.8
2024-01-05 04:45:00,0.001,0.17700000000000002,0.0
2024-01-05 05:00:00,0.001,0.329,0.0
2024-01-05 05:15:00,0.001,0.13466666666666666,2.0
2024-01-05 05:30:00,0.001,0.046,0.4
2024-01-05 05:45:00,0.001,0.046,0.0
2024-01-05 06:00:00,0.001,0.046,0.0
2024-01-05 06:15:00,0.001,0.19533333333333333,0.0
2024-01-05 06:30:00,0.001,0.298,0.0
2024-01-05 06:45:00,0.001,0.14733333333333334,0.0
2024-01-05 07:00:00,0.001,0.046,0.0
2024-01-05 07:15:00,0.001,0.046,0.6
2024-01-05 07:30:00,0.001,0.046,1.8
2024-01-05 07:45:00,0.001,0.21366666666666667,0.0
2024-01-05 08:00:00,0.001,0.267,0.0
2024-01-05 08:15:00,0.001,0.16,0.0
2024-01-05 08:30:00,0.001,0.046,0.0
2024-01-05 08:45:00,0.001,0.046,0.0
2024-01-05 09:00:00,0.001,0.077,0.0
2024-01-05 09:15:00,0.001,0.201,0.0
2024-01-05 09:30:00,0.001,0.23600000000000002,0.0
2024-01-05 09:45:00,0.001,0.17266666666666666,0.0
2024-01-05 10:00:00,0.001,0.046,1.0
2024-01-05 10:15:00,0.001,0.046,0.2
2024-01-05 10:30:00,0.001,0.10800000000000001,0.0
2024-01-05 10:45:00,0.001,0.17,1.6
2024-01-05 11:00:00,0.001,0.2233333333333333,0.8
2024-01-05 11:15:00,0.001,0.18533333333333332,0.0
2024-01-05 11:30:00,0.001,0.046,0.0
2024-01-05 11:45:00,0.001,0.046,0.0
2024-01-05 12:00:00,0.001,0.13899999999999998,0.0
2024-01-05 12:15:00,0.001,0.13899999999999998,0.0
2024-01-05 12:30:00,0.001,0.21066666666666664,0.0
2024-01-05 12:45:00,0.001,0.19799999999999998,0.0
2024-01-05 13:00:00,0.001,0.06213333333333334,0.0
2024-01-05 13:15:00,0.001,0.167,0.0
2024-01-05 13:30:00,0.001,0.29100000000000004,0.0
2024-01-05 13:45:00,0.001,0.229,0.0
2024-01-05 14:00:00,0.001,0.319,0.0
2024-01-05 14:15:00,0.001,0.2994,0.6
2024-01-05 14:30:00,0.001,0.046,0.0
2024-01-05 14:45:00,0.001,0.046,0.0
2024-01-05 15:00:00,0.001,0.201,0.0
2024-01-05 15:15:00,0.001,0.077,0.0
2024-01-05 15:30:00,0.001,0.18533333333333332,0.0
2024-01-05 15:45:00,0.001,0.2233333333333333,1.6
2024-01-05 16:00:00,0.001,0.046,0.2
2024-01-05 16:15:00,0.001,0.077,0.0
2024-01-05 16:30:00,0.001,0.201,0.0
2024-01-05 16:45:00,0.001,0.046,0.0
2024-01-05 17:00:00,0.001,0.17266666666666666,0.0
2024-01-05 17:15:00,0.001,0.23600000000000002,0.0
2024-01-05 17:30:00,0.001,0.046,0.0
2024-01-05 17:45:00,0.001,0.10800000000000001,0.0
2024-01-05 18:00:00,0.001,0.17,0.4
2024-01-05 18:15:00,0.001,0.046,2.6
2024-01-05 18:30:00,0.001,0.16,0.0
2024-01-05 18:45:00,0.001,0.23600000000000002,0.0
2024-01-05 19:00:00,0.001,0.058666666666666666,2.0
2024-01-05 19:15:00,0.001,0.13899999999999998,0.4
2024-01-05 19:30:00,0.001,0.13899999999999998,0.0
2024-01-05 19:45:00,0.001,0.046,0.0
2024-01-05 20:00:00,0.001,0.14733333333333334,0.0
2024-01-05 20:15:00,0.001,0.23600000000000002,0.0
2024-01-05 20:30:00,0.001,0.07133333333333333,0.0
2024-01-05 20:45:00,0.001,0.17,0.0
2024-01-05 21:00:00,0.001,0.10800000000000001,0.0
2024-01-05 21:15:00,0.001,0.046,2.4
2024-01-05 21:30:00,0.001,0.13466666666666666,0.0
2024-01-05 21:45:00,0.001,0.23600000000000002,0.0
2024-01-05 22:00:00,0.001,0.1757021595478286,0.0
2024-01-05 22:15:00,0.001,0.3338237423726735,0.0
2024-01-05 22:30:00,0.001,0.2098237423726735,0.0
2024-01-05 22:45:00,0.001,0.1788237423726735,0.0
2024-01-05 23:00:00,0.001,0.27095707570600686,0.0
2024-01-05 23:15:00,0.001,0.36330599593209256,0.0
2024-01-05 23:30:00,0.001,0.24866666666666667,0.0
2024-01-05 23:45:00,0.001,0.322,0.0
2024-01-06 00:00:00,0.001,0.167,0.0
2024-01-06 00:15:00,0.001,0.11860000000000001,0.0
2024-01-06 00:30:00,0.001,0.10933333333333332,0.0
2024-01-06 00:45:00,0.001,0.23600000000000002,0.0
2024-01-06 01:00:00,0.001,0.1713333333333333,0.0
2024-01-06 01:15:00,0.001,0.17,0.0
2024-01-06 01:30:00,0.001,0.046,0.0
2024-01-06 01:45:00,0.001,0.046,0.0
2024-01-06 02:00:00,0.001,0.09666666666666666,0.0
2024-01-06 02:15:00,0.001,0.23600000000000002,0.0
2024-01-06 02:30:00,0.001,0.215,0.0
2024-01-06 02:45:00,0.001,0.13899999999999998,0.0
2024-01-06 03:00:00,0.001,0.046,0.0
2024-01-06 03:15:00,0.001,0.046,0.0
2024-01-06 03:30:00,0.001,0.084,0.0
2024-01-06 03:45:00,0.001,0.23600000000000002,0.0
2024-01-06 04:00:00,0.001,0.25866666666666666,0.0
2024-01-06 04:15:00,0.001,0.10800000000000001,1.8
2024-01-06 04:30:00,0.001,0.046,0.8
2024-01-06 04:45:00,0.001,0.046,0.0
2024-01-06 05:00:00,0.001,0.6043999999999999,1.6
2024-01-06 05:15:00,0.001,0.23600000000000002,0.2
2024-01-06 05:30:00,0.001,0.30233333333333334,1.0
2024-01-06 05:45:00,0.001,0.077,2.0
2024-01-06 06:00:00,0.001,0.046,0.0
2024-01-06 06:15:00,0.001,0.046,0.0
2024-01-06 06:30:00,0.001,0.058666666666666666,0.0
2024-01-06 06:45:00,0.001,0.267,0.0
