,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.0,0.5910864806040983,14.961367121376073,13.52871687403996,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.0,0.5910864806040983,14.883515007294749,13.58464836462189,12.0,59.6872,60.0,0.5134826666666666,0.0
2024-01-01 00:30:00,2.0,15.0,0.5910864806040983,14.812685209339723,13.632619935318315,12.0,59.44799999999999,60.0,0.0,0.0
2024-01-01 00:45:00,2.0,15.0,0.5910864806040983,14.748093422649587,13.673546372120192,12.0,59.993277018633535,60.0,0.5134826666666666,0.0
2024-01-01 01:00:00,2.0,15.0,0.5910864806040983,14.689044272994275,13.708238551521452,12.0,60.64122388915432,60.0,0.5134826666666666,0.0
2024-01-01 01:15:00,2.0,15.0,0.5910864806040983,14.634921223604065,13.7374152350075,12.0,59.36072737697086,60.0,3.337637333333334,0.0
2024-01-01 01:30:00,2.0,15.0,0.5910864806040983,14.585177627588628,13.761713524842397,12.0,61.18218251313906,60.0,0.0,0.0
2024-01-01 01:45:00,2.0,15.0,0.5910864806040983,14.5393287959196,13.781698133099956,12.0,59.97296321070236,60.0,2.053930666666667,0.0
2024-01-01 02:00:00,2.0,15.0,0.5910864806040983,14.610049548991826,13.792368936137347,11.0,61.12420640229339,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,15.0,0.5910864806040983,15.197565589151091,13.813233228322806,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.0,0.5910864806040983,15.489917539703658,13.86187919155928,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 02:45:00,2.0,15.0,0.5910864806040983,15.40004587143447,13.909946204721107,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 03:00:00,2.0,15.0,0.5910864806040983,15.317426588146061,13.94993834096404,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,15.0,0.5910864806040983,15.241257238020887,13.982790511325137,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 03:30:00,2.0,15.0,0.5910864806040983,15.17082630363317,14.009331383403119,11.0,61.14809555661733,60.0,0.0,0.0
2024-01-01 03:45:00,2.0,15.0,0.5910864806040983,15.10550288174018,14.030295441102906,11.0,61.14809555661733,60.0,0.0,0.0
