,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-01-02 04:15:00,0.001,0.0,0.08299999999999999,0.0,2.6666666666666665
2024-01-02 04:30:00,0.001,0.0,0.24766666666666665,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.311,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.045,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.045,0.0,1.0
2024-01-02 05:30:00,0.001,0.0,0.045,0.0,1.0
2024-01-02 05:45:00,0.001,0.0,0.045,0.0,0.6666666666666666
2024-01-02 06:00:00,0.001,0.0,0.36846666666666666,0.0,2.6666666666666665
2024-01-02 06:15:00,0.001,0.0,0.269,0.0,2.0
2024-01-02 06:30:00,0.001,0.0,0.079,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.06766666666666667,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.045,0.0,1.6666666666666667
2024-01-02 07:15:00,0.001,0.0,0.23846666666666666,0.0,0.3333333333333333
2024-01-02 07:30:00,0.001,0.0,0.7617999999999999,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.21,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.058,0.0,2.3333333333333335
2024-01-02 08:15:00,0.001,0.0,0.05106666666666667,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.058,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.3330666666666667,5.866666666666666,0.0
2024-01-02 09:00:00,0.001,0.0,0.21,11.0,4.333333333333333
2024-01-02 09:15:00,0.001,0.0,0.24366666666666664,11.0,2.3333333333333335
2024-01-02 09:30:00,0.001,0.0,0.04933333333333333,0.7333333333333333,5.0
2024-01-02 09:45:00,0.001,0.0,0.07413333333333334,0.0,5.0
2024-01-02 10:00:00,0.001,0.0,0.26766666666666666,0.0,0.3333333333333333
2024-01-02 10:15:00,0.001,0.0,0.6928,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.25153333333333333,0.0,2.0
2024-01-02 10:45:00,0.001,0.0,0.44432,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.21613333333333334,0.0,4.0
2024-01-02 11:15:00,0.001,0.0,0.07066666666666667,0.0,2.6666666666666665
2024-01-02 11:30:00,0.001,0.0,0.2732417578823314,0.0,2.0
2024-01-02 11:45:00,0.001,0.0,0.08955219735291431,0.0,2.0
2024-01-02 12:00:00,0.001,0.0,0.11888553068624765,0.0,0.0
2024-01-02 12:15:00,0.001,1.5003333333333333,0.27521886401958096,0.0,0.0
2024-01-02 12:30:00,0.001,1.5003333333333333,0.16134523770585904,0.0,2.3333333333333335
2024-01-02 12:45:00,0.001,1.6502666666666665,0.22516308087589282,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.2983759397255878,0.0,1.3333333333333333
2024-01-02 13:15:00,0.001,0.0,0.2223759397255878,0.0,1.6666666666666667
2024-01-02 13:30:00,0.001,0.0,0.2223759397255878,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.4123759397255878,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.38231310944318503,0.0,0.3333333333333333
2024-01-02 14:15:00,0.001,1.2003333333333333,0.36630927305892114,0.0,2.0
2024-01-02 14:30:00,0.001,1.8002,0.10137593972558781,0.0,0.0
2024-01-02 14:45:00,0.001,1.3504,0.14657593972558783,0.0,1.0
2024-01-02 15:00:00,0.001,0.30086666666666667,0.7528426063922545,0.0,5.0
2024-01-02 15:15:00,0.001,0.00013333333333333334,0.3743759397255878,0.0,1.3333333333333333
2024-01-02 15:30:00,0.001,0.0,0.5311601114771388,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.3368721973529143,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.17889964343926368,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.20554810113736682,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.2223759397255878,0.0,1.0
2024-01-02 16:45:00,0.001,0.0,0.4250426063922544,0.0,2.6666666666666665
2024-01-02 17:00:00,0.001,0.0,0.5263759397255877,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.212132774075898,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.19793131841174857,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.179,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.24965914776217613,0.0,4.0
2024-01-02 18:15:00,0.001,0.0,0.5180426063922544,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.4220426063922545,0.0,1.0
2024-01-02 18:45:00,0.001,0.0,0.2231759397255878,0.0,3.0
2024-01-02 19:00:00,0.001,0.0,0.15350927305892112,0.0,1.6666666666666667
2024-01-02 19:15:00,0.001,0.0,0.2176464427765184,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.7417483609686504,0.0,0.0
2024-01-02 19:45:00,0.001,0.7503333333333333,0.33637593972558777,0.0,0.0
2024-01-02 20:00:00,0.001,2.25,0.40717593972558774,0.0,0.0
2024-01-02 20:15:00,0.001,0.9006000000000001,0.19664260639225445,0.0,0.0
2024-01-02 20:30:00,0.001,0.7506666666666667,0.0883759397255878,0.0,1.3333333333333333
2024-01-02 20:45:00,0.001,0.0003333333333333333,0.24390927305892116,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.35638073058702097,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.1988585406079497,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.39937593972558777,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.32337593972558776,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.20937593972558782,0.0,1.3333333333333333
2024-01-02 22:15:00,0.001,0.0,0.3232778579177198,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.6510286870981441,0.0,4.0
2024-01-02 22:45:00,0.001,0.0,0.16169040903934018,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.32982374237267353,0.0,1.0
2024-01-02 23:15:00,0.001,0.0,0.8628904090393402,0.0,2.0
2024-01-02 23:30:00,0.001,0.0,0.29593912656872684,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.2911092730589211,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.48817593972558787,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.08679944074256467,0.0,0.6666666666666666
2024-01-03 00:30:00,0.001,0.0,0.19055219735291432,0.0,3.3333333333333335
2024-01-03 00:45:00,0.001,0.0,1.0493701464901943,0.0,0.0
2024-01-03 01:00:00,0.001,0.0,0.24106666666666665,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.058,0.0,1.3333333333333333
2024-01-03 01:30:00,0.001,0.0,0.058,0.0,3.6666666666666665
2024-01-03 01:45:00,0.001,0.0,0.058,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.12186666666666665,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.36166666666666664,0.0,0.0
2024-01-03 02:30:00,0.001,0.0,0.15899999999999997,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.045,0.0,2.0
2024-01-03 03:00:00,0.001,0.0,0.045,0.0,2.3333333333333335
2024-01-03 03:15:00,0.001,0.0,0.045,0.0,0.0
2024-01-03 03:30:00,0.001,0.0,0.13366666666666666,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.5202666666666667,0.0,0.0
2024-01-03 04:00:00,0.001,0.0,0.5208,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.44480000000000003,0.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.045,0.0,0.0
2024-01-03 04:45:00,0.001,0.0,0.045,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.20966666666666667,0.0,1.3333333333333333
2024-01-03 05:15:00,0.001,0.0,0.27299999999999996,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.15899999999999997,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.045,0.0,0.3333333333333333
2024-01-03 06:00:00,0.001,0.0,0.045,0.0,1.3333333333333333
2024-01-03 06:15:00,0.001,0.0,0.13366666666666666,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.15899999999999997,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.197,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.19699999999999998,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.5780666666666666,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.057666666666666665,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.235,0.0,3.3333333333333335
2024-01-03 08:00:00,0.001,0.0,0.045,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.15899999999999997,0.0,0.0
2024-01-03 08:30:00,0.001,0.0,1.1678666666666666,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.5780666666666666,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.17166666666666666,0.0,0.3333333333333333
2024-01-03 09:15:00,0.001,0.0,0.21972,0.0,5.0
2024-01-03 09:30:00,0.001,0.0,0.058,0.0,0.3333333333333333
2024-01-03 09:45:00,0.001,0.0,0.13399999999999998,0.0,2.3333333333333335
2024-01-03 10:00:00,0.001,0.0,0.2783333333333333,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.23766666666666666,0.0,0.0
2024-01-03 10:30:00,0.001,1.2004666666666668,0.2958,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,1.3183319043725257,0.0,0.0
2024-01-03 11:00:00,0.001,0.0004,1.8384855306862478,5.133333333333334,0.0
2024-01-03 11:15:00,0.001,0.0,0.1275521973529143,8.8,2.3333333333333335
2024-01-03 11:30:00,0.001,0.0,0.27955219735291426,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.3302188640195809,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.19688058596077712,0.0,0.0
2024-01-03 12:15:00,0.001,0.0,0.17726666666666666,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.179,0.0,3.3333333333333335
2024-01-03 12:45:00,0.001,0.0,0.179,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.45766666666666667,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.40700000000000003,0.0,0.0
2024-01-03 13:30:00,0.001,0.0,0.179,0.0,1.6666666666666667
2024-01-03 13:45:00,0.001,0.0,0.17206666666666667,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.05306666666666667,9.533333333333333,0.0
2024-01-03 14:15:00,0.001,0.0,0.09528553068624764,1.4666666666666666,2.0
2024-01-03 14:30:00,0.001,0.0,0.44337593972558775,0.0,1.3333333333333333
2024-01-03 14:45:00,0.001,0.0,0.3743759397255878,0.0,0.0
2024-01-03 15:00:00,0.001,0.0,0.6221759397255879,0.0,0.0
2024-01-03 15:15:00,0.001,0.0,0.21457593972558783,0.0,1.0
2024-01-03 15:30:00,0.001,0.0,0.15917004052294806,0.0,0.6666666666666666
2024-01-03 15:45:00,0.001,0.0,0.19308058596077712,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.27955219735291426,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.37635219735291425,0.0,0.0
2024-01-03 16:30:00,0.001,0.0,0.2772855306862476,0.0,0.3333333333333333
2024-01-03 16:45:00,0.001,0.0,0.3015521973529143,0.0,2.6666666666666665
2024-01-03 17:00:00,0.001,0.0,0.35221886401958097,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.8572934448104721,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.25120579323539355,0.0,1.6666666666666667
2024-01-03 17:45:00,0.001,0.0,0.24682374237267352,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.1831437423726735,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.0568237423726735,0.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.7514040777399607,0.0,0.0
2024-01-03 18:45:00,0.001,0.0,0.09141391929411048,0.0,1.0
2024-01-03 19:00:00,0.001,0.0,0.17908553068624763,0.0,1.3333333333333333
2024-01-03 19:15:00,0.001,0.0008666666666666667,0.3977994407425646,0.0,0.0
2024-01-03 19:30:00,0.001,1.2004666666666668,0.28537593972558783,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.29804260639225444,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,0.32337593972558776,0.0,1.6666666666666667
2024-01-03 20:15:00,0.001,0.001,0.20937593972558782,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.2022816943019837,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.3025759397255878,0.0,1.3333333333333333
2024-01-03 21:00:00,0.001,0.001,0.4815759397255878,0.0,0.0
2024-01-03 21:15:00,0.001,0.45080000000000003,0.3821938888628678,0.0,0.0
2024-01-03 21:30:00,0.001,1.9501333333333333,0.0568237423726735,0.0,1.6666666666666667
2024-01-03 21:45:00,0.001,0.001,0.08416898007853256,0.0,0.0
2024-01-03 22:00:00,0.001,0.0008666666666666667,0.0883759397255878,0.0,1.6666666666666667
2024-01-03 22:15:00,0.001,0.0,0.24037593972558777,0.0,3.0
2024-01-03 22:30:00,0.001,0.0,0.43964260639225444,0.0,1.6666666666666667
2024-01-03 22:45:00,0.001,0.0,0.28537593972558783,0.0,2.0
2024-01-03 23:00:00,0.001,0.0,0.1865033738562814,0.0,1.3333333333333333
2024-01-03 23:15:00,0.001,0.0,0.1778237423726735,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.19044462131383924,0.0,2.0
2024-01-03 23:45:00,0.001,0.0,0.3740426063922545,0.0,0.3333333333333333
2024-01-04 00:00:00,0.001,0.0,0.5513759397255878,0.0,1.6666666666666667
2024-01-04 00:15:00,0.001,0.0,0.20937593972558782,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.20937593972558782,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.1504585406079497,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.0568237423726735,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.29512566056480544,0.0,1.0
2024-01-04 01:30:00,0.001,0.0,0.27299999999999996,0.0,0.3333333333333333
2024-01-04 01:45:00,0.001,0.0,0.08299999999999999,0.0,2.3333333333333335
2024-01-04 02:00:00,0.001,0.0,0.045,0.0,1.3333333333333333
2024-01-04 02:15:00,0.001,0.0,0.045,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.13366666666666666,0.0,2.3333333333333335
2024-01-04 02:45:00,0.001,0.0,0.197,0.0,1.6666666666666667
2024-01-04 03:00:00,0.001,0.0,0.2665521973529143,0.0,2.6666666666666665
2024-01-04 03:15:00,0.001,0.0,0.1525521973529143,0.0,0.3333333333333333
2024-01-04 03:30:00,0.001,0.0,0.07655219735291431,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.08921886401958098,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.2665521973529143,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.07655219735291431,0.0,0.0
2024-01-04 04:30:00,0.001,0.0,0.2455173991176381,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.15899999999999997,0.0,4.0
2024-01-04 05:00:00,0.001,0.0,0.045,0.0,4.666666666666667
2024-01-04 05:15:00,0.001,0.0,0.17166666666666666,0.0,0.0
2024-01-04 05:30:00,0.001,0.0,0.121,0.0,2.6666666666666665
2024-01-04 05:45:00,0.001,0.0,0.054533333333333336,0.0,0.0
2024-01-04 06:00:00,0.001,0.0,0.21,0.0,0.0
2024-01-04 06:15:00,0.001,0.0,0.21,0.0,1.3333333333333333
2024-01-04 06:30:00,0.001,6.666666666666667e-05,0.10866666666666668,0.0,0.0
2024-01-04 06:45:00,0.001,1.6502666666666668,0.19959999999999997,0.0,0.0
2024-01-04 07:00:00,0.001,1.3504,0.045,0.0,1.6666666666666667
2024-01-04 07:15:00,0.001,1.6502666666666668,0.045,0.0,0.0
2024-01-04 07:30:00,0.001,0.0009333333333333333,0.15899999999999997,0.0,0.0
2024-01-04 07:45:00,0.001,0.0,0.6365333333333333,0.0,1.3333333333333333
2024-01-04 08:00:00,0.001,0.0,0.6224666666666666,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.096,3.6666666666666665,0.3333333333333333
2024-01-04 08:30:00,0.001,0.0,0.058,11.0,1.6666666666666667
2024-01-04 08:45:00,0.001,0.0,0.07413333333333334,11.0,0.0
2024-01-04 09:00:00,0.001,0.0,0.255,4.4,0.0
2024-01-04 09:15:00,0.001,0.0,0.45766666666666667,0.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.318,0.0,0.0
2024-01-04 09:45:00,0.001,0.0003333333333333333,0.166,0.0,4.0
2024-01-04 10:00:00,0.001,2.25,0.15793333333333334,0.0,5.0
2024-01-04 10:15:00,0.001,1.2004666666666668,0.05524724338965037,0.0,5.0
2024-01-04 10:30:00,0.001,1.2004666666666668,0.11789040903934019,0.0,2.3333333333333335
2024-01-04 10:45:00,0.6286846602752406,0.0006666666666666666,0.8496237423726735,0.0,0.0
2024-01-04 11:00:00,1.8289432008376663,0.0,0.5458237423726735,0.0,0.0
2024-01-04 11:15:00,1.97400812164362,0.0,2.066435492881162,0.0,0.0
2024-01-04 11:30:00,1.9410712157733687,0.0,0.3220666666666666,0.0,0.0
2024-01-04 11:45:00,0.6673183812687167,0.0,1.658,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,1.3846666666666667,0.0,1.6666666666666667
2024-01-04 12:15:00,0.001,0.0,0.33530564860914963,0.0,3.0
2024-01-04 12:30:00,0.001,0.0,0.3185092730589211,0.0,0.0
2024-01-04 12:45:00,0.001,0.0,0.20937593972558782,0.0,0.0
2024-01-04 13:00:00,0.001,0.0,0.2976959397255878,0.0,0.0
2024-01-04 13:15:00,0.001,0.0,0.6598426063922546,0.0,1.0
2024-01-04 13:30:00,0.001,0.0,0.5956426063922545,0.0,1.0
2024-01-04 13:45:00,0.001,0.0,0.4029043283334507,0.0,1.0
2024-01-04 14:00:00,0.001,0.0,0.3768237423726735,0.0,0.0
2024-01-04 14:15:00,0.001,0.0,0.2248237423726735,0.0,0.0
2024-01-04 14:30:00,0.001,0.0,0.5973256605648055,0.0,0.0
2024-01-04 14:45:00,0.001,0.0,0.3436666666666667,0.0,2.3333333333333335
2024-01-04 15:00:00,0.001,0.0,0.1588,0.0,1.3333333333333333
2024-01-04 15:15:00,0.001,0.0,0.293,0.0,0.0
2024-01-04 15:30:00,1.214255689298831,0.0,0.369,0.0,2.3333333333333335
2024-01-04 15:45:00,1.8990402474384707,0.0,0.179,0.0,1.0
2024-01-04 16:00:00,1.9725531957406226,0.0,0.2639647484745347,0.0,0.0
2024-01-04 16:15:00,1.7964477539625179,0.0,0.2918237423726735,0.0,0.0
2024-01-04 16:30:00,0.1577286933581698,0.0,0.1778237423726735,0.0,2.3333333333333335
2024-01-04 16:45:00,0.001,0.0,0.13282374237267353,0.0,1.0
2024-01-04 17:00:00,0.001,0.0,0.6466237423726735,0.0,0.0
2024-01-04 17:15:00,0.001,0.0,0.11438022940004083,0.0,0.0
2024-01-04 17:30:00,0.001,0.0,0.27955219735291426,0.0,0.0
