,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-01 19:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 20:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 01:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.7184,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.059000000000000004,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.059000000000000004,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.4588,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.052933333333333325,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.2706,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.7174,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.18,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.5798,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.31326666666666664,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.07339999999999999,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,1.7252666666666665,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,1.3254666666666666,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.4458,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.7184,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.046,8.066666666666666
2024-01-02 12:30:00,0.001,0.001,0.0,0.046,11.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.046,3.6666666666666665
2024-01-02 13:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.4458,3.6666666666666665
2024-01-02 16:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.14279999999999998,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.6468,0.7333333333333333
2024-01-02 17:45:00,0.001,0.001,0.0,1.5984666666666665,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.3063333333333333,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.11860000000000001,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.05230599593209253,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.0578237423726735,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.26629040903934015,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.3181570757060069,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.1788237423726735,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.167,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.18313333333333331,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.27423141514120136,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.45615707570600683,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.8519570757060069,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.3128237423726735,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.28783549288116195,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.1146,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.23755681315686095,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.6072521973529142,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.5945855306862476,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.8550521973529144,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.5885188640195811,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.3318014649019429,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.1817,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.3337,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.32103333333333334,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.3337,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.32103333333333334,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.1817,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.5815,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.3337,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.32103333333333334,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.5091266666666666,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.17926666666666666,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.3186,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.4458,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.19486666666666666,9.533333333333333
2024-01-03 07:45:00,0.001,0.001,0.0,0.4588,8.066666666666666
2024-01-03 08:00:00,0.001,0.001,0.0,0.059000000000000004,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.058133333333333335,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 08:45:00,0.7392991336538189,0.001,0.0,0.19799999999999998,0.0
2024-01-03 09:00:00,0.7920347860576631,0.001,0.0,0.18533333333333332,0.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.0,0.08633333333333333,0.0
2024-01-03 09:30:00,0.7920347860576631,0.001,0.0,0.167,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.0,0.5668000000000001,0.0
2024-01-03 10:00:00,0.7920347860576631,0.001,0.0,1.0998666666666668,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.0,0.8520666666666666,4.4
2024-01-03 10:30:00,0.7920347860576631,0.001,0.0,0.2740666666666666,0.0
2024-01-03 10:45:00,0.7920347860576631,0.001,0.0,0.046,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.0,0.046,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.0,0.4458,0.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.0,0.046,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.0,0.19799999999999998,0.0
2024-01-03 12:00:00,0.7920347860576631,0.001,0.0,0.18533333333333332,0.0
2024-01-03 12:15:00,0.7920347860576631,0.001,0.0,0.046,0.0
2024-01-03 12:30:00,0.7920347860576631,0.001,0.0,0.046,0.0
2024-01-03 12:45:00,0.1064713048076884,0.001,0.0,0.046,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.7310666666666666,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.5790666666666666,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.17926666666666666,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.4458,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.06213333333333334,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.319,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.3063333333333333,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.7274119043725257,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.2032816943019837,0.7333333333333333
2024-01-03 17:15:00,0.001,0.001,0.0,0.21037593972558782,8.066666666666666
2024-01-03 17:30:00,0.001,1.4491974914579884,0.0,0.21990927305892113,0.0
2024-01-03 17:45:00,0.001,1.9244796209905488,0.0,0.42965593972558774,0.0
2024-01-03 18:00:00,0.001,1.97843492348752,0.0,0.48578839411775543,0.0
2024-01-03 18:15:00,0.001,1.653646877195888,0.0,0.31885299796604627,0.0
2024-01-03 18:30:00,0.001,0.03426666666666667,0.0,0.2638333333333333,1.4666666666666666
2024-01-03 18:45:00,0.001,0.001,0.0,0.29956666666666665,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.4367,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.5957942454236042,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.5800570757060068,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.43973070201972875,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,1.0001426063922545,0.0
2024-01-03 20:15:00,0.001,0.001,1.0503333333333333,0.4670759397255878,0.0
2024-01-03 20:30:00,0.001,0.001,1.9501333333333333,0.3541426063922545,0.0
2024-01-03 20:45:00,0.001,0.001,1.2004666666666666,0.5464759397255877,0.0
2024-01-03 21:00:00,0.001,0.001,0.4508,0.6064092730589211,0.0
2024-01-03 21:15:00,0.001,0.001,0.0002,0.4670759397255878,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.4670759397255878,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.4670759397255878,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.4428759397255878,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.4938689800785326,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.4706849142942278,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.3460759397255878,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.33702927305892116,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.7192426063922546,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.621654356900743,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.3165248599516735,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.33708839411775543,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.1788237423726735,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.1788237423726735,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.7118904090393402,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.11920407773996057,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.33126666666666665,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.5851333333333333,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 07:45:00,0.001,0.5133357661134783,0.0,0.04773333333333333,0.0
2024-01-04 08:00:00,0.001,1.8126105293494639,0.0,0.059000000000000004,0.0
2024-01-04 08:15:00,0.001,1.9750930667388347,0.0,0.059000000000000004,0.0
2024-01-04 08:30:00,0.001,1.9517746161720926,0.0,0.059000000000000004,0.0
2024-01-04 08:45:00,0.001,0.7872116014247428,0.0,0.20666666666666667,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.4458,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.046,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.19799999999999998,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.18533333333333332,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.0507294969490694,0.0
2024-01-04 17:00:00,0.001,0.001,0.0,1.6571570757060068,0.0
2024-01-04 17:15:00,0.001,0.001,0.0,1.3553837423726736,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.1935237423726735,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.3455237423726735,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.3241863312993796,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.18958249491511567,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,0.1935237423726735,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,0.2903237423726735,8.066666666666666
2024-01-04 19:00:00,0.001,0.001,0.0,0.3271446213138392,8.066666666666666
2024-01-04 19:15:00,0.001,0.001,0.0,0.7120092730589211,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,1.399115027635317,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,1.4670759397255877,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,1.0670759397255878,0.0
2024-01-04 20:15:00,0.001,0.001,0.0,0.4670759397255878,0.0
2024-01-04 20:30:00,0.001,0.001,0.0,0.4108092730589211,0.0
2024-01-04 20:45:00,0.001,0.001,0.0,0.46492294175954146,0.0
2024-01-04 21:00:00,0.001,0.001,0.0,0.5726521973529143,0.0
2024-01-04 21:15:00,0.001,0.001,0.0,0.5275821475921728,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.45979040903934015,0.0
2024-01-04 21:45:00,0.001,0.001,0.0,0.45235158096089445,0.0
2024-01-04 22:00:00,0.001,0.001,0.0,0.4714092730589211,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.6230292730589212,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.39497593972558775,0.0
2024-01-04 22:45:00,0.001,0.001,0.0,0.10237593972558781,0.0
2024-01-04 23:00:00,0.001,0.001,0.0,0.09630927305892115,0.0
2024-01-04 23:15:00,0.001,0.001,0.0,0.5712515809608945,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.21915707570600684,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.45182374237267353,0.0
