,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV,P_WB
2024-04-19 05:15:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-04-19 05:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-04-19 05:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-04-19 06:00:00,0.001,0.001,0.0,0.038,2.933333333333333,0.0
2024-04-19 06:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 06:30:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-04-19 06:45:00,0.001,0.001,0.0,0.20266666666666666,0.0,0.0
2024-04-19 07:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-04-19 07:15:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-04-19 07:30:00,0.001,0.001,0.0,0.5710666666666666,0.0,0.0
2024-04-19 07:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 08:00:00,0.001,0.001,0.0,0.114,0.0,0.0
2024-04-19 08:15:00,0.001,0.001,0.0,0.29133333333333333,0.0,0.0
2024-04-19 08:30:00,0.001,0.001,0.0,0.13933333333333334,0.0,0.0
2024-04-19 08:45:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 09:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 09:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 09:30:00,0.001,0.001,0.0,0.2533333333333333,0.0,0.0
2024-04-19 09:45:00,0.001,0.001,0.0,0.2533333333333333,0.0,0.0
2024-04-19 10:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 10:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 10:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 10:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-04-19 11:00:00,0.001,0.001,0.0,0.38,0.0,0.0
2024-04-19 11:15:00,0.001,0.001,0.0,0.08866666666666667,0.0,2.3333333333333335
2024-04-19 11:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 11:45:00,0.001,0.001,0.0,0.038,5.133333333333334,0.0
2024-04-19 12:00:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 12:15:00,0.001,0.001,0.0,0.3185688262144952,0.0,0.0
2024-04-19 12:30:00,0.001,0.001,0.0,0.4368237423726734,0.0,0.0
2024-04-19 12:45:00,0.001,0.001,0.0,0.1708237423726735,0.0,0.0
2024-04-19 13:00:00,0.001,0.001,0.0,0.1708237423726735,0.0,0.0
2024-04-19 13:15:00,0.001,0.001,0.0,0.1708237423726735,0.0,0.0
2024-04-19 13:30:00,0.001,0.001,0.0,0.1690510797739143,0.0,0.0
2024-04-19 13:45:00,0.001,0.001,0.0,0.2406666666666667,0.0,0.0
2024-04-19 14:00:00,0.001,0.001,0.0,0.16466666666666668,0.0,0.0
2024-04-19 14:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 14:30:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 14:45:00,0.001,0.001,0.0,0.07600000000000001,0.0,0.0
2024-04-19 15:00:00,0.001,0.001,0.0,0.228,0.0,0.0
2024-04-19 15:15:00,0.001,0.001,0.0,0.15200000000000002,1.4666666666666666,0.0
2024-04-19 15:30:00,0.001,0.001,0.0,0.17506666666666665,0.0,0.0
2024-04-19 15:45:00,0.001,0.001,0.0,0.159,0.0,0.0
2024-04-19 16:00:00,0.001,0.001,0.0,0.159,0.0,0.0
2024-04-19 16:15:00,0.001,0.001,0.0,0.32366666666666666,0.0,0.0
2024-04-19 16:30:00,0.001,0.001,0.0,0.2603333333333333,0.0,0.0
2024-04-19 16:45:00,0.001,0.001,0.0,0.1842666666666667,0.0,0.0
2024-04-19 17:00:00,0.001,0.001,0.0,0.08866666666666667,0.0,0.0
2024-04-19 17:15:00,0.001,0.001,0.0,0.038,0.0,0.0
2024-04-19 17:30:00,0.001,0.001,0.0,0.14774725262744381,0.0,0.0
2024-04-19 17:45:00,0.001,0.001,0.0,0.3148855306862476,0.0,0.0
2024-04-19 18:00:00,0.001,0.001,0.0,0.5981521973529144,0.0,3.0
2024-04-19 18:15:00,0.001,0.001,0.0,0.42792553068624767,0.0,1.3333333333333333
2024-04-19 18:30:00,0.001,0.001,0.0,0.751718864019581,0.0,0.0
2024-04-19 18:45:00,0.001,0.001,1.2003333333333333,0.3688382780588038,0.0,0.0
2024-04-19 19:00:00,0.001,0.001,1.8002,0.4478333333333333,0.0,0.0
2024-04-19 19:15:00,0.001,0.001,1.3504,0.6114999999999999,0.0,0.0
2024-04-19 19:30:00,0.001,0.001,0.30086666666666667,0.20165707570600683,0.0,0.0
2024-04-19 19:45:00,0.001,0.001,0.00013333333333333334,0.4796043283334506,0.0,1.0
2024-04-19 20:00:00,0.001,0.001,0.0,0.3380759397255878,0.0,4.0
2024-04-19 20:15:00,0.001,0.001,0.0,0.5027426063922544,0.0,0.0
2024-04-19 20:30:00,0.001,0.001,0.0,0.4394092730589211,0.0,0.0
2024-04-19 20:45:00,0.001,0.001,0.0,0.2713575861307804,0.0,0.0
2024-04-19 21:00:00,0.001,0.001,0.0,0.22852783858822096,0.0,0.0
2024-04-19 21:15:00,0.001,0.001,0.0,0.34374260639225446,0.0,2.0
2024-04-19 21:30:00,0.001,0.001,0.0,0.31840927305892114,0.0,0.0
2024-04-19 21:45:00,0.001,0.001,0.0,0.3817426063922545,0.0,0.0
2024-04-19 22:00:00,0.001,0.001,0.0,0.2065585406079497,0.0,0.0
