,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-02 12:45:00,0.001,0.001,1.8002,0.4373188138364432,0.6130521973529143
2024-01-02 13:00:00,0.001,0.001,1.2004666666666668,0.16762203730679656,0.21325219735291429
2024-01-02 13:15:00,0.001,0.001,1.6502666666666668,0.020138189608024458,0.4396521973529143
2024-01-02 13:30:00,0.001,0.001,0.0008666666666666667,0.001,0.46091886401958093
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.4252521973529143
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.41052783858822095
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.28514
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.3345333333333333
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,1.8717333333333335
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.8481034798235275
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.07755219735291431
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.07755219735291431
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.19048553068624763
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.3758855306862476
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.2682875456078324
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.167
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.11053333333333334
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.12199999999999998
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.21066666666666664
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.29462016581969314
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.21037593972558782
2024-01-02 19:30:00,0.1064713048076884,0.001,0.0,0.001,2.609375939725588
2024-01-02 19:45:00,0.7920347860576631,0.001,0.0,0.001,0.6901759397255879
2024-01-02 20:00:00,0.7920347860576631,0.001,0.0,0.001,0.2737092730589212
2024-01-02 20:15:00,0.7920347860576631,0.001,0.0,0.001,0.40037593972558777
2024-01-02 20:30:00,0.7920347860576631,0.001,0.0,0.001,0.20690927305892115
2024-01-02 20:45:00,0.7920347860576631,0.001,0.0,0.001,0.1700426063922545
2024-01-02 21:00:00,0.7920347860576631,0.001,0.0,0.001,0.20170519531896058
2024-01-02 21:15:00,0.7920347860576631,0.001,0.0,0.001,0.21037593972558782
2024-01-02 21:30:00,0.7920347860576631,0.001,0.0,0.001,0.3623759397255878
2024-01-02 21:45:00,0.7920347860576631,0.001,0.0,0.001,0.3243759397255878
2024-01-02 22:00:00,0.7920347860576631,0.001,0.0,0.001,0.21037593972558782
2024-01-02 22:15:00,0.7920347860576631,0.001,0.0,0.001,0.25560927305892117
2024-01-02 22:30:00,0.7920347860576631,0.001,0.0,0.001,0.3460759397255878
2024-01-02 22:45:00,0.7920347860576631,0.001,0.0,0.001,0.39674260639225445
2024-01-02 23:00:00,0.5810921764422863,0.001,0.0,0.001,0.5329229417595415
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.36667977610985175
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.34186898007853256
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.2661237423726735
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.1935237423726735
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.7452779546471725
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.35174260639225446
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.35834260639225446
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.6248759397255879
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.22507593972558781
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.6492099861803937
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.3717
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.2197
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.3083666666666666
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.32103333333333334
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.52722
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.07133333333333332
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.6357999999999999
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.09666666666666666
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.4458
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.16
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.19799999999999998
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.45013333333333333
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.059000000000000004
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.07166666666666667
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.249
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,1.8816000000000002
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.6926666666666667
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.14733333333333334
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.21066666666666664
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.4458
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.06409333333333334
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.3717
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.2577
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.27036666666666664
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.3590333333333333
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.3590333333333333
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.27036666666666664
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.1817
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.2577
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.3717
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.15456
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.21066666666666664
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,0.14733333333333334
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.10933333333333332
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.058666666666666666
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.19799999999999998
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.16078824949151158
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.29571506078442206
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.23374260639225447
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.8437426063922545
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.40974260639225446
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,1.2133057932353934
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.8706333333333333
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.31215899389813884
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.26822722219620115
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.3460759397255878
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.4854092730589211
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.46958960842620817
2024-01-03 21:30:00,0.001,1.2288399048342362,0.0,0.001,0.3460759397255878
2024-01-03 21:45:00,0.001,1.949257526753119,0.0,0.001,0.2569953537648107
2024-01-03 22:00:00,0.001,1.7245844062633329,0.0,0.001,0.32924810113736686
2024-01-03 22:15:00,0.001,0.34645293866492205,0.0,0.001,0.38407593972558784
2024-01-03 22:30:00,0.001,0.3922295430674839,0.0,0.001,0.4908426063922544
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.2483759397255878
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.21037593972558782
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.20196202043147735
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.1788237423726735
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.2006237423726735
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.21214714666019757
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.47735219735291434
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.21081886401958097
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.07755219735291431
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.08395421227449905
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.09666666666666666
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.44580000000000003
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.5598
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.19799999999999998
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.058666666666666666
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.6424
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.14733333333333334
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.21066666666666664
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.4458
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.046
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,0.12199999999999998
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.063415828248449
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.07082374237267351
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.07082374237267351
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.15949040903934017
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.23949040903934019
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.31489808180786805
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,0.7123333333333333
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.44580000000000003
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.07633333333333334
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.3143333333333333
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.22566666666666668
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.137
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,0.07026666666666667
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.059000000000000004
2024-01-04 10:45:00,0.001,0.001,0.0,0.001,0.13499999999999998
2024-01-04 11:00:00,0.001,0.001,0.0,0.001,0.2797595043229124
2024-01-04 11:15:00,0.001,0.001,0.0,0.001,0.10237593972558781
2024-01-04 11:30:00,0.001,0.001,0.0,0.001,0.0997759397255878
2024-01-04 11:45:00,0.001,0.001,0.0,0.001,0.10237593972558781
2024-01-04 12:00:00,0.001,0.001,0.0,0.001,2.4518426063922547
2024-01-04 12:15:00,0.001,0.001,0.0,0.001,0.8867091191948838
2024-01-04 12:30:00,0.001,0.001,0.0,0.001,0.6724666666666667
2024-01-04 12:45:00,0.001,0.001,0.0,0.001,0.18
2024-01-04 13:00:00,0.001,0.001,0.0,0.001,0.18
2024-01-04 13:15:00,0.001,0.001,0.0,0.001,0.7383084245489981
2024-01-04 13:30:00,0.6865634812499747,0.001,0.0,0.001,0.26881886401958094
2024-01-04 13:45:00,0.7920347860576631,0.001,0.0,0.001,0.30788553068624763
2024-01-04 14:00:00,0.7920347860576631,0.001,0.0,0.001,1.690218864019581
2024-01-04 14:15:00,0.7920347860576631,0.001,0.0,0.001,0.6108855306862477
2024-01-04 14:30:00,0.7920347860576631,0.001,0.0,0.001,0.07149450525488764
2024-01-04 14:45:00,0.7920347860576631,0.001,0.0,0.001,0.08424175788233144
2024-01-04 15:00:00,0.7920347860576631,0.001,0.0,0.001,0.24255219735291428
2024-01-04 15:15:00,0.7920347860576631,0.001,0.0,0.001,0.20455219735291427
2024-01-04 15:30:00,0.7920347860576631,0.001,0.0,0.001,0.0879521973529143
2024-01-04 15:45:00,0.1592069572115326,0.001,0.0,0.001,0.07755219735291431
2024-01-04 16:00:00,0.001,0.001,0.0,0.001,0.05441391929411048
2024-01-04 16:15:00,0.001,0.001,0.0,0.001,0.09666666666666666
2024-01-04 16:30:00,0.001,0.001,0.0,0.001,0.23600000000000002
2024-01-04 16:45:00,0.001,0.001,0.0,0.001,0.22772566056480548
2024-01-04 17:00:00,0.001,0.001,0.0,0.001,0.3266570757060068
2024-01-04 17:15:00,0.001,0.001,0.0,0.001,0.3275237423726735
2024-01-04 17:30:00,0.001,0.001,0.0,0.001,0.3275237423726735
2024-01-04 17:45:00,0.001,0.001,0.0,0.001,0.4668570757060068
2024-01-04 18:00:00,0.001,0.001,0.0,0.001,0.4566437423726735
2024-01-04 18:15:00,0.001,0.001,0.0,0.001,0.1935237423726735
2024-01-04 18:30:00,0.001,0.001,0.0,0.001,0.19872374237267348
2024-01-04 18:45:00,0.001,0.001,0.0,0.001,0.20100599593209253
2024-01-04 19:00:00,0.001,0.001,0.0,0.001,0.2348034798235276
2024-01-04 19:15:00,0.001,0.001,0.0,0.001,0.42019344481047216
2024-01-04 19:30:00,0.001,0.001,0.0,0.001,0.27174260639225445
2024-01-04 19:45:00,0.001,0.001,0.0,0.001,0.22507593972558781
2024-01-04 20:00:00,0.001,0.001,0.0,0.001,0.7216759397255879
2024-01-04 20:15:00,0.001,0.001,0.0,0.001,0.3271446213138392
2024-01-04 20:30:00,0.001,0.001,0.0,0.001,0.4380374110732939
2024-01-04 20:45:00,0.001,0.001,0.0,0.001,0.4543840565465113
2024-01-04 21:00:00,0.001,0.001,0.0,0.001,0.28960927305892115
2024-01-04 21:15:00,0.001,0.001,0.0,0.001,0.3460759397255878
