,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.3205521973529143,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.32134044684442586,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.33384260639225444,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.35870927305892114,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.2417938888628678,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.19209040903934016,0.0,0.0,1.5
2024-01-01 01:30:00,0.001,0.0,0.001,0.32535707570600686,0.0,0.0,1.5
2024-01-01 01:45:00,0.001,0.0,0.001,0.10948421041054862,0.0,0.0,1.5
2024-01-01 02:00:00,0.001,0.0,0.001,0.33237593972558777,0.0,0.0,1.5
2024-01-01 02:15:00,0.001,0.0,0.001,0.11570927305892113,0.0,0.0,1.5
2024-01-01 02:30:00,0.001,0.0,0.001,0.0903759397255878,0.0,0.0,0.9
2024-01-01 02:45:00,0.001,0.0,0.001,0.0903759397255878,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.0588237423726735,0.0,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.3059726625987592,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.08366666666666665,0.0,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.047,0.0,0.0,0.6
2024-01-01 04:00:00,0.001,0.0,0.001,0.047,0.0,0.0,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.09766666666666665,0.0,1.8666666666666667,1.5
2024-01-01 04:30:00,0.001,0.0,0.001,0.205,0.0,0.8,1.5
2024-01-01 04:45:00,0.001,0.0,0.001,0.12766666666666668,0.0,1.8666666666666667,1.5
2024-01-01 05:00:00,0.001,0.0,0.001,0.047,0.0,2.4,1.5
2024-01-01 05:15:00,0.001,0.0,0.001,0.047,0.0,0.5333333333333333,1.5
2024-01-01 05:30:00,0.001,0.0,0.001,0.14833333333333334,0.0,1.6,1.5
2024-01-01 05:45:00,0.001,0.0,0.001,0.11033333333333334,1.4666666666666666,0.26666666666666666,1.5
2024-01-01 06:00:00,0.001,0.0,0.001,0.157,8.8,0.5333333333333333,1.5
2024-01-01 06:15:00,0.001,0.0,0.001,0.06166666666666667,0.0,2.6666666666666665,0.5
2024-01-01 06:30:00,0.001,0.0,0.001,0.047,0.0,4.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.19899999999999998,0.0,4.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.06833333333333333,0.0,3.2,0.8
2024-01-01 07:15:00,0.001,0.0,0.001,0.126,0.0,0.0,1.5
2024-01-01 07:30:00,0.001,0.0,0.001,0.11866666666666667,0.0,0.0,1.3
2024-01-01 07:45:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.5988000000000001,0.0,0.0,1.4
2024-01-01 08:15:00,0.001,0.0,0.001,0.047,0.0,0.0,1.5
2024-01-01 08:30:00,0.001,0.0,0.001,0.06899999999999999,0.0,0.0,1.5
2024-01-01 08:45:00,0.001,0.0,0.001,0.14966666666666667,0.0,0.0,1.5
2024-01-01 09:00:00,0.001,0.0,0.001,0.11033333333333334,0.0,0.0,0.5
2024-01-01 09:15:00,0.001,0.0,0.001,0.16516117192155427,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.07855219735291431,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.1665521973529143,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.229218864019581,0.0,0.0,0.9
2024-01-01 10:30:00,0.001,0.0,0.001,0.11400695964705523,0.0,0.0,1.5
2024-01-01 10:45:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0,1.5
2024-01-01 11:00:00,0.001,0.0,0.001,0.05999999999999999,0.0,0.0,1.5
2024-01-01 11:15:00,0.001,0.0,0.001,0.10400000000000001,0.0,0.0,1.5
2024-01-01 11:30:00,0.001,0.0,0.001,0.29548633129937957,0.0,0.0,1.1
2024-01-01 11:45:00,0.001,0.0,0.001,0.1072237423726735,0.0,0.0,0.3
2024-01-01 12:00:00,0.001,0.0,0.001,0.1798237423726735,0.0,0.8,1.5
2024-01-01 12:15:00,0.001,0.0,0.001,0.1798237423726735,2.2,0.0,1.5
2024-01-01 12:30:00,0.001,0.0,0.001,0.2112237423726735,0.0,0.0,1.5
2024-01-01 12:45:00,0.001,0.0003333333333333333,0.001,0.44505769209802665,0.0,0.0,1.5
2024-01-01 13:00:00,0.001,0.6007333333333332,0.001,0.3448255306862477,0.0,0.0,1.5
2024-01-01 13:15:00,0.001,0.6007333333333332,0.001,0.42085219735291435,0.0,0.0,1.5
2024-01-01 13:30:00,0.001,0.001,0.001,0.4579071135110926,0.0,4.0,1.2
2024-01-01 13:45:00,0.001,0.001,0.001,0.5440759397255878,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.001,0.6227426063922544,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.001,0.4380092730589212,0.0,0.0,0.7
