,TumbleDryer,DishWasher,WashingMachine,BaseLoad
2024-01-01 14:45:00,0.001,0.0,0.001,0.12866666666666668
2024-01-01 15:00:00,0.001,0.0,0.001,0.243
2024-01-01 15:15:00,0.001,0.0,0.001,0.19933333333333333
2024-01-01 15:30:00,0.001,0.0,0.001,0.04
2024-01-01 15:45:00,0.001,0.0,0.001,0.10333333333333333
2024-01-01 16:00:00,0.001,0.0,0.001,0.23
2024-01-01 16:15:00,0.001,0.0,0.001,0.13666666666666666
2024-01-01 16:30:00,0.001,0.0,0.001,0.168
2024-01-01 16:45:00,0.001,0.0,0.001,0.195
2024-01-01 17:00:00,0.001,0.0,0.001,0.5937333333333333
2024-01-01 17:15:00,0.001,0.0,0.001,0.5538000000000001
2024-01-01 17:30:00,0.001,0.0,0.001,0.22466666666666668
2024-01-01 17:45:00,0.001,0.0,0.001,0.6951999999999999
2024-01-01 18:00:00,0.001,0.0,0.001,0.09133333333333332
2024-01-01 18:15:00,0.001,0.0,0.001,0.21982374237267352
2024-01-01 18:30:00,0.001,0.0,0.001,0.14383564674519925
2024-01-01 18:45:00,0.001,0.0,0.001,0.26104260639225446
2024-01-01 19:00:00,0.001,0.0,0.001,0.2873092730589211
2024-01-01 19:15:00,0.001,0.0,0.001,0.14204260639225447
2024-01-01 19:30:00,0.001,0.0,0.001,0.0833759397255878
2024-01-01 19:45:00,0.001,0.0,0.001,0.2265521973529143
2024-01-01 20:00:00,0.001,0.0,0.001,0.17955219735291428
2024-01-01 20:15:00,0.001,0.0,0.001,0.27621886401958096
2024-01-01 20:30:00,0.001,0.0,0.001,0.7590666666666668
2024-01-01 20:45:00,0.001,0.0,0.001,0.4763429629529908
2024-01-01 21:00:00,0.001,0.0,0.001,0.0833759397255878
2024-01-01 21:15:00,0.001,0.0,0.001,0.20737593972558782
2024-01-01 21:30:00,0.001,0.0,0.001,0.27304260639225447
2024-01-01 21:45:00,0.001,0.0,0.001,0.336191873941283
2024-01-01 22:00:00,0.001,0.0,0.001,0.12849040903934017
2024-01-01 22:15:00,0.001,0.0,0.001,0.0518237423726735
2024-01-01 22:30:00,0.001,0.0,0.001,0.0518237423726735
2024-01-01 22:45:00,0.001,0.0,0.001,0.5740724599020602
2024-01-01 23:00:00,0.001,0.0,0.001,0.49894044684442584
2024-01-01 23:15:00,0.001,0.0,0.001,0.40341886401958094
2024-01-01 23:30:00,0.001,0.0,0.001,0.19255219735291432
2024-01-01 23:45:00,0.001,0.0,0.001,0.19255219735291432
