,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.0,0.001,0.195,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.071,0.0,0.0
2024-01-01 00:30:00,0.0,0.001,0.04,0.0,1.6666666666666667
2024-01-01 00:45:00,0.0,0.001,0.2046666666666667,0.0,0.3333333333333333
2024-01-01 01:00:00,0.0,0.001,0.154,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.050333333333333334,0.0,0.0
2024-01-01 01:30:00,0.0,0.001,0.195,0.0,0.0
2024-01-01 01:45:00,0.0,0.001,0.08133333333333333,0.0,0.0
2024-01-01 02:00:00,0.0,0.001,0.116,0.0,0.0
2024-01-01 02:15:00,0.0,0.001,0.23,0.0,2.0
2024-01-01 02:30:00,0.0,0.001,0.05266666666666667,0.0,0.0
2024-01-01 02:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 03:00:00,0.0,0.001,0.5948,0.0,0.0
2024-01-01 03:15:00,0.0,0.001,0.09166666666666666,0.0,0.0
2024-01-01 03:30:00,0.0,0.001,0.21733333333333335,0.0,0.0
2024-01-01 03:45:00,0.0,0.001,0.14133333333333334,0.0,0.0
2024-01-01 04:00:00,0.0,0.001,0.04,0.0,2.0
2024-01-01 04:15:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 04:30:00,0.0,0.001,0.18466666666666667,0.0,0.0
2024-01-01 04:45:00,0.0,0.001,0.19066666666666668,0.0,0.0
2024-01-01 05:00:00,0.0,0.001,0.23,0.0,0.0
2024-01-01 05:15:00,0.0,0.001,0.04,0.0,2.3333333333333335
2024-01-01 05:30:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 05:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 06:00:00,0.0,0.001,0.17433333333333334,0.0,0.0
2024-01-01 06:15:00,0.0,0.001,0.30233333333333334,0.0,0.0
2024-01-01 06:30:00,0.0,0.001,0.12866666666666668,0.0,0.0
2024-01-01 06:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 07:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 07:15:00,0.0,0.001,0.5730666666666667,0.0,2.0
2024-01-01 07:30:00,0.0,0.001,0.2653333333333333,0.0,0.0
2024-01-01 07:45:00,0.0,0.001,0.3,0.0,0.0
2024-01-01 08:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 08:15:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 08:30:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 08:45:00,0.0,0.001,0.05266666666666667,0.0,0.0
2024-01-01 09:00:00,0.0,0.001,0.3436666666666667,0.0,0.3333333333333333
2024-01-01 09:15:00,0.0,0.001,0.20900000000000002,0.0,1.6666666666666667
2024-01-01 09:30:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 10:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 10:15:00,0.0,0.001,0.154,0.0,0.0
2024-01-01 10:30:00,0.0,0.001,0.308,0.0,0.0
2024-01-01 10:45:00,0.0,0.001,0.14333333333333334,0.0,0.0
2024-01-01 11:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 11:15:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 11:30:00,0.0,0.001,0.06533333333333333,0.0,2.0
2024-01-01 11:45:00,0.0,0.001,0.23,0.0,0.0
2024-01-01 12:00:00,0.0,0.001,0.19633333333333336,2.933333333333333,0.0
2024-01-01 12:15:00,0.0,0.001,0.15366666666666667,11.0,0.0
2024-01-01 12:30:00,0.0,0.001,0.04,6.6,0.0
2024-01-01 12:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 13:00:00,0.0,0.001,0.16666666666666666,0.0,0.0
2024-01-01 13:15:00,0.0,0.001,0.19200000000000003,0.0,0.0
2024-01-01 13:30:00,0.0,0.001,0.12266666666666667,0.0,0.0
2024-01-01 13:45:00,0.0,0.001,0.164,0.0,0.0
2024-01-01 14:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 14:15:00,0.0,0.001,0.078,0.0,1.6666666666666667
2024-01-01 14:30:00,0.0,0.001,0.23,0.0,0.3333333333333333
2024-01-01 14:45:00,0.0,0.001,0.09066666666666667,0.0,0.0
2024-01-01 15:00:00,0.0,0.001,0.11233333333333334,0.0,0.0
2024-01-01 15:15:00,0.0,0.001,0.17433333333333334,7.333333333333333,0.0
2024-01-01 15:30:00,0.0,0.001,0.04,0.7333333333333333,0.0
2024-01-01 15:45:00,0.0,0.001,0.17933333333333332,0.0,0.0
2024-01-01 16:00:00,0.0,0.001,0.17933333333333332,0.0,0.0
2024-01-01 16:15:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 16:30:00,0.0,0.001,0.10200000000000001,0.0,0.0
2024-01-01 16:45:00,0.0,0.001,0.18466666666666667,0.0,2.0
2024-01-01 17:00:00,0.0,0.001,0.09066666666666667,0.7333333333333333,0.0
2024-01-01 17:15:00,0.0,0.001,0.23,6.6,0.0
2024-01-01 17:30:00,0.0,0.001,0.078,0.0,0.0
2024-01-01 17:45:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 18:00:00,0.0,0.001,0.09166666666666666,0.0,0.0
2024-01-01 18:15:00,0.0,0.001,0.195,0.0,0.0
2024-01-01 18:30:00,0.0,0.001,0.192,0.0,0.0
2024-01-01 18:45:00,0.0,0.001,0.16666666666666666,0.0,0.0
2024-01-01 19:00:00,0.0,0.001,0.04,0.0,0.0
2024-01-01 19:15:00,0.0,0.001,0.04,0.0,2.0
2024-01-01 19:30:00,0.0,0.001,0.08133333333333333,0.0,0.0
2024-01-01 19:45:00,0.0,0.001,0.3635472526274438,0.0,0.0
2024-01-01 20:00:00,0.0,0.001,0.3928855306862476,0.0,0.0
2024-01-01 20:15:00,0.0,0.001,0.21788553068624766,0.0,0.0
2024-01-01 20:30:00,0.0,0.001,0.19255219735291432,0.0,0.0
2024-01-01 20:45:00,0.0,0.001,0.19255219735291432,0.0,0.0
2024-01-01 21:00:00,0.0,0.001,0.13402617098957906,0.0,0.0
2024-01-01 21:15:00,0.0,0.001,0.3714904090393401,0.0,0.0
2024-01-01 21:30:00,0.0,0.001,0.18649040903934017,0.0,2.0
2024-01-01 21:45:00,0.0,0.001,0.17282374237267348,0.0,0.0
2024-01-01 22:00:00,0.0,0.001,0.17282374237267348,0.0,0.0
2024-01-01 22:15:00,0.0,0.001,0.5915550607844222,0.0,0.0
2024-01-01 22:30:00,0.0,0.001,0.30104260639225444,0.0,0.0
2024-01-01 22:45:00,0.0,0.001,0.6810661074092313,0.0,0.0
2024-01-01 23:00:00,0.0,0.001,0.5634188640195811,0.0,0.0
2024-01-01 23:15:00,0.0,0.001,0.0715521973529143,0.0,0.0
2024-01-01 23:30:00,0.0,0.001,0.056827838588220964,0.0,0.0
