,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,2.0,15.0,0.2855068113614875,14.99347441922448,13.502999672150846,12.0
2024-01-01 00:15:00,2.0,15.0,0.2855068113614875,14.979601624634148,13.509304146706281,12.0
2024-01-01 00:30:00,2.0,15.0,0.2855068113614875,14.965898241279636,13.51541986290587,12.0
2024-01-01 00:45:00,2.0,15.0,0.2855068113614875,14.952361314947924,13.521350469604837,12.0
2024-01-01 01:00:00,2.0,15.0,0.2855068113614875,14.93898794577204,13.527099547733915,12.0
2024-01-01 01:15:00,2.0,15.0,0.2855068113614875,14.925775287224974,13.532670611558512,12.0
2024-01-01 01:30:00,2.0,15.0,0.2855068113614875,14.912720545132224,13.538067109914545,12.0
2024-01-01 01:45:00,2.0,15.0,0.2855068113614875,14.89982097670264,13.543292427421356,12.0
2024-01-01 02:00:00,2.0,15.0,0.2855068113614875,14.88675393387213,13.546535704702531,11.0
2024-01-01 02:15:00,2.0,15.0,0.2855068113614875,14.873454993429712,13.547567596048273,11.0
2024-01-01 02:30:00,2.0,15.0,0.2855068113614875,14.860278754589201,13.548478792913004,11.0
2024-01-01 02:45:00,2.0,15.0,0.2855068113614875,14.847223204570263,13.549271745494858,11.0
2024-01-01 03:00:00,2.0,15.0,0.2855068113614875,14.834286367335839,13.549948858144425,11.0
2024-01-01 03:15:00,1.0,15.7,0.2855068113614875,14.844131337760322,13.550516632163715,11.0
2024-01-01 03:30:00,2.0,15.7,0.2855068113614875,15.523797184424454,13.553641603141795,11.0
2024-01-01 03:45:00,2.0,15.0,0.2855068113614875,15.580068592915216,13.560309230858369,11.0
2024-01-01 04:00:00,1.0,15.933333333333334,0.2855068113614875,15.628872631713794,13.56686231670324,11.0
2024-01-01 04:15:00,1.0,18.5,0.2855068113614875,16.78438673638031,13.577257201599187,11.0
2024-01-01 04:30:00,2.0,18.266666666666666,0.2855068113614875,18.42567706713564,13.5998518212695,11.0
2024-01-01 04:45:00,2.0,15.0,0.2855068113614875,18.96822474820676,13.632373810229975,11.0
2024-01-01 05:00:00,1.0,17.566666666666666,0.2855068113614875,18.920137187001295,13.663793385451898,10.0
2024-01-01 05:15:00,2.0,18.033333333333335,0.2855068113614875,18.87234252022334,13.692377657947183,10.0
2024-01-01 05:30:00,2.0,15.0,0.2855068113614875,18.825185885231704,13.720229093578915,10.0
2024-01-01 05:45:00,2.0,15.0,0.2855068113614875,18.778655982147445,13.747361698348245,10.0
2024-01-01 06:00:00,2.0,15.7,0.2855068113614875,18.73274171935458,13.77378921785436,10.0
2024-01-01 06:15:00,1.0,15.466666666666667,0.2855068113614875,18.687432209643752,13.79952514212105,10.0
2024-01-01 06:30:00,1.0,18.5,0.2855068113614875,18.64271676642736,13.824582710333852,10.0
2024-01-01 06:45:00,1.0,18.5,0.2855068113614875,18.59858490002476,13.848974915489404,10.0
2024-01-01 07:00:00,1.0,18.5,0.2855068113614875,18.555033280987825,13.872714525479548,10.0
2024-01-01 07:15:00,1.0,18.5,0.2855068113614875,18.512052715068332,13.895814135099412,10.0
2024-01-01 07:30:00,1.0,18.5,0.2855068113614875,18.469625275285736,13.918286048252533,10.0
2024-01-01 07:45:00,1.0,18.5,0.2855068113614875,18.427741225837188,13.940142315503726,10.0
2024-01-01 08:00:00,1.0,18.5,0.2855068113614875,18.38698411797658,13.961396169706173,10.0
2024-01-01 08:15:00,1.0,18.5,0.2855068113614875,18.34742225259422,13.982066076399807,10.0
2024-01-01 08:30:00,1.0,18.5,0.2855068113614875,18.308364824980387,14.00216533564167,10.0
2024-01-01 08:45:00,1.0,18.5,0.2855068113614875,18.269802970549083,14.021704915656818,10.0
2024-01-01 09:00:00,1.0,18.5,0.2855068113614875,18.232322009960694,14.040696989233433,10.0
2024-01-01 09:15:00,1.0,18.5,0.2855068113614875,18.195991203211438,14.059158989985779,10.0
2024-01-01 09:30:00,1.0,18.5,0.2855068113614875,18.16011951879511,14.07710319778391,10.0
2024-01-01 09:45:00,1.0,18.5,0.2855068113614875,18.12469890106801,14.094539576407476,10.0
2024-01-01 10:00:00,1.0,18.5,0.2855068113614875,18.092419057767515,14.113297723396675,11.0
2024-01-01 10:15:00,1.0,18.5,0.2855068113614875,18.063645417864084,14.13364733763664,11.0
2024-01-01 10:30:00,1.0,18.5,0.2855068113614875,18.035280772863942,14.153517999691019,11.0
2024-01-01 10:45:00,1.0,18.5,0.2855068113614875,18.052639138353175,14.172935360247125,11.0
2024-01-01 11:00:00,1.0,18.5,0.2855068113614875,18.885445277389042,14.19715721139505,12.0
2024-01-01 11:15:00,1.0,18.5,0.2855068113614875,18.968588474987005,14.227635303959918,12.0
2024-01-01 11:30:00,1.0,18.5,0.2855068113614875,18.938735332527223,14.257643401058216,12.0
2024-01-01 11:45:00,3.0,18.5,0.2855068113614875,18.909376992839864,14.287047634011214,12.0
2024-01-01 12:00:00,1.0,18.5,0.2855068113614875,18.87946761540272,14.315856833378819,12.0
2024-01-01 12:15:00,1.0,18.5,0.2855068113614875,18.848862530005647,14.34407008864786,12.0
2024-01-01 12:30:00,1.0,18.5,0.2855068113614875,18.81874450476282,14.371694936002255,12.0
2024-01-01 12:45:00,1.0,18.5,0.2855068113614875,18.789104684047288,14.398742415698138,12.0
2024-01-01 13:00:00,1.0,18.5,0.2855068113614875,18.760218042694255,14.425224035811818,12.0
2024-01-01 13:15:00,1.0,18.5,0.2855068113614875,18.732113202314114,14.45115371123999,12.0
2024-01-01 13:30:00,1.0,18.5,0.2855068113614875,18.704455800779385,14.476542792323093,12.0
2024-01-01 13:45:00,1.0,18.5,0.2855068113614875,18.67723770243634,14.501401421843033,12.0
2024-01-01 14:00:00,1.0,18.5,0.2855068113614875,18.647854444750184,14.52573339732805,12.0
2024-01-01 14:15:00,1.0,18.5,0.2855068113614875,18.615958120346843,14.549518461099279,12.0
2024-01-01 14:30:00,1.0,18.5,0.2855068113614875,18.584524897203163,14.572757842129906,12.0
2024-01-01 14:45:00,1.0,18.5,0.2855068113614875,18.553546464475808,14.595461871911722,12.0
2024-01-01 15:00:00,1.0,18.5,0.2855068113614875,18.52057350856248,14.617634901302704,12.0
2024-01-01 15:15:00,1.0,18.5,0.2855068113614875,18.48527829580422,14.639258650259444,12.0
2024-01-01 15:30:00,1.0,18.5,0.2855068113614875,18.450458333463036,14.660335025657314,12.0
2024-01-01 15:45:00,1.0,18.5,0.2855068113614875,18.416105192675825,14.680874478242485,12.0
2024-01-01 16:00:00,1.0,18.5,0.2855068113614875,18.381833471654137,14.699072947937019,11.0
2024-01-01 16:15:00,1.0,18.5,0.2855068113614875,18.347565780961308,14.714707233896368,11.0
2024-01-01 16:30:00,1.0,18.5,0.2855068113614875,18.313717045277006,14.729874523118637,11.0
2024-01-01 16:45:00,1.0,18.5,0.2855068113614875,18.28027995726048,14.744583841603498,11.0
2024-01-01 17:00:00,1.0,18.5,0.2855068113614875,18.247247344001188,14.758844047331932,11.0
2024-01-01 17:15:00,1.0,18.5,0.2855068113614875,18.21461216453008,14.772663833380907,11.0
2024-01-01 17:30:00,1.0,18.5,0.2855068113614875,18.18236750737707,14.78605173098034,11.0
2024-01-01 17:45:00,1.0,18.5,0.2855068113614875,18.150506588173688,14.799016112513403,11.0
2024-01-01 18:00:00,1.0,18.5,0.2855068113614875,18.119022747300196,14.81156519446125,11.0
2024-01-01 18:15:00,1.0,18.5,0.2855068113614875,18.087909447576283,14.823707040293177,11.0
2024-01-01 18:30:00,1.0,18.5,0.2855068113614875,18.057160271994526,14.835449563303234,11.0
2024-01-01 18:45:00,1.0,18.5,0.2855068113614875,18.026768921495833,14.846800529394267,11.0
2024-01-01 19:00:00,1.0,18.5,0.2855068113614875,18.268395494521148,14.858114760762808,11.0
2024-01-01 19:15:00,1.0,18.5,0.2855068113614875,19.086104534374645,14.874831581518615,11.0
2024-01-01 19:30:00,1.0,18.5,0.2855068113614875,19.054659834370568,14.894144838307415,11.0
2024-01-01 19:45:00,1.0,18.5,0.2855068113614875,19.01614322239851,14.912912386111985,11.0
2024-01-01 20:00:00,1.0,18.5,0.2855068113614875,18.978106976836838,14.931140669243888,11.0
2024-01-01 20:15:00,1.0,18.5,0.2855068113614875,18.94054268900077,14.9488400826154,11.0
2024-01-01 20:30:00,1.0,18.5,0.2855068113614875,18.90344210496433,14.966020827694132,11.0
2024-01-01 20:45:00,1.0,18.5,0.2855068113614875,18.866797122695168,14.982692916088912,11.0
2024-01-01 21:00:00,1.0,18.5,0.2855068113614875,18.83027983353741,14.997051992099573,10.0
2024-01-01 21:15:00,2.0,16.633333333333333,0.2855068113614875,18.793820650511325,15.008875092665166,10.0
2024-01-01 21:30:00,2.0,15.0,0.2855068113614875,18.75776910409243,15.020259173105062,10.0
2024-01-01 21:45:00,1.0,15.466666666666667,0.2855068113614875,18.722118206033226,15.031212830900333,10.0
2024-01-01 22:00:00,2.0,15.233333333333333,0.2855068113614875,18.68686109637387,15.041744503263613,10.0
2024-01-01 22:15:00,2.0,15.0,0.2855068113614875,18.651991041067742,15.051862470110592,10.0
2024-01-01 22:30:00,2.0,15.0,0.2855068113614875,18.617501429651135,15.061574856976389,10.0
2024-01-01 22:45:00,2.0,15.0,0.2855068113614875,18.58338577295596,15.070889637877961,10.0
2024-01-01 23:00:00,2.0,15.0,0.2855068113614875,18.549637700864956,15.07981463812343,10.0
2024-01-01 23:15:00,2.0,15.0,0.2855068113614875,18.516250960108398,15.088357537069363,10.0
2024-01-01 23:30:00,2.0,15.0,0.2855068113614875,18.48321941210165,15.096525870826968,10.0
2024-01-01 23:45:00,2.0,15.0,0.2855068113614875,18.450537030822783,15.104327034918121,10.0
