,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 21:30:00,0.001,0.35726055552953445,0.0,0.0,2.6
2024-01-01 21:45:00,0.001,0.47870927305892114,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.33037593972558776,0.0,0.0,1.6
2024-01-01 22:15:00,0.001,0.33037593972558776,0.0,0.0,2.0
2024-01-01 22:30:00,0.001,0.3597092730589211,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.9714426063922545,0.0,1.6666666666666667,0.0
2024-01-01 23:00:00,0.001,0.5844959397255878,0.0,0.0,0.0
2024-01-01 23:15:00,0.001,0.2381092730589211,0.0,0.0,2.0
2024-01-01 23:30:00,0.001,0.2658426063922545,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.3135481011373668,0.0,0.0,0.2
