,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-01 12:15:00,0.001,0.001,0.017,0.0
2024-01-01 12:30:00,0.001,0.001,0.14366666666666666,0.0
2024-01-01 12:45:00,0.001,0.001,0.19433333333333333,2.0
2024-01-01 13:00:00,0.001,0.001,0.49279999999999996,0.6666666666666666
2024-01-01 13:15:00,0.001,0.001,0.13099999999999998,0.0
2024-01-01 13:30:00,0.001,0.001,0.017,0.0
2024-01-01 13:45:00,0.001,0.001,0.017,0.0
2024-01-01 14:00:00,0.001,0.001,0.207,0.0
2024-01-01 14:15:00,0.001,0.001,0.13099999999999998,0.0
2024-01-01 14:30:00,0.001,0.001,0.4168,0.0
2024-01-01 14:45:00,0.001,0.001,0.207,0.0
2024-01-01 15:00:00,0.001,0.001,0.5500666666666666,0.0
2024-01-01 15:15:00,0.001,0.001,0.08033333333333334,0.0
2024-01-01 15:30:00,0.001,0.001,0.207,0.0
2024-01-01 15:45:00,0.001,0.001,0.06766666666666667,0.0
2024-01-01 16:00:00,0.001,0.001,0.0248,2.6666666666666665
2024-01-01 16:15:00,0.001,0.001,0.6770666666666666,0.0
2024-01-01 16:30:00,0.001,0.001,0.10600000000000001,0.0
2024-01-01 16:45:00,0.001,0.001,0.148,0.0
2024-01-01 17:00:00,0.001,0.001,0.19433333333333333,0.0
2024-01-01 17:15:00,0.001,0.001,0.017,0.0
2024-01-01 17:30:00,0.001,0.001,0.5500666666666666,0.0
2024-01-01 17:45:00,0.001,0.001,0.06306666666666666,0.0
2024-01-01 18:00:00,0.001,0.001,0.29000000000000004,0.0
2024-01-01 18:15:00,0.001,0.001,0.4328666666666667,0.0
2024-01-01 18:30:00,0.001,0.001,0.373,0.0
2024-01-01 18:45:00,0.001,0.001,0.259,0.0
2024-01-01 19:00:00,0.001,0.001,0.7920666666666667,2.6666666666666665
2024-01-01 19:15:00,0.001,0.001,0.4343066666666667,0.0
2024-01-01 19:30:00,0.001,0.001,0.7629466666666667,0.0
2024-01-01 19:45:00,0.001,0.001,0.487,0.0
2024-01-01 20:00:00,0.001,0.1613153268107452,0.3096666666666667,0.0
2024-01-01 20:15:00,0.001,0.4742561237541715,0.259,0.0
2024-01-01 20:30:00,0.001,0.614273171681349,0.259,0.0
2024-01-01 20:45:00,0.001,0.15269830158935585,0.6587999999999999,0.0
2024-01-01 21:00:00,0.001,0.3591484120935252,1.0160266666666666,0.0
2024-01-01 21:15:00,0.001,1.3103478708408682,0.9501333333333334,0.0
2024-01-01 21:30:00,0.001,0.24717629226994017,0.7920666666666667,0.0
2024-01-01 21:45:00,0.001,0.10649224540073976,0.272,0.0
2024-01-01 22:00:00,0.001,0.3213968434492331,0.272,0.0
2024-01-01 22:15:00,0.001,0.8709994292464647,0.36032000000000003,0.0
2024-01-01 22:30:00,0.001,0.001,0.462,0.0
2024-01-01 22:45:00,0.001,0.001,0.5760000000000001,0.0
2024-01-01 23:00:00,0.001,0.001,0.6637333333333333,2.0
2024-01-01 23:15:00,0.001,0.001,0.151,1.3333333333333333
2024-01-01 23:30:00,0.001,0.001,0.6840666666666666,0.0
2024-01-01 23:45:00,0.001,0.001,0.21433333333333332,0.0
