,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,15.5,0.45852674514980246,15.489585978502902,13.756893874557218,12.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,15.5,0.45852674514980246,15.467543491720715,13.771369250726057,12.0,59.6872,60.0,0.5134826666666666,0.0
2024-01-01 00:30:00,2.0,15.5,0.45852674514980246,15.445917708078131,13.785391729626857,12.0,59.355999999999995,60.0,0.2567413333333333,0.0
2024-01-01 00:45:00,2.0,15.5,0.45852674514980246,15.424698805157991,13.798972406634045,12.0,59.17199999999999,60.0,0.0,0.0
2024-01-01 01:00:00,2.0,15.5,0.45852674514980246,15.403877196629404,13.812122109651163,12.0,59.36377104634495,60.0,0.2567413333333333,0.0
2024-01-01 01:15:00,2.0,15.5,0.45852674514980246,15.383443526564765,13.824851405550792,12.0,60.6683203057812,60.0,0.2567413333333333,0.0
2024-01-01 01:30:00,2.0,15.5,0.45852674514980246,15.363388663893552,13.837170606459454,12.0,60.62282388915435,60.0,0.2567413333333333,0.0
2024-01-01 01:45:00,2.0,15.5,0.45852674514980246,15.34370369698968,13.849089775891176,12.0,59.83162388915434,60.0,1.0269653333333333,0.0
2024-01-01 02:00:00,2.0,15.5,0.45852674514980246,15.3239479745165,13.859276852223065,11.0,58.859524128045884,60.0,3.337637333333334,0.0
2024-01-01 02:15:00,2.0,15.5,0.45852674514980246,15.30403818792407,13.867569233023604,11.0,56.87703583373152,60.0,0.0,0.0
2024-01-01 02:30:00,2.0,15.5,0.45852674514980246,15.28445289707504,13.87552013348153,11.0,58.047953750597294,60.0,0.770224,0.0
2024-01-01 02:45:00,2.0,15.5,0.45852674514980246,15.265184574567172,13.88313803549101,11.0,59.07167166746306,60.0,0.5134826666666666,0.0
2024-01-01 03:00:00,2.0,15.5,0.45852674514980246,15.2462258736945,13.890431216267451,11.0,59.43298958432884,60.0,3.5943786666666666,0.0
2024-01-01 03:15:00,1.0,17.5,0.45852674514980246,15.307187248698085,13.89746827267111,11.0,55.323107501194606,60.0,3.0808960000000005,0.0
2024-01-01 03:30:00,2.0,17.1,0.45852674514980246,16.19915968606189,13.909873312899453,11.0,56.273225418060385,60.0,1.5404480000000003,0.0
2024-01-01 03:45:00,2.0,15.5,0.45852674514980246,16.248355702415456,13.928088470779986,11.0,56.34014333492616,60.0,0.0,0.0
2024-01-01 04:00:00,2.0,15.5,0.45852674514980246,16.218303657982474,13.945821143886793,11.0,57.86066125179194,60.0,0.5134826666666666,0.0
2024-01-01 04:15:00,1.0,20.3,0.45852674514980246,16.713304951620888,13.964292024860425,11.0,59.01317916865771,60.0,0.0,0.0
2024-01-01 04:30:00,2.0,15.5,0.45852674514980246,17.580000989156286,13.99299763237186,11.0,60.38649708552348,60.0,0.2567413333333333,0.0
2024-01-01 04:45:00,2.0,15.5,0.45852674514980246,17.534967376028003,14.024813047700945,11.0,61.1022054467275,60.0,0.0,0.0
2024-01-01 05:00:00,1.0,18.7,0.45852674514980246,17.7131303066605,14.05466807493909,10.0,60.64220544672751,60.0,0.5134826666666666,0.0
2024-01-01 05:15:00,1.0,19.5,0.45852674514980246,19.108797720127573,14.091573345228452,10.0,60.5502054467275,60.0,0.0,0.0
2024-01-01 05:30:00,1.0,21.5,0.45852674514980246,20.3539069793696,14.142779573425697,10.0,60.5502054467275,60.0,0.0,0.0
2024-01-01 05:45:00,1.0,21.5,0.45852674514980246,21.83706550971054,14.20998409950503,10.0,60.5502054467275,60.0,0.0,0.0
2024-01-01 06:00:00,1.0,21.5,0.45852674514980246,21.964311274580005,14.285831147698353,10.0,60.06987290969932,60.0,1.5404480000000003,0.0
2024-01-01 06:15:00,1.0,21.5,0.45852674514980246,21.869881598503603,14.360024134169615,10.0,59.96341978022012,60.0,0.2567413333333333,0.0
2024-01-01 06:30:00,1.0,21.5,0.45852674514980246,21.777369233258728,14.432104748077153,10.0,61.047732441471936,60.0,0.0,0.0
2024-01-01 06:45:00,1.0,21.5,0.45852674514980246,21.686728674974276,14.50212444404689,10.0,61.090732919255025,60.0,0.0,0.0
2024-01-01 07:00:00,1.0,21.5,0.45852674514980246,21.597922179345407,14.570133458763816,10.0,61.090732919255025,60.0,0.0,0.0
2024-01-01 07:15:00,1.0,21.5,0.45852674514980246,21.51090724860777,14.636180903616342,10.0,61.090732919255025,60.0,0.0,0.0
2024-01-01 07:30:00,1.0,21.5,0.45852674514980246,21.425633908875454,14.7003146314886,10.0,60.83313291925502,60.0,0.5134826666666666,0.0
2024-01-01 07:45:00,1.0,21.5,0.45852674514980246,21.342060881551678,14.762581309736468,10.0,57.43730683229851,60.0,4.6213440000000015,0.0
2024-01-01 08:00:00,1.0,21.5,0.45852674514980246,21.26068405842455,14.823028244180865,10.0,57.82825800286711,60.0,0.0,0.0
2024-01-01 08:15:00,1.0,21.5,0.45852674514980246,21.1815320062545,14.881708457478885,10.0,59.01757591973288,60.0,0.5134826666666666,0.0
2024-01-01 08:30:00,1.0,21.5,0.45852674514980246,21.103948991262396,14.938667656342037,10.0,60.26209383659865,60.0,0.2567413333333333,0.0
2024-01-01 08:45:00,1.0,21.5,0.45852674514980246,21.035865938907566,14.993947840662253,10.0,60.846103392260396,60.0,0.2567413333333333,0.0
2024-01-01 09:00:00,1.0,21.5,0.45852674514980246,21.80261015223217,15.051347377825397,10.0,60.8093033922604,60.0,0.0,0.0
2024-01-01 09:15:00,1.0,21.5,0.45852674514980246,21.941849239650722,15.11492714576684,10.0,60.8093033922604,60.0,0.0,0.0
2024-01-01 09:30:00,1.0,21.5,0.45852674514980246,21.859138512911155,15.177161341100328,10.0,60.8093033922604,60.0,0.0,0.0
2024-01-01 09:45:00,1.0,21.5,0.45852674514980246,21.7780773028294,15.237584202004049,10.0,60.2573033922604,60.0,1.5404480000000003,0.0
2024-01-01 10:00:00,1.0,21.5,0.45852674514980246,21.701007533931193,15.29758820294545,11.0,58.63637228858147,60.0,2.053930666666667,0.0
2024-01-01 10:15:00,3.0,21.5,0.45852674514980246,21.62821264761666,15.35741982845372,11.0,58.53942130912617,60.0,0.2567413333333333,0.0
2024-01-01 10:30:00,1.0,21.5,0.45852674514980246,21.55692440844398,15.4155857746563,11.0,58.34873922599194,60.0,3.0808960000000005,0.0
2024-01-01 10:45:00,1.0,21.5,0.45852674514980246,21.487106996505076,15.472126556525877,11.0,58.19485714285772,60.0,0.0,0.0
2024-01-01 11:00:00,1.0,21.5,0.45852674514980246,21.420917784181995,15.528429383876489,12.0,59.7521750597235,60.0,0.5134826666666666,0.0
2024-01-01 11:15:00,1.0,21.5,0.45852674514980246,21.358620350780186,15.584733190770265,12.0,59.76389297658927,60.0,3.0808960000000005,0.0
2024-01-01 11:30:00,1.0,21.5,0.45852674514980246,21.297667635036024,15.639539429790739,12.0,59.16841089345505,60.0,0.0,0.0
2024-01-01 11:45:00,1.0,21.5,0.45852674514980246,21.238027548470278,15.69288441570577,12.0,60.709261347349006,60.0,0.0,0.0
2024-01-01 12:00:00,1.0,21.5,0.45852674514980246,21.178937737462046,15.744801184736412,12.0,61.10343239369398,60.0,0.0,0.0
2024-01-01 12:15:00,1.0,21.5,0.45852674514980246,21.12027508419704,15.795312628565767,12.0,60.845832393693975,60.0,0.2567413333333333,0.0
2024-01-01 12:30:00,1.0,21.5,0.45852674514980246,21.062851486132423,15.84444932011379,12.0,60.441032393693966,60.0,0.5134826666666666,0.0
2024-01-01 12:45:00,1.0,21.5,0.45852674514980246,21.126032325044964,15.892365633970298,12.0,60.27543239369397,60.0,0.0,0.0
