,Occupancy,EV_plugged,SoC_ref_EV,T_ref_WB,T_set_WB,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,P_use_WB,P_loss_WB,EV_arrival,EV_departure,SoC_arr_EV
2024-01-01 00:18:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.977933246698443,13.513095999679866,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.976721254234379,13.513808069071391,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.975510713579537,13.514518526409274,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.974301622446891,13.515227374380409,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.97309397855312,13.51593461566731,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.971887779618609,13.516640252948122,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:24:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.970683023367439,13.517344288896622,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:25:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.969479707527384,13.518046726182227,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:26:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.9682778298299,13.518747567470008,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:27:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.967077388010123,13.519446815420688,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:28:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.965878379806865,13.520144472690653,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:29:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.9646808029626,13.520840541931964,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:30:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.96348465522347,13.521535025792353,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:31:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.962289934339264,13.52222792691524,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:32:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.961096638063427,13.522919247939736,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:33:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.959904764153045,13.523608991500648,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:34:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.95871431036884,13.524297160228492,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:35:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.957525274475168,13.524983756749492,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:36:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.956337654240011,13.525668783685596,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:37:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.955151447434966,13.526352243654474,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:38:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.95396665183525,13.52703413926953,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:39:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.952783265219685,13.527714473139909,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:40:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.951601285370693,13.528393247870504,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:41:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.950420710074296,13.52907046606196,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:42:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.949241537120104,13.529746130310683,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:43:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.948063764301313,13.530420243208848,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:44:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.946887389414698,13.531092807344406,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:45:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.945712410260604,13.531763825301084,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:46:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.944538824642947,13.532433299658404,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:47:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.943366630369201,13.533101232991678,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:48:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.942195825250398,13.533767627872022,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:49:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.941026407101116,13.534432486866363,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:50:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.939858373739483,13.53509581253744,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:51:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.938691722987159,13.535757607443816,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:52:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.93752645266934,13.536417874139886,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:53:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.936362560614748,13.537076615175875,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:54:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.935200044655627,13.537733833097858,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:55:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.934038902627734,13.538389530447756,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:56:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.932879132370337,13.539043709763343,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:57:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.931720731726205,13.539696373578263,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:58:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.930563698541611,13.540347524422025,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 00:59:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.929408030666316,13.540997164820016,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:00:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.928253725953567,13.541645297293506,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:01:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.927100782260094,13.542291924359658,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:02:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.925949197446103,13.542937048531526,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:03:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.924798969375269,13.543580672318072,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:04:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.92365009591473,13.544222798224165,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:05:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.922502574935084,13.544863428750594,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:06:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.921356404310382,13.545502566394067,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:07:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.920211581918121,13.546140213647224,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:08:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.919068105639239,13.546776372998643,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:09:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.917925973358113,13.547411046932844,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:10:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.916785182962547,13.548044237930297,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:11:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.915645732343775,13.548675948467427,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:12:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.914507619396444,13.549306181016624,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:13:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.913370842018619,13.549934938046245,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:14:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.91223539811177,13.550562222020627,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:15:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.911101285580774,13.551188035400084,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:16:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.9099685023339,13.551812380640925,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:17:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.908837046282814,13.55243526019545,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:18:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.907706915342564,13.553056676511964,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:19:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.90657810743158,13.553676632034781,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:20:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.905450620471667,13.554295129204226,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:21:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.904324452388,13.55491217045665,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:22:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.903199601109117,13.55552775822443,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:23:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.902076064566916,13.55614189493598,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:24:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.900953840696648,13.556754583015753,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:25:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.899832927436911,13.557365824884249,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:26:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.898713322729645,13.557975622958022,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:27:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.897595024520127,13.558583979649688,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:28:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.896478030756967,13.559190897367928,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:29:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.8953623393921,13.559796378517499,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:30:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.894247948380782,13.560400425499234,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:31:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.893134855681582,13.561003040710052,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:32:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.892023059256381,13.561604226542967,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:33:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.890912557070365,13.56220398538709,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:34:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.889803347092018,13.562802319627638,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:35:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.888695427293117,13.563399231645937,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:36:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.887588795648727,13.563994723819434,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:37:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.886483450137199,13.564588798521697,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:38:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.885379388740159,13.565181458122426,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:39:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.884276609442505,13.565772704987456,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:40:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.883175110232404,13.566362541478766,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:41:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.882074889101284,13.566950969954483,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:42:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.88097594404383,13.567537992768893,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:43:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.879878273057974,13.568123612272437,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:44:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.8787818741449,13.56870783081173,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:45:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.87768674530903,13.56929065072956,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:46:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.876592884558017,13.569872074364891,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:47:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.875500289902751,13.57045210405288,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:48:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.874408959357343,13.57103074212487,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:49:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.873318890939123,13.57160799090841,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:50:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.872230082668638,13.572183852727248,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:51:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.871142532569642,13.572758329901347,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:52:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.870056238669093,13.573331424746886,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:53:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.868971198997148,13.573903139576268,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:54:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.867887411587155,13.574473476698127,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:55:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.866804874475655,13.57504243841733,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:56:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.86572358570237,13.575610027034989,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:57:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.864643543310196,13.57617624484846,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:58:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.863564745345208,13.576741094151359,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 01:59:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.862487189856644,13.577304577233557,12.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:00:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.861410874896908,13.577866696381195,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:01:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.860283885077067,13.578176760552962,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:02:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.859157991105404,13.578485676301462,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:03:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.858033191304996,13.578793445586715,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:04:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.856909484001632,13.579100070365541,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:05:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.855786867523806,13.579405552591563,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:06:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.85466534020272,13.579709894215213,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:07:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.853544900372272,13.580013097183738,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:08:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.852425546369055,13.580315163441204,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:09:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.851307276532355,13.580616094928503,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:10:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.85019008920414,13.580915893583358,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:11:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.849073982729065,13.581214561340323,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:12:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.847958955454457,13.581512100130796,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:13:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.84684500573032,13.581808511883022,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:14:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.845732131909323,13.582103798522091,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:15:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.844620332346802,13.582397961969953,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:16:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.843509605400751,13.582691004145417,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:17:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.842399949431822,13.582982926964158,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:18:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.841291362803318,13.583273732338725,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:19:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.840183843881185,13.583563422178539,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:20:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.839077391034017,13.583851998389903,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:21:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.837972002633045,13.58413946287601,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:22:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.83686767705213,13.584425817536939,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:23:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.835764412667768,13.58471106426967,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:24:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.834662207859079,13.58499520496808,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:25:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.833561061007805,13.585278241522959,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:26:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.832460970498301,13.585560175822001,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:27:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.83136193471754,13.585841009749823,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:28:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.8302639520551,13.586120745187957,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:29:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.829167020903165,13.586399384014868,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:30:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.828071139656519,13.58667692810595,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:31:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.82697630671254,13.586953379333531,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:32:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.8258825204712,13.587228739566886,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:33:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.824789779335058,13.587503010672231,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:34:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.823698081709255,13.587776194512738,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:35:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.822607426001511,13.588048292948534,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:36:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.821517810622122,13.588319307836706,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:37:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.820429233983955,13.588589241031308,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:38:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.81934169450244,13.588858094383365,11.0,0.0,0.0,0.0,0.0,0.0
2024-01-01 02:39:00,2.0,0.0,0.0,60.0,60.0,15.0,0.5018927509639478,14.818255190595572,13.589125869740881,11.0,0.0,0.0,0.0,0.0,0.0
