,WasherDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 22:45:00,0.001,0.001,0.2431382780588038,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.6233521973529144,0.0,2.6666666666666665
2024-01-01 23:15:00,0.001,0.001,0.10288553068624764,0.0,1.0
2024-01-01 23:30:00,0.001,0.001,0.0615521973529143,0.0,4.0
2024-01-01 23:45:00,0.001,0.001,0.0615521973529143,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.16288553068624761,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.9292855306862476,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.12021886401958096,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0615521973529143,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0615521973529143,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.04033333333333333,0.0,2.0
2024-01-02 01:30:00,0.001,0.001,0.28633333333333333,0.0,0.3333333333333333
2024-01-02 01:45:00,0.001,0.001,0.6197999999999999,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.068,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.061000000000000006,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.16433333333333333,0.0,2.3333333333333335
2024-01-02 03:00:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.22,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.068,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.08166666666666668,0.0,0.6666666666666666
2024-01-02 04:00:00,0.001,0.001,0.14366666666666666,1.0,5.0
2024-01-02 04:15:00,0.001,0.001,0.029999999999999995,1.3333333333333333,0.0
2024-01-02 04:30:00,0.001,0.001,0.13133333333333333,0.6666666666666666,0.0
2024-01-02 04:45:00,0.001,0.001,0.22,0.0,4.666666666666667
2024-01-02 05:00:00,0.001,0.001,0.14033333333333334,0.0,0.3333333333333333
2024-01-02 05:15:00,0.001,0.001,0.123,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.13133333333333333,0.0,2.6666666666666665
2024-01-02 06:15:00,0.001,0.001,0.313,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.14033333333333334,0.3333333333333333,0.0
2024-01-02 06:45:00,0.001,0.001,0.029999999999999995,2.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.029999999999999995,0.0,0.3333333333333333
2024-01-02 07:30:00,0.001,0.001,0.245,0.0,3.0
2024-01-02 07:45:00,0.001,0.001,0.27166666666666667,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.068,0.0,1.6666666666666667
2024-01-02 08:15:00,0.001,0.001,0.029999999999999995,0.0,3.3333333333333335
2024-01-02 08:30:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.16433333333333333,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.16233333333333333,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.22,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.068,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.185,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.04033333333333333,1.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.13133333333333333,1.3333333333333333,0.0
2024-01-02 10:45:00,0.001,0.001,0.22,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.08866666666666667,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.17466666666666666,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.2613333333333333,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.192,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.19333333333333333,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.3233333333333333,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.068,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.029999999999999995,0.0,0.6666666666666666
2024-01-02 14:30:00,0.001,0.001,0.029999999999999995,2.0,1.6666666666666667
2024-01-02 14:45:00,0.001,0.001,0.11266666666666666,0.3333333333333333,0.0
2024-01-02 15:00:00,0.001,0.001,0.214,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.22,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.068,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.13333333333333333,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.092,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.13306666666666667,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.233,0.0,3.6666666666666665
2024-01-02 17:00:00,0.001,0.001,0.11326666666666667,0.0,3.0
2024-01-02 17:15:00,0.001,0.001,0.28800000000000003,0.0,0.3333333333333333
2024-01-02 17:30:00,0.001,0.001,0.2296,0.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.26940000000000003,0.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.4643333333333333,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.5331333333333333,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.5264000000000001,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.31779999999999997,0.3333333333333333,2.6666666666666665
2024-01-02 19:00:00,0.001,0.001,0.7857999999999999,2.0,3.0
2024-01-02 19:15:00,0.001,0.001,0.1742646517450819,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.3990855306862476,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.6485521973529143,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.3415521973529143,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.836618864019581,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.382418864019581,0.0,2.0
2024-01-02 20:45:00,0.001,0.001,0.4255521973529143,0.0,0.3333333333333333
2024-01-02 21:00:00,0.001,0.001,0.5022139192941105,0.0,0.0
2024-01-02 21:15:00,0.001,0.0687316897825012,0.6949521973529144,0.0,0.0
2024-01-02 21:30:00,0.001,0.22682445028681286,0.3779521973529143,0.0,0.0
2024-01-02 21:45:00,0.001,1.0480917842527124,0.28741886401958094,0.0,1.6666666666666667
2024-01-02 22:00:00,0.001,0.23935650167967457,0.35521886401958097,0.0,1.6666666666666667
2024-01-02 22:15:00,0.001,0.13825657016981338,0.3909153841960534,0.0,0.0
2024-01-02 22:30:00,0.001,0.23973158958077476,0.3922646517450819,0.0,0.0
2024-01-02 22:45:00,0.001,0.6691374043641064,0.4935521973529143,0.0,2.0
2024-01-02 23:00:00,0.001,0.12481499771125158,0.3415521973529143,0.0,5.0
2024-01-02 23:15:00,0.001,0.25295079774059637,0.30328553068624764,0.0,2.0
2024-01-02 23:30:00,0.001,1.3412469755805598,0.3965521973529143,0.0,0.0
2024-01-02 23:45:00,0.001,0.49517898298086127,0.19061886401958097,0.0,3.3333333333333335
2024-01-03 00:00:00,0.001,0.001,0.2838855306862476,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.905618864019581,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.2570855306862476,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.10654029298038857,0.0,1.6666666666666667
2024-01-03 01:00:00,0.001,0.001,0.029999999999999995,0.0,2.3333333333333335
2024-01-03 01:15:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.33366666666666667,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.38619999999999993,0.0,2.6666666666666665
2024-01-03 02:15:00,0.001,0.001,0.5630666666666666,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.029999999999999995,0.0,3.0
2024-01-03 02:45:00,0.001,0.001,0.4298,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.26566666666666666,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.251,1.0,2.0
2024-01-03 03:30:00,0.001,0.001,0.46779999999999994,0.0,1.6666666666666667
2024-01-03 03:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-03 04:00:00,0.001,0.001,0.029999999999999995,1.0,3.6666666666666665
2024-01-03 04:15:00,0.001,0.001,0.185,1.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.14166666666666666,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.22,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.068,0.0,2.0
2024-01-03 05:15:00,0.001,0.001,0.050666666666666665,0.0,4.333333333333333
2024-01-03 05:30:00,0.001,0.001,0.17466666666666666,2.0,2.6666666666666665
2024-01-03 05:45:00,0.001,0.001,0.029999999999999995,0.3333333333333333,1.3333333333333333
2024-01-03 06:00:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.22,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.10933333333333332,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.154,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.029999999999999995,0.0,3.6666666666666665
2024-01-03 07:15:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.28546666666666665,0.0,5.0
2024-01-03 08:00:00,0.001,0.001,0.18433333333333335,0.0,4.0
2024-01-03 08:15:00,0.1592069572115326,0.001,0.043,0.0,1.3333333333333333
2024-01-03 08:30:00,0.7920347860576631,0.001,0.043,0.0,5.0
2024-01-03 08:45:00,0.7920347860576631,0.001,0.043,0.0,5.0
2024-01-03 09:00:00,0.7920347860576631,0.001,0.227,2.3333333333333335,5.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.9797333333333333,0.0,5.0
2024-01-03 09:30:00,0.7920347860576631,0.001,1.068,0.0,5.0
2024-01-03 09:45:00,0.7920347860576631,0.001,1.4701333333333333,0.0,5.0
2024-01-03 10:00:00,0.7920347860576631,0.030528685607001272,0.151,0.0,5.0
2024-01-03 10:15:00,0.7920347860576631,0.14989578781234514,0.25433333333333336,0.0,5.0
2024-01-03 10:30:00,0.7920347860576631,0.5244482883318516,0.3143333333333333,0.0,5.0
2024-01-03 10:45:00,0.7920347860576631,0.8344073934396177,0.341,0.0,5.0
2024-01-03 11:00:00,0.7920347860576631,0.13497999927447052,0.07606666666666667,0.0,4.333333333333333
2024-01-03 11:15:00,0.6865634812499747,0.2774706408661197,0.029999999999999995,0.0,5.0
2024-01-03 11:30:00,0.001,0.6517822434126704,0.16699999999999998,0.0,5.0
2024-01-03 11:45:00,0.001,0.11003856463190093,0.08433333333333333,0.0,5.0
2024-01-03 12:00:00,0.001,0.13970506768754115,0.14433333333333334,0.0,5.0
2024-01-03 12:15:00,0.001,0.5599897908457803,0.233,0.0,5.0
2024-01-03 12:30:00,0.001,1.6718671559005132,0.06973333333333334,2.3333333333333335,5.0
2024-01-03 12:45:00,0.001,0.11865499625442359,0.17466666666666666,0.0,5.0
2024-01-03 13:00:00,0.001,0.1359613838168895,0.1965446517450819,0.0,5.0
2024-01-03 13:15:00,0.001,0.25647076513338335,0.7589921973529142,0.0,5.0
2024-01-03 13:30:00,0.001,0.48431399006498677,0.2838855306862476,0.0,5.0
2024-01-03 13:45:00,0.001,0.001,0.38288553068624764,0.0,0.0
2024-01-03 14:00:00,0.6865634812499747,0.001,1.9836188640195813,0.0,0.0
2024-01-03 14:15:00,0.7920347860576631,0.001,1.3681153841960532,0.0,1.6666666666666667
2024-01-03 14:30:00,0.7920347860576631,0.001,0.272,0.0,3.0
2024-01-03 14:45:00,0.7920347860576631,0.001,0.23166666666666666,0.0,2.3333333333333335
2024-01-03 15:00:00,0.7920347860576631,0.001,0.2833333333333333,0.0,0.6666666666666666
2024-01-03 15:15:00,0.7920347860576631,0.001,0.5636533333333333,0.0,0.0
2024-01-03 15:30:00,0.7920347860576631,0.001,0.14866666666666667,0.0,0.0
2024-01-03 15:45:00,0.7920347860576631,0.001,0.5630666666666666,0.0,4.666666666666667
2024-01-03 16:00:00,0.7920347860576631,0.001,0.06573333333333334,2.3333333333333335,0.6666666666666666
2024-01-03 16:15:00,0.7920347860576631,0.001,0.2156666666666667,0.0,0.0
2024-01-03 16:30:00,0.7920347860576631,0.001,0.4863173991176381,0.0,2.3333333333333335
2024-01-03 16:45:00,0.7920347860576631,0.001,0.5065521973529142,0.0,0.0
2024-01-03 17:00:00,0.7920347860576631,0.001,0.35281886401958096,0.0,0.0
2024-01-03 17:15:00,0.528356524038442,0.001,0.2067521973529143,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.4791521973529143,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.5590634798235276,0.0,1.3333333333333333
2024-01-03 18:00:00,0.001,0.001,0.33102666666666664,0.0,0.6666666666666666
2024-01-03 18:15:00,0.001,0.001,0.43546666666666667,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.20806666666666668,0.0,0.0
2024-01-03 18:45:00,0.001,0.001,0.257,0.0,0.0
2024-01-03 19:00:00,0.001,0.001,0.25736813156860955,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.08261886401958098,0.0,1.3333333333333333
2024-01-03 19:30:00,0.001,0.001,0.696818864019581,2.3333333333333335,1.3333333333333333
2024-01-03 19:45:00,0.001,0.001,0.7889521973529143,0.0,2.3333333333333335
2024-01-03 20:00:00,0.001,0.001,0.37738205086272,0.0,0.0
2024-01-03 20:15:00,0.001,0.001,0.89918205086272,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.3165521973529143,0.0,3.6666666666666665
2024-01-03 20:45:00,0.001,0.001,0.7076855306862477,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.9379521973529142,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.619818864019581,0.0,0.0
2024-01-03 21:30:00,0.001,0.297276234069305,0.7926855306862476,0.0,4.0
2024-01-03 21:45:00,0.001,0.7682342728211028,0.3035521973529143,0.0,0.0
2024-01-03 22:00:00,0.001,0.23075527013400157,0.3035521973529143,0.0,0.0
2024-01-03 22:15:00,0.001,0.1654467459191263,0.30788553068624763,0.0,2.0
2024-01-03 22:30:00,0.001,0.862219893075306,0.5728855306862476,0.0,0.0
2024-01-03 22:45:00,0.001,0.927589509504157,0.4635840657843048,0.0,3.0
2024-01-03 23:00:00,0.001,0.10276240932223042,0.202,0.0,4.666666666666667
2024-01-03 23:15:00,0.001,0.2128863143598306,0.16053333333333333,0.0,0.0
2024-01-03 23:30:00,0.001,0.5650498999573015,0.14746666666666666,0.0,3.0
2024-01-03 23:45:00,0.001,0.4858834679740317,0.20376813156860954,0.0,0.0
2024-01-04 00:00:00,0.001,0.001,0.2838855306862476,0.0,0.0
2024-01-04 00:15:00,0.001,0.001,0.7723521973529143,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.2205521973529143,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.6215820508627201,0.0,2.0
2024-01-04 01:00:00,0.001,0.001,0.16206666666666666,0.0,0.0
2024-01-04 01:15:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-04 01:30:00,0.001,0.001,0.13133333333333333,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.22,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.13,0.0,3.6666666666666665
2024-01-04 02:15:00,0.001,0.001,0.6664,0.0,0.3333333333333333
2024-01-04 02:30:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.5311333333333333,0.0,2.3333333333333335
2024-01-04 03:15:00,0.001,0.001,0.3026666666666667,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.15066666666666664,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.4298,0.0,3.0
2024-01-04 04:00:00,0.001,0.001,0.029999999999999995,0.0,5.0
2024-01-04 04:15:00,0.001,0.001,0.029999999999999995,3.3333333333333335,0.0
2024-01-04 04:30:00,0.001,0.001,0.23466666666666666,2.0,0.0
2024-01-04 04:45:00,0.001,0.001,0.28200000000000003,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.068,0.0,1.3333333333333333
2024-01-04 05:15:00,0.001,0.001,0.029999999999999995,0.0,3.0
2024-01-04 05:30:00,0.001,0.001,0.029999999999999995,0.0,0.0
2024-01-04 05:45:00,0.001,0.001,0.154,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.17266666666666666,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.22,0.0,0.6666666666666666
2024-01-04 06:30:00,0.001,0.001,0.068,0.0,2.6666666666666665
2024-01-04 06:45:00,0.001,0.001,0.42979999999999996,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.17466666666666666,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.050666666666666665,0.0,0.0
2024-01-04 07:30:00,0.001,0.001,0.13133333333333333,2.3333333333333335,0.0
2024-01-04 07:45:00,0.001,0.001,0.22,0.0,0.0
2024-01-04 08:00:00,0.001,0.001,0.08093333333333333,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.198,0.0,0.0
2024-01-04 08:30:00,0.001,0.001,0.043,0.0,0.0
2024-01-04 08:45:00,0.001,0.001,0.043,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.14433333333333334,0.0,3.6666666666666665
2024-01-04 09:15:00,0.001,0.001,0.3648,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.3346,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.25232,0.0,1.6666666666666667
2024-01-04 10:00:00,0.001,0.001,0.16820695964705523,0.0,5.0
2024-01-04 10:15:00,0.001,0.001,0.1955521973529143,2.3333333333333335,0.6666666666666666
2024-01-04 10:30:00,0.001,0.001,2.0758188640195807,0.0,0.0
2024-01-04 10:45:00,0.001,0.001,1.6216855306862477,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.23095219735291428,0.0,0.0
2024-01-04 11:15:00,0.001,0.001,0.1955521973529143,0.0,0.0
2024-01-04 11:30:00,0.001,0.001,0.17241391929411048,0.0,1.3333333333333333
2024-01-04 11:45:00,0.001,0.001,0.23633333333333334,0.0,1.0
2024-01-04 12:00:00,0.001,0.001,0.3012666666666667,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.6093104394705828,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.3790855306862476,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.07455219735291431,0.0,5.0
2024-01-04 13:00:00,0.001,0.001,0.1675521973529143,1.3333333333333333,5.0
2024-01-04 13:15:00,0.001,0.001,0.13821886401958097,1.0,0.0
2024-01-04 13:30:00,0.001,0.001,0.5542716113921371,0.0,0.0
2024-01-04 13:45:00,0.001,0.001,0.22,0.0,0.6666666666666666
2024-01-04 14:00:00,0.001,0.001,0.068,0.0,3.6666666666666665
2024-01-04 14:15:00,0.001,0.001,0.14366666666666666,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.1462,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.151,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.25233333333333335,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.341,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.35518666666666665,0.0,0.0
2024-01-04 15:45:00,0.001,0.001,0.3363333333333333,0.6666666666666666,0.0
2024-01-04 16:00:00,0.001,0.001,2.5841333333333334,1.6666666666666667,2.6666666666666665
2024-01-04 16:15:00,0.001,0.001,0.5640000000000001,0.0,2.6666666666666665
