,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 18:30:00,0.001,0.0,0.001,0.23645219735291428,1.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.21225219735291428,1.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.21225219735291428,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.268718864019581,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.4045182568653546,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.5329724599020601,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.37040927305892113,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.3372092730589211,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.3957426063922545,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.41005037589023513,2.4
2024-01-01 21:00:00,0.001,0.0,0.001,0.9637666666666665,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.5918188547817874,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.4084092730589211,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.28860927305892115,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.22407593972558779,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.3419229417595416,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.3122173991176381,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.525616945827449,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.9794759397255878,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.3118292730589211,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.17710927305892113,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.7298217274510889,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.17467074440662725,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.31799999999999995,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.2408,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.31153333333333333,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.17826666666666666,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.15899999999999997,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.22233333333333333,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.121,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.235,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.4701333333333333,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.045,0.8
2024-01-02 04:45:00,0.001,0.0,0.001,0.08299999999999999,0.4
2024-01-02 05:00:00,0.001,0.0,0.001,0.235,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.10833333333333334,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.235,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.14633333333333332,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.5780666666666667,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.197,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.045,1.6
2024-01-02 09:00:00,0.001,0.0,0.001,0.045,3.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.045,3.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.15899999999999997,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.22233333333333333,0.0
2024-01-02 10:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 10:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,0.121,1.8
2024-01-02 11:15:00,0.001,0.0,0.001,0.235,0.8
2024-01-02 11:30:00,0.001,0.0,0.001,0.07033333333333333,0.0
2024-01-02 11:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 12:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 12:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.08299999999999999,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.235,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,0.17586695964705523,0.6
2024-01-02 13:15:00,0.001,0.0,0.001,0.6120521973529143,1.8
2024-01-02 13:30:00,0.001,0.0,0.001,0.6120521973529143,0.0
2024-01-02 13:45:00,0.001,0.0,0.001,0.21225219735291428,0.0
2024-01-02 14:00:00,0.001,0.0,0.001,0.21225219735291428,0.0
2024-01-02 14:15:00,0.001,0.0,0.001,0.40225219735291434,0.0
2024-01-02 14:30:00,0.001,0.0,0.001,0.2883437728039162,0.0
2024-01-02 14:45:00,0.001,0.0,0.001,0.2452333333333333,0.0
2024-01-02 15:00:00,0.001,0.0,0.001,0.30169999999999997,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.30169999999999997,0.0
2024-01-02 15:30:00,0.001,0.0,0.001,0.30169999999999997,2.4
2024-01-02 15:45:00,0.001,0.0,0.001,0.45369999999999994,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.44103333333333333,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.1807,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.1807,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.24694,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.1807,0.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.29469999999999996,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.3580333333333333,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.1807,0.2
2024-01-02 18:00:00,0.001,0.0,0.001,0.1807,2.2
2024-01-02 18:15:00,0.001,0.0,0.001,0.1807,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.16087333333333334,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.242,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.36624724338965037,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.20315707570600683,0.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.16169040903934018,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-02 20:00:00,0.001,0.0,0.001,0.05524724338965037,0.0
2024-01-02 20:15:00,0.001,0.0,0.001,0.08931043947058286,0.2
2024-01-02 20:30:00,0.001,0.0,0.001,0.2665521973529143,2.2
2024-01-02 20:45:00,0.001,0.0,0.001,0.13988553068624762,0.0
2024-01-02 21:00:00,0.001,0.0,0.001,0.07812869633593746,0.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.08627245990206017,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.31415506078442207,0.0
2024-01-02 22:15:00,0.001,0.0,0.001,0.30046202966927077,0.0
2024-01-02 22:30:00,0.001,0.0,0.001,0.1975521973529143,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.20070519531896058,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.1367759397255878,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.0883759397255878,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.2088237423726735,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.19615707570600685,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.0568237423726735,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.5651059959320925,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.6221333333333333,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.121,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.235,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.07033333333333333,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.4448,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.08299999999999999,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.235,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.10833333333333334,3.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.045,1.6
2024-01-03 05:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.045,0.6
2024-01-03 05:45:00,0.001,0.0,0.001,0.235,1.8
2024-01-03 06:00:00,0.001,0.0,0.001,0.14633333333333332,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.045,2.2
2024-01-03 07:15:00,0.001,0.0,0.001,0.197,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.31153333333333333,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.3336133333333333,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.13332,0.0
2024-01-03 08:30:00,0.001,0.0,0.001,0.045,1.6
2024-01-03 08:45:00,0.001,0.0,0.001,0.15899999999999997,1.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.2307472526274438,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.07655219735291431,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.07655219735291431,0.0
2024-01-03 09:45:00,0.3701495668269094,0.0,0.001,0.07655219735291431,0.0
2024-01-03 10:00:00,0.7920347860576631,0.0,0.001,0.07655219735291431,0.0
2024-01-03 10:15:00,0.7920347860576631,0.0,0.001,0.19063710613724952,0.0
2024-01-03 10:30:00,0.7920347860576631,0.0,0.001,0.3707,1.4
2024-01-03 10:45:00,0.7920347860576631,0.0,0.001,0.6058333333333333,1.2
2024-01-03 11:00:00,0.7920347860576631,0.0,0.001,0.1807,0.0
2024-01-03 11:15:00,0.7920347860576631,0.0,0.001,0.1807,0.0
2024-01-03 11:30:00,0.7920347860576631,0.0,0.001,0.19094724338965036,0.0
2024-01-03 11:45:00,0.7920347860576631,0.0,0.001,0.23052374237267348,0.0
2024-01-03 12:00:00,0.7920347860576631,0.0,0.001,0.5413237423726736,0.0
2024-01-03 12:15:00,0.7920347860576631,0.0,0.001,0.37685707570600685,0.0
2024-01-03 12:30:00,0.7920347860576631,0.0,0.001,0.3103707444066272,0.0
2024-01-03 12:45:00,0.7920347860576631,0.0,0.001,0.30169999999999997,2.6
2024-01-03 13:00:00,0.001,0.0,0.001,0.4397628302824027,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,1.3135237423726736,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,3.038275939725588,0.0
2024-01-03 13:45:00,0.001,1.0503333333333333,0.001,2.9251426063922548,0.0
2024-01-03 14:00:00,0.001,1.9501333333333333,0.001,1.0703426063922543,0.0
2024-01-03 14:15:00,0.001,1.2004666666666666,0.001,0.3450759397255878,0.0
2024-01-03 14:30:00,0.001,0.4508,0.001,0.3450759397255878,0.0
2024-01-03 14:45:00,0.001,0.00013333333333333334,0.001,0.8781426063922544,0.8
2024-01-03 15:00:00,0.001,0.0,0.001,0.4567426063922545,1.8
2024-01-03 15:15:00,0.001,0.0,0.001,0.3634092730589211,0.0
2024-01-03 15:30:00,0.1592069572115326,0.0,0.001,0.214616945827449,0.0
2024-01-03 15:45:00,0.7920347860576631,0.0,0.001,0.20173479823527618,0.0
2024-01-03 16:00:00,0.7920347860576631,0.0,0.001,0.11956000000000001,0.0
2024-01-03 16:15:00,0.7920347860576631,0.0,0.001,0.166,0.0
2024-01-03 16:30:00,0.7920347860576631,0.0,0.001,0.28,0.0
2024-01-03 16:45:00,0.7920347860576631,0.0,0.001,0.3475402929803886,0.0
2024-01-03 17:00:00,0.7920347860576631,0.0,0.001,0.31673536300260413,1.6
2024-01-03 17:15:00,0.7920347860576631,0.0,0.001,0.3450759397255878,1.0
2024-01-03 17:30:00,0.7920347860576631,0.0,0.001,0.3450759397255878,0.0
2024-01-03 17:45:00,0.7920347860576631,0.0,0.001,0.7206759397255877,0.0
2024-01-03 18:00:00,0.7920347860576631,0.0,0.001,0.3000759397255878,0.0
2024-01-03 18:15:00,0.7920347860576631,0.0,0.001,0.38883418184325635,0.0
2024-01-03 18:30:00,0.7920347860576631,0.0,0.001,0.20997458079089118,0.0
2024-01-03 18:45:00,0.7920347860576631,0.0,0.001,0.1807,0.0
2024-01-03 19:00:00,0.21194260961537684,0.0,0.001,0.1807,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.2210333333333333,2.4
2024-01-03 19:30:00,0.001,0.0,0.001,0.3649417578823314,0.2
2024-01-03 19:45:00,0.001,0.0,0.001,0.5232521973529143,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.39658553068624763,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.33325219735291434,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.33114871752938674,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.26136666666666664,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.307217746440581,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.5035237423726735,0.8
2024-01-03 21:30:00,0.001,0.0,0.001,0.4422023134118659,1.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.19047310944318507,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.13301886401958096,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.19912869633593744,0.0
2024-01-03 22:45:00,0.001,0.0,0.001,0.4297252072746164,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.40815707570600684,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.2688237423726735,0.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.22927074440662723,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.06113333333333334,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.15899999999999997,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.22233333333333333,0.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 01:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.121,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.235,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.07033333333333333,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.08299999999999999,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.235,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.10833333333333334,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.045,0.2
2024-01-04 04:30:00,0.001,0.0,0.001,0.045,3.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.045,3.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.235,1.4
2024-01-04 05:15:00,0.001,0.0,0.001,0.14633333333333332,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.045,2.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.197,0.6
2024-01-04 06:45:00,0.001,0.0,0.001,0.18433333333333332,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 07:15:00,0.5810921764422863,0.0,0.001,0.045,0.0
2024-01-04 07:30:00,0.7920347860576631,0.0,0.001,0.045,0.0
2024-01-04 07:45:00,0.7920347860576631,0.0,0.001,0.045,1.6
2024-01-04 08:00:00,0.7920347860576631,0.0,0.001,0.5588,1.0
2024-01-04 08:15:00,0.7920347860576631,0.0,0.001,0.35559999999999997,0.0
2024-01-04 08:30:00,0.7920347860576631,0.0,0.001,0.045,0.0
2024-01-04 08:45:00,0.7920347860576631,0.0,0.001,0.045,0.0
2024-01-04 09:00:00,0.7920347860576631,0.0,0.001,0.045,0.0
2024-01-04 09:15:00,0.7920347860576631,0.0,0.001,0.045,0.4
2024-01-04 09:30:00,0.7920347860576631,0.0,0.001,0.121,2.2
2024-01-04 09:45:00,0.7920347860576631,0.0,0.001,0.25182783858822094,0.0
2024-01-04 10:00:00,0.7920347860576631,0.0,0.001,0.10188553068624764,0.0
2024-01-04 10:15:00,0.528356524038442,0.0,0.001,0.07655219735291431,0.0
2024-01-04 10:30:00,0.001,0.0,0.001,0.07655219735291431,0.0
2024-01-04 10:45:00,0.001,0.0,0.001,0.07655219735291431,0.0
2024-01-04 11:00:00,0.001,0.0,0.042154049271240696,0.44788553068624765,1.2
2024-01-04 11:15:00,0.001,0.0,0.3286032769611479,1.3633521973529144,1.4
2024-01-04 11:30:00,0.001,0.0,0.7776798389088754,0.7275521973529143,0.0
2024-01-04 11:45:00,0.001,0.0,0.16114019821312534,0.1975521973529143,0.0
2024-01-04 12:00:00,0.001,0.0,0.1581828177695388,0.5973521973529144,0.0
2024-01-04 12:15:00,0.001,0.0,1.000722737988656,0.1975521973529143,0.0
2024-01-04 12:30:00,0.001,0.0,0.7836777193005633,0.1744139192941105,0.0
2024-01-04 12:45:00,0.001,0.0,0.12242849310647148,0.26726666666666665,1.6
2024-01-04 13:00:00,0.001,0.0,0.2539360595937185,0.14633333333333332,1.0
2024-01-04 13:15:00,0.001,0.0,0.7200642343758334,0.08533333333333333,0.0
2024-01-04 13:30:00,0.001,0.0,0.2705145916472217,0.1744139192941105,0.0
2024-01-04 13:45:00,0.001,0.0,0.001,0.1975521973529143,0.0
2024-01-04 14:00:00,0.001,0.0,0.001,0.1975521973529143,0.0
2024-01-04 14:15:00,0.001,0.0,0.001,0.30921886401958093,0.0
2024-01-04 14:30:00,0.001,0.0,0.001,0.3262855306862476,1.8
2024-01-04 14:45:00,0.001,0.0,0.001,0.06603479823527621,0.8
2024-01-04 15:00:00,0.001,0.0,0.001,0.045,0.0
2024-01-04 15:15:00,0.001,0.0,0.10380772589538387,0.045,0.0
2024-01-04 15:30:00,0.001,0.0,0.20671234924320997,0.6519999999999999,0.0
2024-01-04 15:45:00,0.001,0.0,1.1731496535286334,0.28,0.0
2024-01-04 16:00:00,0.001,0.0,0.1215106793706645,0.43379999999999996,0.0
2024-01-04 16:15:00,0.001,0.0,0.15265282371868386,0.30169999999999997,1.8
2024-01-04 16:30:00,0.001,0.0,0.30594172154070426,0.30169999999999997,0.8
2024-01-04 16:45:00,0.001,0.0,0.5891640288904405,0.2420681315686095,0.0
2024-01-04 17:00:00,0.001,0.0,0.125838916766587,0.21225219735291428,0.0
2024-01-04 17:15:00,0.001,0.0,0.28592485526772343,0.29140519531896053,0.0
2024-01-04 17:30:00,0.001,0.0,1.4721449262754236,0.4140759397255878,0.0
2024-01-04 17:45:00,0.001,0.0,0.001,0.24940927305892116,0.0
2024-01-04 18:00:00,0.001,0.0,0.001,0.20514462131383923,1.6
2024-01-04 18:15:00,0.001,0.0,0.001,0.1925237423726735,1.0
2024-01-04 18:30:00,0.001,0.0,0.001,0.1903431656496898,0.0
2024-01-04 18:45:00,0.001,0.0,0.001,0.35836116268376084,0.0
2024-01-04 19:00:00,0.001,0.0,0.001,0.5350759397255878,0.0
2024-01-04 19:15:00,0.001,0.0,0.001,0.4084092730589211,0.0
2024-01-04 19:30:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-04 19:45:00,0.001,0.0,0.001,0.34034644277651843,1.6
2024-01-04 20:00:00,0.001,0.0,0.001,0.3143208789411657,1.0
2024-01-04 20:15:00,0.001,0.0,0.001,0.2767855306862476,0.0
2024-01-04 20:30:00,0.001,0.0,0.001,0.4140759397255878,0.0
2024-01-04 20:45:00,0.001,0.0,0.001,0.4141426063922545,0.0
2024-01-04 21:00:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-04 21:15:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-04 21:30:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-04 21:45:00,0.001,0.0,0.001,0.3450759397255878,0.0
2024-01-04 22:00:00,0.001,0.0,0.001,0.6074759397255877,0.0
2024-01-04 22:15:00,0.001,0.0,0.001,0.48230579323539347,0.0
