,TumbleDryer,WashingMachine,BaseLoad,P_HP
2024-01-02 03:45:00,0.001,0.001,0.049,0.0
2024-01-02 04:00:00,0.001,0.001,0.049,0.0
2024-01-02 04:15:00,0.001,0.001,0.049,0.0
2024-01-02 04:30:00,0.001,0.001,0.17566666666666667,0.0
2024-01-02 04:45:00,0.001,0.001,0.18833333333333332,0.0
2024-01-02 05:00:00,0.001,0.001,0.049,1.0666666666666667
2024-01-02 05:15:00,0.001,0.001,0.5820666666666666,0.5333333333333333
2024-01-02 05:30:00,0.001,0.001,0.049,0.0
2024-01-02 05:45:00,0.001,0.001,0.049,0.0
2024-01-02 06:00:00,0.001,0.001,0.2258,0.0
2024-01-02 06:15:00,0.001,0.001,0.16333333333333336,0.0
2024-01-02 06:30:00,0.001,0.001,0.06199999999999999,0.0
2024-01-02 06:45:00,0.001,0.001,0.32853333333333334,0.0
2024-01-02 07:00:00,0.001,0.001,0.5950666666666666,0.0
2024-01-02 07:15:00,0.001,0.001,0.07466666666666667,0.0
2024-01-02 07:30:00,0.001,0.001,0.7850666666666667,0.0
2024-01-02 07:45:00,0.001,0.001,0.12533333333333332,0.0
2024-01-02 08:00:00,0.001,0.001,0.06199999999999999,0.0
2024-01-02 08:15:00,0.001,0.001,0.06199999999999999,0.0
2024-01-02 08:30:00,0.001,0.001,0.06199999999999999,0.0
2024-01-02 08:45:00,0.001,0.001,0.14906666666666668,0.0
2024-01-02 09:00:00,0.001,0.001,0.8639333333333334,0.0
2024-01-02 09:15:00,0.001,0.001,0.6984,0.0
2024-01-02 09:30:00,0.001,0.001,2.1443333333333334,0.0
2024-01-02 09:45:00,0.001,0.001,1.0863333333333334,0.0
2024-01-02 10:00:00,0.001,0.001,0.06806666666666666,0.0
2024-01-02 10:15:00,0.001,0.001,0.6837333333333333,0.0
2024-01-02 10:30:00,0.001,0.001,1.947180576722984,0.0
2024-01-02 10:45:00,0.001,0.001,2.2147550607844217,0.0
2024-01-02 11:00:00,0.001,0.001,0.24684260639225447,0.9333333333333333
2024-01-02 11:15:00,0.001,0.001,0.6384426063922546,1.6
2024-01-02 11:30:00,0.001,0.09392164779051025,0.10537593972558781,0.0
2024-01-02 11:45:00,0.001,0.2165984273480836,1.2404737801777592,0.0
2024-01-02 12:00:00,0.001,1.1430523432723534,2.379404944725471,0.0
2024-01-02 12:15:00,0.001,0.1447400146355617,4.067666666666667,0.0
2024-01-02 12:30:00,0.001,0.1411019904780345,1.0234666666666667,0.0
2024-01-02 12:45:00,0.001,0.2720530160899676,0.7736119043725258,0.0
2024-01-02 13:00:00,0.001,0.6309848638715755,0.24681886401958095,0.0
2024-01-02 13:15:00,0.001,0.12937987831482983,0.5002188640195809,0.0
2024-01-02 13:30:00,0.001,0.27823892558351815,0.43688553068624764,0.0
2024-01-02 13:45:00,0.001,1.6536739716103108,0.21959102543136,0.0
2024-01-02 14:00:00,0.001,0.4373188138364432,0.17,0.0
2024-01-02 14:15:00,0.001,0.16762203730679656,0.1216,0.0
2024-01-02 14:30:00,0.001,0.23982869028390835,0.5947333333333333,0.0
2024-01-02 14:45:00,0.001,0.5993692209683182,0.3035333333333333,0.0
2024-01-02 15:00:00,0.001,0.15725309728029072,0.33013333333333333,0.0
2024-01-02 15:15:00,0.001,0.001,0.6908,0.0
2024-01-02 15:30:00,0.001,0.001,0.8264314151412013,0.0
2024-01-02 15:45:00,0.001,0.001,0.7028237423726735,0.0
2024-01-02 16:00:00,0.001,0.001,2.2486237423726734,0.0
2024-01-02 16:15:00,0.001,0.001,0.9898237423726736,0.0
2024-01-02 16:30:00,0.001,0.001,0.2134675151765897,0.0
2024-01-02 16:45:00,0.001,0.001,0.31842677814380543,0.0
2024-01-02 17:00:00,0.001,0.001,0.33437593972558777,0.0
2024-01-02 17:15:00,0.001,0.001,0.33437593972558777,0.0
2024-01-02 17:30:00,0.001,0.001,0.38411824762756114,0.0
2024-01-02 17:45:00,0.001,0.001,0.35915707570600686,0.0
2024-01-02 18:00:00,0.001,0.001,0.33315707570600683,0.0
2024-01-02 18:15:00,0.001,0.001,2.55489040903934,0.0
2024-01-02 18:30:00,0.001,0.001,0.6380596010523653,0.0
2024-01-02 18:45:00,0.001,0.001,0.5121921973529143,0.0
2024-01-02 19:00:00,0.001,0.001,1.0425985286522939,0.0
2024-01-02 19:15:00,0.001,0.001,1.0197759397255879,0.0
2024-01-02 19:30:00,0.001,0.001,0.43569593972558773,0.0
2024-01-02 19:45:00,0.001,0.001,1.7867759397255878,0.0
2024-01-02 20:00:00,0.001,0.001,1.3043759397255879,0.0
2024-01-02 20:15:00,0.001,0.001,0.3473759397255878,0.0
2024-01-02 20:30:00,0.001,0.030528685607001272,1.045109273058921,0.9333333333333333
2024-01-02 20:45:00,0.11520820983748822,0.14989578781234514,0.4487092730589211,1.6
2024-01-02 21:00:00,1.7347724020109978,0.5244482883318516,0.43569593972558773,0.0
2024-01-02 21:15:00,1.9241623818578888,0.8344073934396177,0.3473759397255878,0.0
2024-01-02 21:30:00,1.3724456512705567,0.13497999927447052,0.4525759397255877,0.0
