,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-05 12:45:00,0.001,0.0,1.0075904090393402,0.4666666666666667
2024-01-05 13:00:00,0.001,0.0,0.2965675151765897,0.0
2024-01-05 13:15:00,0.001,0.0,0.2330759397255878,0.0
2024-01-05 13:30:00,0.001,0.0,0.2900092730589211,0.0
2024-01-05 13:45:00,0.001,0.0,0.40895027916078236,0.0
2024-01-05 14:00:00,0.001,0.0,0.5427855306862476,0.0
2024-01-05 14:15:00,0.001,0.0,0.3690104394705829,0.0
2024-01-05 14:30:00,0.001,0.0,0.3406333333333333,0.0
2024-01-05 14:45:00,0.001,0.0,0.3552521973529143,0.0
2024-01-05 15:00:00,0.001,0.0,0.4341855306862476,0.0
2024-01-05 15:15:00,0.001,0.0,0.6405855306862477,0.0
2024-01-05 15:30:00,0.001,0.0,1.1103188640195811,0.0
2024-01-05 15:45:00,0.001,0.0,0.2652455306862477,0.0
2024-01-05 16:00:00,0.001,0.0,0.3033104394705829,0.0
2024-01-05 16:15:00,0.001,0.0,0.35346666666666665,0.0
2024-01-05 16:30:00,0.001,0.0,0.410954212274499,0.0
2024-01-05 16:45:00,0.001,0.0,0.5185521973529142,1.8666666666666667
2024-01-05 17:00:00,0.001,0.0,0.426218864019581,0.0
2024-01-05 17:15:00,0.001,0.0,0.46325219735291434,0.0
2024-01-05 17:30:00,0.001,0.0,0.46325219735291434,0.0
2024-01-05 17:45:00,0.001,0.0,0.49791886401958096,0.0
2024-01-05 18:00:00,0.001,0.0,0.7567,0.0
2024-01-05 18:15:00,0.001,0.0,0.6427,0.0
2024-01-05 18:30:00,0.001,0.0,0.5667000000000001,0.0
2024-01-05 18:45:00,0.001,0.0,0.5667000000000001,0.0
2024-01-05 19:00:00,0.001,0.0,0.5075666666666667,0.0
2024-01-05 19:15:00,0.001,0.0,0.36129999999999995,0.0
2024-01-05 19:30:00,0.001,0.0,0.3417,0.0
2024-01-05 19:45:00,0.001,0.0,0.18969999999999995,0.0
2024-01-05 20:00:00,0.001,0.0,0.20183333333333334,0.0
2024-01-05 20:15:00,0.001,0.0,0.2511,0.0
2024-01-05 20:30:00,0.001,0.0,0.5282412474575578,0.0
2024-01-05 20:45:00,0.001,0.0,0.7624570757060068,0.0
2024-01-05 21:00:00,0.001,0.0,0.6035237423726734,0.0
2024-01-05 21:15:00,0.001,0.0,0.5655237423726734,0.0
2024-01-05 21:30:00,0.001,0.0,0.5493904090393401,0.0
2024-01-05 21:45:00,0.001,0.0,0.34255324855953634,0.0
2024-01-05 22:00:00,0.001,0.0,0.547609273058921,0.0
2024-01-05 22:15:00,0.001,0.0,0.5890759397255878,0.0
2024-01-05 22:30:00,0.001,0.0,0.4750759397255878,0.0
2024-01-05 22:45:00,0.001,0.0,0.47428769023407624,0.0
2024-01-05 23:00:00,0.001,0.0,0.46561694582744906,0.0
2024-01-05 23:15:00,0.001,0.0,0.4750550607844221,0.0
2024-01-05 23:30:00,0.001,0.0,0.3915237423726735,0.0
2024-01-05 23:45:00,0.001,0.0,0.29025707570600684,0.0
2024-01-06 00:00:00,0.001,0.0,0.3225237423726735,0.0
2024-01-06 00:15:00,0.001,0.0,0.32094724338965036,0.0
2024-01-06 00:30:00,0.001,0.0,0.3360333333333333,0.0
2024-01-06 00:45:00,0.001,0.0,0.4714021595478286,0.0
2024-01-06 01:00:00,0.001,0.0,0.27752374237267347,0.0
2024-01-06 01:15:00,0.001,0.0,0.7345904090393401,0.0
2024-01-06 01:30:00,0.001,0.0,0.2015237423726735,0.0
2024-01-06 01:45:00,0.001,0.0,0.2015237423726735,0.0
2024-01-06 02:00:00,0.001,0.0,0.33060983231635643,0.0
2024-01-06 02:15:00,0.001,0.0,0.3417,0.0
2024-01-06 02:30:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 02:45:00,0.001,0.0,0.1263733333333333,0.0
2024-01-06 03:00:00,0.001,0.0,0.054,0.0
2024-01-06 03:15:00,0.001,0.0,0.11733333333333333,0.0
2024-01-06 03:30:00,0.001,0.0,0.6438,0.0
2024-01-06 03:45:00,0.001,0.0,0.092,0.0
2024-01-06 04:00:00,0.001,0.0,0.054,0.0
2024-01-06 04:15:00,0.001,0.0,0.14273333333333332,0.0
2024-01-06 04:30:00,0.001,0.0,0.175,0.0
2024-01-06 04:45:00,0.001,0.0,0.35233333333333333,0.0
2024-01-06 05:00:00,0.001,0.0,0.289,0.0
2024-01-06 05:15:00,0.001,0.0,0.175,0.0
2024-01-06 05:30:00,0.001,0.0,0.48606666666666665,0.0
2024-01-06 05:45:00,0.001,0.0,0.054,0.0
2024-01-06 06:00:00,0.001,0.0,0.15533333333333335,0.0
2024-01-06 06:15:00,0.001,0.0,0.24400000000000002,2.3333333333333335
2024-01-06 06:30:00,0.001,0.0,0.054,7.0
2024-01-06 06:45:00,0.001,0.0,0.06266666666666668,0.9333333333333333
2024-01-06 07:00:00,0.001,0.0,0.067,0.0
2024-01-06 07:15:00,0.001,0.0,0.09233333333333334,0.0
2024-01-06 07:30:00,0.001,0.0,0.25266666666666665,0.0
2024-01-06 07:45:00,0.001,0.0,0.13,0.0
2024-01-06 08:00:00,0.001,0.0,0.054,0.0
2024-01-06 08:15:00,0.001,0.0,0.054,0.0
2024-01-06 08:30:00,0.001,0.0,0.06613333333333334,0.0
2024-01-06 08:45:00,0.001,0.0,0.3031333333333333,0.0
2024-01-06 09:00:00,0.001,0.0,0.33999999999999997,0.0
2024-01-06 09:15:00,0.001,0.0,0.23323333333333332,0.0
2024-01-06 09:30:00,0.001,0.0,0.31156666666666666,3.2666666666666666
2024-01-06 09:45:00,0.001,0.0,0.3107,0.0
2024-01-06 10:00:00,0.8634814531737187,0.0,0.34176666666666666,0.0
2024-01-06 10:15:00,1.857995618523015,0.0,0.3927,0.0
2024-01-06 10:30:00,1.9701877264540295,0.0,0.2407,0.0
2024-01-06 10:45:00,1.9077775307551545,0.0,0.21883333333333332,0.0
2024-01-06 11:00:00,0.44058325089269434,0.0,0.3237,0.0
2024-01-06 11:15:00,0.001,0.0,0.3202333333333333,0.0
2024-01-06 11:30:00,0.001,0.0,0.4880333333333334,0.0
2024-01-06 11:45:00,0.001,0.0,0.41663333333333336,0.0
2024-01-06 12:00:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 12:15:00,0.001,0.0,0.23003333333333334,0.0
2024-01-06 12:30:00,0.001,0.0,0.3107,0.0
2024-01-06 12:45:00,0.001,0.0,0.41203333333333336,0.0
2024-01-06 13:00:00,0.001,0.0,0.5054294969490695,0.0
2024-01-06 13:15:00,0.001,0.0,0.31445707570600684,0.0
2024-01-06 13:30:00,0.001,0.0,0.2015237423726735,0.0
2024-01-06 13:45:00,0.001,0.0,0.2015237423726735,0.0
2024-01-06 14:00:00,0.001,0.0,0.22685707570600683,0.0
2024-01-06 14:15:00,0.001,0.0,0.38285299796604627,0.0
2024-01-06 14:30:00,0.001,0.0,0.2657,0.0
2024-01-06 14:45:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 15:00:00,0.001,0.0,0.06304666666666667,0.0
2024-01-06 15:15:00,0.001,0.0,0.14446666666666666,0.0
2024-01-06 15:30:00,0.001,0.0,0.3290333333333333,0.0
2024-01-06 15:45:00,0.001,0.0,0.3417,0.0
2024-01-06 16:00:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 16:15:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 16:30:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 16:45:00,0.001,0.0,0.25303333333333333,0.0
2024-01-06 17:00:00,0.001,0.0,0.3797,0.0
2024-01-06 17:15:00,0.001,0.0,0.22769999999999999,0.0
2024-01-06 17:30:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 17:45:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 18:00:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 18:15:00,0.001,0.0,0.3670333333333333,0.0
2024-01-06 18:30:00,0.001,0.0,0.30369999999999997,0.0
2024-01-06 18:45:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 19:00:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 19:15:00,0.001,0.0,0.18969999999999995,0.0
2024-01-06 19:30:00,0.001,0.0,0.2910333333333333,0.0
2024-01-06 19:45:00,0.001,0.0,0.3435133333333333,0.0
2024-01-06 20:00:00,0.001,0.0,0.054,0.0
2024-01-06 20:15:00,0.001,0.0,2.149961171921554,0.0
2024-01-06 20:30:00,0.001,0.0,0.7127521973529143,0.0
2024-01-06 20:45:00,0.001,0.0,2.6326855306862473,0.0
2024-01-06 21:00:00,0.001,0.0,1.1287521973529142,0.0
2024-01-06 21:15:00,0.001,0.0,0.40455219735291426,0.0
2024-01-06 21:30:00,0.001,0.0,0.7031104394705828,0.0
2024-01-06 21:45:00,0.001,0.0,0.2909805767229837,0.0
2024-01-06 22:00:00,0.001,0.0,0.17069040903934019,0.0
2024-01-06 22:15:00,0.001,0.0,0.20515707570600686,0.0
2024-01-06 22:30:00,0.001,0.0,0.21782374237267352,0.0
2024-01-06 22:45:00,0.001,0.0,0.1765374110732939,0.0
2024-01-06 23:00:00,0.001,0.0,0.176,0.0
2024-01-06 23:15:00,0.001,0.0,0.176,0.0
2024-01-06 23:30:00,0.001,0.0,0.247215828248449,0.0
2024-01-06 23:45:00,0.001,0.0,0.7694904090393402,0.0
2024-01-07 00:00:00,0.001,0.0,0.10382374237267351,0.0
2024-01-07 00:15:00,0.001,0.0,0.1146237423726735,0.0
2024-01-07 00:30:00,0.001,0.0,0.18782374237267352,0.0
2024-01-07 00:45:00,0.001,0.0,0.18151774644058097,0.0
2024-01-07 01:00:00,0.001,0.0,0.35333333333333333,0.0
2024-01-07 01:15:00,0.001,0.0,0.29,0.0
2024-01-07 01:30:00,0.001,0.0,0.176,0.0
2024-01-07 01:45:00,0.001,0.0,0.054,0.0
2024-01-07 02:00:00,0.001,0.0,0.054,0.0
2024-01-07 02:15:00,0.001,0.0,0.15533333333333335,0.0
2024-01-07 02:30:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 02:45:00,0.001,0.0,0.054,0.0
2024-01-07 03:00:00,0.001,0.0,0.054,0.0
2024-01-07 03:15:00,0.001,0.0,0.5870666666666666,0.0
2024-01-07 03:30:00,0.001,0.0,0.34586666666666666,0.0
2024-01-07 03:45:00,0.001,0.0,0.5105333333333333,0.0
2024-01-07 04:00:00,0.001,0.0,0.13,0.0
2024-01-07 04:15:00,0.001,0.0,0.054,0.0
2024-01-07 04:30:00,0.001,0.0,0.19751391005631708,0.0
2024-01-07 04:45:00,0.001,0.0,0.4656237423726735,0.0
2024-01-07 05:00:00,0.001,0.0,0.20515707570600686,0.0
2024-01-07 05:15:00,0.001,0.0,0.21782374237267352,0.0
2024-01-07 05:30:00,0.001,0.0,0.05557649898302313,0.0
2024-01-07 05:45:00,0.001,0.0,0.054,0.0
2024-01-07 06:00:00,0.001,0.0,0.054,0.0
2024-01-07 06:15:00,0.001,0.0,0.6504,0.0
2024-01-07 06:30:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 06:45:00,0.001,0.0,0.49179999999999996,0.0
2024-01-07 07:00:00,0.001,0.0,0.054,0.0
2024-01-07 07:15:00,0.001,0.0,0.054,0.0
2024-01-07 07:30:00,0.001,0.0,0.054,0.0
2024-01-07 07:45:00,0.001,0.0,0.2313333333333333,0.0
2024-01-07 08:00:00,0.001,0.0,0.168,0.0
2024-01-07 08:15:00,0.001,0.0,0.054,0.0
2024-01-07 08:30:00,0.001,0.0,0.6274,0.0
2024-01-07 08:45:00,0.001,0.0,0.188,0.0
2024-01-07 09:00:00,0.001,0.0,0.28933333333333333,0.0
2024-01-07 09:15:00,0.001,0.0,0.378,0.0
2024-01-07 09:30:00,0.001,0.0,0.188,0.0
2024-01-07 09:45:00,0.001,0.0,0.06726666666666667,0.0
2024-01-07 10:00:00,0.001,0.0,0.054,0.0
2024-01-07 10:15:00,0.001,0.0,0.07933333333333333,0.0
2024-01-07 10:30:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 10:45:00,0.001,0.0,0.13,0.0
2024-01-07 11:00:00,0.001,0.0,0.054,0.0
2024-01-07 11:15:00,0.001,0.0,0.054,1.4
2024-01-07 11:30:00,0.001,0.0,0.054,7.0
2024-01-07 11:45:00,0.001,0.0,0.19333333333333333,3.7333333333333334
2024-01-07 12:00:00,0.001,0.0,0.206,0.0
2024-01-07 12:15:00,0.001,0.0,0.054,0.0
2024-01-07 12:30:00,0.001,0.0,0.054,0.0
2024-01-07 12:45:00,0.001,0.0,0.054,0.0
2024-01-07 13:00:00,0.001,0.0,0.11733333333333333,0.0
2024-01-07 13:15:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 13:30:00,0.001,0.0,0.092,0.0
2024-01-07 13:45:00,0.001,0.0,0.054,0.4666666666666667
2024-01-07 14:00:00,0.001,0.0,0.054,0.0
2024-01-07 14:15:00,0.001,0.0,0.054,0.0
2024-01-07 14:30:00,0.001,0.0,0.2313333333333333,0.0
2024-01-07 14:45:00,0.001,0.0,0.168,0.0
2024-01-07 15:00:00,0.001,0.0,0.054,0.0
2024-01-07 15:15:00,0.001,0.0,0.054,0.0
2024-01-07 15:30:00,0.001,0.0,0.054,0.0
2024-01-07 15:45:00,0.001,0.0,0.15533333333333335,0.0
2024-01-07 16:00:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 16:15:00,0.001,0.0,0.054,0.4666666666666667
2024-01-07 16:30:00,0.001,0.0,0.054,0.0
2024-01-07 16:45:00,0.001,0.0,0.054,0.0
2024-01-07 17:00:00,0.001,0.0,0.07933333333333333,0.0
2024-01-07 17:15:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 17:30:00,0.001,0.0,0.13,0.0
2024-01-07 17:45:00,0.001,0.0,0.054,0.0
2024-01-07 18:00:00,0.001,0.0,0.054,0.0
2024-01-07 18:15:00,0.001,0.0,0.054,0.0
2024-01-07 18:30:00,0.001,0.0,0.19333333333333333,0.0
2024-01-07 18:45:00,0.001,0.0,0.206,0.0
2024-01-07 19:00:00,0.001,0.0,0.054,0.0
2024-01-07 19:15:00,0.001,0.0,0.054,0.0
2024-01-07 19:30:00,0.001,0.0,0.054,0.0
2024-01-07 19:45:00,0.001,0.0,0.11733333333333333,0.0
2024-01-07 20:00:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 20:15:00,0.001,0.0,0.092,0.0
2024-01-07 20:30:00,0.001,0.0,0.054,0.0
2024-01-07 20:45:00,0.001,0.0,0.054,0.0
2024-01-07 21:00:00,0.001,0.0,0.054,0.0
2024-01-07 21:15:00,0.001,0.0,0.2313333333333333,0.0
2024-01-07 21:30:00,0.001,0.0,0.168,0.0
2024-01-07 21:45:00,0.001,0.0,0.054,0.0
2024-01-07 22:00:00,0.001,0.0,0.054,0.0
2024-01-07 22:15:00,0.001,0.0,0.054,0.0
2024-01-07 22:30:00,0.001,0.0,0.15533333333333335,0.0
2024-01-07 22:45:00,0.001,0.0,0.24400000000000002,0.0
2024-01-07 23:00:00,0.001,0.0,0.054,0.0
2024-01-07 23:15:00,0.001,0.0,0.054,0.0
2024-01-07 23:30:00,0.001,0.0,0.054,0.0
2024-01-07 23:45:00,0.001,0.0,0.07933333333333333,0.0
