,TumbleDryer,BaseLoad,P_EV,P_HP,P_WB
2024-01-02 11:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-02 11:15:00,0.001,0.045,0.0,0.13333333333333333,0.0
2024-01-02 11:30:00,0.001,0.14633333333333332,0.0,2.0,0.0
2024-01-02 11:45:00,0.001,0.235,0.0,0.5333333333333333,0.0
2024-01-02 12:00:00,0.001,0.11633333333333333,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.11833333333333333,5.133333333333334,0.0,0.0
2024-01-02 12:30:00,0.001,0.045,4.4,0.0,0.0
2024-01-02 12:45:00,0.001,0.09566666666666666,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.235,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.09633333333333334,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.12566666666666668,0.0,1.0666666666666667,0.0
2024-01-02 14:00:00,0.001,0.045,0.0,1.4666666666666666,2.0
2024-01-02 14:15:00,0.001,0.235,0.0,0.0,3.0
2024-01-02 14:30:00,0.001,0.15899999999999997,0.0,0.0,1.4
2024-01-02 14:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-02 15:00:00,0.001,0.089,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.13299999999999998,0.0,0.0,0.0
2024-01-02 15:30:00,0.001,0.18433333333333332,0.0,0.0,2.2
2024-01-02 15:45:00,0.001,0.20966666666666667,0.0,0.0,1.6
2024-01-02 16:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.045,0.0,1.7333333333333334,0.4
2024-01-02 16:30:00,0.001,0.08166666666666668,0.0,0.8,2.2
2024-01-02 16:45:00,0.001,0.22899999999999998,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.235,9.533333333333333,0.0,0.0
2024-01-02 17:15:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-02 17:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-02 17:45:00,0.001,0.045,0.0,0.0,2.2
2024-01-02 18:00:00,0.001,0.11233333333333333,0.0,0.0,3.0
2024-01-02 18:15:00,0.001,0.3376666666666666,0.0,0.0,1.2
2024-01-02 18:30:00,0.001,0.121,0.0,0.5333333333333333,0.0
2024-01-02 18:45:00,0.001,1.9650666666666665,0.0,2.0,0.0
2024-01-02 19:00:00,0.001,0.6977333333333333,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.058,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.2573333333333333,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.34858441310724764,0.0,0.0,1.0
2024-01-02 20:00:00,0.001,0.191437661666784,0.0,0.0,1.6
2024-01-02 20:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-02 20:45:00,0.001,0.3360426063922545,0.0,0.0,0.0
2024-01-02 21:00:00,0.001,0.6166581932850068,0.0,1.7333333333333334,1.6
2024-01-02 21:15:00,0.001,0.24056813156860954,0.0,0.9333333333333333,1.4
2024-01-02 21:30:00,0.001,0.1741215828248449,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.7108904090393402,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.2538237423726735,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.3678237423726735,0.0,0.0,2.0
2024-01-02 22:30:00,0.001,0.12635707570600682,0.0,0.0,3.0
2024-01-02 22:45:00,0.001,0.1668237423726735,0.0,0.0,3.0
2024-01-02 23:00:00,0.001,0.0659726625987592,0.0,0.0,3.0
2024-01-02 23:15:00,0.001,0.09829040903934017,0.0,0.0,3.0
2024-01-02 23:30:00,0.001,0.3678237423726735,0.0,0.0,3.0
2024-01-02 23:45:00,0.001,0.2664904090393402,0.0,0.0,3.0
2024-01-03 00:00:00,0.001,0.1778237423726735,0.0,0.0,3.0
2024-01-03 00:15:00,0.001,0.28545899389813884,0.0,0.0,3.0
2024-01-03 00:30:00,0.001,0.13153333333333334,0.0,0.0,3.0
2024-01-03 00:45:00,0.001,0.20966666666666667,0.0,0.0,3.0
2024-01-03 01:00:00,0.001,0.18433333333333332,0.0,0.0,3.0
2024-01-03 01:15:00,0.001,0.045,0.0,0.0,3.0
2024-01-03 01:30:00,0.001,0.045,0.0,0.0,3.0
2024-01-03 01:45:00,0.001,0.14766666666666667,0.0,0.0,3.0
2024-01-03 02:00:00,0.001,0.18833333333333332,0.0,0.0,3.0
2024-01-03 02:15:00,0.001,0.7680666666666666,0.0,0.0,3.0
2024-01-03 02:30:00,0.001,0.045,0.0,0.0,3.0
2024-01-03 02:45:00,0.001,0.045,0.0,0.0,0.4
2024-01-03 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.20366666666666663,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.2716666666666666,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-01-03 04:00:00,0.001,0.17826666666666666,0.0,0.0,0.0
2024-01-03 04:15:00,0.001,0.31153333333333333,0.0,1.7333333333333334,0.0
2024-01-03 04:30:00,0.001,0.057666666666666665,0.0,2.0,0.0
2024-01-03 04:45:00,0.001,0.323,0.0,2.0,2.2
2024-01-03 05:00:00,0.001,0.19033333333333333,0.0,0.26666666666666666,1.8
2024-01-03 05:15:00,0.001,0.045,0.0,0.0,2.2
2024-01-03 05:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-03 05:45:00,0.001,0.045,0.0,1.2,0.0
2024-01-03 06:00:00,0.001,0.197,0.0,1.0666666666666667,0.0
2024-01-03 06:15:00,0.001,0.5442,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.3628666666666666,0.0,0.0,2.8
2024-01-03 06:45:00,0.001,0.045,0.0,0.0,1.4
2024-01-03 07:00:00,0.001,0.045,0.0,0.0,0.2
2024-01-03 07:15:00,0.001,0.14633333333333332,0.0,1.2,3.0
2024-01-03 07:30:00,0.001,0.235,0.0,1.6,3.0
2024-01-03 07:45:00,0.001,0.13099999999999998,0.0,0.0,3.0
2024-01-03 08:00:00,0.001,0.10366666666666666,0.0,0.0,3.0
2024-01-03 08:15:00,0.001,0.045,0.0,0.0,3.0
2024-01-03 08:30:00,0.001,0.09566666666666666,0.0,0.0,3.0
2024-01-03 08:45:00,0.001,0.235,0.0,0.0,3.0
2024-01-03 09:00:00,0.001,0.10833333333333334,0.0,0.0,3.0
2024-01-03 09:15:00,0.001,0.111,0.0,1.8666666666666667,3.0
2024-01-03 09:30:00,0.001,0.5108,0.0,0.8,3.0
2024-01-03 09:45:00,0.001,0.045,1.4666666666666666,0.0,3.0
2024-01-03 10:00:00,0.001,0.235,11.0,0.0,3.0
2024-01-03 10:15:00,0.001,0.15899999999999997,11.0,0.0,3.0
2024-01-03 10:30:00,0.001,0.045,11.0,0.0,3.0
2024-01-03 10:45:00,0.001,0.10366666666666666,11.0,0.0,3.0
2024-01-03 11:00:00,0.001,0.11833333333333333,4.4,0.4,3.0
2024-01-03 11:15:00,0.001,0.18433333333333332,5.866666666666666,2.0,3.0
2024-01-03 11:30:00,0.001,0.20966666666666667,11.0,0.26666666666666666,3.0
2024-01-03 11:45:00,0.001,0.5780666666666666,0.7333333333333333,0.0,1.6
2024-01-03 12:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-03 12:15:00,0.001,0.10500000000000001,0.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.22733333333333333,0.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.24799999999999997,0.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.08073333333333334,0.0,0.5333333333333333,0.0
2024-01-03 13:15:00,0.001,0.06813827805880382,0.0,2.0,0.0
2024-01-03 13:30:00,0.001,0.07655219735291431,0.0,0.13333333333333333,1.8
2024-01-03 13:45:00,0.001,0.15855219735291431,8.066666666666666,0.0,0.8
2024-01-03 14:00:00,0.001,0.3545521973529143,3.6666666666666665,0.0,0.0
2024-01-03 14:15:00,0.001,0.1525521973529143,0.0,0.0,0.8
2024-01-03 14:30:00,0.001,0.07655219735291431,0.0,0.0,3.0
2024-01-03 14:45:00,0.001,0.053413919294110476,0.0,0.0,3.0
2024-01-03 15:00:00,0.001,0.045,0.0,0.4,1.8
2024-01-03 15:15:00,0.001,0.6587999999999999,0.0,2.0,0.0
2024-01-03 15:30:00,0.001,0.267,0.0,0.26666666666666666,1.0
2024-01-03 15:45:00,0.001,0.045,0.0,0.0,3.0
2024-01-03 16:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-03 16:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.17166666666666666,0.0,0.0,0.8
2024-01-03 16:45:00,0.001,0.25166666666666665,0.0,0.0,3.0
2024-01-03 17:00:00,0.001,0.14766666666666667,0.0,0.4,0.6
2024-01-03 17:15:00,0.001,0.04920695964705524,0.0,2.0,3.0
2024-01-03 17:30:00,0.001,0.07655219735291431,0.0,0.26666666666666666,1.6
2024-01-03 17:45:00,0.001,0.1525521973529143,0.0,0.0,0.0
2024-01-03 18:00:00,0.001,0.2665521973529143,0.0,0.0,0.0
2024-01-03 18:15:00,0.001,0.13655219735291432,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.7175153841960534,0.0,0.0,0.0
2024-01-03 18:45:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-03 19:00:00,0.001,0.10819152661834017,0.0,0.26666666666666666,1.4
2024-01-03 19:15:00,0.001,0.35904260639225444,0.0,2.0,2.8
2024-01-03 19:30:00,0.001,0.29804260639225444,0.0,0.4,0.0
2024-01-03 19:45:00,0.001,0.21922172745108875,0.0,0.0,0.0
2024-01-03 20:00:00,0.001,0.3008237423726735,0.0,0.0,0.0
2024-01-03 20:15:00,0.001,0.2170883941177554,0.0,0.0,0.0
2024-01-03 20:30:00,0.001,0.2557953630026041,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.21675219735291432,0.0,0.0,2.4
2024-01-03 21:00:00,0.11525299393937072,0.08679944074256467,0.0,0.5333333333333333,1.8
2024-01-03 21:15:00,1.6984739823927635,0.1521759397255878,0.0,0.0,0.0
2024-01-03 21:30:00,1.9571921555028464,0.3151689800785326,0.0,0.0,0.0
2024-01-03 21:45:00,1.9777871676156922,0.30649040903934016,0.0,0.0,0.0
2024-01-03 22:00:00,1.2913192803479392,0.3704542030367056,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.19121886401958096,0.0,0.0,0.0
2024-01-03 22:30:00,0.001,0.19441886401958097,0.0,0.0,1.4
2024-01-03 22:45:00,0.001,0.2105521973529143,0.0,0.0,1.6
2024-01-03 23:00:00,0.001,0.3838855306862476,0.0,0.0,0.0
2024-01-03 23:15:00,0.001,0.4162417578823314,0.0,0.0,0.0
2024-01-03 23:30:00,0.001,0.24376813156860952,0.0,0.0,0.0
2024-01-03 23:45:00,0.001,0.13301886401958096,0.0,0.0,0.0
2024-01-04 00:00:00,0.001,0.4763521973529144,0.0,0.0,0.0
2024-01-04 00:15:00,0.001,0.08921886401958098,0.0,0.0,0.0
2024-01-04 00:30:00,0.001,0.369218864019581,0.0,0.0,0.8
2024-01-04 00:45:00,0.001,0.19459798507841525,0.0,0.0,2.0
2024-01-04 01:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 01:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 01:30:00,0.001,0.045,0.0,0.0,1.8
2024-01-04 01:45:00,0.001,0.197,0.0,0.0,1.4
2024-01-04 02:00:00,0.001,0.29233333333333333,0.0,0.0,3.0
2024-01-04 02:15:00,0.001,0.08166666666666668,0.0,0.0,2.6
2024-01-04 02:30:00,0.001,0.045,0.0,0.0,1.6
2024-01-04 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 03:00:00,0.001,0.14633333333333332,0.0,0.0,0.0
2024-01-04 03:15:00,0.001,0.235,0.0,0.0,0.0
2024-01-04 03:30:00,0.001,0.14566666666666667,0.0,0.0,0.0
2024-01-04 03:45:00,0.001,0.089,0.0,0.0,0.0
2024-01-04 04:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 04:15:00,0.001,0.09566666666666666,0.0,1.7333333333333334,0.0
2024-01-04 04:30:00,0.001,0.235,5.866666666666666,0.8,0.0
2024-01-04 04:45:00,0.001,0.10833333333333334,11.0,0.0,0.0
2024-01-04 05:00:00,0.001,0.12566666666666668,11.0,0.0,0.0
2024-01-04 05:15:00,0.001,0.09633333333333334,0.0,1.3333333333333333,0.0
2024-01-04 05:30:00,0.001,0.045,0.0,2.0,0.0
2024-01-04 05:45:00,0.001,0.235,0.0,2.0,0.0
2024-01-04 06:00:00,0.001,0.15899999999999997,0.0,2.0,3.0
2024-01-04 06:15:00,0.001,0.045,0.0,1.2,3.0
2024-01-04 06:30:00,0.001,0.11833333333333333,0.0,0.0,0.8
2024-01-04 06:45:00,0.001,0.10366666666666666,0.0,0.0,0.0
2024-01-04 07:00:00,0.001,0.18433333333333332,0.0,0.0,2.8
2024-01-04 07:15:00,0.001,0.25806666666666667,0.0,0.26666666666666666,2.6
2024-01-04 07:30:00,0.001,0.166,0.0,2.0,0.0
2024-01-04 07:45:00,0.001,0.166,0.0,0.6666666666666666,0.0
2024-01-04 08:00:00,0.001,0.23200000000000004,0.0,0.0,0.0
2024-01-04 08:15:00,0.001,0.3045333333333334,0.0,0.0,0.8
2024-01-04 08:30:00,0.001,0.235,0.0,0.0,3.0
2024-01-04 08:45:00,0.001,0.07033333333333333,0.0,0.0,1.6
2024-01-04 09:00:00,0.001,0.045,0.0,2.0,0.0
2024-01-04 09:15:00,0.001,0.045,0.0,0.9333333333333333,1.4
2024-01-04 09:30:00,0.001,0.14166666666666666,0.0,0.0,3.0
2024-01-04 09:45:00,0.001,0.30833333333333335,0.0,0.0,3.0
2024-01-04 10:00:00,0.001,0.121,0.0,0.0,3.0
2024-01-04 10:15:00,0.001,0.045,0.0,0.0,3.0
2024-01-04 10:30:00,0.001,0.045,0.0,1.0666666666666667,3.0
2024-01-04 10:45:00,0.001,0.045,0.0,1.7333333333333334,3.0
2024-01-04 11:00:00,0.001,0.2736666666666666,0.0,0.0,3.0
2024-01-04 11:15:00,0.001,0.2523333333333333,0.0,0.0,3.0
2024-01-04 11:30:00,0.001,0.045,0.0,0.0,3.0
2024-01-04 11:45:00,0.001,0.4448,0.0,0.0,3.0
2024-01-04 12:00:00,0.001,0.045,5.866666666666666,0.13333333333333333,3.0
2024-01-04 12:15:00,0.001,0.17166666666666666,0.7333333333333333,2.0,3.0
2024-01-04 12:30:00,0.001,0.2663333333333333,0.0,0.6666666666666666,3.0
2024-01-04 12:45:00,0.001,0.13299999999999998,0.0,0.0,3.0
2024-01-04 13:00:00,0.001,0.045,0.0,0.0,3.0
2024-01-04 13:15:00,0.001,0.045,0.0,0.0,3.0
2024-01-04 13:30:00,0.001,0.121,0.0,0.0,1.2
2024-01-04 13:45:00,0.001,0.235,0.0,0.8,0.0
2024-01-04 14:00:00,0.001,0.11966666666666666,0.0,2.0,0.0
2024-01-04 14:15:00,0.001,0.6733999999999999,0.0,0.0,0.0
2024-01-04 14:30:00,0.001,0.045,0.0,0.0,1.0
2024-01-04 14:45:00,0.001,0.07033333333333333,0.0,0.0,3.0
2024-01-04 15:00:00,0.001,0.235,0.0,0.0,0.8
2024-01-04 15:15:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-01-04 15:30:00,0.001,0.07433333333333333,3.6666666666666665,1.2,0.0
2024-01-04 15:45:00,0.001,0.15476091209027076,5.866666666666666,1.6,0.4
2024-01-04 16:00:00,0.001,0.0568237423726735,0.0,0.0,3.0
2024-01-04 16:15:00,0.001,0.2214904090393402,0.0,0.0,1.4
2024-01-04 16:30:00,0.001,0.19615707570600685,0.0,0.0,3.0
2024-01-04 16:45:00,0.001,0.8888237423726735,0.0,0.0,1.6
2024-01-04 17:00:00,0.001,1.3268237423726734,0.0,0.0,0.0
2024-01-04 17:15:00,0.001,0.987,0.0,1.4666666666666666,3.0
2024-01-04 17:30:00,0.001,0.15899999999999997,0.0,1.3333333333333333,2.4
2024-01-04 17:45:00,0.001,0.235,0.0,0.0,0.0
2024-01-04 18:00:00,0.001,0.3167333333333333,0.0,0.0,0.0
2024-01-04 18:15:00,0.001,0.32453333333333334,0.0,0.0,0.0
2024-01-04 18:30:00,0.001,0.07266666666666667,0.0,0.0,0.0
2024-01-04 18:45:00,0.001,0.23133333333333334,0.0,0.0,0.0
2024-01-04 19:00:00,0.001,0.24753333333333333,0.0,1.7333333333333334,0.0
2024-01-04 19:15:00,0.001,0.09566666666666665,0.0,1.0666666666666667,0.0
2024-01-04 19:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 19:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-04 20:00:00,0.001,0.06578824949151156,0.0,0.0,2.2
2024-01-04 20:15:00,0.001,0.4367759397255878,0.0,0.0,3.0
2024-01-04 20:30:00,0.001,0.3253759397255878,0.0,0.0,3.0
2024-01-04 20:45:00,0.001,0.20937593972558782,0.0,2.0,3.0
2024-01-04 21:00:00,0.001,0.8534292730589211,0.0,0.8,3.0
2024-01-04 21:15:00,0.001,0.24337593972558783,0.0,0.0,3.0
