,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.8423237423726736,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.33765707570600684,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.3215237423726735,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.24085707570600684,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.2772491615817823,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.2400333333333333,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.7217666666666667,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.18869999999999998,2.3333333333333335,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.21508666666666665,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.10433333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.053,1.3333333333333333,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.053,0.0,0.6
2024-01-01 04:00:00,0.001,0.0,0.001,0.13366666666666666,1.0,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.10433333333333333,5.0,0.2
2024-01-01 04:30:00,0.001,0.0,0.001,0.053,5.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.053,0.6666666666666666,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.13366666666666666,4.333333333333333,1.4
2024-01-01 05:45:00,0.001,0.0,0.001,0.10433333333333333,1.0,1.5
2024-01-01 06:00:00,0.001,0.0,0.001,0.053,0.0,0.7
2024-01-01 06:15:00,0.001,0.0,0.001,0.053,0.0,0.1
2024-01-01 06:30:00,0.001,0.0,0.001,0.053,0.3333333333333333,1.5
2024-01-01 06:45:00,0.001,0.0,0.001,0.053,2.3333333333333335,1.5
2024-01-01 07:00:00,0.001,0.0,0.001,0.13366666666666666,0.0,1.5
2024-01-01 07:15:00,0.001,0.0,0.001,0.10433333333333333,0.0,1.5
2024-01-01 07:30:00,0.001,0.0,0.001,0.053,0.0,1.5
