,TumbleDryer,WashingMachine,BaseLoad
2024-01-01 19:30:00,0.001,0.001,0.3825521973529143
2024-01-01 19:45:00,0.001,0.001,0.28121886401958096
2024-01-01 20:00:00,0.001,0.001,0.26859798507841526
2024-01-01 20:15:00,0.001,0.001,0.2780111912510531
2024-01-01 20:30:00,0.001,0.001,0.5880426063922545
2024-01-01 20:45:00,0.001,0.001,0.18188260639225445
2024-01-01 21:00:00,0.001,0.001,0.3784559397255878
2024-01-01 21:15:00,0.001,0.001,0.32473216692167156
2024-01-01 21:30:00,0.001,0.001,0.4287759397255878
2024-01-01 21:45:00,0.001,0.001,0.25504260639225446
2024-01-01 22:00:00,0.001,0.001,0.7374426063922546
2024-01-01 22:15:00,0.001,0.001,0.20437593972558782
2024-01-01 22:30:00,0.001,0.001,0.3099620204314773
2024-01-01 22:45:00,0.001,0.001,0.33276091209027076
2024-01-01 23:00:00,0.001,0.001,0.3105805767229837
2024-01-01 23:15:00,0.001,0.001,0.19815707570600685
2024-01-01 23:30:00,0.001,0.001,0.7058904090393402
2024-01-01 23:45:00,0.001,0.001,0.17492722219620113
2024-01-02 00:00:00,0.001,0.001,0.2803759397255878
2024-01-02 00:15:00,0.001,0.001,0.38728169430198367
2024-01-02 00:30:00,0.001,0.001,0.29728553068624763
2024-01-02 00:45:00,0.001,0.001,0.0715521973529143
2024-01-02 01:00:00,0.001,0.001,0.06524175788233146
2024-01-02 01:15:00,0.001,0.001,0.04
2024-01-02 01:30:00,0.001,0.001,0.078
2024-01-02 01:45:00,0.001,0.001,0.23
2024-01-02 02:00:00,0.001,0.001,0.25533333333333336
2024-01-02 02:15:00,0.001,0.001,0.04
2024-01-02 02:30:00,0.001,0.001,0.04
2024-01-02 02:45:00,0.001,0.001,0.04
2024-01-02 03:00:00,0.001,0.001,0.04
2024-01-02 03:15:00,0.001,0.001,0.25533333333333336
2024-01-02 03:30:00,0.001,0.001,0.26799999999999996
2024-01-02 03:45:00,0.001,0.001,0.04
2024-01-02 04:00:00,0.001,0.001,0.04
2024-01-02 04:15:00,0.001,0.001,0.04
2024-01-02 04:30:00,0.001,0.001,0.04
2024-01-02 04:45:00,0.001,0.001,0.24266666666666667
2024-01-02 05:00:00,0.001,0.001,0.2806666666666667
2024-01-02 05:15:00,0.001,0.001,0.04
2024-01-02 05:30:00,0.001,0.001,0.04
2024-01-02 05:45:00,0.001,0.001,0.04
2024-01-02 06:00:00,0.001,0.001,0.04
2024-01-02 06:15:00,0.001,0.001,0.23
2024-01-02 06:30:00,0.001,0.001,0.29333333333333333
2024-01-02 06:45:00,0.001,0.001,0.04
2024-01-02 07:00:00,0.001,0.001,0.04
2024-01-02 07:15:00,0.001,0.001,0.04
2024-01-02 07:30:00,0.001,0.001,0.04346666666666667
2024-01-02 07:45:00,0.001,0.001,0.23033333333333333
2024-01-02 08:00:00,0.001,0.001,0.3063333333333333
2024-01-02 08:15:00,0.001,0.001,0.06566666666666666
2024-01-02 08:30:00,0.001,0.001,0.047799999999999995
2024-01-02 08:45:00,0.001,0.001,0.04
2024-01-02 09:00:00,0.001,0.001,0.04
2024-01-02 09:15:00,0.001,0.001,0.2046666666666667
2024-01-02 09:30:00,0.001,0.001,0.268
2024-01-02 09:45:00,0.001,0.001,0.09066666666666667
2024-01-02 10:00:00,0.001,0.001,0.0504
2024-01-02 10:15:00,0.001,0.001,0.14346666666666666
2024-01-02 10:30:00,0.001,0.001,0.18869999999999998
2024-01-02 10:45:00,0.001,0.001,0.3407
2024-01-02 11:00:00,0.001,0.001,0.3870333333333333
2024-01-02 11:15:00,0.001,0.001,0.26436666666666664
2024-01-02 11:30:00,0.001,0.001,0.1757
2024-01-02 11:45:00,0.001,0.001,0.1757
2024-01-02 12:00:00,0.001,0.001,0.1757
2024-01-02 12:15:00,0.001,0.001,0.3403666666666666
2024-01-02 12:30:00,0.001,0.001,0.3277
2024-01-02 12:45:00,0.001,0.001,0.3023666666666667
2024-01-02 13:00:00,0.001,0.001,0.1757
2024-01-02 13:15:00,0.001,0.001,0.1757
2024-01-02 13:30:00,0.001,0.001,0.19876666666666665
2024-01-02 13:45:00,0.001,0.001,0.3407
2024-01-02 14:00:00,0.001,0.001,0.30269999999999997
2024-01-02 14:15:00,0.001,0.001,0.35336666666666666
2024-01-02 14:30:00,0.001,0.001,0.19252783858822092
2024-01-02 14:45:00,0.001,0.001,0.20725219735291428
2024-01-02 15:00:00,0.001,0.001,0.2452521973529143
2024-01-02 15:15:00,0.001,0.001,0.3373855306862476
2024-01-02 15:30:00,0.001,0.001,0.2962521973529143
2024-01-02 15:45:00,0.001,0.001,0.38290695964705523
2024-01-02 16:00:00,0.001,0.001,0.20136666666666664
2024-01-02 16:15:00,0.001,0.001,0.18176666666666666
2024-01-02 16:30:00,0.001,0.001,0.646715828248449
2024-01-02 16:45:00,0.001,0.001,0.2888570757060068
2024-01-02 17:00:00,0.001,0.001,0.24024810113736683
2024-01-02 17:15:00,0.001,0.001,0.4090759397255878
2024-01-02 17:30:00,0.001,0.001,0.2697426063922545
2024-01-02 17:45:00,0.001,0.001,0.3046562750928749
2024-01-02 18:00:00,0.001,0.001,0.4287426063922544
2024-01-02 18:15:00,0.001,0.001,0.4160759397255878
2024-01-02 18:30:00,0.001,0.001,0.3400759397255878
2024-01-02 18:45:00,0.001,0.001,0.5300759397255878
2024-01-02 19:00:00,0.001,0.001,0.31580927305892115
2024-01-02 19:15:00,0.001,0.001,0.22344927305892115
2024-01-02 19:30:00,0.001,0.001,0.31837593972558775
2024-01-02 19:45:00,0.001,0.001,0.25504260639225446
2024-01-02 20:00:00,0.001,0.001,0.20437593972558782
2024-01-02 20:15:00,0.001,0.001,0.3563759397255878
2024-01-02 20:30:00,0.001,0.001,0.26650927305892114
2024-01-02 20:45:00,0.001,0.001,0.06023766166678398
2024-01-02 21:00:00,0.001,0.001,0.19115707570600685
2024-01-02 21:15:00,0.001,0.001,0.140628687098144
2024-01-02 21:30:00,0.001,0.001,0.20122294175954156
2024-01-02 21:45:00,0.001,0.001,0.31837593972558775
2024-01-02 22:00:00,0.001,0.001,0.3690426063922544
2024-01-02 22:15:00,0.001,0.001,0.20437593972558782
2024-01-02 22:30:00,0.001,0.001,0.3094307020197287
2024-01-02 22:45:00,0.001,0.001,0.05024724338965037
2024-01-02 23:00:00,0.001,0.001,0.054724358764693344
2024-01-02 23:15:00,0.001,0.001,0.1717521973529143
2024-01-02 23:30:00,0.001,0.001,0.3825521973529143
2024-01-02 23:45:00,0.001,0.001,0.2146778579177198
2024-01-03 00:00:00,0.001,0.001,0.3690426063922544
2024-01-03 00:15:00,0.001,0.001,0.20437593972558782
2024-01-03 00:30:00,0.001,0.001,0.20437593972558782
2024-01-03 00:45:00,0.001,0.001,0.24237593972558782
2024-01-03 01:00:00,0.001,0.001,0.2928464427765184
2024-01-03 01:15:00,0.001,0.001,0.280818864019581
2024-01-03 01:30:00,0.001,0.001,0.5791333333333334
2024-01-03 01:45:00,0.001,0.001,0.04
2024-01-03 02:00:00,0.001,0.001,0.04
2024-01-03 02:15:00,0.001,0.001,0.04
2024-01-03 02:30:00,0.001,0.001,0.6298
2024-01-03 02:45:00,0.001,0.001,0.17933333333333332
2024-01-03 03:00:00,0.001,0.001,0.154
2024-01-03 03:15:00,0.001,0.001,0.04
2024-01-03 03:30:00,0.001,0.001,0.04
2024-01-03 03:45:00,0.001,0.001,0.9728666666666668
2024-01-03 04:00:00,0.001,0.001,0.192
2024-01-03 04:15:00,0.001,0.001,0.24266666666666667
2024-01-03 04:30:00,0.001,0.001,0.12866666666666668
2024-01-03 04:45:00,0.001,0.001,0.04
2024-01-03 05:00:00,0.001,0.001,0.04
2024-01-03 05:15:00,0.001,0.001,0.04
2024-01-03 05:30:00,0.001,0.001,0.6870666666666667
2024-01-03 05:45:00,0.001,0.001,0.306
2024-01-03 06:00:00,0.001,0.001,0.10333333333333333
2024-01-03 06:15:00,0.001,0.001,0.04
2024-01-03 06:30:00,0.001,0.001,0.04
2024-01-03 06:45:00,0.001,0.001,0.04
2024-01-03 07:00:00,0.001,0.001,0.116
2024-01-03 07:15:00,0.001,0.001,0.35666666666666663
2024-01-03 07:30:00,0.001,0.001,0.09066666666666667
2024-01-03 07:45:00,0.001,0.001,0.04
2024-01-03 08:00:00,0.001,0.001,0.04
2024-01-03 08:15:00,0.001,0.001,0.04
2024-01-03 08:30:00,0.001,0.001,0.078
2024-01-03 08:45:00,0.001,0.001,0.38199999999999995
2024-01-03 09:00:00,0.001,0.001,0.10333333333333333
2024-01-03 09:15:00,0.001,0.001,0.04
2024-01-03 09:30:00,0.001,0.001,0.04
2024-01-03 09:45:00,0.001,0.001,0.04
2024-01-03 10:00:00,0.001,0.001,0.04
2024-01-03 10:15:00,0.001,0.001,0.39466666666666667
2024-01-03 10:30:00,0.001,0.001,0.133
2024-01-03 10:45:00,0.001,0.001,0.053
2024-01-03 11:00:00,0.001,0.001,0.053
2024-01-03 11:15:00,0.001,0.001,1.609133333333333
2024-01-03 11:30:00,0.001,0.001,2.27512
2024-01-03 11:45:00,0.001,0.001,0.48546666666666666
2024-01-03 12:00:00,0.001,0.001,0.17691391005631704
2024-01-03 12:15:00,0.001,0.001,0.5848904090393402
2024-01-03 12:30:00,0.001,0.1613153268107452,0.06395707570600684
2024-01-03 12:45:00,0.001,0.4742561237541715,0.08375506078442209
2024-01-03 13:00:00,0.001,0.614273171681349,0.1343759397255878
2024-01-03 13:15:00,0.001,0.15269830158935585,0.3569092730589211
2024-01-03 13:30:00,0.001,0.3591484120935252,0.7688426063922545
2024-01-03 13:45:00,0.001,1.3103478708408682,0.6154426063922546
2024-01-03 14:00:00,0.001,0.24717629226994017,0.18346343743662913
2024-01-03 14:15:00,0.001,0.10649224540073976,0.174
2024-01-03 14:30:00,0.001,0.3213968434492331,0.3397866666666667
2024-01-03 14:45:00,0.001,0.8709994292464647,0.3660333333333333
2024-01-03 15:00:00,0.001,0.001,0.37263333333333326
2024-01-03 15:15:00,0.001,0.001,0.18836666666666665
2024-01-03 15:30:00,0.001,0.001,0.1757
2024-01-03 15:45:00,0.001,0.001,0.1757
2024-01-03 16:00:00,0.001,0.001,0.26436666666666664
2024-01-03 16:15:00,0.001,0.001,0.28969999999999996
2024-01-03 16:30:00,0.001,0.001,0.36569999999999997
2024-01-03 16:45:00,0.001,0.001,0.22636666666666666
2024-01-03 17:00:00,0.001,0.001,0.1757
2024-01-03 17:15:00,0.001,0.001,0.1757
2024-01-03 17:30:00,0.001,0.001,0.29994724338965034
2024-01-03 17:45:00,0.001,0.001,0.24859040903934018
2024-01-03 18:00:00,0.001,0.001,0.3905237423726735
2024-01-03 18:15:00,0.001,0.001,0.8222570757060069
2024-01-03 18:30:00,0.001,0.001,0.1929589938981388
2024-01-03 18:45:00,0.001,0.001,0.1757
2024-01-03 19:00:00,0.001,0.001,0.3150333333333333
2024-01-03 19:15:00,0.001,0.001,0.20103333333333331
2024-01-03 19:30:00,0.001,0.001,0.8607666666666667
2024-01-03 19:45:00,0.001,0.001,0.19106599593209253
2024-01-03 20:00:00,0.001,0.001,0.06444462131383923
2024-01-03 20:15:00,0.001,0.001,0.0833759397255878
2024-01-03 20:30:00,0.001,0.001,0.24804260639225445
2024-01-03 20:45:00,0.001,0.001,0.21664260639225447
2024-01-03 21:00:00,0.001,0.001,1.061427732620975
2024-01-03 21:15:00,0.001,0.001,0.3367021595478286
2024-01-03 21:30:00,0.001,0.001,0.17282374237267348
2024-01-03 21:45:00,0.001,0.001,0.17282374237267348
2024-01-03 22:00:00,0.001,0.001,0.3374904090393402
2024-01-03 22:15:00,1.5960292412518486,0.001,0.27401158096089445
2024-01-03 22:30:00,1.9486174013484907,0.001,0.6948759397255878
2024-01-03 22:45:00,1.5492703100199001,0.001,0.42520927305892114
2024-01-03 23:00:00,0.22822039478091324,0.001,0.7525426063922545
2024-01-03 23:15:00,0.001,0.001,0.3583150276353171
2024-01-03 23:30:00,0.001,0.001,0.46758553068624764
2024-01-03 23:45:00,0.001,0.001,0.32825219735291433
2024-01-04 00:00:00,0.001,0.001,0.3452173991176381
2024-01-04 00:15:00,0.001,0.001,0.42216666666666663
2024-01-04 00:30:00,0.001,0.001,0.22636666666666666
2024-01-04 00:45:00,0.001,0.001,0.22636666666666666
2024-01-04 01:00:00,0.001,0.001,0.28969999999999996
2024-01-04 01:15:00,0.001,0.001,0.1757
2024-01-04 01:30:00,0.001,0.001,0.1757
2024-01-04 01:45:00,0.001,0.001,0.36569999999999997
2024-01-04 02:00:00,0.001,0.001,0.26436666666666664
2024-01-04 02:15:00,0.001,0.001,0.2517
2024-01-04 02:30:00,0.001,0.001,0.26436666666666664
2024-01-04 02:45:00,0.001,0.001,0.05809333333333333
2024-01-04 03:00:00,0.001,0.001,0.04
2024-01-04 03:15:00,0.001,0.001,0.192
2024-01-04 03:30:00,0.001,0.001,0.16666666666666666
2024-01-04 03:45:00,0.001,0.001,0.14133333333333334
2024-01-04 04:00:00,0.001,0.001,0.10333333333333333
2024-01-04 04:15:00,0.001,0.001,0.04
2024-01-04 04:30:00,0.001,0.001,0.4398
2024-01-04 04:45:00,0.001,0.001,0.154
2024-01-04 05:00:00,0.001,0.001,0.2046666666666667
2024-01-04 05:15:00,0.001,0.001,0.16666666666666666
2024-01-04 05:30:00,0.001,0.001,0.078
2024-01-04 05:45:00,0.001,0.001,0.04
2024-01-04 06:00:00,0.001,0.001,0.04
2024-01-04 06:15:00,0.001,0.001,0.116
2024-01-04 06:30:00,0.001,0.001,0.23
2024-01-04 06:45:00,0.001,0.001,0.2046666666666667
2024-01-04 07:00:00,0.001,0.001,0.05266666666666667
2024-01-04 07:15:00,0.001,0.001,0.04
2024-01-04 07:30:00,0.001,0.001,0.04
2024-01-04 07:45:00,0.001,0.001,0.078
2024-01-04 08:00:00,0.001,0.001,0.23
2024-01-04 08:15:00,0.001,0.001,0.25533333333333336
2024-01-04 08:30:00,0.001,0.001,0.04
2024-01-04 08:45:00,0.001,0.001,0.04
2024-01-04 09:00:00,0.001,0.001,0.04
2024-01-04 09:15:00,0.001,0.001,0.04
2024-01-04 09:30:00,0.001,0.001,0.24266666666666667
2024-01-04 09:45:00,0.001,0.001,0.2806666666666667
2024-01-04 10:00:00,0.001,0.001,0.04
2024-01-04 10:15:00,0.001,0.001,0.04
2024-01-04 10:30:00,0.001,0.001,0.04
2024-01-04 10:45:00,0.001,0.001,0.04
2024-01-04 11:00:00,0.001,0.001,0.23
2024-01-04 11:15:00,0.001,0.001,0.2933333333333333
2024-01-04 11:30:00,0.001,0.001,0.04
2024-01-04 11:45:00,0.001,0.001,0.04
2024-01-04 12:00:00,0.001,0.001,0.04
2024-01-04 12:15:00,0.001,0.001,0.04
2024-01-04 12:30:00,0.001,0.001,0.21733333333333332
2024-01-04 12:45:00,0.001,0.001,0.306
2024-01-04 13:00:00,0.001,0.001,0.04
2024-01-04 13:15:00,0.001,0.001,0.04
2024-01-04 13:30:00,0.001,0.001,0.04
2024-01-04 13:45:00,0.001,0.001,0.04
2024-01-04 14:00:00,0.001,0.001,0.20466666666666666
2024-01-04 14:15:00,0.001,0.001,0.306
2024-01-04 14:30:00,0.001,0.001,0.16306666666666664
2024-01-04 14:45:00,0.001,0.001,0.06420000000000001
2024-01-04 15:00:00,0.001,0.001,0.161
2024-01-04 15:15:00,0.001,0.001,0.161
2024-01-04 15:30:00,0.001,0.001,0.313
2024-01-04 15:45:00,0.001,0.001,0.8077771061372495
2024-01-04 16:00:00,0.001,0.001,0.24321886401958098
2024-01-04 16:15:00,0.001,0.001,0.08768553068624764
2024-01-04 16:30:00,0.001,0.001,0.0715521973529143
2024-01-04 16:45:00,0.001,0.001,0.0715521973529143
2024-01-04 17:00:00,0.001,0.001,0.7334347982352762
2024-01-04 17:15:00,0.001,0.001,0.26242757875693745
2024-01-04 17:30:00,0.001,0.001,0.14049040903934015
2024-01-04 17:45:00,0.001,0.001,0.0518237423726735
2024-01-04 18:00:00,0.001,0.001,0.0518237423726735
2024-01-04 18:15:00,0.001,0.001,0.5825256605648054
2024-01-04 18:30:00,0.001,0.001,0.2046666666666667
2024-01-04 18:45:00,0.001,0.001,0.192
2024-01-04 19:00:00,0.001,0.001,0.1919084245489981
2024-01-04 19:15:00,0.001,0.001,1.061818864019581
2024-01-04 19:30:00,0.001,0.001,2.2006464427765184
2024-01-04 19:45:00,0.001,0.001,0.790709273058921
2024-01-04 20:00:00,0.001,0.001,0.8375759397255879
2024-01-04 20:15:00,0.001,0.001,0.31206550025500496
2024-01-04 20:30:00,0.001,0.001,0.3651013589346966
2024-01-04 20:45:00,0.001,0.001,0.3376426063922545
2024-01-04 21:00:00,0.001,0.001,0.47090927305892116
2024-01-04 21:15:00,0.001,0.001,0.15886550025500495
2024-01-04 21:30:00,0.001,0.001,0.38453040903934016
2024-01-04 21:45:00,0.001,0.001,0.3992481011373668
2024-01-04 22:00:00,0.001,0.10380772589538387,0.520616945827449
2024-01-04 22:15:00,0.001,0.20671234924320997,0.340918864019581
2024-01-04 22:30:00,0.001,1.1731496535286334,0.330432774075898
2024-01-04 22:45:00,0.001,0.1215106793706645,0.39074260639225444
2024-01-04 23:00:00,0.001,0.15265282371868386,0.45407593972558774
2024-01-04 23:15:00,0.001,0.30594172154070426,0.3465237423726735
2024-01-04 23:30:00,0.001,0.5891640288904405,0.4259237423726735
2024-01-04 23:45:00,0.001,0.125838916766587,0.22794316564968978
2024-01-05 00:00:00,0.001,0.28592485526772343,0.1757
2024-01-05 00:15:00,0.001,1.6390423247727146,0.2517
2024-01-05 00:30:00,0.001,0.001,0.26436666666666664
2024-01-05 00:45:00,0.001,0.001,0.1757
2024-01-05 01:00:00,0.001,0.001,0.36569999999999997
2024-01-05 01:15:00,0.001,0.001,0.26436666666666664
2024-01-05 01:30:00,0.001,0.001,0.1757
2024-01-05 01:45:00,0.001,0.001,0.27703333333333335
2024-01-05 02:00:00,0.001,0.001,0.23903333333333332
2024-01-05 02:15:00,0.001,0.001,0.4422333333333333
2024-01-05 02:30:00,0.001,0.001,0.3252666666666667
2024-01-05 02:45:00,0.001,0.001,0.16666666666666666
2024-01-05 03:00:00,0.001,0.001,0.04
2024-01-05 03:15:00,0.001,0.001,0.16666666666666666
2024-01-05 03:30:00,0.001,0.001,0.078
2024-01-05 03:45:00,0.001,0.001,0.04
2024-01-05 04:00:00,0.001,0.001,0.154
2024-01-05 04:15:00,0.001,0.001,0.2046666666666667
2024-01-05 04:30:00,0.001,0.001,0.4398
2024-01-05 04:45:00,0.001,0.001,0.192
2024-01-05 05:00:00,0.001,0.001,0.45246666666666674
2024-01-05 05:15:00,0.001,0.001,0.04
2024-01-05 05:30:00,0.001,0.001,0.116
2024-01-05 05:45:00,0.001,0.001,0.7630666666666668
2024-01-05 06:00:00,0.001,0.001,0.05266666666666667
2024-01-05 06:15:00,0.001,0.001,0.2046666666666667
2024-01-05 06:30:00,0.001,0.001,0.04173333333333333
2024-01-05 06:45:00,0.001,0.001,0.053
2024-01-05 07:00:00,0.001,0.001,0.091
2024-01-05 07:15:00,0.001,0.001,0.243
2024-01-05 07:30:00,0.001,0.001,0.6494
2024-01-05 07:45:00,0.001,0.001,0.2024
2024-01-05 08:00:00,0.001,0.001,0.21705333333333332
2024-01-05 08:15:00,0.001,0.001,0.161
2024-01-05 08:30:00,0.001,0.001,0.16186666666666666
2024-01-05 08:45:00,0.001,0.001,0.364
2024-01-05 09:00:00,0.001,0.001,0.8337333333333333
2024-01-05 09:15:00,0.001,0.001,0.2442
2024-01-05 09:30:00,0.001,0.001,0.053
2024-01-05 09:45:00,0.001,0.11168793632775932,0.14086666666666667
2024-01-05 10:00:00,0.001,0.19883213881083456,0.161
2024-01-05 10:15:00,0.001,1.1919111899081825,0.31299999999999994
2024-01-05 10:30:00,0.001,0.10943051901756166,0.364
2024-01-05 10:45:00,0.001,0.17218476076597364,0.2753333333333333
2024-01-05 11:00:00,0.001,0.35116374390942556,0.12874523770585905
2024-01-05 11:15:00,0.001,0.5287194589028279,0.08108553068624764
2024-01-05 11:30:00,0.001,0.12049328674879728,0.0715521973529143
2024-01-05 11:45:00,0.001,0.29288461440607627,0.1855521973529143
2024-01-05 12:00:00,0.001,1.8736703260242642,0.31857509121566474
2024-01-05 12:15:00,0.001,0.20474016831201747,0.116
2024-01-05 12:30:00,0.001,0.16744607592559418,0.04
2024-01-05 12:45:00,0.001,0.2434875653999393,0.04
2024-01-05 13:00:00,0.001,0.6674238354129497,0.053
2024-01-05 13:15:00,0.001,0.07106131879829929,0.129
2024-01-05 13:30:00,0.001,0.001,0.357
2024-01-05 13:45:00,0.001,0.001,0.11633333333333333
2024-01-05 14:00:00,0.001,0.001,0.5748
2024-01-05 14:15:00,0.2960260692674706,0.001,0.06420000000000001
2024-01-05 14:30:00,1.7701289318849094,0.001,0.161
2024-01-05 14:45:00,1.9710678818205933,0.001,0.2084589938981388
2024-01-05 15:00:00,1.9676199074311727,0.001,0.5021570757060068
2024-01-05 15:15:00,1.035182789394466,0.001,0.2488237423726735
2024-01-05 15:30:00,0.001,0.001,0.12442374237267351
2024-01-05 15:45:00,0.001,0.001,0.21332757875693745
2024-01-05 16:00:00,0.001,0.001,0.3085237423726735
2024-01-05 16:15:00,0.001,0.001,0.3085237423726735
2024-01-05 16:30:00,0.001,0.001,0.6631904090393401
2024-01-05 16:45:00,0.001,0.001,0.30039040903934017
2024-01-05 17:00:00,0.001,0.001,0.2856389727046896
2024-01-05 17:15:00,1.349903287396694,0.001,0.33455819328500686
2024-01-05 17:30:00,1.9543692345505406,0.1613153268107452,0.3400759397255878
2024-01-05 17:45:00,1.6781960525128936,0.4742561237541715,0.3400759397255878
2024-01-05 18:00:00,0.23060845606360098,0.614273171681349,0.6567426063922545
2024-01-05 18:15:00,0.001,0.15269830158935585,0.4344759397255878
2024-01-05 18:30:00,0.001,0.3591484120935252,0.32798648516341694
2024-01-05 18:45:00,0.001,1.3103478708408682,0.2967
2024-01-05 19:00:00,0.001,0.24717629226994017,0.3077354928811619
2024-01-05 19:15:00,0.001,0.10649224540073976,0.3506849142942278
2024-01-05 19:30:00,0.001,0.3213968434492331,0.5450092730589211
2024-01-05 19:45:00,0.001,0.8709994292464647,0.6380092730589212
2024-01-05 20:00:00,0.001,0.001,0.6066092730589212
2024-01-05 20:15:00,0.001,0.001,0.3400759397255878
2024-01-05 20:30:00,0.001,0.001,0.7356689800785325
2024-01-05 20:45:00,0.001,0.001,0.35919040903934013
2024-01-05 21:00:00,0.001,0.001,0.5153515809608945
2024-01-05 21:15:00,0.001,0.001,0.5300759397255878
2024-01-05 21:30:00,0.001,0.001,0.35274260639225447
2024-01-05 21:45:00,0.001,0.001,0.7398759397255879
2024-01-05 22:00:00,0.001,0.001,0.7398759397255877
2024-01-05 22:15:00,0.001,0.001,0.4160759397255878
2024-01-05 22:30:00,0.001,0.001,0.462013109443185
2024-01-05 22:45:00,0.001,0.001,0.5182521973529143
2024-01-05 23:00:00,0.001,0.001,0.26598553068624764
2024-01-05 23:15:00,0.001,0.001,0.312118864019581
2024-01-05 23:30:00,0.001,0.001,0.33298169430198377
2024-01-05 23:45:00,0.001,0.001,0.8412092730589211
2024-01-06 00:00:00,0.001,0.001,0.9364759397255878
2024-01-06 00:15:00,0.001,0.001,0.5009744748236449
2024-01-06 00:30:00,0.001,0.001,0.27619040903934017
