,TumbleDryer,WashingMachine,BaseLoad
2024-01-02 03:15:00,0.001,0.001,0.048
2024-01-02 03:30:00,0.001,0.001,0.16199999999999998
2024-01-02 03:45:00,0.001,0.001,0.12399999999999999
2024-01-02 04:00:00,0.001,0.001,0.048
2024-01-02 04:15:00,0.001,0.001,0.048
2024-01-02 04:30:00,0.001,0.001,0.048
2024-01-02 04:45:00,0.001,0.001,0.08600000000000001
2024-01-02 05:00:00,0.001,0.001,0.2
2024-01-02 05:15:00,0.001,0.001,0.048
2024-01-02 05:30:00,0.001,0.001,0.048
2024-01-02 05:45:00,0.001,0.001,0.048
2024-01-02 06:00:00,0.001,0.001,0.048
2024-01-02 06:15:00,0.001,0.001,0.2
2024-01-02 06:30:00,0.001,0.001,0.08600000000000001
2024-01-02 06:45:00,0.001,0.001,0.048
2024-01-02 07:00:00,0.001,0.001,0.048
2024-01-02 07:15:00,0.001,0.001,0.048
2024-01-02 07:30:00,0.001,0.001,0.12399999999999999
2024-01-02 07:45:00,0.001,0.001,0.16199999999999998
2024-01-02 08:00:00,0.001,0.001,0.048
2024-01-02 08:15:00,0.001,0.001,0.048
2024-01-02 08:30:00,0.001,0.001,0.048
2024-01-02 08:45:00,0.001,0.001,0.048
2024-01-02 09:00:00,0.001,0.001,0.238
2024-01-02 09:15:00,0.001,0.001,0.048
2024-01-02 09:30:00,0.001,0.001,0.048
2024-01-02 09:45:00,0.001,0.001,0.048
2024-01-02 10:00:00,0.001,0.001,0.048
2024-01-02 10:15:00,0.001,0.001,0.16199999999999998
2024-01-02 10:30:00,0.001,0.001,0.12399999999999999
2024-01-02 10:45:00,0.001,0.001,0.048
2024-01-02 11:00:00,0.001,0.001,0.05115299796604626
2024-01-02 11:15:00,0.001,0.001,0.06415707570600684
2024-01-02 11:30:00,0.001,0.001,0.1108237423726735
2024-01-02 11:45:00,0.001,0.001,0.22482374237267352
2024-01-02 12:00:00,0.001,0.001,0.15349040903934016
2024-01-02 12:15:00,0.001,0.001,0.1739647484745347
2024-01-02 12:30:00,0.001,0.001,0.169
2024-01-02 12:45:00,0.001,0.001,0.169
2024-01-02 13:00:00,0.001,0.001,0.3420347982352762
2024-01-02 13:15:00,0.001,0.001,0.22241886401958097
2024-01-02 13:30:00,0.001,0.001,0.0795521973529143
2024-01-02 13:45:00,0.001,0.001,0.0795521973529143
2024-01-02 14:00:00,0.001,0.001,0.0795521973529143
2024-01-02 14:15:00,0.001,0.001,0.15555219735291428
2024-01-02 14:30:00,0.001,0.001,0.2539373991176381
2024-01-02 14:45:00,0.001,0.001,0.1837
2024-01-02 15:00:00,0.001,0.001,0.1837
2024-01-02 15:15:00,0.001,0.001,0.1837
2024-01-02 15:30:00,0.001,0.001,0.1837
2024-01-02 15:45:00,0.001,0.001,0.3737
2024-01-02 16:00:00,0.001,0.001,0.1837
2024-01-02 16:15:00,0.001,0.001,0.20578
2024-01-02 16:30:00,0.001,0.001,0.24994000000000002
2024-01-02 16:45:00,0.001,0.001,0.1837
2024-01-02 17:00:00,0.001,0.001,0.3103208789411658
2024-01-02 17:15:00,0.001,0.001,0.2912521973529143
2024-01-02 17:30:00,0.001,0.001,0.2152521973529143
2024-01-02 17:45:00,0.001,0.001,0.2152521973529143
2024-01-02 18:00:00,0.001,0.001,0.2152521973529143
2024-01-02 18:15:00,0.001,0.001,0.23432087894116574
2024-01-02 18:30:00,0.001,0.001,0.3357
2024-01-02 18:45:00,0.001,0.001,3.495233333333333
2024-01-02 19:00:00,0.001,0.001,0.7845
2024-01-02 19:15:00,0.001,0.001,0.30942949694906935
2024-01-02 19:30:00,0.001,0.001,1.3149237423726734
2024-01-02 19:45:00,0.001,0.001,1.70039040903934
2024-01-02 20:00:00,0.001,0.001,0.28958374237267354
2024-01-02 20:15:00,0.001,0.001,0.15504724338965037
2024-01-02 20:30:00,0.001,0.001,0.5835243587646933
2024-01-02 20:45:00,0.001,0.001,0.20370519531896056
2024-01-02 21:00:00,0.001,0.001,0.2883759397255878
2024-01-02 21:15:00,0.001,0.001,0.27797593972558776
2024-01-02 21:30:00,0.001,0.001,0.0913759397255878
2024-01-02 21:45:00,0.001,0.001,0.0913759397255878
2024-01-02 22:00:00,0.001,0.001,0.0890111912510531
2024-01-02 22:15:00,0.001,0.001,0.0795521973529143
2024-01-02 22:30:00,0.001,0.001,0.2695521973529143
2024-01-02 22:45:00,0.001,0.001,0.4793521973529143
2024-01-02 23:00:00,0.001,0.001,0.0795521973529143
2024-01-02 23:15:00,0.001,0.001,0.18784871752938667
2024-01-02 23:30:00,0.001,0.001,0.15609344481047216
2024-01-02 23:45:00,0.001,0.001,0.32637593972558776
2024-01-03 00:00:00,0.001,0.001,0.2883759397255878
2024-01-03 00:15:00,0.001,0.001,0.21237593972558783
2024-01-03 00:30:00,0.001,0.001,0.20685819328500685
2024-01-03 00:45:00,0.001,0.001,0.6206855306862475
2024-01-03 01:00:00,0.001,0.001,0.1175521973529143
2024-01-03 01:15:00,0.001,0.001,0.22313827805880385
2024-01-03 01:30:00,0.001,0.001,0.048
2024-01-03 01:45:00,0.001,0.001,0.44780000000000003
2024-01-03 02:00:00,0.001,0.001,0.048
2024-01-03 02:15:00,0.001,0.001,0.44780000000000003
2024-01-03 02:30:00,0.001,0.001,0.2
2024-01-03 02:45:00,0.001,0.001,0.4858
2024-01-03 03:00:00,0.001,0.001,0.048
2024-01-03 03:15:00,0.001,0.001,0.048
2024-01-03 03:30:00,0.001,0.001,0.048
2024-01-03 03:45:00,0.001,0.001,0.5238
2024-01-03 04:00:00,0.001,0.001,0.16199999999999998
2024-01-03 04:15:00,0.001,0.001,0.048
2024-01-03 04:30:00,0.001,0.001,0.048
2024-01-03 04:45:00,0.001,0.001,0.048
2024-01-03 05:00:00,0.001,0.001,0.048
2024-01-03 05:15:00,0.001,0.001,0.7710666666666667
2024-01-03 05:30:00,0.001,0.001,0.44780000000000003
2024-01-03 05:45:00,0.001,0.001,0.048
2024-01-03 06:00:00,0.001,0.001,0.048
2024-01-03 06:15:00,0.001,0.001,0.048
2024-01-03 06:30:00,0.001,0.001,0.16199999999999998
2024-01-03 06:45:00,0.001,0.001,0.13006666666666666
2024-01-03 07:00:00,0.001,0.001,0.14931999999999998
2024-01-03 07:15:00,0.001,0.001,0.5940666666666666
2024-01-03 07:30:00,0.001,0.001,0.061000000000000006
2024-01-03 07:45:00,0.001,0.001,0.09899999999999999
2024-01-03 08:00:00,0.001,0.001,0.21615299796604628
2024-01-03 08:15:00,0.001,0.001,0.739157075706007
2024-01-03 08:30:00,0.001,0.001,0.33935707570600687
2024-01-03 08:45:00,0.001,0.001,0.07282374237267351
2024-01-03 09:00:00,0.001,0.001,0.06730599593209254
2024-01-03 09:15:00,0.001,0.001,0.213
2024-01-03 09:30:00,0.001,0.001,0.6320666666666667
2024-01-03 09:45:00,0.001,0.001,0.4608
2024-01-03 10:00:00,0.001,0.001,0.4564666666666667
2024-01-03 10:15:00,0.001,0.001,0.12866666666666668
2024-01-03 10:30:00,0.001,0.001,0.245
2024-01-03 10:45:00,0.001,0.001,0.29670983231635645
2024-01-03 11:00:00,0.001,0.001,0.27182374237267354
2024-01-03 11:15:00,0.001,0.001,0.27182374237267354
2024-01-03 11:30:00,0.001,0.001,0.1750237423726735
2024-01-03 11:45:00,0.001,0.001,0.6414237423726735
2024-01-03 12:00:00,0.001,0.001,0.34933707570600686
2024-01-03 12:15:00,0.001,0.001,0.5937472433896503
2024-01-03 12:30:00,0.001,0.05564715796137402,0.2482333333333333
2024-01-03 12:45:00,0.001,0.22013987331463125,0.3046999999999999
2024-01-03 13:00:00,0.001,0.9795795582158954,0.3257347982352762
2024-01-03 13:15:00,0.001,0.3190568556123789,0.6166521973529143
2024-01-03 13:30:00,0.001,0.14121900394048875,1.6602521973529145
2024-01-03 13:45:00,0.001,0.23940084995644734,1.361385530686248
2024-01-03 14:00:00,0.001,0.67508669111518,0.2152521973529143
2024-01-03 14:15:00,0.001,0.11586924878944922,0.31092783858822093
2024-01-03 14:30:00,0.001,0.23374226993171238,0.3549666666666667
2024-01-03 14:45:00,0.001,1.1687090628504015,0.6057
2024-01-03 15:00:00,0.001,0.9583355868984219,0.19669999999999999
2024-01-03 15:15:00,0.001,0.15898641551634765,0.27736666666666665
2024-01-03 15:30:00,0.001,0.19416460380795228,0.3177
2024-01-03 15:45:00,0.001,0.4402888580549542,0.3177
2024-01-03 16:00:00,0.001,0.4049109027048677,0.4610333333333333
2024-01-03 16:15:00,0.001,0.001,0.34269999999999995
2024-01-03 16:30:00,0.001,0.001,0.3263666666666667
2024-01-03 16:45:00,0.001,0.001,0.1837
2024-01-03 17:00:00,0.001,0.001,0.07514
2024-01-03 17:15:00,0.001,0.001,0.12399999999999999
2024-01-03 17:30:00,0.001,0.001,0.16831043947058286
2024-01-03 17:45:00,0.001,0.001,0.0913759397255878
2024-01-03 18:00:00,0.001,0.001,0.5395759397255878
2024-01-03 18:15:00,0.001,0.001,0.2184426063922545
2024-01-03 18:30:00,0.001,0.001,0.2253759397255878
2024-01-03 18:45:00,0.001,0.001,1.3733994407425647
2024-01-03 19:00:00,0.001,0.001,1.6529521973529144
2024-01-03 19:15:00,0.001,0.001,0.716818864019581
2024-01-03 19:30:00,0.001,0.001,0.21252869633593746
2024-01-03 19:45:00,0.001,0.001,0.2253759397255878
2024-01-03 20:00:00,0.001,0.001,0.33937593972558777
2024-01-03 20:15:00,0.001,0.001,0.5575092730589212
2024-01-03 20:30:00,0.001,0.001,0.4725988335883383
2024-01-03 20:45:00,0.001,0.001,0.27129040903934015
2024-01-03 21:00:00,0.001,0.001,0.33887377093996573
2024-01-03 21:15:00,0.001,0.001,0.3813464427765184
2024-01-03 21:30:00,0.001,0.001,0.5000759397255877
2024-01-03 21:45:00,0.001,0.001,0.3319426063922545
2024-01-03 22:00:00,0.001,0.001,0.22076550025500494
2024-01-03 22:15:00,0.001,0.001,0.2439237423726735
2024-01-03 22:30:00,0.001,0.001,0.3165237423726735
2024-01-03 22:45:00,0.001,0.001,0.4685237423726735
2024-01-03 23:00:00,0.001,0.001,0.35452374237267353
2024-01-03 23:15:00,0.001,0.001,0.3165237423726735
2024-01-03 23:30:00,0.001,0.001,0.1955237423726735
2024-01-03 23:45:00,0.001,0.001,0.1955237423726735
2024-01-04 00:00:00,0.001,0.001,0.33605707570600685
2024-01-04 00:15:00,0.001,0.001,0.4305237423726735
2024-01-04 00:30:00,0.001,0.001,0.7155354928811619
2024-01-04 00:45:00,0.001,0.001,0.3046999999999999
2024-01-04 01:00:00,0.001,0.001,0.3046999999999999
2024-01-04 01:15:00,0.001,0.001,0.2079
2024-01-04 01:30:00,0.001,0.001,0.3737
2024-01-04 01:45:00,0.001,0.001,0.7167666666666666
2024-01-04 02:00:00,0.001,0.001,0.1837
2024-01-04 02:15:00,0.001,0.001,0.1837
2024-01-04 02:30:00,0.001,0.001,0.06609333333333334
2024-01-04 02:45:00,0.001,0.001,0.16199999999999998
2024-01-04 03:00:00,0.001,0.001,0.12399999999999999
2024-01-04 03:15:00,0.001,0.001,0.048
2024-01-04 03:30:00,0.001,0.001,0.048
2024-01-04 03:45:00,0.001,0.001,0.048
2024-01-04 04:00:00,0.001,0.001,0.08600000000000001
2024-01-04 04:15:00,0.001,0.001,0.2
2024-01-04 04:30:00,0.001,0.001,0.048
2024-01-04 04:45:00,0.001,0.001,0.048
2024-01-04 05:00:00,0.001,0.001,0.048
2024-01-04 05:15:00,0.001,0.001,0.048
2024-01-04 05:30:00,0.001,0.001,0.2
2024-01-04 05:45:00,0.001,0.001,0.08600000000000001
2024-01-04 06:00:00,0.001,0.001,0.048
2024-01-04 06:15:00,0.001,0.001,0.048
2024-01-04 06:30:00,0.001,0.001,0.048
2024-01-04 06:45:00,0.001,0.001,0.12399999999999999
2024-01-04 07:00:00,0.001,0.001,0.16199999999999998
2024-01-04 07:15:00,0.001,0.001,0.1448
2024-01-04 07:30:00,0.001,0.001,0.169
2024-01-04 07:45:00,0.001,0.001,0.7020666666666667
2024-01-04 08:00:00,0.001,0.001,0.169
2024-01-04 08:15:00,0.001,0.001,0.359
2024-01-04 08:30:00,0.001,0.001,0.06413333333333333
2024-01-04 08:45:00,0.001,0.001,0.048
2024-01-04 09:00:00,0.001,0.001,0.048
2024-01-04 09:15:00,0.001,0.001,0.054310439470582866
2024-01-04 09:30:00,0.001,0.001,0.19355219735291432
2024-01-04 09:45:00,0.001,0.001,0.15555219735291428
2024-01-04 10:00:00,0.001,0.001,0.08349344481047213
2024-01-04 10:15:00,0.001,0.001,0.0913759397255878
2024-01-04 10:30:00,0.001,0.001,0.667465500255005
2024-01-04 10:45:00,0.001,0.001,1.3458237423726735
2024-01-04 11:00:00,0.001,0.001,0.9606237423726735
2024-01-04 11:15:00,0.001,0.001,2.151957075706007
2024-01-04 11:30:00,0.001,0.001,0.7046745807908912
2024-01-04 11:45:00,0.001,0.001,0.061000000000000006
2024-01-04 12:00:00,0.001,0.001,2.1594272433896506
2024-01-04 12:15:00,0.001,0.001,1.0149237423726736
2024-01-04 12:30:00,0.001,0.001,0.36714462131383924
2024-01-04 12:45:00,0.001,0.001,0.3480759397255878
2024-01-04 13:00:00,0.001,0.001,0.3480759397255878
2024-01-04 13:15:00,0.001,0.001,0.3449229417595416
2024-01-04 13:30:00,0.001,0.001,1.539052197352914
2024-01-04 13:45:00,0.001,0.001,0.37365219735291433
2024-01-04 14:00:00,0.001,0.001,0.3177
2024-01-04 14:15:00,0.001,0.001,1.1173
2024-01-04 14:30:00,0.001,0.001,0.3177
2024-01-04 14:45:00,0.001,0.001,0.7096999999999999
2024-01-04 15:00:00,0.001,0.001,0.4947
2024-01-04 15:15:00,0.001,0.001,0.21596666666666667
2024-01-04 15:30:00,0.001,0.001,0.19211391929411048
2024-01-04 15:45:00,0.001,0.001,0.2152521973529143
2024-01-04 16:00:00,0.001,0.001,0.2152521973529143
2024-01-04 16:15:00,0.001,0.001,0.3292521973529143
2024-01-04 16:30:00,0.001,0.001,0.9904562750928749
2024-01-04 16:45:00,0.001,0.001,0.7267237423726735
2024-01-04 17:00:00,0.001,0.001,0.21191707570600685
2024-01-04 17:15:00,0.001,0.001,0.21696202043147733
2024-01-04 17:30:00,0.001,0.001,0.31136260639225444
2024-01-04 17:45:00,0.001,0.001,1.6841521973529143
2024-01-04 18:00:00,0.001,0.001,1.3405521973529144
2024-01-04 18:15:00,0.001,0.001,2.1975521973529144
2024-01-04 18:30:00,0.001,0.001,1.3559792749228718
2024-01-04 18:45:00,0.001,0.001,0.09509535376481067
2024-01-04 19:00:00,0.001,0.001,2.651909273058921
2024-01-04 19:15:00,0.001,0.001,1.021975939725588
2024-01-04 19:30:00,0.001,0.001,0.10437593972558781
2024-01-04 19:45:00,0.001,0.001,0.849889273058921
2024-01-04 20:00:00,0.001,0.001,0.3506759397255878
2024-01-04 20:15:00,0.001,0.001,0.4240759397255878
2024-01-04 20:30:00,0.001,0.001,0.4515585406079497
2024-01-04 20:45:00,0.001,0.001,0.48134260639225446
2024-01-04 21:00:00,0.001,0.001,0.6146092730589211
2024-01-04 21:15:00,0.001,0.001,0.3480759397255878
2024-01-04 21:30:00,0.001,0.001,0.3480759397255878
2024-01-04 21:45:00,0.001,0.001,0.5317655002550049
2024-01-04 22:00:00,0.001,0.001,0.3480759397255878
2024-01-04 22:15:00,0.001,0.001,0.3480759397255878
2024-01-04 22:30:00,0.001,0.001,0.48134260639225446
2024-01-04 22:45:00,0.001,0.001,0.6146092730589211
2024-01-04 23:00:00,0.001,0.001,0.4410411414903116
2024-01-04 23:15:00,0.001,0.001,0.3925237423726735
2024-01-04 23:30:00,0.001,0.001,0.3165237423726735
2024-01-04 23:45:00,0.001,0.001,0.1955237423726735
2024-01-05 00:00:00,0.001,0.001,0.1955237423726735
2024-01-05 00:15:00,0.001,0.001,0.21496205086272002
2024-01-05 00:30:00,0.001,0.001,0.2315521973529143
2024-01-05 00:45:00,0.001,0.001,0.0795521973529143
2024-01-05 01:00:00,0.001,0.001,0.0795521973529143
2024-01-05 01:15:00,0.001,0.001,0.07324175788233143
2024-01-05 01:30:00,0.001,0.001,0.44780000000000003
2024-01-05 01:45:00,0.001,0.001,0.2
2024-01-05 02:00:00,0.001,0.001,0.08600000000000001
2024-01-05 02:15:00,0.001,0.001,0.048
2024-01-05 02:30:00,0.001,0.001,0.048
2024-01-05 02:45:00,0.001,0.001,0.048
2024-01-05 03:00:00,0.001,0.001,0.12399999999999999
2024-01-05 03:15:00,0.001,0.001,0.16199999999999998
2024-01-05 03:30:00,0.001,0.001,0.048
2024-01-05 03:45:00,0.001,0.001,0.048
2024-01-05 04:00:00,0.001,0.001,0.048
2024-01-05 04:15:00,0.001,0.001,0.048
2024-01-05 04:30:00,0.001,0.001,0.238
2024-01-05 04:45:00,0.001,0.001,0.048
2024-01-05 05:00:00,0.001,0.001,0.048
2024-01-05 05:15:00,0.001,0.001,0.048
2024-01-05 05:30:00,0.001,0.001,0.05641391929411048
2024-01-05 05:45:00,0.001,0.001,0.19355219735291432
2024-01-05 06:00:00,0.001,0.001,0.15555219735291428
2024-01-05 06:15:00,0.001,0.001,0.0795521973529143
2024-01-05 06:30:00,0.001,0.001,0.0795521973529143
2024-01-05 06:45:00,0.001,0.001,0.060620878941165725
2024-01-05 07:00:00,0.001,0.001,0.08600000000000001
2024-01-05 07:15:00,0.001,0.001,0.2
2024-01-05 07:30:00,0.001,0.001,0.048
2024-01-05 07:45:00,0.001,0.001,0.048
2024-01-05 08:00:00,0.001,0.001,0.048
2024-01-05 08:15:00,0.001,0.001,0.048
2024-01-05 08:30:00,0.001,0.001,0.2
2024-01-05 08:45:00,0.001,0.001,0.48580000000000007
2024-01-05 09:00:00,0.001,0.001,0.048
2024-01-05 09:15:00,0.001,0.001,0.048
2024-01-05 09:30:00,0.001,0.001,0.048
2024-01-05 09:45:00,0.001,0.001,0.12399999999999999
2024-01-05 10:00:00,0.001,0.001,1.9212666666666667
2024-01-05 10:15:00,0.001,0.001,0.8476666666666667
2024-01-05 10:30:00,0.001,0.001,0.048
2024-01-05 10:45:00,0.001,0.001,0.048
2024-01-05 11:00:00,0.001,0.001,0.048
2024-01-05 11:15:00,0.001,0.001,0.238
2024-01-05 11:30:00,0.001,0.001,0.048
2024-01-05 11:45:00,0.001,0.001,0.048
2024-01-05 12:00:00,0.001,0.001,0.048
2024-01-05 12:15:00,0.001,0.001,0.048
2024-01-05 12:30:00,0.001,0.001,0.16199999999999998
2024-01-05 12:45:00,0.001,0.001,0.12399999999999999
2024-01-05 13:00:00,0.8689622377404913,0.001,0.048
2024-01-05 13:15:00,1.9127276990289628,0.001,0.048
2024-01-05 13:30:00,1.8124454728166914,0.001,0.048
2024-01-05 13:45:00,0.6293646436977995,0.001,0.08678824949151157
2024-01-05 14:00:00,0.2853917624897361,0.001,0.21615707570600684
2024-01-05 14:15:00,0.001,0.001,0.07282374237267351
2024-01-05 14:30:00,0.001,0.001,0.07282374237267351
2024-01-05 14:45:00,0.001,0.001,0.07282374237267351
2024-01-05 15:00:00,0.001,0.001,0.0529647484745347
2024-01-05 15:15:00,0.001,0.001,0.2
2024-01-05 15:30:00,0.001,0.001,0.08600000000000001
2024-01-05 15:45:00,0.001,0.001,0.07113827805880382
2024-01-05 16:00:00,0.001,0.001,0.0795521973529143
2024-01-05 16:15:00,0.001,0.001,0.0795521973529143
2024-01-05 16:30:00,0.001,0.001,0.15555219735291428
2024-01-05 16:45:00,0.001,0.001,0.19355219735291432
2024-01-05 17:00:00,0.001,0.001,0.6977771061372496
2024-01-05 17:15:00,0.001,0.001,0.048
2024-01-05 17:30:00,0.001,0.001,0.048
2024-01-05 17:45:00,0.001,0.001,0.44780000000000003
2024-01-05 18:00:00,0.001,0.001,0.37547362631372194
2024-01-05 18:15:00,0.001,0.001,1.359018864019581
2024-01-05 18:30:00,0.001,0.001,1.359018864019581
2024-01-05 18:45:00,0.001,0.001,0.0795521973529143
2024-01-05 19:00:00,0.001,0.001,0.47935219735291423
2024-01-05 19:15:00,0.001,0.001,0.20092435876469333
2024-01-05 19:30:00,0.001,0.001,0.6448
2024-01-05 19:45:00,0.001,0.001,0.6682
2024-01-05 20:00:00,0.001,0.001,1.8168
2024-01-05 20:15:00,0.001,0.001,0.8061961636157361
2024-01-05 20:30:00,0.001,0.001,0.21882374237267352
2024-01-05 20:45:00,0.001,0.001,0.33282374237267354
2024-01-05 21:00:00,0.001,0.001,0.4999570757060069
2024-01-05 21:15:00,0.001,0.001,0.18082374237267348
2024-01-05 21:30:00,0.001,0.001,0.20659248109550943
2024-01-05 21:45:00,0.001,0.001,0.21237593972558783
2024-01-05 22:00:00,0.001,0.001,0.3643759397255878
2024-01-05 22:15:00,0.001,0.001,0.2503759397255878
2024-01-05 22:30:00,0.001,0.0320847911347406,0.6121759397255879
2024-01-05 22:45:00,0.001,0.17024573764765996,0.20370519531896056
2024-01-05 23:00:00,0.001,0.6549454171780517,0.20764644277651842
2024-01-05 23:15:00,0.001,0.6899985656358884,0.2883759397255878
2024-01-05 23:30:00,0.001,0.14051531329240405,0.32637593972558776
2024-01-05 23:45:00,0.001,0.26725347411247097,0.9151759397255879
2024-01-06 00:00:00,0.001,0.6694765650804625,0.19010102356740957
2024-01-06 00:15:00,0.001,0.09643487810921333,0.2152521973529143
2024-01-06 00:30:00,0.001,0.16095998638317108,0.18580347982352763
2024-01-06 00:45:00,0.001,0.6840029394128664,0.3737
2024-01-06 01:00:00,0.001,1.519195949822883,0.1837
2024-01-06 01:15:00,0.001,0.13219224463900603,0.1837
2024-01-06 01:30:00,0.001,0.1423001883100892,0.1837
