,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 08:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.0,0.001,0.041,0.0,1.6666666666666667,0.0
2024-01-01 08:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,0.0
2024-01-01 08:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,3.0
2024-01-01 09:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.0
2024-01-01 10:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.3333333333333335
2024-01-01 10:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.0,0.001,0.063,0.0,3.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,2.6666666666666665
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.47746666666666665,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.129,0.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.5740666666666667,14.0,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.041,2.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.5740666666666667,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.08499999999999999,0.0,1.6666666666666667,0.0
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,0.0
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.05566666666666666,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.151,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.6666666666666667,0.0
2024-01-01 16:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,2.3333333333333335
2024-01-01 17:30:00,0.001,0.001,0.0,0.001,0.063,0.0,0.0,0.3333333333333333
2024-01-01 17:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.0,0.001,0.07766666666666668,0.0,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.0,0.001,0.129,0.0,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.0,0.001,0.041,0.0,2.3333333333333335,0.0
2024-01-01 19:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.6666666666666666,3.0
2024-01-01 19:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.3333333333333333
2024-01-01 20:00:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.0,0.001,0.08499999999999999,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.0,0.001,0.12166666666666667,0.0,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.0,0.001,0.1766666666666667,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.0,0.001,0.272,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.0,0.001,0.0652,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.0,0.001,0.15613333333333335,0.0,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.0,0.001,0.22800000000000004,0.0,0.0,4.0
2024-01-01 23:15:00,0.001,0.001,0.0,0.001,0.16278824949151155,0.0,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.0,0.001,0.1738237423726735,0.0,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.0,0.001,0.5736237423726736,0.0,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.0,0.001,0.1738237423726735,0.0,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.0,0.001,0.27649040903934013,0.0,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.0,0.001,0.5198707444066273,0.0,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.0,0.001,0.17505491615817823,0.0,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.0,0.001,0.08949040903934018,0.0,0.0,3.6666666666666665
2024-01-02 01:45:00,0.001,0.001,0.0,0.001,0.1408237423726735,0.0,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.0,0.001,0.04730599593209253,0.0,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,4.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.001,0.08499999999999999,0.0,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.001,0.05566666666666666,0.0,3.6666666666666665,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.001,0.151,0.0,0.3333333333333333,2.3333333333333335
2024-01-02 04:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.3333333333333333
2024-01-02 05:00:00,0.001,0.001,0.0,0.001,0.041,0.0,1.6666666666666667,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.001,0.4408,14.0,1.3333333333333333,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.041,4.0,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.041,0.0,1.6666666666666667,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,2.6666666666666665
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.001,0.063,0.0,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.001,0.5740666666666667,0.0,0.0,2.6666666666666665
2024-01-02 08:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.001,0.07766666666666668,0.0,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.001,0.129,0.0,0.3333333333333333,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.001,0.041,0.0,2.6666666666666665,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.001,0.08499999999999999,0.0,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.001,0.041,8.0,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.001,0.041,15.0,0.0,2.6666666666666665
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.05566666666666666,8.0,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.151,0.0,1.6666666666666667,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.6666666666666667
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.063,0.0,3.0,2.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,2.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,0.07766666666666668,0.0,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.129,0.0,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,1.9602,0.0,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,1.0006,8.0,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.0514,0.0,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.22339999999999996,0.0,0.0,0.3333333333333333
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.7520666666666666,0.0,0.0,2.3333333333333335
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.175,0.0,2.0,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.16286666666666666,0.0,1.0,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,0.10406666666666667,0.0,0.0,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.151,0.0,0.0,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.001,0.041,0.0,2.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.001,0.041,0.0,1.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.001,0.6767333333333333,0.0,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.001,0.063,0.0,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.001,0.5456666666666667,0.0,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.001,0.5618,0.0,0.0,2.3333333333333335
2024-01-02 22:30:00,0.001,0.001,0.0,0.001,0.19866666666666666,0.0,0.0,0.3333333333333333
2024-01-02 22:45:00,0.001,0.001,0.0,0.001,0.25000000000000006,0.0,0.0,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.001,0.19426666666666667,0.0,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.1862,0.0,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,0.3333333333333333
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.24266666666666667,0.0,0.0,2.3333333333333335
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.16566666666666668,0.0,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.05566666666666666,0.0,0.0,2.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.151,0.0,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.4408,0.0,0.0,0.3333333333333333
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.09966666666666665,0.0,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.107,0.0,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.6666666666666665
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.041,0.0,1.3333333333333333,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,2.6666666666666665,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.063,0.0,0.3333333333333333,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.041,0.0,3.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.07766666666666668,0.0,0.0,2.6666666666666665
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.129,0.0,0.0,1.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.041,0.0,3.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.12166666666666666,0.0,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.08499999999999999,0.0,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,3.6666666666666665
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.05566666666666666,0.0,0.0,0.6666666666666666
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.151,0.0,0.0,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.041,0.0,2.6666666666666665,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.041,0.0,0.3333333333333333,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.041,0.0,0.0,1.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.1036079141242245,0.0,0.0,1.6666666666666667
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.1188237423726735,0.0,0.0,0.0
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,1.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.0528237423726735,0.0,0.0,1.6666666666666667
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.046517746440580966,0.0,3.0,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.063,0.0,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.041,2.0,0.0,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.041,15.0,0.0,2.6666666666666665
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.041,15.0,0.0,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.08633333333333333,15.0,0.0,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.142,15.0,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.054,7.0,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.054,0.0,2.0,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.049666666666666665,0.0,1.0,2.6666666666666665
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.047066666666666666,0.0,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.13466666666666666,0.0,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.098,0.0,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.054,0.0,0.0,3.3333333333333335
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.09746666666666666,0.0,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.162,4.0,0.0,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,1.1095333333333335,0.0,0.0,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,0.27893333333333337,0.0,1.3333333333333333,1.6666666666666667
2024-01-03 15:45:00,0.001,0.001,0.0,0.23432020964825145,0.175,0.0,1.6666666666666667,1.3333333333333333
2024-01-03 16:00:00,0.001,0.001,0.0,0.7039212343379038,0.16693333333333332,0.0,0.0,3.3333333333333335
2024-01-03 16:15:00,0.001,0.001,0.0,0.34459935945807013,0.45380000000000004,0.0,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.17055433073639628,0.18726666666666664,0.0,0.0,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.6931757513099117,0.09966666666666665,0.0,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,1.1064459872400179,0.107,0.0,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.08670669606343534,0.041,0.0,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.16148062471651628,0.041,0.0,0.0,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.2756049514710214,0.041,0.0,1.0,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.041,0.0,2.0,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.14366666666666666,0.0,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.1114,0.0,0.0,1.6666666666666667
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,1.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,0.22316474847453469,0.0,0.0,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.3078237423726735,0.0,0.0,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.3444904090393402,0.0,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,0.3958237423726735,0.0,0.0,1.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.001,0.21475707570600686,0.0,1.3333333333333333,5.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.001,0.17145899389813882,0.0,1.6666666666666667,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.001,0.10553333333333333,0.0,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.001,0.162,0.0,0.0,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.001,0.6424666666666667,0.0,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.001,0.24633333333333332,0.0,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.001,0.6828000000000001,0.0,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.001,0.17813333333333334,0.0,0.0,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.001,0.18473333333333333,0.0,2.3333333333333335,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.001,0.7040666666666666,0.0,0.0,2.3333333333333335
2024-01-03 22:45:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0,0.3333333333333333
2024-01-03 23:00:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.001,0.283,0.0,0.0,2.6666666666666665
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.2507333333333333,0.0,0.0,0.0
