,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,59.94743432261323,60.0,1.0269653333333335,0.07589486864522646,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,59.04091542565621,60.0,0.0,0.07408183085131242,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,60.848892460010575,60.0,0.0,0.07769778492002115,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,61.182895811369086,60.0,0.0,0.07836579162273817,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,61.03461564744922,60.0,0.2567413333333333,0.07806923129489846,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,60.827845274367036,60.0,0.0,0.07765569054873406,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,60.761114218212775,60.0,0.0,0.07752222843642556,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,60.56208702529533,60.0,0.385112,0.07712417405059066,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,60.260497687745634,60.0,0.12837066666666666,0.07652099537549127,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,59.95936426839009,60.0,0.385112,0.07591872853678018,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,59.725049093588126,60.0,0.0,0.07545009818717624,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,59.66021334615745,60.0,0.0,0.0753204266923149,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,59.59548902798256,60.0,0.0,0.07519097805596513,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,59.75756246501701,60.0,1.5404480000000003,0.07551512493003402,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,61.006645810715455,60.0,0.0,0.0780132916214309,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,60.7998113371859,60.0,0.6418533333333334,0.0775996226743718,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,59.9945202860976,60.0,1.668818666666667,0.0759890405721952,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,60.92271036232637,60.0,0.0,0.07784542072465275,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,60.78915195495971,60.0,1.0269653333333335,0.07757830390991943,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,60.097488824429874,60.0,0.0,0.07619497764885975,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,60.03201298748568,60.0,0.0,0.07606402597497136,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,59.96664967988018,60.0,0.0,0.07593329935976036,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,59.76892377195231,60.0,1.5404480000000003,0.07553784754390462,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,60.403621368878426,60.0,0.0,0.07680724273775684,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,60.36255528400954,60.0,2.3106720000000007,0.07672511056801908,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,60.42487707753763,60.0,0.0,0.07684975415507526,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,61.00002753690722,60.0,0.5134826666666666,0.07800005507381445,0.0,0.0,0,0,0
