,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,2.0,11.0,-0.26929685597944053,11.009535611704905,11.494467486000921,12.0
2024-01-01 00:15:00,2.0,11.0,-0.2713069877743934,11.029147423217383,11.483568421769325,12.0
2024-01-01 00:30:00,2.0,11.0,-0.2549587302371819,11.047563615098655,11.474054953816585,12.0
2024-01-01 00:45:00,2.0,11.0,-0.23998569857330887,11.064884920745675,11.465802264627241,12.0
2024-01-01 01:00:00,2.0,11.0,-0.22626778651546622,11.081203274661656,11.45869650476614,12.0
2024-01-01 01:15:00,2.0,11.0,-0.21369541325139513,11.096602583552848,11.452633831171612,12.0
2024-01-01 01:30:00,2.0,11.0,-0.2021686007500131,11.111159429830009,11.447519529757109,12.0
2024-01-01 01:45:00,2.0,11.0,-0.1915961319724155,11.12494371344018,11.443267214930456,12.0
2024-01-01 02:00:00,2.0,11.0,-0.17023538374452488,11.137652654850907,11.43207422788827,11.0
2024-01-01 02:15:00,2.0,11.0,-0.15223107036158398,11.148896777975416,11.41334647585584,11.0
2024-01-01 02:30:00,2.0,11.0,-0.13630718961715155,11.158973599317315,11.396111291093968,11.0
2024-01-01 02:45:00,2.0,11.0,-0.12179934536717878,11.16798686366637,11.380238991631167,11.0
2024-01-01 03:00:00,2.0,11.0,-0.10858324599357917,11.176031210130388,11.365611254855564,11.0
2024-01-01 03:15:00,2.0,11.0,-0.0965454969714069,11.183192970459638,11.352120121780915,11.0
2024-01-01 03:30:00,2.0,11.0,-0.08558264557889572,11.189550897386473,11.339667088601903,11.0
2024-01-01 03:45:00,2.0,11.0,-0.07560030935191887,11.195176829115258,11.328162277886609,11.0
2024-01-01 04:00:00,2.0,11.0,-0.06651238094149578,11.200136295559957,11.317523682424838,11.0
2024-01-01 04:15:00,1.0,20.0,0.18535679045781472,11.68991807313599,11.313439610506899,11.0
2024-01-01 04:30:00,2.0,11.0,0.5202850076598826,12.22212795132014,11.33720808828766,11.0
2024-01-01 04:45:00,2.0,11.0,0.485197510951012,12.18686476672026,11.366688803134984,11.0
2024-01-01 05:00:00,2.0,12.8,0.49481860187879384,12.223537403268969,11.385798912669504,10.0
2024-01-01 05:15:00,1.0,13.4,0.5639191094899231,12.354000225962723,11.399838253704901,10.0
2024-01-01 05:30:00,3.0,19.666666666666668,0.9239719651392402,13.047873780823215,11.42562903063533,10.0
2024-01-01 05:45:00,3.0,19.5,1.45770438052064,14.015298191985096,11.486216077238971,10.0
2024-01-01 06:00:00,3.0,19.5,1.9501026833392154,14.946841689921312,11.581684034382233,10.0
2024-01-01 06:15:00,3.0,19.5,2.404747883788706,15.845268579209439,11.708662004297945,10.0
2024-01-01 06:30:00,3.0,19.5,2.8249073981875785,16.71310380426709,11.864077034033716,10.0
2024-01-01 06:45:00,3.0,19.5,3.2135625372270145,17.552653909439087,12.045127977479543,10.0
2024-01-01 07:00:00,3.0,19.5,3.573423422636462,18.366026520411484,12.249261653154338,10.0
2024-01-01 07:15:00,1.0,19.9,3.9069921978769817,19.155147105412787,12.474151099880114,10.0
2024-01-01 07:30:00,3.0,19.7,4.189317159219855,19.851864323415885,12.717418588906051,10.0
2024-01-01 07:45:00,3.0,19.5,4.028115367984329,19.771723210295036,12.961478731867262,10.0
2024-01-01 08:00:00,3.0,19.5,3.7385003302527298,19.500073994807224,13.182355941224925,10.0
2024-01-01 08:15:00,1.0,19.933333333333334,3.6525813461055106,19.609002182030867,13.383765734951481,10.0
2024-01-01 08:30:00,1.0,20.0,3.959137129299805,20.332772284280345,13.593720133748777,10.0
2024-01-01 08:45:00,3.0,19.766666666666666,3.8530069927757236,20.313185764709033,13.80897077035808,10.0
2024-01-01 09:00:00,1.0,19.533333333333335,3.585067236077612,20.052999705668267,14.003855837715289,10.0
2024-01-01 09:15:00,1.0,20.0,3.3416860032079345,19.810690896758455,14.17754682492399,10.0
2024-01-01 09:30:00,3.0,19.766666666666666,3.1192101063913404,19.58466122719042,14.331934801672457,10.0
2024-01-01 09:45:00,3.0,19.5,2.915688322515125,19.373522265322325,14.468743700479061,10.0
2024-01-01 10:00:00,3.0,19.5,2.708643017066905,19.176696842121505,14.597273789305858,11.0
2024-01-01 10:15:00,3.0,19.5,2.585747731030042,19.123768597353042,14.720217355221829,11.0
2024-01-01 10:30:00,1.0,20.0,2.918048306110046,19.853403449019762,14.849063533905108,11.0
2024-01-01 10:45:00,1.0,20.0,3.196575099118766,20.43080786893974,15.001643952624395,11.0
2024-01-01 11:00:00,3.0,19.8,3.0010500472656685,20.25953372285685,15.160199965767534,12.0
2024-01-01 11:15:00,3.0,19.5,2.7936931815357076,20.056869839244925,15.310168807786795,12.0
2024-01-01 11:30:00,3.0,19.5,2.6051521036440843,19.868002924971048,15.44373014094039,12.0
2024-01-01 11:45:00,3.0,19.5,2.432700159223658,19.691754407173732,15.562347710868732,12.0
2024-01-01 12:00:00,3.0,19.5,2.27832724695015,19.52692892173454,15.667355324735182,12.0
2024-01-01 12:15:00,1.0,19.633333333333333,2.1422537322581245,19.400549418482548,15.76001585782478,12.0
2024-01-01 12:30:00,3.0,19.566666666666666,2.35949800511939,19.889765027264907,15.852976925413007,12.0
2024-01-01 12:45:00,3.0,19.5,2.326143854651332,19.891383049758144,15.954787136734573,12.0
2024-01-01 13:00:00,3.0,19.5,2.1792748376082747,19.73373642373446,16.045733280660748,12.0
2024-01-01 13:15:00,3.0,19.5,2.0460416348164756,19.58588430292223,16.125356302316487,12.0
2024-01-01 13:30:00,3.0,19.5,1.9241288586492222,19.44694764274972,16.194675752099787,12.0
2024-01-01 13:45:00,3.0,19.5,1.8124558639000499,19.316176397862257,16.25462077098243,12.0
2024-01-01 14:00:00,3.0,19.5,1.7198134140538077,19.192544272096423,16.30603478879858,12.0
2024-01-01 14:15:00,1.0,19.633333333333333,1.6345098097347328,19.103411248276565,16.349723290628585,12.0
2024-01-01 14:30:00,1.0,20.0,1.9383814809399198,19.72429704516711,16.398374794046354,12.0
2024-01-01 14:45:00,1.0,20.0,2.323324468470817,20.41352491335156,16.476123747639534,12.0
2024-01-01 15:00:00,1.0,20.0,2.246797069159752,20.322175908057215,16.560902727605477,12.0
2024-01-01 15:15:00,1.0,20.0,2.114773057446526,20.169513927790607,16.63495404191028,12.0
2024-01-01 15:30:00,1.0,20.0,1.9931789220262133,20.025742308358904,16.698823229394602,12.0
2024-01-01 15:45:00,1.0,20.0,1.8817472145771201,19.89011668502287,16.75343164363518,12.0
2024-01-01 16:00:00,1.0,20.0,1.7916098127314661,19.761578406364343,16.791895622895662,11.0
2024-01-01 16:15:00,1.0,20.0,1.707029036120189,19.63905853600837,16.81445868983099,11.0
2024-01-01 16:30:00,1.0,20.0,1.6451506181800926,19.56889950677183,16.831041399362626,11.0
2024-01-01 16:45:00,3.0,19.566666666666666,1.8728503276373099,19.983363221879014,16.853914457599934,11.0
2024-01-01 17:00:00,3.0,19.7,1.820270758307605,19.899642772454524,16.883395298501075,11.0
2024-01-01 17:15:00,3.0,19.5,1.7338068258697361,19.77520117545737,16.90630096820149,11.0
2024-01-01 17:30:00,3.0,19.7,1.654353124550532,19.656560298988232,16.92300232455965,11.0
2024-01-01 17:45:00,1.0,19.733333333333334,1.5812995476459664,19.54792911315024,16.934075951294496,11.0
2024-01-01 18:00:00,1.0,20.0,1.8341661983754851,20.05779663574352,16.948632471451763,11.0
2024-01-01 18:15:00,1.0,20.0,2.096247494524514,20.476990307510675,16.988156577189987,11.0
2024-01-01 18:30:00,1.0,20.0,1.9916506394154263,20.333784189299333,17.0280406084924,11.0
2024-01-01 18:45:00,1.0,20.0,1.893116441097189,20.197775658909276,17.060028130886135,11.0
2024-01-01 19:00:00,3.0,19.966666666666665,1.802627590444591,20.068375475947686,17.084845660067298,11.0
2024-01-01 19:15:00,3.0,19.5,1.7194834177585392,19.94504573000171,17.10315575558352,11.0
2024-01-01 19:30:00,1.0,20.0,1.6430446407404793,19.827295343390325,17.115562629552336,11.0
2024-01-01 19:45:00,1.0,20.0,1.5727279833204748,19.714675968142263,17.122617263681978,11.0
2024-01-01 20:00:00,3.0,19.7,1.5080012662170246,19.606778242640836,17.124822077698564,11.0
2024-01-01 20:15:00,3.0,19.5,1.4483789278748371,19.50322837640601,17.122635188505374,11.0
2024-01-01 20:30:00,1.0,19.633333333333333,1.4016098896646592,19.431700049911466,17.116525887805363,11.0
2024-01-01 20:45:00,1.0,20.0,1.7411622789924934,20.067572339479916,17.118862046322285,11.0
2024-01-01 21:00:00,1.0,20.0,2.0238413111533173,20.49258578275857,17.14152519425931,10.0
2024-01-01 21:15:00,1.0,20.0,1.9364912593780836,20.353787948862436,17.157058077536778,10.0
2024-01-01 21:30:00,1.0,20.0,1.8531289297931623,20.22107334616749,17.166231209862378,10.0
2024-01-01 21:45:00,1.0,20.0,1.7764014019249421,20.09395609356081,17.169641047101596,10.0
