,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_WB
2024-01-09 19:00:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-09 19:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 19:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 19:45:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-09 20:00:00,0.001,0.0,0.001,0.07533333333333334,0.0,0.0
2024-01-09 20:15:00,0.001,0.0,0.001,0.13799999999999998,0.0,0.0
2024-01-09 20:30:00,0.001,0.0,0.001,0.10133333333333333,0.0,0.0
2024-01-09 20:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 21:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 21:15:00,0.001,0.0,0.001,0.21466666666666664,0.0,0.0
2024-01-09 21:30:00,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-09 21:45:00,0.001,0.0,0.001,0.13066666666666665,0.0,0.0
2024-01-09 22:00:00,0.001,0.0,0.001,0.10866666666666668,0.0,0.0
2024-01-09 22:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 22:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 22:45:00,0.001,0.0,0.001,0.2273333333333333,0.0,0.0
2024-01-09 23:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-09 23:15:00,0.001,0.0,0.001,0.12333333333333334,0.0,0.0
2024-01-09 23:30:00,0.001,0.0,0.001,0.116,0.0,0.0
2024-01-09 23:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 00:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 00:15:00,0.001,0.0,0.001,0.2273333333333333,0.0,0.0
2024-01-10 00:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 00:45:00,0.001,0.0,0.001,0.116,0.0,0.0
2024-01-10 01:00:00,0.001,0.0,0.001,0.12333333333333334,0.0,0.0
2024-01-10 01:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 01:30:00,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-10 01:45:00,0.001,0.0,0.001,0.21466666666666664,0.0,1.3333333333333333
2024-01-10 02:00:00,0.001,0.0,0.001,0.05,0.0,1.3333333333333333
2024-01-10 02:15:00,0.001,0.0,0.001,0.10866666666666668,0.0,0.0
2024-01-10 02:30:00,0.001,0.0,0.001,0.13066666666666665,0.0,0.0
2024-01-10 02:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 03:00:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-10 03:15:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-10 03:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 03:45:00,0.001,0.0,0.001,0.10133333333333333,0.0,0.0
2024-01-10 04:00:00,0.001,0.0,0.001,0.13799999999999998,0.0,0.0
2024-01-10 04:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 04:30:00,0.001,0.0,0.001,0.08800000000000001,0.0,0.0
2024-01-10 04:45:00,0.001,0.0,0.001,0.18933333333333333,0.0,0.0
2024-01-10 05:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 05:15:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-10 05:30:00,0.001,0.0,0.001,0.14533333333333334,0.0,0.0
2024-01-10 05:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 06:00:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-10 06:15:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-10 06:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 06:45:00,0.001,0.0,0.001,0.48646666666666666,0.0,0.0
2024-01-10 07:00:00,0.001,0.0,0.001,0.2859333333333333,0.0,0.0
2024-01-10 07:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 07:30:00,0.001,0.0,0.001,0.11333333333333333,0.0,1.6666666666666667
2024-01-10 07:45:00,0.001,0.0,0.001,0.164,0.0,1.6666666666666667
2024-01-10 08:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 08:15:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-10 08:30:00,0.001,0.0,0.001,0.16086666666666669,0.0,0.0
2024-01-10 08:45:00,0.001,0.0,0.001,0.063,0.0,0.0
2024-01-10 09:00:00,0.001,0.0,0.001,0.13899999999999998,0.0,3.0
2024-01-10 09:15:00,0.001,0.0,0.001,0.16433333333333333,0.0,0.0
2024-01-10 09:30:00,0.001,0.0,0.001,0.06126666666666667,0.0,0.0
2024-01-10 09:45:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-10 10:00:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-10 10:15:00,0.001,0.0,0.001,0.05733333333333334,0.0,2.6666666666666665
2024-01-10 10:30:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-10 10:45:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-10 11:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 11:15:00,0.001,0.0,0.001,0.06466666666666668,5.133333333333334,0.0
2024-01-10 11:30:00,0.001,0.0,0.001,0.16,7.0,0.0
2024-01-10 11:45:00,0.001,0.0,0.001,0.06466666666666668,7.0,2.6666666666666665
2024-01-10 12:00:00,0.001,0.0,0.001,0.15133333333333335,0.9333333333333333,0.0
2024-01-10 12:15:00,0.001,0.0,0.001,0.126,0.0,0.0
2024-01-10 12:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 12:45:00,0.001,0.0,0.001,0.05733333333333334,0.0,0.0
2024-01-10 13:00:00,0.001,0.0,0.001,0.16,0.0,2.3333333333333335
2024-01-10 13:15:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.3333333333333333
2024-01-10 13:30:00,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-10 13:45:00,0.001,0.0,0.001,0.11333333333333333,0.0,0.0
2024-01-10 14:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 14:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 14:30:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-10 14:45:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-10 15:00:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-10 15:15:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-10 15:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 15:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 16:00:00,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-10 16:15:00,0.001,0.0,0.001,0.08666666666666667,0.0,0.0
2024-01-10 16:30:00,0.001,0.0,0.001,0.18933333333333333,0.0,0.0
2024-01-10 16:45:00,0.001,0.0,0.001,0.08800000000000001,0.0,0.0
2024-01-10 17:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-10 17:15:00,0.001,0.0,0.001,0.8496666666666666,0.0,0.0
2024-01-10 17:30:00,0.001,0.0,0.001,2.9094666666666664,0.0,3.6666666666666665
2024-01-10 17:45:00,0.001,0.0,0.001,1.3419999999999999,0.0,0.0
2024-01-10 18:00:00,0.001,0.0,0.020933333333333335,0.25053333333333333,0.0,0.0
2024-01-10 18:15:00,0.001,0.0,0.31359415481395836,2.4054,0.0,0.0
2024-01-10 18:30:00,0.001,0.0,0.7784300551217537,0.6207999999999999,0.0,0.0
2024-01-10 18:45:00,0.001,0.0,0.19031532135688214,0.141,0.0,0.0
2024-01-10 19:00:00,0.001,0.0,0.16125635070014202,0.2752,0.0,0.0
2024-01-10 19:15:00,0.001,0.0,0.9356263301377817,0.316,0.0,0.0
2024-01-10 19:30:00,0.001,0.0,0.8501022392556616,0.4775491615817823,0.0,0.0
2024-01-10 19:45:00,0.001,0.0,0.11419909048795261,0.3294904090393402,0.0,0.0
2024-01-10 20:00:00,0.001,0.0,0.2357076404471998,0.3055570757060069,0.0,0.0
2024-01-10 20:15:00,0.21194260961537684,0.0,0.6393256247629363,0.33537593972558777,0.0,0.0
2024-01-10 20:30:00,0.7920347860576631,0.0,0.3796138767187912,0.8049092730589212,0.0,2.6666666666666665
2024-01-10 20:45:00,0.7920347860576631,0.0,0.001,0.36670927305892115,0.0,0.0
2024-01-10 21:00:00,0.7920347860576631,0.0,0.001,0.525709273058921,0.0,0.0
2024-01-10 21:15:00,0.7920347860576631,0.0,0.001,0.3483759397255878,0.0,0.0
2024-01-10 21:30:00,0.7920347860576631,0.0,0.001,0.34367245990206013,0.0,0.0
2024-01-10 21:45:00,0.7920347860576631,0.0,0.001,0.24735707570600685,0.0,0.0
2024-01-10 22:00:00,0.7920347860576631,0.0,0.001,0.2561570757060068,0.0,0.0
2024-01-10 22:15:00,0.7920347860576631,0.0,0.001,0.1498431656496898,0.0,0.0
2024-01-10 22:30:00,0.7920347860576631,0.0,0.001,0.2273333333333333,0.0,0.0
2024-01-10 22:45:00,0.7920347860576631,0.0,0.001,0.07734523770585906,0.0,0.6666666666666666
2024-01-10 23:00:00,0.7920347860576631,0.0,0.001,0.0815521973529143,0.0,2.0
2024-01-10 23:15:00,0.7920347860576631,0.0,0.001,0.19448553068624763,0.0,0.0
2024-01-10 23:30:00,0.7920347860576631,0.0,0.001,0.2685521973529143,0.0,2.6666666666666665
2024-01-10 23:45:00,0.7920347860576631,0.0,0.001,0.2885521973529143,0.0,0.0
2024-01-11 00:00:00,0.21194260961537684,0.0,0.001,0.3622147678040335,0.0,0.0
2024-01-11 00:15:00,0.001,0.0,0.001,0.18282374237267351,0.0,0.0
2024-01-11 00:30:00,0.001,0.0,0.001,0.15055707570600685,0.0,0.0
2024-01-11 00:45:00,0.001,0.0,0.001,0.0618237423726735,0.0,0.0
2024-01-11 01:00:00,0.001,0.0,0.001,0.11418441310724763,0.0,0.0
2024-01-11 01:15:00,0.001,0.0,0.001,0.156,0.0,0.0
2024-01-11 01:30:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-11 01:45:00,0.001,0.0,0.001,0.05,0.0,1.3333333333333333
2024-01-11 02:00:00,0.001,0.0,0.001,0.05,0.0,1.3333333333333333
2024-01-11 02:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 02:30:00,0.001,0.0,0.001,0.10133333333333333,0.0,0.0
2024-01-11 02:45:00,0.001,0.0,0.001,0.17600000000000002,0.0,0.0
2024-01-11 03:00:00,0.001,0.0,0.001,0.18933333333333333,0.0,0.0
2024-01-11 03:15:00,0.001,0.0,0.001,0.05,0.0,3.3333333333333335
2024-01-11 03:30:00,0.001,0.0,0.001,0.5830666666666667,0.0,2.0
2024-01-11 03:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 04:00:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-11 04:15:00,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-11 04:30:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-11 04:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 05:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 05:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 05:30:00,0.001,0.0,0.001,0.08666666666666667,0.0,0.0
2024-01-11 05:45:00,0.001,0.0,0.001,0.216,0.0,0.0
2024-01-11 06:00:00,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-11 06:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 06:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 06:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 07:00:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-11 07:15:00,0.001,0.0,0.001,0.23600000000000002,0.0,0.0
2024-01-11 07:30:00,0.001,0.0,0.001,0.15133333333333335,0.0,0.0
2024-01-11 07:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 08:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 08:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 08:30:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-11 08:45:00,0.001,0.0,0.001,0.24866666666666667,0.0,0.0
2024-01-11 09:00:00,0.001,0.0,0.001,0.146,0.0,0.0
2024-01-11 09:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 09:30:00,0.001,0.0,0.001,0.05,1.4,0.0
2024-01-11 09:45:00,0.001,0.0,0.001,0.05,7.0,0.0
2024-01-11 10:00:00,0.001,0.0,0.001,0.06466666666666668,7.0,0.0
2024-01-11 10:15:00,0.001,0.0,0.001,0.2613333333333333,2.3333333333333335,0.0
2024-01-11 10:30:00,0.001,0.0,0.001,0.14066666666666666,0.0,2.6666666666666665
2024-01-11 10:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 11:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 11:15:00,0.001,0.0,0.001,0.05,2.8,0.0
2024-01-11 11:30:00,0.001,0.0,0.001,0.05733333333333334,4.2,0.0
2024-01-11 11:45:00,0.001,0.0,0.001,0.27399999999999997,0.0,0.0
2024-01-11 12:00:00,0.001,0.0,0.001,0.13533333333333333,0.0,0.0
2024-01-11 12:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 12:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 12:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 13:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 13:15:00,0.001,0.0,0.001,0.2866666666666667,0.0,0.0
2024-01-11 13:30:00,0.001,0.0,0.001,0.13,0.0,0.0
2024-01-11 13:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 14:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 14:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 14:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 14:45:00,0.001,0.0,0.001,0.292,0.0,0.0
2024-01-11 15:00:00,0.001,0.0,0.001,0.12466666666666666,0.0,0.0
2024-01-11 15:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 15:30:00,0.001,0.0,0.001,0.05,1.8666666666666667,0.0
2024-01-11 15:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 16:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 16:15:00,0.001,0.0,0.001,0.29733333333333334,0.0,0.0
2024-01-11 16:30:00,0.001,0.0,0.001,0.11933333333333333,0.0,0.0
2024-01-11 16:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 17:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 17:15:00,0.001,0.0,0.001,0.05,2.8,0.0
2024-01-11 17:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 17:45:00,0.001,0.0,0.001,0.7024666666666667,0.0,3.6666666666666665
2024-01-11 18:00:00,0.001,0.0,0.001,0.12188249491511566,0.0,0.0
2024-01-11 18:15:00,0.001,0.0,0.001,0.0618237423726735,0.0,0.0
2024-01-11 18:30:00,0.001,0.0,0.001,0.0618237423726735,0.0,0.0
2024-01-11 18:45:00,0.001,0.0,0.001,0.08496202043147733,0.0,0.0
2024-01-11 19:00:00,0.001,0.0,0.001,0.0933759397255878,0.0,0.0
2024-01-11 19:15:00,0.001,0.0,0.001,0.3513759397255878,0.0,0.0
2024-01-11 19:30:00,0.001,0.0,0.001,0.14100711351109255,0.0,0.0
2024-01-11 19:45:00,0.001,0.0,0.001,0.07524175788233144,0.0,0.0
2024-01-11 20:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 20:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 20:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 20:45:00,0.001,0.0,0.001,0.30066666666666664,0.0,0.0
2024-01-11 21:00:00,0.001,0.0,0.001,0.116,0.0,0.0
2024-01-11 21:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 21:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 21:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-11 22:00:00,0.001,0.0,0.001,0.06266666666666668,0.0,0.0
2024-01-11 22:15:00,0.001,0.0,0.001,0.2806666666666667,0.0,0.0
2024-01-11 22:30:00,0.001,0.0,0.001,0.12333333333333334,0.0,0.0
2024-01-11 22:45:00,0.001,0.0,0.001,0.171,0.0,0.0
2024-01-11 23:00:00,0.001,0.0,0.001,0.171,0.0,0.0
2024-01-11 23:15:00,0.001,0.0,0.001,0.17967074440662725,0.0,0.0
2024-01-11 23:30:00,0.001,0.0,0.001,0.27269040903934016,0.0,0.0
2024-01-11 23:45:00,0.001,0.0,0.001,0.47415707570600685,0.0,0.0
2024-01-12 00:00:00,0.001,0.0,0.001,0.26980084850992303,0.0,0.0
2024-01-12 00:15:00,0.001,0.0,0.001,0.2143759397255878,0.0,0.0
2024-01-12 00:30:00,0.001,0.0,0.001,0.16537186198562723,0.0,2.6666666666666665
2024-01-12 00:45:00,0.001,0.0,0.001,0.0815521973529143,0.0,0.0
2024-01-12 01:00:00,0.001,0.0,0.001,0.11955219735291431,0.0,0.0
2024-01-12 01:15:00,0.001,0.0,0.001,0.27221886401958095,0.0,0.0
2024-01-12 01:30:00,0.001,0.0,0.001,0.13799999999999998,0.0,0.0
2024-01-12 01:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 02:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 02:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 02:30:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-12 02:45:00,0.001,0.0,0.001,0.22066666666666668,0.0,0.0
2024-01-12 03:00:00,0.001,0.0,0.001,0.14533333333333334,0.0,0.0
2024-01-12 03:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 03:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 03:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 04:00:00,0.001,0.0,0.001,0.11333333333333333,0.0,0.0
2024-01-12 04:15:00,0.001,0.0,0.001,0.20066666666666666,0.0,0.0
2024-01-12 04:30:00,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-12 04:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 05:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 05:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 05:30:00,0.001,0.0,0.001,0.126,0.0,0.0
2024-01-12 05:45:00,0.001,0.0,0.001,0.18066666666666667,0.0,0.0
2024-01-12 06:00:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-12 06:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 06:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 06:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 07:00:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-12 07:15:00,0.001,0.0,0.001,0.16066666666666668,0.0,0.0
2024-01-12 07:30:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-12 07:45:00,0.001,0.0,0.001,0.05733333333333334,0.0,0.0
2024-01-12 08:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 08:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 08:30:00,0.001,0.0,0.001,0.15133333333333335,0.0,0.0
2024-01-12 08:45:00,0.001,0.0,0.001,0.14066666666666666,0.0,0.0
2024-01-12 09:00:00,0.001,0.0,0.001,0.16,2.3333333333333335,0.0
2024-01-12 09:15:00,0.001,0.0,0.001,0.06466666666666668,7.0,2.6666666666666665
2024-01-12 09:30:00,0.001,0.0,0.001,0.05,7.0,0.0
2024-01-12 09:45:00,0.001,0.0,0.001,0.05,4.2,0.0
2024-01-12 10:00:00,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-12 10:15:00,0.001,0.0,0.001,0.12066666666666667,0.0,0.0
2024-01-12 10:30:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-12 10:45:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-12 11:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 11:15:00,0.001,0.0,0.001,0.05,3.7333333333333334,0.0
2024-01-12 11:30:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-12 11:45:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-12 12:00:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-12 12:15:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-12 12:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 12:45:00,0.001,0.0,0.001,0.05420695964705524,0.0,0.0
2024-01-12 13:00:00,0.001,0.0,0.001,0.22088553068624764,0.0,0.0
2024-01-12 13:15:00,0.001,0.0,0.001,0.11955219735291431,0.0,0.3333333333333333
2024-01-12 13:30:00,0.001,0.0,0.001,0.18421886401958096,0.0,5.0
2024-01-12 13:45:00,0.001,0.0,0.001,0.11821886401958097,0.0,0.3333333333333333
2024-01-12 14:00:00,0.001,0.0,0.001,0.05841391929411048,0.0,0.0
2024-01-12 14:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 14:30:00,0.001,0.0,0.001,0.20199999999999999,1.8666666666666667,0.0
2024-01-12 14:45:00,0.001,0.0,0.001,0.4751333333333333,0.0,0.0
2024-01-12 15:00:00,0.001,0.0,0.001,0.14533333333333334,0.0,0.0
2024-01-12 15:15:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-12 15:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 15:45:00,0.001,0.0,0.001,0.05,0.0,3.6666666666666665
2024-01-12 16:00:00,0.001,0.0,0.001,0.7477333333333332,0.0,0.0
2024-01-12 16:15:00,0.001,0.0,0.001,0.1272,0.0,0.0
2024-01-12 16:30:00,0.001,0.0,0.001,0.33137333333333335,0.0,0.0
2024-01-12 16:45:00,0.001,0.0,0.001,0.3580333333333333,0.0,0.0
2024-01-12 17:00:00,0.001,0.0,0.001,0.8954059959320925,0.0,0.0
2024-01-12 17:15:00,0.001,0.0,0.001,1.5584570757060068,0.0,0.0
2024-01-12 17:30:00,0.001,0.0,0.001,1.2068570757060069,0.0,0.0
2024-01-12 17:45:00,0.001,0.0,0.001,0.1975237423726735,0.0,0.0
2024-01-12 18:00:00,0.001,0.0,0.001,0.8259814344707002,0.0,0.0
2024-01-12 18:15:00,0.001,0.0,0.001,0.28537785791771975,0.0,0.0
2024-01-12 18:30:00,0.001,0.0,0.001,1.9148521973529142,0.0,0.6666666666666666
2024-01-12 18:45:00,0.001,0.0,0.001,2.339252197352914,0.0,4.666666666666667
2024-01-12 19:00:00,0.001,0.0,0.001,0.3945855306862477,0.0,0.0
2024-01-12 19:15:00,0.001,0.0,0.001,1.2168382780588038,0.0,0.0
2024-01-12 19:30:00,0.001,0.0,0.001,2.7369,0.0,0.0
2024-01-12 19:45:00,0.001,0.0,0.001,0.5047354928811619,0.0,0.0
2024-01-12 20:00:00,0.001,0.0,0.001,0.4500411414903116,0.0,0.0
2024-01-12 20:15:00,0.001,0.0,0.001,0.48374260639225447,0.0,0.0
2024-01-12 20:30:00,0.001,0.0,0.001,0.5792759397255878,0.0,0.0
2024-01-12 20:45:00,0.001,0.0,0.001,0.24422927305892111,0.0,0.0
2024-01-12 21:00:00,0.001,0.0,0.001,0.15701119125105312,0.0,0.0
2024-01-12 21:15:00,0.001,0.0,0.001,0.14857509121566478,0.0,0.0
2024-01-12 21:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 21:45:00,0.001,0.0,0.001,0.07533333333333332,0.0,0.0
2024-01-12 22:00:00,0.001,0.0,0.001,0.20199999999999999,0.0,0.0
2024-01-12 22:15:00,0.001,0.0,0.001,0.05,0.0,2.6666666666666665
2024-01-12 22:30:00,0.001,0.0,0.001,0.10866666666666668,0.0,0.0
2024-01-12 22:45:00,0.001,0.0,0.001,0.13066666666666665,0.0,0.0
2024-01-12 23:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-12 23:15:00,0.001,0.0,0.001,0.08800000000000001,0.0,0.0
2024-01-12 23:30:00,0.001,0.0,0.001,0.18933333333333333,0.0,0.0
2024-01-12 23:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 00:00:00,0.001,0.0,0.001,0.10133333333333333,0.0,0.0
2024-01-13 00:15:00,0.001,0.0,0.001,0.13799999999999998,0.0,0.0
2024-01-13 00:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 00:45:00,0.001,0.0,0.001,0.10066666666666667,0.0,0.0
2024-01-13 01:00:00,0.001,0.0,0.001,0.17666666666666667,0.0,0.0
2024-01-13 01:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 01:30:00,0.001,0.0,0.001,0.09400000000000001,0.0,0.0
2024-01-13 01:45:00,0.001,0.0,0.001,0.14533333333333334,0.0,0.0
2024-01-13 02:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 02:15:00,0.001,0.0,0.001,0.11333333333333333,0.0,0.0
2024-01-13 02:30:00,0.001,0.0,0.001,0.164,0.0,0.0
2024-01-13 02:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 03:00:00,0.001,0.0,0.001,0.08666666666666667,0.0,0.0
2024-01-13 03:15:00,0.001,0.0,0.001,0.15266666666666667,0.0,0.0
2024-01-13 03:30:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 03:45:00,0.001,0.0,0.001,0.126,0.0,0.0
2024-01-13 04:00:00,0.001,0.0,0.001,0.15133333333333335,0.0,0.0
2024-01-13 04:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 04:30:00,0.001,0.0,0.001,0.07933333333333333,0.0,0.0
2024-01-13 04:45:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-13 05:00:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 05:15:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-13 05:30:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-13 05:45:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 06:00:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.0
2024-01-13 06:15:00,0.001,0.0,0.001,0.16,0.0,0.0
2024-01-13 06:30:00,0.001,0.0,0.001,0.05733333333333334,0.0,0.0
2024-01-13 06:45:00,0.001,0.0,0.001,0.15133333333333335,0.0,0.0
2024-01-13 07:00:00,0.001,0.0,0.001,0.126,0.0,2.6666666666666665
2024-01-13 07:15:00,0.001,0.0,0.001,0.05,0.0,0.0
2024-01-13 07:30:00,0.001,0.0,0.001,0.06466666666666668,6.533333333333333,0.0
2024-01-13 07:45:00,0.001,0.0,0.001,0.16,7.0,0.0
2024-01-13 08:00:00,0.001,0.0,0.001,0.06466666666666668,0.4666666666666667,0.0
2024-01-13 08:15:00,0.001,0.0,0.001,0.164,0.0,0.0
