,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.16599999999999998,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.145,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.24400000000000002,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.06466666666666666,0.0,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.052,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.114,0.0,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.28659999999999997,0.0,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.3185333333333334,0.0,0.0,1.6
2024-01-01 03:15:00,0.001,0.0,0.001,0.08299999999999999,0.0,0.0,0.4
2024-01-01 03:30:00,0.001,0.0,0.001,0.207,0.0,0.8,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.16366666666666668,0.0,0.5333333333333333,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.242,0.0,0.0,2.2
2024-01-01 04:15:00,0.001,0.0,0.001,0.052,0.0,2.6666666666666665,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.5850666666666667,0.0,2.1333333333333333,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.207,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.106,0.0,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.242,0.0,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.14066666666666666,0.0,0.0,2.8
2024-01-01 05:45:00,0.001,0.0,0.001,0.052,0.0,0.0,0.8
2024-01-01 06:00:00,0.001,0.0,0.001,0.176,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.12433333333333334,0.0,0.0,2.2
2024-01-01 06:30:00,0.001,0.0,0.001,0.1712,0.0,0.0,3.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.24233333333333335,0.0,0.0,3.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.065,0.0,0.0,3.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.158,0.0,0.0,3.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.15706666666666666,0.0,0.0,3.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.07733333333333332,0.0,0.0,3.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.242,0.0,1.6,3.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.128,0.0,0.0,2.6
2024-01-01 08:30:00,0.001,0.0,0.001,0.114,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.18633333333333332,0.0,0.0,1.6
2024-01-01 09:00:00,0.001,0.0,0.001,0.05410347982352762,0.0,0.0,1.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.22321886401958094,14.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.35221886401958097,13.0,0.0,2.6
2024-01-01 09:45:00,0.001,0.0,0.001,0.2185521973529143,0.0,0.0,1.8
2024-01-01 10:00:00,0.001,0.0,0.001,0.3390855306862476,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.17461190437252574,0.0,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.13553333333333334,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.48456000000000005,0.0,0.0,2.4
2024-01-01 11:00:00,0.001,0.0,0.001,0.38503333333333334,0.0,0.0,0.2
2024-01-01 11:15:00,0.001,0.0,0.001,1.0098333333333334,0.0,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,2.332766666666666,0.0,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.4543666666666667,5.0,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.3301863312993796,0.0,0.0,1.4
2024-01-01 12:15:00,0.001,0.0,0.001,0.35152374237267353,0.0,1.0666666666666667,2.4
2024-01-01 12:30:00,0.001,0.0,0.001,0.42839040903934017,0.0,0.5333333333333333,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.39285707570600686,0.0,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.3205237423726735,0.0,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.3688256605648055,0.0,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.4987,0.0,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.3878333333333333,0.0,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.2910333333333333,0.0,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.33969999999999995,0.0,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.3890333333333333,0.0,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.32203333333333334,0.0,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.18769999999999998,0.0,0.0,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.4543666666666667,0.0,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,1.2396808789411657,0.0,0.0,0.2
2024-01-01 16:15:00,0.001,0.0,0.001,1.1588855306862478,0.0,0.0,2.0
