,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-03 09:45:00,0.001,0.0,0.001,0.2491034798235276,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.36921886401958093,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.5236855306862476,0.0
2024-01-03 10:30:00,0.001,0.0,0.001,0.0985521973529143,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.09658361249411568,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.08475506078442209,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.12229040903934019,0.0
2024-01-03 11:30:00,0.001,0.0,0.001,0.8665138888628677,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.3688959397255878,6.533333333333333
2024-01-03 12:00:00,0.001,0.0,0.001,0.3647111912510531,7.0
2024-01-03 12:15:00,0.001,0.0,0.001,0.3552521973529143,4.2
2024-01-03 12:30:00,0.001,0.0,0.001,0.22298553068624763,0.0
2024-01-03 12:45:00,0.001,0.0,0.001,0.20863131841174856,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.46043333333333336,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.63848205086272,0.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.46325219735291434,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.46325219735291434,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.8079945052548876,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.7637945052548876,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.31918553068624766,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.5322521973529143,0.0
2024-01-03 15:00:00,0.001,0.0,0.001,0.41189152661834016,0.0
2024-01-03 15:15:00,0.001,0.0,0.001,0.3540759397255878,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.7307376616667841,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.2983237423726735,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.34776550025500497,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.8829620296692707,0.0
2024-01-03 16:30:00,0.001,0.0,0.001,0.5138521973529143,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.46325219735291434,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.3698055306862476,0.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.32793131841174855,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,0.3176707444066273,0.0
2024-01-03 17:45:00,0.001,0.0,0.001,0.3841570757060068,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.38982374237267353,0.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.24025158096089447,0.0
2024-01-03 18:30:00,0.001,0.0,0.001,0.3550959397255878,0.0
2024-01-03 18:45:00,0.001,0.0,0.001,0.33937593972558777,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,0.33937593972558777,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.33937593972558777,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.5086426063922543,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.4808159397255878,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.4750759397255878,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.43984820710461303,0.0
2024-01-03 20:30:00,0.001,0.0,0.001,0.46719344481047215,0.0
2024-01-03 20:45:00,0.001,0.0,0.001,0.4750759397255878,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.5683426063922545,0.0
2024-01-03 21:15:00,0.047599999999999996,0.0,0.001,0.531409273058921,0.0
2024-01-03 21:30:00,1.6749872683640312,0.0,0.001,0.3863426063922545,0.0
2024-01-03 21:45:00,1.938184883948303,0.0,0.001,0.3540759397255878,0.0
2024-01-03 22:00:00,1.4662601493572336,0.0,0.001,0.4347426063922545,0.0
2024-01-03 22:15:00,0.3818595141041135,0.0,0.001,0.4750759397255878,0.0
2024-01-03 22:30:00,1.0926026347692794,0.0,0.001,0.5004092730589211,0.0
2024-01-03 22:45:00,1.0674127282709998,0.0,0.10233478986486258,0.6650759397255878,0.0
2024-01-03 23:00:00,0.44696603749557234,0.0,0.36330937265511193,0.6930709950001173,0.0
2024-01-03 23:15:00,0.001,0.0,0.7448434248549539,0.3225237423726735,0.0
2024-01-03 23:30:00,0.001,0.0,0.12795766130169658,0.30481391005631703,0.0
2024-01-03 23:45:00,0.001,0.0,0.18132711716955444,0.2926066666666667,0.0
2024-01-04 00:00:00,0.001,0.0,1.1661397118533803,0.7080666666666666,0.0
2024-01-04 00:15:00,0.001,0.0,0.596649559355055,0.8474,0.0
2024-01-04 00:30:00,0.001,0.0,0.12117046888454211,0.20946666666666666,0.0
2024-01-04 00:45:00,0.001,0.0,0.2824425081346481,0.054,0.0
2024-01-04 01:00:00,0.001,0.0,0.09163453090771896,0.054,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.11733333333333333,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.9103333333333333,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.6123999999999999,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.2313333333333333,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.23600000000000002,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.175,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.175,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.175,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.175,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.24406666666666668,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.6311333333333333,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.054,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.054,2.3333333333333335
2024-01-04 06:30:00,0.001,0.0,0.001,0.07933333333333333,0.0
2024-01-04 06:45:00,0.001,0.0,0.001,0.25006666666666666,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.13033333333333333,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.067,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.4668,0.0
2024-01-04 07:45:00,0.001,0.0,0.001,0.06613333333333334,0.0
2024-01-04 08:00:00,0.001,0.0,0.001,0.5870666666666666,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,0.22291391005631703,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.33915707570600684,0.0
2024-01-04 08:45:00,0.001,0.0,0.001,0.1998237423726735,0.0
2024-01-04 09:00:00,0.001,0.0,0.001,0.1998237423726735,0.0
2024-01-04 09:15:00,0.001,0.0,0.001,0.2760104090393402,0.0
2024-01-04 09:30:00,0.630807192736493,0.0,0.001,0.1848237423726735,0.0
2024-01-04 09:45:00,1.8806181382605769,0.0,0.001,0.13979232723147214,0.0
2024-01-04 10:00:00,1.8468793226196831,0.0,0.001,0.257,0.0
2024-01-04 10:15:00,0.8416371624534832,0.0,0.001,0.09233333333333334,0.0
2024-01-04 10:30:00,1.0214158806563427,0.0,0.001,0.067,0.0
2024-01-04 10:45:00,0.7954833418455446,0.0,0.001,0.054,0.0
2024-01-04 11:00:00,0.9128032043997246,0.0,0.001,0.054,0.0
2024-01-04 11:15:00,1.6821458213689593,0.0,0.001,0.054,0.0
2024-01-04 11:30:00,0.001,0.0,0.001,0.2313333333333333,0.0
2024-01-04 11:45:00,0.001,0.0,0.001,0.164,0.0
2024-01-04 12:00:00,0.001,0.0,0.001,0.067,0.0
2024-01-04 12:15:00,0.001,0.0,0.001,0.5576666666666666,4.666666666666667
2024-01-04 12:30:00,0.001,0.0,0.001,1.4438,7.0
2024-01-04 12:45:00,0.001,0.0,0.001,1.5333059959320925,0.4666666666666667
2024-01-04 13:00:00,0.001,0.0,0.001,0.570428687098144,0.0
2024-01-04 13:15:00,0.001,0.0,0.001,0.42084260639225446,0.0
2024-01-04 13:30:00,0.001,0.0,0.001,0.23137593972558781,0.0
2024-01-04 13:45:00,0.001,0.0,0.001,0.7644426063922545,0.0
2024-01-04 14:00:00,0.001,0.0,0.001,0.6104112972182993,0.0
2024-01-04 14:15:00,0.001,0.0,0.001,0.31295932926542586,0.0
2024-01-04 14:30:00,0.001,0.0,0.001,0.3031570757060068,0.0
2024-01-04 14:45:00,0.001,0.0,0.001,1.3826904090393404,0.0
2024-01-04 15:00:00,0.001,0.0,0.11920751533575101,0.4025570757060068,0.0
2024-01-04 15:15:00,0.001,0.0,0.3770993350918567,0.43496202043147736,0.0
2024-01-04 15:30:00,0.001,0.0,0.7261964883268495,0.4433759397255878,0.0
2024-01-04 15:45:00,0.001,0.0,0.13009393002600678,0.5316959397255878,0.0
2024-01-04 16:00:00,0.001,0.0,0.20773299504554338,0.4433759397255878,0.0
2024-01-04 16:15:00,0.2961258633825041,0.0,1.216813004506753,0.5150229417595414,0.0
2024-01-04 16:30:00,1.8140885884329891,0.0,0.5173311925843554,0.33946666666666664,0.0
2024-01-04 16:45:00,1.8922650708095505,0.0,0.11589228021551379,0.18404666666666666,0.9333333333333333
2024-01-04 17:00:00,1.1641807619465079,0.0,0.2885587116668161,0.3128034798235276,0.0
2024-01-04 17:15:00,0.7629091473840078,0.0,0.9191785643369471,0.34225219735291434,0.0
2024-01-04 17:30:00,0.9269486213469028,0.0,0.001,0.34225219735291434,0.0
