,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.4377942454236041,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.4747,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.4629666666666667,0.0,2.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.3097,0.0,0.3333333333333333
2024-01-01 01:00:00,0.001,0.0,0.001,0.2048333333333333,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.27702,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.27669999999999995,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.22536666666666663,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.7217666666666667,0.0,1.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.18869999999999998,0.0,1.6666666666666667
2024-01-01 03:00:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.19973549288116194,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.17729040903934018,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.16749040903934018,0.0,2.3333333333333335
2024-01-01 04:00:00,0.001,0.0,0.001,0.0648237423726735,2.8,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.05851774644058097,3.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.053,3.0,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.053,3.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.053,3.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.11900000000000001,2.2,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.11166666666666666,0.0,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.053,0.0,0.3333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.053,0.0,2.6666666666666665
2024-01-01 06:30:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.163,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.07200000000000001,0.0,2.3333333333333335
2024-01-01 07:30:00,0.001,0.0,0.001,0.066,0.0,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.066,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.066,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.066,1.4,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.10046666666666668,1.2,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.13366666666666666,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.14100000000000001,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.08966666666666666,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.053,0.0,2.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.075,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.15566666666666668,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.053,1.4,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.053,1.2,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.05473333333333333,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.16251043947058286,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.3224521973529143,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.3542521973529143,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.3542521973529143,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.4717855306862476,0.0,3.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.4622521973529144,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.05564715796137402,0.4622521973529144,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.22013987331463125,1.105318864019581,0.0,1.6666666666666667
2024-01-01 15:30:00,0.001,0.0,0.9795795582158954,0.876718864019581,0.0,0.3333333333333333
2024-01-01 15:45:00,0.001,0.0,0.3190568556123789,0.4622521973529144,0.0,2.3333333333333335
2024-01-01 16:00:00,0.001,0.0,0.14121900394048875,0.7813855306862476,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.23940084995644734,0.40798553068624765,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.67508669111518,0.49978553068624765,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.11586924878944922,0.27725219735291434,2.6,0.0
2024-01-01 17:00:00,0.001,0.0,0.23374226993171238,0.3076084245489981,0.0,2.3333333333333335
2024-01-01 17:15:00,0.001,0.0,1.1687090628504015,0.7831666666666666,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.9583355868984219,0.31316666666666665,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.15898641551634765,0.3097,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.19416460380795228,0.31749999999999995,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.4402888580549542,0.3227,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.4049109027048677,0.3800310797739143,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.14886055552953445,0.0,2.6666666666666665
2024-01-01 19:00:00,0.001,0.0,0.001,0.7209092730589213,0.0,0.3333333333333333
2024-01-01 19:15:00,0.001,0.0,0.001,0.33837593972558777,0.0,3.3333333333333335
2024-01-01 19:30:00,0.001,0.0,0.001,0.3367994407425646,0.0,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.3265521973529143,0.0,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.3485521973529143,0.0,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.4292188640195809,0.0,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.32444871752938664,0.0,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.4708543569007429,0.0,1.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.7381759397255879,0.8,2.6666666666666665
2024-01-01 21:15:00,0.001,0.0,0.001,0.43788927305892117,1.8,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.46600927305892115,0.0,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.5400759397255878,0.0,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.5327426063922545,0.0,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.4740759397255878,0.0,3.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.4773032771268286,0.0,1.3333333333333333
2024-01-01 22:45:00,0.001,0.0,0.001,0.3784521973529143,0.0,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.3491543569007429,0.0,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.4467426063922545,0.0,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.5953426063922544,0.0,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.46560432833345067,0.0,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.43858249491511564,0.0,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.36616666666666664,0.0,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.23709999999999998,0.0,2.6666666666666665
2024-01-02 00:45:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,1.1655666666666666,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.26936666666666664,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.5885,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.7217666666666667,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.7364910254313599,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.2202521973529143,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.2202521973529143,0.0,3.6666666666666665
2024-01-02 02:45:00,0.001,0.0,0.001,0.3082521973529143,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.256918864019581,0.0,3.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.09823333333333333,0.0,1.6666666666666667
2024-01-02 03:30:00,0.001,0.0,0.001,0.5860666666666667,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.053,0.0,2.6666666666666665
2024-01-02 04:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.075,2.6,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.15566666666666668,0.0,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.053,0.0,2.6666666666666665
2024-01-02 05:30:00,0.001,0.0,0.001,0.053,0.0,0.6666666666666666
2024-01-02 05:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.11900000000000001,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.11166666666666666,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.053,0.0,2.3333333333333335
2024-01-02 06:45:00,0.001,0.0,0.001,0.053,0.0,2.3333333333333335
2024-01-02 07:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.14132,1.6,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.053,1.0,2.3333333333333335
2024-01-02 07:45:00,0.001,0.0,0.001,0.163,0.0,2.6666666666666665
2024-01-02 08:00:00,0.001,0.0,0.001,0.06766666666666667,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.053,0.0,2.3333333333333335
2024-01-02 09:00:00,0.001,0.0,0.001,0.06426666666666667,0.0,0.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.6430666666666666,0.0,0.6666666666666666
2024-01-02 09:30:00,0.001,0.0,0.001,0.14903141514120136,0.0,1.6666666666666667
2024-01-02 09:45:00,0.001,0.0,0.001,0.0778237423726735,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.001,0.07695707570600684,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.001,0.15582374237267352,0.0,2.6666666666666665
2024-01-02 10:30:00,0.001,0.0,0.001,0.16102374237267353,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.16172949694906938,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,0.23893333333333333,0.0,2.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.28402666666666665,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.42566,0.0,0.0
2024-01-02 11:45:00,0.001,0.0,0.23432020964825145,0.9354999999999999,0.0,0.0
2024-01-02 12:00:00,0.001,0.00013333333333333334,0.7039212343379038,0.9548014649019428,0.0,0.0
2024-01-02 12:15:00,0.001,1.8002,0.34459935945807013,0.4782521973529143,0.0,0.0
2024-01-02 12:30:00,0.001,1.2004666666666668,0.17055433073639628,0.8489855306862476,0.0,0.0
2024-01-02 12:45:00,0.001,1.6502666666666668,0.6931757513099117,0.707318864019581,1.0,0.3333333333333333
2024-01-02 13:00:00,0.001,0.0008666666666666667,1.1064459872400179,0.4752521973529143,1.6,2.0
2024-01-02 13:15:00,0.001,0.0,0.08670669606343534,0.465718864019581,0.0,1.6666666666666667
2024-01-02 13:30:00,0.001,0.0,0.16148062471651628,0.4622521973529144,0.0,0.6666666666666666
2024-01-02 13:45:00,0.001,0.0,0.4466169173542534,0.4541855306862477,0.0,0.0
2024-01-02 14:00:00,1.4491974914579884,0.0,0.6702829062716366,0.370687838588221,0.0,0.0
2024-01-02 14:15:00,1.9244796209905488,0.0,0.001,0.41985999999999996,0.0,2.0
2024-01-02 14:30:00,1.97843492348752,0.0,0.001,0.4248333333333333,0.0,0.0
2024-01-02 14:45:00,1.653646877195888,0.0002666666666666667,0.001,0.43069999999999997,0.0,0.0
2024-01-02 15:00:00,0.03426666666666667,2.1000666666666667,0.001,0.4496313184117486,0.0,0.0
2024-01-02 15:15:00,0.001,1.2004666666666668,0.001,0.3654521973529144,0.0,0.0
2024-01-02 15:30:00,0.001,1.3504,0.001,0.3573855306862477,0.0,0.0
2024-01-02 15:45:00,0.001,0.0007333333333333333,0.001,0.34125219735291434,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.454718864019581,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.46571886401958096,0.0,3.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.45842435876469334,0.0,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.7204805767229837,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.5088182476275611,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.35009593972558783,0.0,1.3333333333333333
2024-01-02 17:30:00,0.001,0.0,0.001,0.18070927305892115,0.0,1.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.17704260639225447,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.07981825686535457,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.08455219735291429,0.0,2.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.09479944074256468,1.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.1367092730589211,1.6,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.33837593972558777,0.0,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.4665643283334507,0.0,0.0
2024-01-02 19:30:00,0.001,0.0,0.001,0.4791904090393402,0.0,0.0
2024-01-02 19:45:00,0.001,0.0,0.001,0.4370059959320925,0.0,3.0
2024-01-02 20:00:00,0.001,0.0,0.001,0.41972940021961663,0.0,0.0
2024-01-02 20:15:00,0.001,0.0,0.001,0.3046759397255878,0.0,0.0
2024-01-02 20:30:00,0.001,0.0,0.001,0.41760927305892115,0.0,0.0
2024-01-02 20:45:00,0.001,0.0,0.001,0.4960759397255878,0.0,0.0
2024-01-02 21:00:00,0.001,0.0,0.001,0.5767426063922545,0.0,0.0
2024-01-02 21:15:00,0.001,0.0,0.001,0.45909031230988734,0.0,0.0
2024-01-02 21:30:00,0.001,0.0,0.001,0.4226333333333333,0.0,0.0
2024-01-02 21:45:00,0.001,0.0,0.001,0.19676666666666665,0.0,0.0
2024-01-02 22:00:00,0.001,0.0,0.001,0.2048333333333333,0.0,0.0
2024-01-02 22:15:00,0.001,0.0,0.001,0.3097,0.0,0.0
2024-01-02 22:30:00,0.001,0.0,0.001,0.49670000000000003,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.48936666666666667,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.43069999999999997,0.0,2.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.4496313184117486,0.0,0.3333333333333333
2024-01-02 23:30:00,0.001,0.0,0.001,0.2444521973529143,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.2202521973529143,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.2202521973529143,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.33025219735291433,0.0,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.2510521973529143,0.0,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.34125219735291434,0.0,2.3333333333333335
2024-01-03 01:00:00,0.001,0.0,0.001,0.34125219735291434,0.0,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.3286313184117486,0.0,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.8743188640195808,0.0,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.3852521973529143,0.0,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.3089855306862477,0.0,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.2202521973529143,0.0,2.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.2097347982352762,0.0,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.18869999999999998,0.0,2.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.6765,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.22536666666666663,0.0,2.6666666666666665
2024-01-03 04:00:00,0.001,0.0,0.001,0.18869999999999998,0.2,1.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.8188466666666667,3.0,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.053,0.4,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.075,0.0,2.3333333333333335
2024-01-03 05:15:00,0.001,0.0,0.001,0.15566666666666668,0.0,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.4528,0.0,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.053,0.0,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.4528,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.0582,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.13751774644058096,0.0,1.6666666666666667
2024-01-03 07:00:00,0.001,0.0,0.001,0.1364904090393402,0.0,1.6666666666666667
2024-01-03 07:15:00,0.001,0.0,0.001,0.16655707570600684,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.2819437423726735,0.0,2.3333333333333335
2024-01-03 07:45:00,0.001,0.0,0.001,0.32255707570600683,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.5899529979660463,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.7200666666666666,0.0,3.0
2024-01-03 08:30:00,0.001,0.0,0.06337075933274473,0.6484,0.0,0.0
2024-01-03 08:45:00,0.001,0.0,0.3414159952733573,0.26821333333333336,2.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.7703547907991353,0.18869999999999998,0.6,0.0
2024-01-03 09:15:00,0.001,0.0,0.14195283548275117,0.18869999999999998,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.1586556859711958,0.18869999999999998,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,1.0589097406909311,0.18869999999999998,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.7245716183784601,0.23269999999999996,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.12587528452921137,0.26936666666666664,0.0,0.0
2024-01-03 10:30:00,0.001,0.0,0.21505780519687864,0.18869999999999998,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.18869999999999998,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.19129999999999997,0.0,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.20170000000000002,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.001,0.20170000000000002,0.0,0.0
2024-01-03 11:45:00,0.001,0.0,0.001,0.28969999999999996,0.0,0.0
2024-01-03 12:00:00,0.001,0.0,0.001,0.3219,0.0,2.3333333333333335
2024-01-03 12:15:00,0.001,0.0,0.001,0.3097,0.0,0.0
2024-01-03 12:30:00,0.001,0.0,0.001,0.4065,0.0,0.0
2024-01-03 12:45:00,0.001,0.0,0.001,0.43069999999999997,0.0,0.0
2024-01-03 13:00:00,0.001,0.0,0.001,0.3443314151412013,0.0,0.0
2024-01-03 13:15:00,0.001,0.0,0.001,0.3435237423726735,0.0,3.0
2024-01-03 13:30:00,0.001,0.0,0.001,0.33655040903934014,0.0,0.0
2024-01-03 13:45:00,0.001,0.0,0.001,0.2135237423726735,0.0,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.2135237423726735,0.0,0.0
