,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.19099999999999998,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.24833333333333335,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.337,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.15966666666666668,0.7
2024-01-01 01:00:00,0.001,0.0,0.001,0.07146666666666666,1.5
2024-01-01 01:15:00,0.001,0.0,0.001,0.12133333333333333,1.5
2024-01-01 01:30:00,0.001,0.0,0.001,0.026,1.5
2024-01-01 01:45:00,0.001,0.0,0.001,0.10200000000000001,0.8
2024-01-01 02:00:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.064,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.11400000000000002,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.6097333333333332,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.126,0.4
2024-01-01 04:00:00,0.001,0.0,0.001,0.11400000000000002,1.5
2024-01-01 04:15:00,0.001,0.0,0.001,0.026,0.9
2024-01-01 04:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.051333333333333335,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.21000000000000002,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.05533333333333334,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.26,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.22066666666666668,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.29333333333333333,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.18733333333333332,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.07733333333333334,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.23866666666666667,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.19066666666666665,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.136,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.15466666666666665,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.026,0.5
2024-01-01 11:45:00,0.001,0.0,0.001,0.026,1.5
2024-01-01 12:00:00,0.001,0.0,0.001,0.08466666666666667,0.5
2024-01-01 12:15:00,0.001,0.0,0.001,0.09200000000000001,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.11466666666666667,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.051333333333333335,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.03333333333333333,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.136,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.03333333333333333,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.08933333333333332,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.07666666666666666,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.09200000000000001,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.08466666666666667,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.064,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.11666666666666667,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.136,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.03866666666666666,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.2006666666666667,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.07733333333333334,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.22533333333333333,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.25533333333333336,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.026,0.6
2024-01-01 20:00:00,0.001,0.0,0.001,0.026,1.5
2024-01-01 20:15:00,0.001,0.0,0.001,0.2586666666666667,0.4
2024-01-01 20:30:00,0.001,0.0,0.001,0.222,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.026,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.1692,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.41488754560783236,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.4778855306862476,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.3005521973529143,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.25988553068624765,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.1785521973529143,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.11820695964705524,1.3
2024-01-01 23:15:00,0.001,0.0,0.001,0.164,1.2
2024-01-01 23:30:00,0.001,0.0,0.001,0.216,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.2122666666666667,0.0
