,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.142,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.206,0.0,0.0
2024-01-01 00:30:00,0.0,0.001,0.082,0.0,1.1
2024-01-01 00:45:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 01:00:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 01:15:00,0.0,0.001,0.08766666666666666,0.0,0.0
2024-01-01 01:30:00,0.0,0.001,0.1694139192941105,0.0,0.0
2024-01-01 01:45:00,0.0,0.001,0.218218864019581,0.0,0.0
2024-01-01 02:00:00,0.0,0.001,0.16521886401958097,0.0,0.3
2024-01-01 02:15:00,0.0,0.001,0.08255219735291432,0.0,1.5
2024-01-01 02:30:00,0.0,0.001,0.08255219735291432,1.8666666666666667,0.0
2024-01-01 02:45:00,0.0,0.001,0.06993131841174857,0.0,0.0
2024-01-01 03:00:00,0.0,0.001,0.14633333333333332,0.0,1.4
2024-01-01 03:15:00,0.0,0.001,0.18633333333333332,0.0,0.7
2024-01-01 03:30:00,0.0,0.001,0.18533333333333332,0.0,0.0
2024-01-01 03:45:00,0.0,0.001,0.051,3.466666666666667,0.5
2024-01-01 04:00:00,0.0,0.001,0.051,0.26666666666666666,0.6
2024-01-01 04:15:00,0.0,0.001,0.051,3.466666666666667,0.0
2024-01-01 04:30:00,0.0,0.001,0.095,0.5333333333333333,0.0
2024-01-01 04:45:00,0.0,0.001,0.17133333333333337,0.0,1.3
2024-01-01 05:00:00,0.0,0.001,0.22066666666666668,0.0,1.0
2024-01-01 05:15:00,0.0,0.001,0.082,0.0,0.0
2024-01-01 05:30:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 05:45:00,0.0,0.001,0.051,1.8666666666666667,0.0
2024-01-01 06:00:00,0.0,0.001,0.051,4.0,0.0
2024-01-01 06:15:00,0.0,0.001,0.15366666666666667,2.6666666666666665,0.0
2024-01-01 06:30:00,0.0,0.001,0.23066666666666666,0.0,0.0
2024-01-01 06:45:00,0.0,0.001,0.13366666666666666,0.0,0.0
2024-01-01 07:00:00,0.0,0.001,0.051,0.0,0.3
2024-01-01 07:15:00,0.0,0.001,0.051,0.0,0.7
2024-01-01 07:30:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 07:45:00,0.0,0.001,0.10233333333333333,0.0,0.3
2024-01-01 08:00:00,0.0,0.001,0.223,0.0,0.7
2024-01-01 08:15:00,0.0,0.001,0.19266666666666665,0.0,0.0
2024-01-01 08:30:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 08:45:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 09:00:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 09:15:00,0.0,0.001,0.051,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.17133333333333337,0.0,1.2
2024-01-01 09:45:00,0.0,0.001,0.26466666666666666,0.0,1.5
2024-01-01 10:00:00,0.0,0.001,0.082,0.0,0.0
2024-01-01 10:15:00,0.0,0.001,0.051,0.8,0.0
2024-01-01 10:30:00,0.0,0.001,0.32658,0.0,0.0
2024-01-01 10:45:00,0.0,0.001,0.3199666666666666,0.0,0.0
2024-01-01 11:00:00,0.0,0.001,0.24536666666666662,0.0,0.0
2024-01-01 11:15:00,0.0,0.001,0.41036666666666666,0.0,1.0
2024-01-01 11:30:00,0.0,0.001,0.26936666666666664,0.0,0.0
2024-01-01 11:45:00,0.0,0.001,0.7197666666666666,2.933333333333333,0.0
2024-01-01 12:00:00,0.0,0.001,0.18669999999999998,0.0,1.0
2024-01-01 12:15:00,0.0,0.001,0.18669999999999998,0.0,0.0
2024-01-01 12:30:00,0.0,0.001,0.19403333333333334,0.0,1.1
2024-01-01 12:45:00,0.0,0.001,0.35869999999999996,0.0,0.0
2024-01-01 13:00:00,0.0,0.001,0.37583333333333335,0.0,0.0
2024-01-01 13:15:00,0.0,0.001,0.1997,0.0,0.0
2024-01-01 13:30:00,0.0,0.001,0.1997,0.0,0.0
2024-01-01 13:45:00,0.30033333333333334,0.001,0.1997,0.0,0.0
2024-01-01 14:00:00,2.25,0.001,0.5160999999999999,0.0,0.0
2024-01-01 14:15:00,0.9006000000000001,0.001,2.7265666666666664,0.0,1.3
2024-01-01 14:30:00,1.2004666666666668,0.001,0.5653666666666667,0.0,0.9
2024-01-01 14:45:00,0.0005333333333333334,0.001,0.3387,0.0,1.2
2024-01-01 15:00:00,0.0,0.001,0.39602,0.0,0.0
2024-01-01 15:15:00,0.0,0.001,0.3077,0.0,0.0
2024-01-01 15:30:00,0.0,0.001,0.8165666666666666,0.0,0.0
