,DishWasher,BaseLoad,P_HP
2024-01-02 00:00:00,0.0,0.22055219735291434,0.0
2024-01-02 00:15:00,0.0,0.180418864019581,0.0
2024-01-02 00:30:00,0.0,0.3494934448104721,0.0
2024-01-02 00:45:00,0.0,0.6885092730589212,0.0
2024-01-02 01:00:00,0.0,0.1222147678040335,0.2
2024-01-02 01:15:00,0.0,0.5299570757060068,0.4
2024-01-02 01:30:00,0.0,0.5226237423726735,0.0
2024-01-02 01:45:00,0.0,0.27396882621449525,0.0
2024-01-02 02:00:00,0.0,0.33533333333333337,0.0
2024-01-02 02:15:00,0.0,0.2657333333333333,0.0
2024-01-02 02:30:00,0.0,0.13033333333333333,0.0
2024-01-02 02:45:00,0.0,0.155,0.0
2024-01-02 03:00:00,0.0,0.05233333333333333,0.0
2024-01-02 03:15:00,0.0,0.107,0.0
2024-01-02 03:30:00,0.0,0.2886666666666667,0.0
2024-01-02 03:45:00,0.0,0.24533333333333332,0.6
2024-01-02 04:00:00,0.0,0.20166666666666666,0.0
2024-01-02 04:15:00,0.0,0.10366666666666666,2.6
2024-01-02 04:30:00,0.0,0.045,0.0
2024-01-02 04:45:00,0.0,0.107,0.0
2024-01-02 05:00:00,0.0,0.276,0.0
2024-01-02 05:15:00,0.0,0.27466666666666667,0.0
2024-01-02 05:30:00,0.0,0.24366666666666664,0.0
2024-01-02 05:45:00,0.0,0.5780666666666666,0.0
2024-01-02 06:00:00,0.0,0.045,0.0
2024-01-02 06:15:00,0.0,0.107,0.0
2024-01-02 06:30:00,0.0,0.26333333333333336,0.0
2024-01-02 06:45:00,0.0,0.3333333333333333,0.0
2024-01-02 07:00:00,0.0,0.19766666666666666,0.0
2024-01-02 07:15:00,0.0,0.045,0.0
2024-01-02 07:30:00,0.0,0.045,0.0
2024-01-02 07:45:00,0.0,0.107,0.0
2024-01-02 08:00:00,0.0,0.6871333333333334,0.0
2024-01-02 08:15:00,0.0,0.3684,0.0
2024-01-02 08:30:00,0.0,0.193,0.0
2024-01-02 08:45:00,0.0,0.054066666666666666,0.0
2024-01-02 09:00:00,0.0,0.045,0.0
2024-01-02 09:15:00,0.0,0.107,0.0
2024-01-02 09:30:00,0.0,0.7331333333333333,0.0
2024-01-02 09:45:00,0.0,0.28933333333333333,0.0
2024-01-02 10:00:00,0.0,0.17166666666666666,0.0
2024-01-02 10:15:00,0.0,0.045,0.0
2024-01-02 10:30:00,0.0,0.045,0.0
2024-01-02 10:45:00,0.0,0.151,0.0
2024-01-02 11:00:00,0.0,0.32066666666666666,1.4
2024-01-02 11:15:00,0.0,0.24533333333333332,0.8
2024-01-02 11:30:00,0.0,0.18433333333333332,0.0
2024-01-02 11:45:00,0.0,0.045,0.0
2024-01-02 12:00:00,0.0,0.045,0.0
2024-01-02 12:15:00,0.0,0.20966666666666667,0.0
2024-01-02 12:30:00,0.0,0.3826,0.0
2024-01-02 12:45:00,0.0,0.5118666666666667,0.0
2024-01-02 13:00:00,0.0,0.19699999999999998,0.0
2024-01-02 13:15:00,0.0,0.045,0.0
2024-01-02 13:30:00,0.0,0.09633333333333334,0.0
2024-01-02 13:45:00,0.0,0.19499999999999998,0.0
2024-01-02 14:00:00,0.0,0.2,0.0
2024-01-02 14:15:00,0.0,0.24533333333333332,0.0
2024-01-02 14:30:00,0.0,0.20966666666666667,0.0
2024-01-02 14:45:00,0.0,0.045,0.0
2024-01-02 15:00:00,0.0,0.155,0.0
2024-01-02 15:15:00,0.0,0.13633333333333333,0.0
2024-01-02 15:30:00,0.0,0.2,0.0
2024-01-02 15:45:00,0.0,0.23266666666666666,0.0
2024-01-02 16:00:00,0.0,0.22233333333333333,0.0
2024-01-02 16:15:00,0.0,0.10366666666666666,0.0
2024-01-02 16:30:00,0.0,0.12566666666666668,0.0
2024-01-02 16:45:00,0.0,0.6400666666666666,0.0
2024-01-02 17:00:00,0.0,0.2484,0.0
2024-01-02 17:15:00,0.0,0.341,0.0
2024-01-02 17:30:00,0.0,0.36333333333333334,0.0
2024-01-02 17:45:00,0.0,0.2896,0.0
2024-01-02 18:00:00,0.0,0.222,0.0
2024-01-02 18:15:00,0.0,2.1144000000000003,0.0
2024-01-02 18:30:00,0.0,1.4980945052548875,2.2
2024-01-02 18:45:00,0.0,0.3768855306862476,0.0
2024-01-02 19:00:00,0.0,0.47308553068624765,0.0
2024-01-02 19:15:00,0.0,0.39622294175954154,0.0
2024-01-02 19:30:00,0.0,0.6525092730589213,0.0
2024-01-02 19:45:00,0.0,0.41685593972558777,0.0
2024-01-02 20:00:00,0.0,0.4215359397255878,0.0
2024-01-02 20:15:00,0.0,0.2993849142942278,0.0
2024-01-02 20:30:00,0.0,0.4020904090393402,0.0
2024-01-02 20:45:00,0.0,0.2130942454236041,0.0
2024-01-02 21:00:00,0.0,0.17703549288116197,0.0
2024-01-02 21:15:00,0.0,0.23982374237267348,0.0
2024-01-02 21:30:00,0.0,0.3328237423726735,0.0
2024-01-02 21:45:00,0.0,0.30749040903934016,0.0
2024-01-02 22:00:00,0.0,0.3128237423726735,0.0
2024-01-02 22:15:00,0.0,0.48752949694906944,0.0
2024-01-02 22:30:00,0.0,0.0544589938981388,0.0
2024-01-02 22:45:00,0.0,0.16722374237267348,0.0
2024-01-02 23:00:00,0.0,0.35482374237267345,0.0
2024-01-02 23:15:00,0.0,0.4121570757060068,0.0
2024-01-02 23:30:00,0.0,0.3688510797739143,0.0
2024-01-02 23:45:00,0.0,0.21666666666666667,0.0
2024-01-03 00:00:00,0.0,0.10146666666666666,0.0
2024-01-03 00:15:00,0.0,0.107,0.0
2024-01-03 00:30:00,0.0,0.2806666666666667,0.0
2024-01-03 00:45:00,0.0,0.21533333333333332,0.0
2024-01-03 01:00:00,0.0,0.6348,0.0
2024-01-03 01:15:00,0.0,0.2416,0.0
2024-01-03 01:30:00,0.0,0.045,0.0
2024-01-03 01:45:00,0.0,0.13633333333333333,0.0
2024-01-03 02:00:00,0.0,0.31,0.0
2024-01-03 02:15:00,0.0,0.14400000000000002,0.0
2024-01-03 02:30:00,0.0,0.235,0.0
2024-01-03 02:45:00,0.0,0.121,0.0
2024-01-03 03:00:00,0.0,0.045,0.0
2024-01-03 03:15:00,0.0,0.5948,0.0
2024-01-03 03:30:00,0.0,0.3846,0.0
2024-01-03 03:45:00,0.0,0.13133333333333333,0.0
2024-01-03 04:00:00,0.0,0.235,0.2
2024-01-03 04:15:00,0.0,0.13366666666666666,2.6
2024-01-03 04:30:00,0.0,0.08166666666666668,0.0
2024-01-03 04:45:00,0.0,0.20966666666666667,0.0
2024-01-03 05:00:00,0.0,0.2,0.0
2024-01-03 05:15:00,0.0,0.11866666666666666,0.0
2024-01-03 05:30:00,0.0,0.235,0.0
2024-01-03 05:45:00,0.0,0.6794,0.0
2024-01-03 06:00:00,0.0,0.14033333333333334,0.0
2024-01-03 06:15:00,0.0,0.151,0.0
2024-01-03 06:30:00,0.0,0.2,0.0
2024-01-03 06:45:00,0.0,0.5058,0.0
2024-01-03 07:00:00,0.0,0.235,0.0
2024-01-03 07:15:00,0.0,0.20299999999999999,0.0
2024-01-03 07:30:00,0.0,0.14033333333333334,0.0
2024-01-03 07:45:00,0.0,2.3460666666666667,0.0
2024-01-03 08:00:00,0.0,0.86918205086272,0.0
2024-01-03 08:15:00,0.0,0.12488553068624765,0.0
2024-01-03 08:30:00,0.0,0.6663521973529143,0.0
2024-01-03 08:45:00,0.0,0.43915219735291433,0.0
2024-01-03 09:00:00,0.0,0.11321886401958098,0.0
2024-01-03 09:15:00,0.0,0.10910347982352762,0.0
2024-01-03 09:30:00,0.0,0.2,0.0
2024-01-03 09:45:00,0.0,0.08066666666666666,0.0
2024-01-03 10:00:00,0.0,0.28633333333333333,0.0
2024-01-03 10:15:00,0.0,0.2723333333333333,0.0
2024-01-03 10:30:00,0.0,0.4448,0.0
2024-01-03 10:45:00,0.0,0.107,0.0
2024-01-03 11:00:00,0.0,0.20226666666666668,0.0
2024-01-03 11:15:00,0.0,0.10200000000000001,0.0
2024-01-03 11:30:00,0.0,0.3767333333333333,0.0
2024-01-03 11:45:00,0.0,0.2263333333333333,0.8
2024-01-03 12:00:00,0.0,0.09086666666666667,1.4
2024-01-03 12:15:00,0.0,0.262,0.0
2024-01-03 12:30:00,0.0,0.35046666666666665,0.0
2024-01-03 12:45:00,0.0,0.23500000000000001,0.0
2024-01-03 13:00:00,0.0,0.3871333333333334,0.0
2024-01-03 13:15:00,0.0,0.22266666666666665,0.0
2024-01-03 13:30:00,0.0,0.058,0.0
2024-01-03 13:45:00,0.0,0.12000000000000001,0.0
2024-01-03 14:00:00,0.0,0.22033333333333333,0.0
2024-01-03 14:15:00,0.0,0.1688,0.0
2024-01-03 14:30:00,0.0,0.24433333333333335,0.0
2024-01-03 14:45:00,0.0,0.22233333333333333,0.0
2024-01-03 15:00:00,0.0,0.045,0.0
2024-01-03 15:15:00,0.0,0.107,0.0
2024-01-03 15:30:00,0.0,0.266,0.0
2024-01-03 15:45:00,0.0,0.12866666666666665,0.0
2024-01-03 16:00:00,0.0,0.2979866666666667,0.0
2024-01-03 16:15:00,0.0,0.37766666666666665,0.0
2024-01-03 16:30:00,0.0,0.166,0.0
2024-01-03 16:45:00,0.0,0.24266666666666667,0.0
2024-01-03 17:00:00,0.0,0.431,0.0
2024-01-03 17:15:00,0.0,0.19415299796604626,0.0
2024-01-03 17:30:00,0.0,2.3298237423726738,0.0
2024-01-03 17:45:00,0.0,0.7678237423726735,0.0
2024-01-03 18:00:00,0.0,0.2031112879805059,0.0
2024-01-03 18:15:00,0.0,0.31244260639225446,0.0
2024-01-03 18:30:00,0.0,0.3093759397255878,0.0
2024-01-03 18:45:00,0.0,0.14447785791771978,0.0
2024-01-03 19:00:00,0.0,0.36170927305892114,2.0
2024-01-03 19:15:00,0.0,0.40040780815697824,0.2
2024-01-03 19:30:00,0.0,0.39202927305892116,0.0
2024-01-03 19:45:00,0.0,0.41884260639225446,0.0
2024-01-03 20:00:00,0.0,0.37510135893469665,0.0
2024-01-03 20:15:00,0.0,0.22246202966927076,0.0
2024-01-03 20:30:00,0.0,0.7320147678040335,0.0
2024-01-03 20:45:00,0.0,0.3808237423726735,0.0
2024-01-03 21:00:00,0.0,0.6980237423726735,0.0
2024-01-03 21:15:00,0.0,0.7088078081569783,0.0
2024-01-03 21:30:00,0.0,0.8974426063922546,0.0
2024-01-03 21:45:00,0.0,0.25617593972558783,0.0
2024-01-03 22:00:00,0.0,0.2023759397255878,0.0
2024-01-03 22:15:00,0.0,0.3077092730589211,0.0
2024-01-03 22:30:00,0.0,0.24904260639225445,0.0
2024-01-03 22:45:00,0.0,0.1432816943019837,0.0
2024-01-03 23:00:00,0.0,0.2315521973529143,0.0
2024-01-03 23:15:00,0.0,0.08688553068624764,0.0
2024-01-03 23:30:00,0.0,0.17788553068624763,0.0
2024-01-03 23:45:00,0.0,0.3545521973529143,0.0
2024-01-04 00:00:00,0.0,0.19121886401958096,0.0
2024-01-04 00:15:00,0.0,0.10910347982352762,0.0
2024-01-04 00:30:00,0.0,0.2,0.0
2024-01-04 00:45:00,0.0,0.05533333333333333,0.0
2024-01-04 01:00:00,0.0,0.1703333333333333,0.0
2024-01-04 01:15:00,0.0,0.8707333333333334,0.0
2024-01-04 01:30:00,0.0,0.5208,0.0
2024-01-04 01:45:00,0.0,0.107,0.0
2024-01-04 02:00:00,0.0,0.2,0.0
2024-01-04 02:15:00,0.0,0.05533333333333333,0.0
2024-01-04 02:30:00,0.0,0.21633333333333332,0.0
2024-01-04 02:45:00,0.0,0.27899999999999997,0.0
2024-01-04 03:00:00,0.0,0.13366666666666666,0.2
2024-01-04 03:15:00,0.0,0.107,0.4
2024-01-04 03:30:00,0.0,0.2,0.0
2024-01-04 03:45:00,0.0,0.09933333333333333,0.0
2024-01-04 04:00:00,0.0,0.20366666666666663,0.0
2024-01-04 04:15:00,0.0,0.235,2.2
2024-01-04 04:30:00,0.0,0.14633333333333332,0.0
2024-01-04 04:45:00,0.0,0.107,0.0
2024-01-04 05:00:00,0.0,0.2,0.0
2024-01-04 05:15:00,0.0,0.158,0.0
2024-01-04 05:30:00,0.0,0.13233333333333333,0.0
2024-01-04 05:45:00,0.0,0.235,0.0
2024-01-04 06:00:00,0.0,0.15899999999999997,0.0
2024-01-04 06:15:00,0.0,0.107,0.0
2024-01-04 06:30:00,0.0,0.25133333333333335,0.0
2024-01-04 06:45:00,0.0,0.15200000000000002,0.0
2024-01-04 07:00:00,0.0,1.2277333333333333,0.0
2024-01-04 07:15:00,0.0,2.37,0.0
2024-01-04 07:30:00,0.0,1.4500666666666668,0.0
2024-01-04 07:45:00,0.0,0.10936474847453471,0.0
2024-01-04 08:00:00,0.0,0.3218237423726735,0.0
2024-01-04 08:15:00,0.0,0.49629040903934024,0.0
2024-01-04 08:30:00,0.0,0.08475707570600684,0.0
2024-01-04 08:45:00,0.0,0.7928904090393403,0.0
2024-01-04 09:00:00,0.0,0.20915707570600686,0.0
2024-01-04 09:15:00,0.0,0.18576091209027076,0.0
2024-01-04 09:30:00,0.0,0.29019999999999996,0.0
2024-01-04 09:45:00,0.0,0.05533333333333333,0.0
2024-01-04 10:00:00,0.0,0.057666666666666665,0.0
2024-01-04 10:15:00,0.0,0.235,0.0
2024-01-04 10:30:00,0.0,0.20433333333333334,0.4
2024-01-04 10:45:00,0.0,0.217,1.4
2024-01-04 11:00:00,0.0,0.222,0.0
2024-01-04 11:15:00,0.0,0.05533333333333333,0.0
2024-01-04 11:30:00,0.0,0.44480000000000003,0.0
2024-01-04 11:45:00,0.0,0.6348,0.0
2024-01-04 12:00:00,0.0,0.4089333333333333,0.0
2024-01-04 12:15:00,0.0,0.18033333333333335,0.0
2024-01-04 12:30:00,0.0,0.7434666666666667,0.0
2024-01-04 12:45:00,0.0,0.06833333333333334,0.0
2024-01-04 13:00:00,0.0,0.058,0.0
2024-01-04 13:15:00,0.0,0.25,0.0
2024-01-04 13:30:00,0.0,0.3401333333333333,0.0
2024-01-04 13:45:00,0.0,0.12166666666666667,0.0
2024-01-04 14:00:00,0.0,0.7330666666666665,0.0
2024-01-04 14:15:00,0.0,0.05533333333333333,0.0
2024-01-04 14:30:00,0.0,0.045,0.0
2024-01-04 14:45:00,0.0,0.283,0.0
2024-01-04 15:00:00,0.0,0.301,0.0
2024-01-04 15:15:00,0.0,0.107,0.0
2024-01-04 15:30:00,0.0,0.2,0.0
2024-01-04 15:45:00,0.0,0.05533333333333333,1.8
2024-01-04 16:00:00,0.0,0.06699999999999999,0.4
2024-01-04 16:15:00,0.0,0.307,0.0
2024-01-04 16:30:00,0.0,0.24233333333333332,0.0
2024-01-04 16:45:00,0.0,0.11966666666666666,0.0
2024-01-04 17:00:00,0.0,0.20866666666666667,0.0
2024-01-04 17:15:00,0.0,0.07385107977391431,0.0
2024-01-04 17:30:00,0.0,0.1504904090393402,0.0
2024-01-04 17:45:00,0.0,1.7072237423726735,0.0
2024-01-04 18:00:00,0.0,1.398775939725588,0.0
2024-01-04 18:15:00,0.0,0.17570927305892114,0.0
2024-01-04 18:30:00,0.0,0.24337593972558783,0.0
2024-01-04 18:45:00,0.0,0.12410135893469663,0.0
2024-01-04 19:00:00,0.0,1.4190188640195809,0.0
2024-01-04 19:15:00,0.0,1.1091611719215542,0.0
2024-01-04 19:30:00,0.0,0.356,0.0
2024-01-04 19:45:00,0.0,0.6658000000000001,0.0
2024-01-04 20:00:00,0.0,0.2911840657843048,0.0
2024-01-04 20:15:00,0.0,0.17488553068624763,0.0
2024-01-04 20:30:00,0.0,0.2429994407425647,0.0
2024-01-04 20:45:00,0.0,0.32337593972558776,0.0
2024-01-04 21:00:00,0.0,0.39937593972558777,0.0
2024-01-04 21:15:00,0.0,1.0448585406079498,0.0
2024-01-04 21:30:00,0.0,1.36458118387721,0.0
2024-01-04 21:45:00,0.0,0.777218864019581,1.8
2024-01-04 22:00:00,0.0,0.1975521973529143,0.4
2024-01-04 22:15:00,0.0,0.2988855306862476,0.0
2024-01-04 22:30:00,0.0,0.37948553068624763,0.0
2024-01-04 22:45:00,0.0,0.7244347982352762,0.0
2024-01-04 23:00:00,0.0,0.3419771061372495,0.0
2024-01-04 23:15:00,0.0,0.25188553068624764,0.0
2024-01-04 23:30:00,0.0,0.1975521973529143,0.0
2024-01-04 23:45:00,0.0,0.28621886401958097,0.0
2024-01-05 00:00:00,0.0,0.37282783858822094,0.0
2024-01-05 00:15:00,0.0,0.2673333333333333,0.0
2024-01-05 00:30:00,0.0,0.29533333333333334,0.0
2024-01-05 00:45:00,0.0,0.05533333333333333,0.0
2024-01-05 01:00:00,0.0,0.045,0.0
2024-01-05 01:15:00,0.0,0.121,0.0
2024-01-05 01:30:00,0.0,0.235,0.0
2024-01-05 01:45:00,0.0,0.2983333333333333,0.0
2024-01-05 02:00:00,0.0,0.7697333333333334,0.0
2024-01-05 02:15:00,0.0,0.05533333333333333,0.0
2024-01-05 02:30:00,0.0,0.045,0.0
2024-01-05 02:45:00,0.0,0.10833333333333334,0.0
2024-01-05 03:00:00,0.0,0.28633333333333333,0.0
2024-01-05 03:15:00,0.0,0.2963333333333333,0.0
2024-01-05 03:30:00,0.0,0.2,0.0
2024-01-05 03:45:00,0.0,0.05533333333333333,0.0
2024-01-05 04:00:00,0.0,0.045,0.0
2024-01-05 04:15:00,0.0,0.09566666666666666,0.6
2024-01-05 04:30:00,0.0,0.345,0.0
2024-01-05 04:45:00,0.0,0.2798,0.0
2024-01-05 05:00:00,0.0,0.234,0.8
2024-01-05 05:15:00,0.0,0.05533333333333333,1.6
2024-01-05 05:30:00,0.0,0.045,0.0
2024-01-05 05:45:00,0.0,0.14166666666666666,0.0
2024-01-05 06:00:00,0.0,0.31566666666666665,0.0
2024-01-05 06:15:00,0.0,2.1528666666666667,0.0
2024-01-05 06:30:00,0.0,1.1596000000000002,0.0
2024-01-05 06:45:00,0.0,0.06746666666666666,0.0
2024-01-05 07:00:00,0.0,0.06533333333333333,0.0
2024-01-05 07:15:00,0.0,0.7263999999999999,0.0
2024-01-05 07:30:00,0.0,0.35873333333333335,0.0
2024-01-05 07:45:00,0.0,0.9197104394705828,0.0
2024-01-05 08:00:00,0.0,0.3655521973529143,0.0
2024-01-05 08:15:00,0.0,1.149418864019581,0.0
2024-01-05 08:30:00,0.0,0.22321886401958096,0.0
2024-01-05 08:45:00,0.0,0.16255219735291432,0.0
2024-01-05 09:00:00,0.0,0.2644487175293867,0.0
2024-01-05 09:15:00,0.0,0.259,0.0
2024-01-05 09:30:00,0.0,0.2,0.0
2024-01-05 09:45:00,0.0,0.07,0.0
2024-01-05 10:00:00,0.0,0.155,0.8
2024-01-05 10:15:00,0.0,0.059666666666666666,1.4
2024-01-05 10:30:00,0.0,0.5015333333333333,0.0
2024-01-05 10:45:00,0.0,0.5699333333333333,0.0
2024-01-05 11:00:00,0.0,0.3672666666666667,0.0
2024-01-05 11:15:00,0.0,0.9974000000000001,0.0
2024-01-05 11:30:00,0.0,1.111,0.0
2024-01-05 11:45:00,0.0,0.7116666666666666,0.0
2024-01-05 12:00:00,0.0,0.22233333333333333,0.0
2024-01-05 12:15:00,0.0,0.2843333333333333,0.0
2024-01-05 12:30:00,0.0,0.222,0.0
2024-01-05 12:45:00,0.0,0.16533333333333333,0.0
2024-01-05 13:00:00,0.0,0.05233333333333333,0.0
2024-01-05 13:15:00,0.0,0.045,0.0
2024-01-05 13:30:00,0.0,0.7427333333333334,0.0
2024-01-05 13:45:00,0.0,0.297,0.0
2024-01-05 14:00:00,0.0,0.2806666666666667,0.0
2024-01-05 14:15:00,0.0,0.114,0.0
2024-01-05 14:30:00,0.0,0.045,0.0
2024-01-05 14:45:00,0.0,0.045,0.0
2024-01-05 15:00:00,0.0,0.197,0.8
2024-01-05 15:15:00,0.0,0.3263333333333333,1.4
2024-01-05 15:30:00,0.0,0.32266666666666666,0.0
2024-01-05 15:45:00,0.0,0.05533333333333333,0.0
2024-01-05 16:00:00,0.0,0.045,0.0
2024-01-05 16:15:00,0.0,0.045,0.0
2024-01-05 16:30:00,0.0,0.22570842454899812,0.0
2024-01-05 16:45:00,0.0,0.5375521973529143,0.0
2024-01-05 17:00:00,0.0,0.4292188640195809,0.0
2024-01-05 17:15:00,0.0,0.20788553068624763,0.0
2024-01-05 17:30:00,0.0,0.1975521973529143,0.0
2024-01-05 17:45:00,0.0,0.14986666666666668,0.0
2024-01-05 18:00:00,0.0,0.6165472526274438,0.0
2024-01-05 18:15:00,0.0,0.5644855306862476,0.0
2024-01-05 18:30:00,0.0,0.3000581932850068,0.0
2024-01-05 18:45:00,0.9003333333333333,0.3080292730589212,0.0
2024-01-05 19:00:00,2.1000666666666667,0.3693092730589212,0.0
2024-01-05 19:15:00,1.0505333333333333,2.608375939725588,0.0
2024-01-05 19:30:00,0.6007333333333332,0.5786426063922545,0.0
2024-01-05 19:45:00,0.0002666666666666667,0.5053759397255878,0.0
2024-01-05 20:00:00,0.0,0.41293912656872683,1.8
2024-01-05 20:15:00,0.0,0.6762770757060069,0.4
2024-01-05 20:30:00,0.0,0.20937593972558782,0.0
2024-01-05 20:45:00,0.0,0.2533759397255878,0.0
2024-01-05 21:00:00,0.0,0.49436260639225443,0.0
2024-01-05 21:15:00,0.0,0.5496959397255877,0.0
2024-01-05 21:30:00,0.0,0.42770927305892115,0.0
2024-01-05 21:45:00,0.0,0.3080292730589212,0.0
2024-01-05 22:00:00,0.0,0.20937593972558782,0.0
2024-01-05 22:15:00,0.0,0.3120426063922545,0.0
2024-01-05 22:30:00,0.0,0.3347092730589211,0.0
2024-01-05 22:45:00,0.0,0.4291092730589211,0.0
2024-01-05 23:00:00,0.0,0.38390927305892114,0.0
2024-01-05 23:15:00,0.0,0.21970927305892116,0.0
2024-01-05 23:30:00,0.0,0.25019187394128306,0.0
2024-01-05 23:45:00,0.0,0.2658237423726735,0.0
2024-01-06 00:00:00,0.0,0.1621215828248449,0.0
2024-01-06 00:15:00,0.0,0.297,0.0
2024-01-06 00:30:00,0.0,0.2886666666666667,0.0
2024-01-06 00:45:00,0.0,0.0876,0.0
2024-01-06 01:00:00,0.0,0.276,0.0
2024-01-06 01:15:00,0.0,0.19533333333333333,0.0
2024-01-06 01:30:00,0.0,0.6608666666666667,0.0
2024-01-06 01:45:00,0.0,0.452,0.0
