,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.048666666666666664,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.074,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.226,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.112,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.2006666666666667,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.1753333333333333,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.036,0.2
2024-01-01 03:45:00,0.001,0.0,0.001,0.036,2.4
2024-01-01 04:00:00,0.001,0.0,0.001,0.5690666666666666,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.13733333333333334,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.226,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.048666666666666664,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.074,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.226,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.112,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.036,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.2006666666666667,0.0
