,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,59.5216,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,58.67489154323936,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,59.77751285236504,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,61.31739703774489,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,61.31739703774489,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,61.05979703774489,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,60.30539703774488,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,60.213397037744876,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,60.213397037744876,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,60.213397037744876,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,59.82699703774487,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,59.385397037744866,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,59.8845198279981,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,61.1480955566173,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,59.54536301958912,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,60.34577238413763,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,60.14600363115149,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,60.895694983277636,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,60.615829909221254,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,60.137429909221254,60.0,1.0269653333333333,0.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,59.48284185379841,60.0,1.5404480000000003,0.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,60.418465742952755,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,59.13046574295275,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,60.345954706163454,60.0,3.337637333333334,0.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,57.48638815097953,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,2.0,60.7744359292882,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,60.470373244147254,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,2.0,60.26797324414725,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,60.26797324414725,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,60.26797324414725,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,1.0,59.84477324414725,60.0,0.5134826666666666,0.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,1.0,59.71597324414724,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,59.53197324414724,60.0,0.770224,0.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,60.679659818442516,60.0,0.0,0.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,60.79879713330157,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,1.0,60.29009345437181,60.0,2.3106720000000007,0.0,0.0,0,0,0,0.0
2024-01-01 09:00:00,1.0,60.73115833731496,60.0,0.2567413333333333,0.0,0.0,0,0,0,0.0
2024-01-01 09:15:00,1.0,59.493567892976685,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 09:30:00,1.0,60.028420449116226,60.0,3.0808960000000005,0.0,0.0,0,0,0,0.0
2024-01-01 09:45:00,1.0,60.33550463449607,60.0,1.7971893333333335,0.0,0.0,0,0,0,0.0
2024-01-01 10:00:00,1.0,59.13563956043969,60.0,0.5134826666666666,0.0,0.7150000000000001,1,0,1,0.7100000000000001
2024-01-01 10:15:00,1.0,60.58453091256583,60.0,0.5134826666666666,0.0,0.7900000000000001,0,0,1,0.0
2024-01-01 10:30:00,1.0,60.451865838509455,60.0,0.2567413333333333,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 10:45:00,1.0,60.15746583850945,60.0,0.5134826666666666,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 11:00:00,1.0,59.697465838509444,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 11:15:00,1.0,59.27426583850944,60.0,0.5134826666666666,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 11:30:00,1.0,59.145465838509445,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 11:45:00,1.0,59.12706583850944,60.0,0.5134826666666666,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:00:00,1.0,60.600154801720144,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:15:00,1.0,60.141161968466456,60.0,3.0808960000000005,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:30:00,1.0,60.41732556139528,60.0,0.770224,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 12:45:00,1.0,60.18686287625433,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:00:00,1.0,59.80046287625432,60.0,0.5134826666666666,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:15:00,1.0,59.616462876254324,60.0,0.2567413333333333,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:30:00,1.0,59.35886287625432,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 13:45:00,1.0,58.186135117057,60.0,3.337637333333334,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:00:00,1.0,60.065113043478426,60.0,1.7971893333333335,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:15:00,1.0,59.21392259914016,60.0,0.0,0.0,0.8000000000000002,0,0,1,0.0
2024-01-01 14:30:00,1.0,60.13013932154819,60.0,1.0269653333333333,0.0,0.8000000000000002,0,0,1,0.0
