,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.29288461440607627,0.11933333333333333,0.0
2024-01-01 00:15:00,0.001,0.0,1.8736703260242642,0.09766666666666665,0.0
2024-01-01 00:30:00,0.001,0.0,0.20474016831201747,0.237,0.0
2024-01-01 00:45:00,0.001,0.0,0.16744607592559418,0.08499999999999999,0.0
2024-01-01 01:00:00,0.001,0.0,0.2434875653999393,0.047,0.0
2024-01-01 01:15:00,0.001,0.0,0.5812320569309583,0.15033333333333332,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.16066666666666668,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.14833333333333334,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.22433333333333333,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.109,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.202,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.19899999999999998,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.17366666666666666,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.06766666666666668,0.9333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.21466666666666667,1.4666666666666666
2024-01-01 04:45:00,0.001,0.0,0.001,0.2783333333333333,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.123,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.047,0.4
2024-01-01 05:30:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.24466666666666667,0.13333333333333333
2024-01-01 06:15:00,0.001,0.0,0.001,0.31966666666666665,2.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.07233333333333333,0.6666666666666666
2024-01-01 06:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.047,0.13333333333333333
2024-01-01 07:15:00,0.001,0.0,0.001,0.047,2.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.254,2.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.33566666666666667,2.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.047,1.7333333333333334
2024-01-01 08:15:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.26333333333333336,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.316,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.05733333333333333,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.07233333333333333,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.24733333333333332,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.26533333333333337,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.09866666666666667,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.123,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.237,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.1836666666666667,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.14,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.17366666666666666,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.19899999999999998,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.12966666666666668,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.18133333333333335,1.0666666666666667
2024-01-01 14:15:00,0.001,0.0,0.001,0.047,1.8666666666666667
2024-01-01 14:30:00,0.001,0.0,0.001,0.047,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.22433333333333333,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.14833333333333334,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.08833333333333335,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.202,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.06766666666666668,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.08499999999999999,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.237,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.09766666666666665,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.047,0.0
