,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,1.0,21.5,0.9133483547602573,21.47786129343546,16.760480139989095,12.0
2024-01-01 00:15:00,1.0,21.5,0.9133483547602573,21.430834399633813,16.78247168056957,12.0
2024-01-01 00:30:00,1.0,21.5,0.9133483547602573,21.384439622655897,16.803751497112028,12.0
2024-01-01 00:45:00,1.0,21.5,0.9133483547602573,21.338664827719516,16.824334653980465,12.0
2024-01-01 01:00:00,1.0,21.5,0.9133483547602573,21.293498125246536,16.844235907833234,12.0
2024-01-01 01:15:00,1.0,21.5,0.9133483547602573,21.248927865879175,16.86346971388443,12.0
2024-01-01 01:30:00,1.0,21.5,0.9133483547602573,21.20494263559772,16.88205023203789,12.0
2024-01-01 01:45:00,1.0,21.5,0.9133483547602573,21.16153125093753,16.899991332896448,12.0
2024-01-01 02:00:00,1.0,21.5,0.9133483547602573,21.11840064381442,16.91531646900595,11.0
2024-01-01 02:15:00,1.0,21.5,0.9133483547602573,21.07547934932102,16.927787520419606,11.0
2024-01-01 02:30:00,1.0,21.5,0.9133483547602573,21.033068534877483,16.939709399266462,11.0
2024-01-01 02:45:00,1.0,21.5,0.9133483547602573,21.33091074120444,16.951708295050487,11.0
2024-01-01 03:00:00,1.0,21.5,0.9133483547602573,22.049567446792814,16.969610620093686,11.0
2024-01-01 03:15:00,1.0,21.5,0.9133483547602573,22.004546450062815,16.989755805329942,11.0
2024-01-01 03:30:00,1.0,21.5,0.9133483547602573,21.953987767714082,17.0091798518196,11.0
2024-01-01 03:45:00,1.0,21.5,0.9133483547602573,21.904071787980154,17.027894463781855,11.0
2024-01-01 04:00:00,1.0,16.3,0.9133483547602573,21.854786297085923,17.045914770140566,11.0
2024-01-01 04:15:00,2.0,17.9,0.9133483547602573,21.806119327763586,17.06325559055351,11.0
2024-01-01 04:30:00,1.0,17.5,0.9133483547602573,21.75805915424316,17.07993144170609,11.0
2024-01-01 04:45:00,2.0,15.9,0.9133483547602573,21.710594287344865,17.095956543476955,11.0
2024-01-01 05:00:00,2.0,16.7,0.9133483547602573,21.66343135918243,17.109354690335216,10.0
2024-01-01 05:15:00,2.0,16.7,0.9133483547602573,21.61649861083989,17.119888097054947,10.0
2024-01-01 05:30:00,2.0,15.5,0.9133483547602573,21.570096921405128,17.129862003430627,10.0
2024-01-01 05:45:00,2.0,20.3,0.9133483547602573,21.52421643217715,17.13928855761428,10.0
2024-01-01 06:00:00,1.0,20.3,0.9133483547602573,21.47884748287445,17.14817965896508,10.0
2024-01-01 06:15:00,1.0,19.9,0.9133483547602573,21.433980607603978,17.15654696311341,10.0
2024-01-01 06:30:00,1.0,20.7,0.9133483547602573,21.389606530912115,17.16440188692189,10.0
2024-01-01 06:45:00,1.0,21.5,0.9133483547602573,21.345716163915963,17.17175561334548,10.0
2024-01-01 07:00:00,2.0,16.7,0.9133483547602573,21.302318710058312,17.178619143461628,10.0
2024-01-01 07:15:00,1.0,17.5,0.9133483547602573,21.259407795675795,17.185003436919178,10.0
2024-01-01 07:30:00,1.0,21.5,0.9133483547602573,21.216954048316317,17.190919066710116,10.0
2024-01-01 07:45:00,1.0,21.5,0.9133483547602573,21.17494909457288,17.19637631909957,10.0
2024-01-01 08:00:00,1.0,21.5,0.9133483547602573,21.1346282933779,17.20138851536617,10.0
2024-01-01 08:15:00,1.0,21.5,0.9133483547602573,21.096145208016857,17.20598134028266,10.0
2024-01-01 08:30:00,3.0,21.5,0.9133483547602573,21.05806221314622,17.21016882605811,10.0
2024-01-01 08:45:00,2.0,20.7,0.9133483547602573,21.020372022841354,17.213959911151807,10.0
2024-01-01 09:00:00,2.0,15.5,0.9133483547602573,20.9844686280747,17.21736700785717,10.0
2024-01-01 09:15:00,2.0,15.5,0.9133483547602573,20.950527112229953,17.2204165116485,10.0
2024-01-01 09:30:00,2.0,16.7,0.9133483547602573,20.972591443494977,17.223159059940212,10.0
2024-01-01 09:45:00,2.0,15.5,0.9133483547602573,21.160433545893746,17.227157081188484,10.0
2024-01-01 10:00:00,1.0,16.3,0.9133483547602573,21.12906657831221,17.233653402067073,11.0
2024-01-01 10:15:00,1.0,21.5,0.9133483547602573,21.102767131195275,17.24207298212698,11.0
2024-01-01 10:30:00,1.0,21.5,0.9133483547602573,21.076787276824394,17.250145783964594,11.0
2024-01-01 10:45:00,1.0,21.5,0.9133483547602573,21.05112099417029,17.257879251404283,11.0
2024-01-01 11:00:00,3.0,21.5,0.9133483547602573,21.029386027179946,17.267279532589892,12.0
2024-01-01 11:15:00,1.0,21.5,0.9133483547602573,21.012071562570735,17.278647697951392,12.0
2024-01-01 11:30:00,1.0,21.5,0.9133483547602573,21.402635820303445,17.290529439539185,12.0
2024-01-01 11:45:00,1.0,21.5,0.9133483547602573,21.991122798801808,17.3083998328291,12.0
2024-01-01 12:00:00,1.0,21.5,0.9133483547602573,21.963628544286475,17.327834165808607,12.0
2024-01-01 12:15:00,1.0,21.5,0.9133483547602573,21.93480220698085,17.346755604333033,12.0
2024-01-01 12:30:00,1.0,21.5,0.9133483547602573,21.906410913400077,17.365168886849297,12.0
2024-01-01 12:45:00,1.0,21.5,0.9133483547602573,21.878446151780672,17.383084623240666,12.0
2024-01-01 13:00:00,1.0,21.5,0.9133483547602573,21.851079850063122,17.40051367751114,12.0
2024-01-01 13:15:00,1.0,21.5,0.9133483547602573,21.824327263820802,17.417468523824667,12.0
2024-01-01 13:30:00,1.0,21.5,0.9133483547602573,21.79797313159052,17.433959768835628,12.0
2024-01-01 13:45:00,1.0,21.5,0.9133483547602573,21.77200967337329,17.4499971060843,12.0
2024-01-01 14:00:00,1.0,21.5,0.9133483547602573,21.742153766957447,17.465578871612646,12.0
2024-01-01 14:15:00,1.0,21.5,0.9133483547602573,21.70784233453389,17.480659990483012,12.0
2024-01-01 14:30:00,1.0,21.5,0.9133483547602573,21.67398367289183,17.49523456482708,12.0
