,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 09:15:00,0.001,0.0,0.001,0.07,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.136,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.13892000000000002,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.061000000000000006,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.15633333333333335,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.48334916158178237,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.06935707570600685,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.0598237423726735,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.0598237423726735,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.0598237423726735,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.11849040903934016,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.37955707570600683,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,2.13615040903934,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.6379724599020603,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.2804092730589211,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.3492521973529143,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.909836610460162,0.0
2024-01-01 14:15:00,0.001,0.9003333333333333,0.001,0.9821426063922546,0.0
2024-01-01 14:30:00,0.001,2.1000666666666667,0.001,0.33583418184325636,0.0
2024-01-01 14:45:00,0.001,1.0505333333333333,0.001,0.24079040903934015,0.0
2024-01-01 15:00:00,0.001,0.6007333333333332,0.001,0.19733549288116192,0.0
2024-01-01 15:15:00,0.001,0.0002666666666666667,0.001,0.1837,8.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.1837,3.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.2790333333333333,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.20183333333333334,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.22896666666666665,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.4087,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.4087,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.4087,8.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.4561,2.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.3379666666666667,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.09323333333333333,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.0889374110732939,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.18082374237267348,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.2028237423726735,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.26882374237267354,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.7123139100563171,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.20159727195694266,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.10750927305892113,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.20898260639225447,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.2270759397255878,0.0
2024-01-01 20:30:00,0.001,6.666666666666667e-05,0.001,0.3385426063922545,0.0
2024-01-01 20:45:00,0.001,0.001,0.001,0.3459147678040335,0.0
2024-01-01 21:00:00,0.001,1.2004666666666668,0.001,0.3257347982352762,0.0
2024-01-01 21:15:00,0.001,0.001,0.001,0.3457111912510531,0.0
2024-01-01 21:30:00,0.001,0.001,0.001,0.33280927305892116,0.0
2024-01-01 21:45:00,0.001,0.00046666666666666666,0.001,0.3449426063922545,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.4176391265687268,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.39137447482364496,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.351616945827449,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.33625219735291434,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.2797855306862476,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.20052783858822093,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.20569999999999997,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.27721774644058095,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.1955237423726735,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.7285904090393401,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.4620570757060068,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.32879040903934015,0.0
2024-01-02 01:00:00,0.001,0.0,0.014266666666666669,0.0598237423726735,0.0
2024-01-02 01:15:00,0.001,0.0,0.10510630079405671,0.5447098323163565,0.0
2024-01-02 01:30:00,0.001,0.0,0.19214710767787047,0.06266666666666668,0.0
2024-01-02 01:45:00,0.001,0.0,1.2027958555259315,0.0722,0.0
2024-01-02 02:00:00,0.001,0.0,0.10547570046788418,0.169,0.0
2024-01-02 02:15:00,0.001,0.0,0.19810219016477396,0.169,0.0
2024-01-02 02:30:00,0.001,0.0,0.4055025913590631,0.169,0.0
2024-01-02 02:45:00,0.001,0.0,0.45188089508402235,0.22766666666666666,0.0
2024-01-02 03:00:00,0.001,0.0,0.11496419182045223,0.18000000000000002,0.0
2024-01-02 03:15:00,0.001,0.0,0.30229283432497456,0.048,0.0
2024-01-02 03:30:00,0.001,0.0,1.9337103493254595,0.048,0.0
2024-01-02 03:45:00,0.001,0.0,0.1364252346954003,0.048,0.0
2024-01-02 04:00:00,0.001,0.0,0.16296581508691743,0.048,0.0
2024-01-02 04:15:00,0.001,0.0,0.24201605146578084,0.07,0.0
2024-01-02 04:30:00,0.001,0.0,0.029548978555254495,0.136,0.0
2024-01-02 04:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.048,6.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.048,4.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.5064666666666667,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.15580000000000002,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.169,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.169,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.5740000000000001,0.0
2024-01-02 08:45:00,0.001,0.0,0.0836337114293139,0.182,9.0
2024-01-02 09:00:00,0.001,0.0,0.35241852509254945,0.083,3.0
2024-01-02 09:15:00,0.001,0.0,0.759159940451665,0.14900000000000002,0.0
2024-01-02 09:30:00,0.001,0.0,0.1313832674071484,0.061000000000000006,0.0
2024-01-02 09:45:00,0.001,0.0,0.16556550051723923,0.061000000000000006,0.0
2024-01-02 10:00:00,0.001,0.0,1.1133278462578373,0.061000000000000006,0.0
2024-01-02 10:15:00,0.001,0.0,0.6646948238997311,0.04886666666666666,0.0
2024-01-02 10:30:00,0.001,0.0,0.12497312234815415,0.048,0.0
2024-01-02 10:45:00,0.001,0.0,0.09343838472793538,0.14333333333333334,0.0
2024-01-02 11:00:00,0.001,0.0,0.22682445028681286,0.15098666666666666,0.0
2024-01-02 11:15:00,0.001,0.0,1.0480917842527124,0.15742087894116572,0.0
2024-01-02 11:30:00,0.001,0.0,0.23935650167967457,0.2135521973529143,0.0
2024-01-02 11:45:00,0.001,0.0,0.13825657016981338,0.7474071135110926,0.0
2024-01-02 12:00:00,0.001,0.0,0.23973158958077476,0.2253759397255878,0.0
2024-01-02 12:15:00,0.001,0.0,0.6691374043641064,0.2840426063922544,0.0
2024-01-02 12:30:00,0.001,0.0,0.12481499771125158,0.2187759397255878,0.0
2024-01-02 12:45:00,0.001,0.0,0.25295079774059637,0.7127626063922545,0.0
2024-01-02 13:00:00,0.001,0.0,1.3412469755805598,0.6244426063922545,0.0
2024-01-02 13:15:00,0.001,0.0,0.7459716815942767,0.06403070201972874,0.0
2024-01-02 13:30:00,0.001,0.0,0.001,0.17870374237267353,0.0
2024-01-02 13:45:00,0.001,0.0,0.001,0.32294868709814395,0.0
2024-01-02 14:00:00,0.5144450257389442,0.0,0.001,0.31337593972558775,0.0
2024-01-02 14:15:00,1.8622016175697218,0.0,0.001,0.2253759397255878,0.0
2024-01-02 14:30:00,1.86172679143735,0.0,0.001,0.2253759397255878,0.0
2024-01-02 14:45:00,0.9484501748831693,0.0,0.001,0.21497593972558782,0.0
2024-01-02 15:00:00,0.06331116688642442,0.0,0.001,0.19777795464717257,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.290557661666784,0.0
2024-01-02 15:30:00,0.001,0.0,0.001,0.3207092730589211,0.0
2024-01-02 15:45:00,0.001,0.0,0.001,0.3422966104601619,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.8719426063922544,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.2270759397255878,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.2270759397255878,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.2880507020197287,3.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.25419040903934015,15.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.24685707570600682,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.3231814344707002,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.3480759397255878,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.7530759397255877,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,1.8537426063922544,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,2.277471861985627,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.421118864019581,0.0
2024-01-02 19:00:00,0.001,0.0,0.001,0.35713469226802996,0.0
2024-01-02 19:15:00,0.001,0.0,0.001,0.7487426063922544,0.0
2024-01-02 19:30:00,0.001,0.00046666666666666666,0.001,0.3299826063922545,0.0
2024-01-02 19:45:00,0.001,0.9006000000000001,0.001,0.21237593972558783,0.0
2024-01-02 20:00:00,0.001,0.30086666666666667,0.001,0.6121759397255879,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.3029797761098517,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.8366055306862475,0.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.257196945827449,0.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.4584759397255878,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-02 21:45:00,0.001,1.8002,0.001,0.40674260639225446,0.0
2024-01-02 22:00:00,0.001,0.6007333333333332,0.001,0.3994092730589212,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-02 22:30:00,0.001,0.00013333333333333334,0.001,0.4308781932850068,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.3480759397255878,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.8650092730589212,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.37007593972558783,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.43607593972558784,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.3480759397255878,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.3270411414903116,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.3165237423726735,0.0
2024-01-03 00:30:00,0.001,0.0,0.001,0.30039040903934017,0.0
2024-01-03 00:45:00,0.001,0.0,0.001,0.19237074440662724,0.0
2024-01-03 01:00:00,0.001,0.0,0.001,0.2790333333333333,0.0
2024-01-03 01:15:00,0.001,0.0,0.001,0.19836666666666666,0.0
2024-01-03 01:30:00,0.001,0.0,0.001,0.1837,0.0
2024-01-03 01:45:00,0.001,0.0,0.001,0.7167666666666666,0.0
2024-01-03 02:00:00,0.001,0.0,0.001,0.12942,0.0
2024-01-03 02:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 02:30:00,0.001,0.0,0.001,0.10666666666666667,0.0
2024-01-03 02:45:00,0.001,0.0,0.001,0.4991333333333333,0.0
2024-01-03 03:00:00,0.001,0.0,0.001,0.1812666666666667,0.0
2024-01-03 03:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 03:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 04:00:00,0.001,0.0,0.001,0.07,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.136,0.0
2024-01-03 04:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 04:45:00,0.001,0.0,0.001,0.44780000000000003,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.5810666666666667,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 05:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 05:45:00,0.001,0.0,0.001,0.6764,0.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-03 06:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.5810666666666667,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.1136,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.6454,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.061000000000000006,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.5940666666666667,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.6302533333333333,0.0
2024-01-03 08:30:00,0.001,0.0,0.001,0.19669999999999999,0.0
2024-01-03 08:45:00,0.001,0.0,0.001,0.2671,0.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.8055,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.3177,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.3177,0.0
2024-01-03 09:45:00,0.001,0.0,0.001,0.7174999999999999,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.7096999999999999,0.0
2024-01-03 10:15:00,0.001,0.0,0.11168793632775932,0.3116333333333333,0.0
2024-01-03 10:30:00,0.001,0.0,0.19883213881083456,0.35656666666666664,0.0
2024-01-03 10:45:00,0.001,0.0,1.1919111899081825,0.33236666666666664,0.0
2024-01-03 11:00:00,0.001,0.0,0.10943051901756166,0.3177,0.0
2024-01-03 11:15:00,0.001,0.0,0.17218476076597364,0.3177,0.0
2024-01-03 11:30:00,0.001,0.0,0.35116374390942556,0.3177,0.0
2024-01-03 11:45:00,0.001,0.0,0.5287194589028279,0.3090333333333333,0.0
2024-01-03 12:00:00,0.001,0.0,0.12049328674879728,0.36336666666666667,0.0
2024-01-03 12:15:00,0.001,0.0,0.29288461440607627,0.7831785710391924,0.0
2024-01-03 12:30:00,0.001,0.0,1.8736703260242642,0.33625219735291434,0.0
2024-01-03 12:45:00,0.001,0.0,0.20474016831201747,0.33625219735291434,0.0
2024-01-03 13:00:00,0.001,0.0,0.16744607592559418,0.33625219735291434,0.0
2024-01-03 13:15:00,0.001,0.0,0.2434875653999393,0.4245721973529143,0.0
2024-01-03 13:30:00,0.001,0.0,0.6674238354129497,0.35825219735291436,0.0
2024-01-03 13:45:00,0.001,0.0,0.04154617029421634,0.43607593972558784,0.0
2024-01-03 14:00:00,0.001,0.0,0.001,0.34176550025500496,0.0
2024-01-03 14:15:00,0.001,0.0,0.001,0.31476751517658974,0.0
2024-01-03 14:30:00,0.001,0.0,0.001,0.2270759397255878,0.0
2024-01-03 14:45:00,0.001,0.0,0.001,0.8142445245843865,0.0
2024-01-03 15:00:00,0.001,0.0,0.21009531541237417,0.4245721973529143,8.0
2024-01-03 15:15:00,0.001,0.0,0.6512177418389324,0.4339502791607824,15.0
2024-01-03 15:30:00,0.001,0.0,0.4137072442888054,0.3627426063922545,15.0
2024-01-03 15:45:00,0.001,0.0,0.16964365321084549,0.3480759397255878,14.0
2024-01-03 16:00:00,0.001,0.0,0.6030308412973945,0.3333515809608945,0.0
2024-01-03 16:15:00,0.001,0.0,1.1911661941981222,0.3165237423726735,0.0
2024-01-03 16:30:00,0.001,0.0,0.09525598664950095,0.32441956790326015,0.0
2024-01-03 16:45:00,0.001,0.0,0.1389822423506404,0.9279855306862477,0.0
2024-01-03 17:00:00,0.001,0.0,0.4027552660211879,0.47590553068624764,0.0
2024-01-03 17:15:00,0.001,0.0,0.7422495318685893,0.33798553068624765,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,1.2983347982352762,0.0
2024-01-03 17:45:00,0.001,0.0,0.001,2.4816521973529144,0.0
2024-01-03 18:00:00,0.001,0.0003333333333333333,0.001,0.35240519531896053,0.0
2024-01-03 18:15:00,0.001,0.6007333333333332,0.001,0.43106260639225447,0.0
2024-01-03 18:30:00,0.001,0.6007333333333332,0.001,0.31594260639225447,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.34176550025500496,0.0
2024-01-03 19:00:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-03 19:15:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-03 19:30:00,0.001,0.001,0.001,0.6106759397255879,0.0
2024-01-03 19:45:00,0.001,0.001,0.001,1.6090759397255878,0.0
2024-01-03 20:00:00,0.001,0.001,0.001,1.956475939725588,0.0
2024-01-03 20:15:00,0.001,1.5003333333333333,0.001,0.4118359397255878,0.0
2024-01-03 20:30:00,0.001,0.9006000000000001,0.001,0.7933338888628678,0.0
2024-01-03 20:45:00,0.001,0.001,0.001,0.3480759397255878,0.0
2024-01-03 21:00:00,0.001,0.0006666666666666666,0.001,0.3209359397255878,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.6121759397255879,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.27624260639225445,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.6765092730589212,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.6251759397255879,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,2.304509273058921,0.0
2024-01-03 22:30:00,0.001,0.0,0.001,0.8616426063922547,0.0
2024-01-03 22:45:00,0.001,0.0,0.020933333333333335,0.21237593972558783,0.0
2024-01-03 23:00:00,0.001,0.0,0.31359415481395836,0.23437593972558782,0.0
2024-01-03 23:15:00,0.001,0.0,0.7784300551217537,0.3003759397255878,0.0
2024-01-03 23:30:00,1.1086209490368857,0.0,0.19031532135688214,0.21237593972558783,0.0
2024-01-03 23:45:00,1.9396937650350974,0.0,0.16125635070014202,0.21237593972558783,0.0
2024-01-04 00:00:00,1.7610668775895202,0.0,0.9356263301377817,0.21237593972558783,0.0
2024-01-04 00:15:00,0.428166157682132,0.0,0.8501022392556616,0.19554810113736687,0.0
2024-01-04 00:30:00,1.0924347641572039,0.0,0.11419909048795261,0.5806237423726736,0.0
2024-01-04 00:45:00,0.8355420245981068,0.0,0.2357076404471998,0.2600237423726735,0.0
2024-01-04 01:00:00,1.0553854580126543,0.0,0.5330560335076958,0.06345491615817823,0.0
2024-01-04 01:15:00,1.0155477739332845,0.0,0.001,0.048,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.44780000000000003,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.5064666666666666,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.09933333333333333,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.5810666666666667,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.07,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.136,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 04:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.06266666666666668,0.0
2024-01-04 06:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.44780000000000003,0.0
2024-01-04 06:30:00,0.001,0.0,0.001,0.055799999999999995,0.0
2024-01-04 06:45:00,0.001,0.0,0.001,0.061000000000000006,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.11966666666666667,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.11233333333333334,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.056666666666666664,0.0
2024-01-04 07:45:00,0.001,0.0,0.21009531541237417,0.0584,0.0
2024-01-04 08:00:00,0.001,0.0,0.6512177418389324,0.7007333333333333,0.0
2024-01-04 08:15:00,0.001,0.0,0.4137072442888054,1.9802,0.0
2024-01-04 08:30:00,0.001,0.0,0.16964365321084549,0.083,0.0
2024-01-04 08:45:00,0.001,0.0,0.6030308412973945,0.6820666666666667,0.0
2024-01-04 09:00:00,0.001,0.0,1.1911661941981222,0.32753333333333334,0.0
2024-01-04 09:15:00,0.001,0.0,0.09525598664950095,0.19426666666666667,0.0
2024-01-04 09:30:00,0.001,0.0,0.1389822423506404,0.061000000000000006,0.0
2024-01-04 09:45:00,0.001,0.0,0.4027552660211879,0.061000000000000006,0.0
2024-01-04 10:00:00,0.001,0.0,0.6709828652019226,0.048,0.0
2024-01-04 10:15:00,0.001,0.0,0.1613153268107452,0.2612,0.0
2024-01-04 10:30:00,0.001,0.0,0.4742561237541715,0.7297333333333333,0.0
2024-01-04 10:45:00,0.001,0.0,0.614273171681349,0.20934523770585906,0.0
2024-01-04 11:00:00,0.001,0.0,0.15269830158935585,0.6133521973529142,0.0
2024-01-04 11:15:00,0.001,0.0,0.3591484120935252,1.630295363002604,0.0
2024-01-04 11:30:00,0.001,0.0,1.3103478708408682,2.2402759397255876,0.0
2024-01-04 11:45:00,0.001,0.0,0.24717629226994017,1.713209273058921,0.0
2024-01-04 12:00:00,0.001,0.0,0.10649224540073976,1.521728687098144,0.0
2024-01-04 12:15:00,0.001,0.0,0.3213968434492331,0.9001312879805059,0.0
2024-01-04 12:30:00,0.001,0.0,0.8709994292464647,1.596075939725588,0.0
2024-01-04 12:45:00,0.001,0.0,0.001,1.0968759397255878,0.0
2024-01-04 13:00:00,0.001,0.0,0.001,1.5872092730589211,5.0
2024-01-04 13:15:00,0.001,0.0,0.001,1.848409273058921,15.0
2024-01-04 13:30:00,0.001,0.0,0.001,0.9046092730589211,2.0
2024-01-04 13:45:00,0.001,0.0,0.001,0.3312481011373668,0.0
2024-01-04 14:00:00,0.001,0.0,0.001,2.37177245990206,0.0
2024-01-04 14:15:00,0.001,0.0,0.001,1.7246836124941154,0.0
2024-01-04 14:30:00,0.001,0.0,0.001,0.7360521973529143,0.0
2024-01-04 14:45:00,0.001,0.0,0.001,0.320118864019581,0.0
2024-01-04 15:00:00,0.001,0.0,0.001,0.399318864019581,0.0
2024-01-04 15:15:00,0.001,0.0,0.001,0.350918864019581,0.0
2024-01-04 15:30:00,0.001,0.0,0.001,0.33625219735291434,0.0
2024-01-04 15:45:00,0.001,0.0,0.001,0.33625219735291434,0.0
2024-01-04 16:00:00,0.001,0.0,0.001,0.347518864019581,0.0
2024-01-04 16:15:00,0.001,0.0,0.001,0.732918864019581,0.0
2024-01-04 16:30:00,0.001,0.0,0.001,0.8077188640195809,0.0
2024-01-04 16:45:00,0.001,0.0,0.001,0.5109855306862476,9.0
2024-01-04 17:00:00,0.001,0.0,0.001,0.33798553068624765,0.0
2024-01-04 17:15:00,0.001,0.0,0.001,0.656118864019581,0.0
2024-01-04 17:30:00,0.001,0.0,0.001,2.8184521973529137,0.0
2024-01-04 17:45:00,0.001,0.0,0.001,1.6946521973529145,0.0
2024-01-04 18:00:00,0.001,0.0,0.001,3.6450521973529146,0.0
2024-01-04 18:15:00,0.001,0.0,0.001,1.0261855306862477,0.0
2024-01-04 18:30:00,0.001,0.0,0.001,0.2068382780588038,0.0
