,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 10:00:00,0.001,0.0,0.001,0.05853333333333333,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.06199999999999999,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.06199999999999999,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.14266666666666664,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.12106666666666666,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.12233333333333334,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.07213827805880382,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.09008553068624763,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.29281886401958096,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.574018864019581,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.08934523770585906,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.055066666666666673,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.049,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.10766666666666666,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.16926666666666668,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.17,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.1790466666666667,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.30569999999999997,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.35703333333333337,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.39296666666666663,1.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.18469999999999998,2.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.18469999999999998,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.23129999999999998,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.3810333333333333,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.3187,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.3402573355372904,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.3620759397255878,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.5116759397255878,0.0
2024-01-01 18:30:00,0.001,0.0006000000000000001,0.001,0.5930759397255879,0.0
2024-01-01 18:45:00,0.001,1.2004666666666668,0.001,1.4142092730589213,0.0
2024-01-01 19:00:00,0.001,0.001,0.001,0.4595585406079497,0.0
2024-01-01 19:15:00,0.001,0.0009333333333333333,0.001,0.8383237423726736,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.3952570757060068,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,1.069664035353062,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.4774092730589211,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.4700759397255878,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.4700759397255878,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.49207593972558783,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.3798426063922545,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.2280426063922545,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.21337593972558783,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.31824260639225443,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.7417483609686504,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.565818864019581,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.33403479823527615,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.2119098323163565,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.09309040903934017,0.0
2024-01-01 23:15:00,0.7392991336538189,0.0,0.001,0.06815707570600683,0.0
2024-01-01 23:30:00,0.7920347860576631,0.0,0.001,0.1918585406079497,0.0
2024-01-01 23:45:00,0.7920347860576631,0.0,0.001,0.12170927305892115,0.0
2024-01-02 00:00:00,0.7920347860576631,0.0,0.001,0.08922294175954155,0.0
2024-01-02 00:15:00,0.7920347860576631,0.0,0.001,0.213818864019581,0.0
2024-01-02 00:30:00,0.7920347860576631,0.0,0.001,1.0134188640195811,0.0
2024-01-02 00:45:00,0.7920347860576631,0.0,0.001,0.16110347982352763,0.0
2024-01-02 01:00:00,0.7920347860576631,0.0,0.001,0.08566666666666668,0.0
2024-01-02 01:15:00,0.7920347860576631,0.0,0.001,0.049,0.0
2024-01-02 01:30:00,0.7920347860576631,0.0,0.001,0.049,0.0
2024-01-02 01:45:00,0.7920347860576631,0.0,0.001,0.049,0.0
2024-01-02 02:00:00,0.7920347860576631,0.0,0.001,0.15166666666666667,0.0
2024-01-02 02:15:00,0.7920347860576631,0.0,0.001,0.3595333333333333,0.0
2024-01-02 02:30:00,0.3701495668269094,0.0,0.001,0.18226666666666666,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.14433333333333334,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.10033333333333334,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.049,0.6
2024-01-02 04:15:00,0.001,0.0,0.001,0.049,1.6
2024-01-02 04:30:00,0.001,0.0,0.001,0.137,2.2
2024-01-02 04:45:00,0.001,0.0,0.001,0.10766666666666666,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.44880000000000003,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.049,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.05531043947058286,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.161218864019581,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.1465521973529143,0.0
