,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.12366666666666666,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.109,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.07233333333333333,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.153,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.05033333333333333,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.13099999999999998,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.10166666666666666,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.5760666666666665,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.07966666666666665,0.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.153,0.0,4.333333333333333
2024-01-01 04:30:00,0.001,0.0,0.001,0.043,0.0,5.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.043,0.0,0.6666666666666666
2024-01-01 05:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.043,0.0,4.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.13833333333333334,0.0,3.6666666666666665
2024-01-01 05:45:00,0.001,0.0,0.001,0.09433333333333334,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.043,0.0,2.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.087,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.14566666666666667,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.043,0.0,2.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.14566666666666667,0.0,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.087,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.043,0.0,2.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.09433333333333334,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.13833333333333334,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.44279999999999997,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.043,0.0,1.6666666666666667
2024-01-01 10:30:00,0.001,0.0,0.001,0.043,0.0,0.3333333333333333
2024-01-01 10:45:00,0.001,0.0,0.001,0.043,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.153,0.0,0.0
