,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.09266666666666667,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.09266666666666667,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.6318,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.042,0.8
2024-01-01 04:30:00,0.001,0.0,0.001,0.042,4.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.194,2.4
2024-01-01 05:00:00,0.001,0.0,0.001,0.18133333333333335,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.042,3.2
2024-01-01 06:00:00,0.001,0.0,0.001,0.05466666666666667,2.4
2024-01-01 06:15:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.13066666666666668,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.042,2.4
2024-01-01 07:00:00,0.001,0.0,0.001,0.042,3.7333333333333334
2024-01-01 07:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.10533333333333333,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.08000000000000002,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.15600000000000003,0.5333333333333333
2024-01-01 09:15:00,0.001,0.0,0.001,0.21933333333333332,2.1333333333333333
2024-01-01 09:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.20666666666666667,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.1686666666666667,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.042,0.26666666666666666
2024-01-01 11:45:00,0.001,0.0,0.001,0.06733333333333333,2.4
2024-01-01 12:00:00,0.001,0.0,0.001,0.7650666666666666,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.13013333333333332,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.0597294969490694,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.5998904090393401,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.06682374237267351,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.19749040903934018,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.7656237423726736,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.20115707570600685,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.21159808180786802,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.2635208789411657,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.20925219735291428,1.6
2024-01-01 14:45:00,0.001,0.0,0.001,0.42423886401958094,1.0666666666666667
2024-01-01 15:00:00,0.001,0.0,0.001,0.373918864019581,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.7423188640195809,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.19032087894116573,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.20996666666666666,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.29869999999999997,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.4760333333333333,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.8172294969490694,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.3105237423726735,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.2621237423726735,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.2863237423726735,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.34852374237267353,1.8666666666666667
2024-01-01 17:45:00,0.001,0.0,0.001,0.5249237423726735,0.8
2024-01-01 18:00:00,0.001,0.0,0.001,0.4840333333333333,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.42069999999999996,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.4501487175293867,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.45225219735291433,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.596918864019581,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.6412521973529143,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.5352921973529143,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.33199102543135994,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.2527333333333333,0.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.164,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.30333333333333334,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.2672,2.6666666666666665
2024-01-01 21:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 21:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 21:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 22:00:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 22:15:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-01 22:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 22:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 23:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-01 23:15:00,0.001,0.0,0.001,0.09266666666666667,0.0
2024-01-01 23:30:00,0.001,0.0,0.001,0.232,0.0
2024-01-01 23:45:00,0.001,0.0,0.001,0.09266666666666667,0.0
2024-01-02 00:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 00:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 00:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.14333333333333334,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.232,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.194,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.18133333333333335,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.05466666666666667,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.232,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.13066666666666668,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 04:30:00,0.001,0.0,0.001,0.042,0.8
2024-01-02 04:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.10533333333333333,0.0
2024-01-02 05:15:00,0.001,0.0,0.001,0.232,0.0
2024-01-02 05:30:00,0.001,0.0,0.001,0.08000000000000002,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.042,0.26666666666666666
2024-01-02 06:30:00,0.001,0.0,0.001,0.15600000000000003,4.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.21933333333333332,1.6
2024-01-02 07:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 07:15:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.20666666666666667,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.1686666666666667,0.0
2024-01-02 08:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 08:45:00,0.001,0.0,0.001,0.44179999999999997,0.0
2024-01-02 09:00:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 09:15:00,0.001,0.0,0.001,0.06733333333333333,0.0
2024-01-02 09:30:00,0.001,0.0,0.001,0.2482666666666667,0.0
2024-01-02 09:45:00,0.001,0.0,0.001,0.24000000000000002,1.8666666666666667
2024-01-02 10:00:00,0.001,0.0,0.001,0.164,0.8
2024-01-02 10:15:00,0.001,0.0,0.001,0.164,0.0
2024-01-02 10:30:00,0.001,0.0,0.001,0.164,0.0
2024-01-02 10:45:00,0.001,0.0,0.001,0.20746666666666666,0.0
2024-01-02 11:00:00,0.001,0.0,0.001,0.24462087894116574,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.19888553068624765,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.21622294175954154,0.0
2024-01-02 11:45:00,0.001,0.0,0.001,0.25164260639225444,0.0
2024-01-02 12:00:00,0.001,0.0,0.001,0.3403759397255878,0.0
2024-01-02 12:15:00,0.001,0.0,0.001,0.3614226063922545,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.4751904090393401,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.30737074440662726,0.0
2024-01-02 13:00:00,0.001,1.3503333333333332,0.001,0.2123,0.0
2024-01-02 13:15:00,0.001,1.6502666666666668,0.001,0.3117,2.6666666666666665
2024-01-02 13:30:00,0.001,1.5003333333333333,0.001,0.3222173991176381,0.0
2024-01-02 13:45:00,0.001,0.1509333333333333,0.001,0.5205855306862477,0.0
2024-01-02 14:00:00,0.001,6.666666666666667e-05,0.001,0.44425219735291427,0.0
2024-01-02 14:15:00,0.001,0.0,0.001,0.8019855306862477,0.0
2024-01-02 14:30:00,0.001,0.0,0.001,2.6082521973529142,0.0
2024-01-02 14:45:00,0.001,0.0,0.001,0.6711119043725257,0.0
2024-01-02 15:00:00,0.001,0.0,0.001,0.4587,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.6107,0.0
2024-01-02 15:30:00,0.001,0.0,0.001,0.4840333333333333,0.0
2024-01-02 15:45:00,0.001,0.0,0.001,1.9324333333333332,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,1.8429666666666664,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.29869999999999997,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.38736666666666664,0.0
2024-01-02 16:45:00,0.001,0.0,0.001,0.4564333333333333,1.6
2024-01-02 17:00:00,0.001,0.0,0.001,0.19036666666666668,1.0666666666666667
2024-01-02 17:15:00,0.001,0.0,0.001,0.1777,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.1777,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.1777,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.18133333333333335,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.194,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.042,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.042,0.0
