,DishWasher,BaseLoad,P_HP
2024-01-11 18:00:00,0.0,0.07555219735291431,0.0
2024-01-11 18:15:00,0.0,0.11955219735291431,0.0
2024-01-11 18:30:00,0.0,0.14678205086272003,0.0
2024-01-11 18:45:00,0.0,0.04610347982352762,0.0
2024-01-11 19:00:00,0.0,0.07555219735291431,0.0
2024-01-11 19:15:00,0.0,0.20208553068624763,0.0
2024-01-11 19:30:00,0.0,0.19655219735291432,0.0
2024-01-11 19:45:00,0.0,0.24267785791771976,0.0
2024-01-11 20:00:00,0.0,0.2785252072746164,0.0
2024-01-11 20:15:00,0.0,0.2041689800785326,0.0
2024-01-11 20:30:00,0.0,0.20837593972558782,0.0
2024-01-11 20:45:00,0.0,0.14384260639225446,0.5333333333333333
