,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-02 07:15:00,0.001,0.0,0.048,0.0
2024-01-02 07:30:00,0.001,0.0,0.07333333333333333,0.0
2024-01-02 07:45:00,0.001,0.0,0.238,0.0
2024-01-02 08:00:00,0.001,0.0,0.14933333333333332,0.0
2024-01-02 08:15:00,0.001,0.0,0.048,0.0
2024-01-02 08:30:00,0.001,0.0,0.048,0.0
2024-01-02 08:45:00,0.001,0.0,0.048,0.0
2024-01-02 09:00:00,0.001,0.0,0.048,0.0
2024-01-02 09:15:00,0.001,0.0,0.14933333333333332,0.0
2024-01-02 09:30:00,0.001,0.0,0.238,0.0
2024-01-02 09:45:00,0.001,0.0,0.07333333333333333,0.0
2024-01-02 10:00:00,0.001,0.0,0.048,0.0
2024-01-02 10:15:00,0.001,0.0,0.048,0.0
2024-01-02 10:30:00,0.001,0.0,0.048,0.0
2024-01-02 10:45:00,0.001,0.0,0.048,0.0
2024-01-02 11:00:00,0.001,0.0,0.22533333333333333,0.0
2024-01-02 11:15:00,0.001,0.0,0.18733333333333332,0.0
2024-01-02 11:30:00,0.001,0.0,0.048,0.0
2024-01-02 11:45:00,0.001,0.0,0.048,0.0
2024-01-02 12:00:00,0.001,0.0,0.048,0.0
2024-01-02 12:15:00,0.001,0.0,0.44780000000000003,0.0
2024-01-02 12:30:00,0.001,0.0,0.11133333333333333,0.0
2024-01-02 12:45:00,0.001,0.0,0.238,0.0
2024-01-02 13:00:00,0.001,0.0,0.11133333333333333,0.0
2024-01-02 13:15:00,0.001,0.0,0.048,0.0
2024-01-02 13:30:00,0.001,0.0,0.048,0.0
2024-01-02 13:45:00,0.001,0.0,0.048,0.0
2024-01-02 14:00:00,0.001,0.0,0.048,0.0
2024-01-02 14:15:00,0.001,0.0,0.18733333333333332,1.4666666666666666
2024-01-02 14:30:00,0.001,0.0,0.22533333333333333,11.0
2024-01-02 14:45:00,0.001,0.0,0.048,10.266666666666667
2024-01-02 15:00:00,0.001,0.0,0.048,0.0
2024-01-02 15:15:00,0.001,0.0,0.048,0.0
2024-01-02 15:30:00,0.001,0.0,0.048,0.0
2024-01-02 15:45:00,0.001,0.0,0.07333333333333333,2.2
2024-01-02 16:00:00,0.001,0.0,0.238,0.0
2024-01-02 16:15:00,0.001,0.0,0.14933333333333332,0.0
2024-01-02 16:30:00,0.001,0.0,0.048,0.0
2024-01-02 16:45:00,0.001,0.0,0.048,0.0
2024-01-02 17:00:00,0.001,0.0,0.048,0.0
2024-01-02 17:15:00,0.001,0.0,0.048,0.0
2024-01-02 17:30:00,0.001,0.0,0.23806666666666665,0.0
2024-01-02 17:45:00,0.001,0.0,0.359,0.0
2024-01-02 18:00:00,0.001,0.0,0.19433333333333333,0.0
2024-01-02 18:15:00,0.001,0.0,0.169,0.0
2024-01-02 18:30:00,0.001,0.0,0.169,0.0
2024-01-02 18:45:00,0.001,0.0,0.169,0.0
2024-01-02 19:00:00,0.001,0.0,0.048,0.0
2024-01-02 19:15:00,0.001,0.0,0.7873294969490695,0.0
2024-01-02 19:30:00,0.001,0.0,0.44681040903934016,0.0
2024-01-02 19:45:00,0.001,0.0,0.7163237423726734,0.0
2024-01-02 20:00:00,0.001,0.0,0.3165237423726735,0.0
2024-01-02 20:15:00,0.001,0.0,0.32085707570600686,0.0
2024-01-02 20:30:00,0.001,0.0,0.29725707570600685,0.0
2024-01-02 20:45:00,0.001,0.0,0.2718570757060068,0.0
2024-01-02 21:00:00,0.001,0.0,0.3985237423726735,0.0
2024-01-02 21:15:00,0.001,0.0,0.37672374237267353,0.0
2024-01-02 21:30:00,0.001,0.0,0.8625904090393403,0.0
2024-01-02 21:45:00,0.001,0.0,0.3295237423726735,0.0
2024-01-02 22:00:00,0.001,0.0,0.3295237423726735,0.0
2024-01-02 22:15:00,0.001,0.0,0.41697707570600684,0.0
2024-01-02 22:30:00,0.001,0.0,0.3407431656496898,0.0
2024-01-02 22:45:00,0.001,0.0,0.48203333333333326,0.0
2024-01-02 23:00:00,0.001,0.0,0.3046999999999999,0.0
2024-01-02 23:15:00,0.001,0.0,0.3046999999999999,0.0
2024-01-02 23:30:00,0.001,0.0,0.7044999999999999,0.0
2024-01-02 23:45:00,0.001,0.0,0.30785299796604626,0.0
2024-01-03 00:00:00,0.001,0.0,0.2692570757060068,0.0
2024-01-03 00:15:00,0.001,0.0,0.46619040903934017,0.0
2024-01-03 00:30:00,0.001,0.0,0.4308570757060069,0.0
2024-01-03 00:45:00,0.001,0.0,0.3295237423726735,0.0
2024-01-03 01:00:00,0.001,0.0,1.2560844131072477,0.0
2024-01-03 01:15:00,0.001,0.0,0.3177,0.0
2024-01-03 01:30:00,0.001,0.0,0.21856666666666666,0.0
2024-01-03 01:45:00,0.001,0.0,0.28503333333333336,0.0
2024-01-03 02:00:00,0.001,0.0,0.3737,0.0
2024-01-03 02:15:00,0.001,0.0,0.20903333333333332,0.0
2024-01-03 02:30:00,0.001,0.0,0.1837,0.0
2024-01-03 02:45:00,0.001,0.0,0.1837,0.0
2024-01-03 03:00:00,0.001,0.0,0.1837,0.0
2024-01-03 03:15:00,0.001,0.0,0.1837,0.0
2024-01-03 03:30:00,0.001,0.0,0.3610333333333333,0.0
2024-01-03 03:45:00,0.001,0.0,0.18733333333333332,0.0
2024-01-03 04:00:00,0.001,0.0,0.048,0.0
2024-01-03 04:15:00,0.001,0.0,0.048,0.0
2024-01-03 04:30:00,0.001,0.0,0.048,0.0
2024-01-03 04:45:00,0.001,0.0,0.44780000000000003,0.0
2024-01-03 05:00:00,0.001,0.0,0.11133333333333333,0.0
2024-01-03 05:15:00,0.001,0.0,0.238,0.0
2024-01-03 05:30:00,0.001,0.0,0.5111333333333333,0.0
2024-01-03 05:45:00,0.001,0.0,0.048,0.0
2024-01-03 06:00:00,0.001,0.0,0.048,0.0
2024-01-03 06:15:00,0.001,0.0,0.44780000000000003,0.0
2024-01-03 06:30:00,0.001,0.0,0.048,0.0
2024-01-03 06:45:00,0.001,0.0,0.18733333333333332,0.0
2024-01-03 07:00:00,0.001,0.0,0.22533333333333333,0.0
2024-01-03 07:15:00,0.001,0.0,0.048,0.0
2024-01-03 07:30:00,0.001,0.0,0.048,0.0
2024-01-03 07:45:00,0.001,0.0,0.048,0.0
2024-01-03 08:00:00,0.001,0.0,0.052333333333333336,0.0
2024-01-03 08:15:00,0.001,0.0,0.08633333333333333,0.0
2024-01-03 08:30:00,0.001,0.0,0.7840666666666666,0.0
2024-01-03 08:45:00,0.001,0.0,0.16233333333333333,0.0
2024-01-03 09:00:00,0.001,0.0,0.0584,0.0
2024-01-03 09:15:00,0.001,0.0,0.05146666666666667,0.0
2024-01-03 09:30:00,0.001,0.0,0.061000000000000006,0.0
2024-01-03 09:45:00,0.001,1.3503333333333332,0.061000000000000006,0.0
2024-01-03 10:00:00,0.001,1.6502666666666668,0.16233333333333333,0.0
2024-01-03 10:15:00,0.001,1.5003333333333333,0.24753333333333333,0.0
2024-01-03 10:30:00,0.001,0.1509333333333333,0.6064,0.0
2024-01-03 10:45:00,0.001,0.0,0.15829333333333334,0.0
2024-01-03 11:00:00,0.001,0.0,0.19669999999999999,0.0
2024-01-03 11:15:00,0.001,0.0,0.19669999999999999,0.0
2024-01-03 11:30:00,0.001,0.0,0.19669999999999999,0.0
2024-01-03 11:45:00,0.001,0.0,0.45802000000000004,0.0
2024-01-03 12:00:00,0.001,0.0,0.4017,0.0
2024-01-03 12:15:00,0.001,0.0,0.3177,0.0
2024-01-03 12:30:00,0.001,0.0,0.3177,0.0
2024-01-03 12:45:00,0.001,0.0,1.5909,0.0
2024-01-03 13:00:00,0.001,0.0,2.4353666666666665,0.0
2024-01-03 13:15:00,0.001,0.0,2.7121,0.0
2024-01-03 13:30:00,0.001,0.0,1.7070333333333332,0.0
2024-01-03 13:45:00,0.001,0.0,0.24703333333333333,0.0
2024-01-03 14:00:00,0.001,0.0,0.1837,0.0
2024-01-03 14:15:00,0.001,0.0,0.1837,0.0
2024-01-03 14:30:00,0.001,0.0,0.29410000000000003,7.333333333333333
2024-01-03 14:45:00,0.001,0.0,0.1837,0.0
2024-01-03 15:00:00,0.001,0.0,0.3230333333333333,0.0
2024-01-03 15:15:00,0.001,0.0,0.3610333333333333,0.0
2024-01-03 15:30:00,0.001,0.0,0.1837,0.0
2024-01-03 15:45:00,0.001,0.0,0.10228,0.0
2024-01-03 16:00:00,0.001,0.0,0.048,6.6
2024-01-03 16:15:00,0.001,0.0,0.048,0.0
2024-01-03 16:30:00,0.001,0.0,0.07333333333333333,0.0
2024-01-03 16:45:00,0.001,0.0,0.238,0.0
2024-01-03 17:00:00,0.001,0.0,0.14933333333333332,0.0
2024-01-03 17:15:00,0.001,0.0,0.048,0.0
2024-01-03 17:30:00,0.001,0.0,0.048,0.0
2024-01-03 17:45:00,0.001,0.0,0.048,5.866666666666666
2024-01-03 18:00:00,0.001,0.0,0.048,2.2
2024-01-03 18:15:00,0.001,0.0,0.14933333333333332,0.0
2024-01-03 18:30:00,0.001,0.0,0.238,0.0
2024-01-03 18:45:00,0.001,0.0,0.07333333333333333,0.0
2024-01-03 19:00:00,0.001,0.0,0.048,0.0
2024-01-03 19:15:00,0.001,0.0,0.048,0.0
2024-01-03 19:30:00,0.001,0.0,0.048,0.0
2024-01-03 19:45:00,0.001,0.0,0.048,0.0
2024-01-03 20:00:00,0.001,0.0,0.22533333333333333,0.0
2024-01-03 20:15:00,0.001,0.0,0.19513333333333333,0.0
2024-01-03 20:30:00,0.001,0.0,0.061000000000000006,0.0
2024-01-03 20:45:00,0.001,0.0,0.06809424542360411,0.0
2024-01-03 21:00:00,0.001,0.0,0.07282374237267351,0.0
2024-01-03 21:15:00,0.001,0.0,0.07282374237267351,0.0
2024-01-03 21:30:00,0.001,0.0,0.12662374237267351,0.0
2024-01-03 21:45:00,0.001,0.0,0.24982374237267352,0.0
2024-01-03 22:00:00,0.001,0.0,0.18769040903934017,0.0
2024-01-03 22:15:00,0.001,0.0,0.24706374237267348,0.0
2024-01-03 22:30:00,0.001,0.0,1.0245837423726736,0.0
2024-01-03 22:45:00,0.001,0.0,0.18082374237267348,0.0
2024-01-03 23:00:00,0.001,0.0,0.1737294969490694,0.0
2024-01-03 23:15:00,0.001,0.0,0.23573333333333332,0.0
2024-01-03 23:30:00,0.001,0.0,0.22533333333333333,0.0
2024-01-03 23:45:00,0.001,0.0,0.048,0.0
2024-01-04 00:00:00,0.001,0.0,0.048,0.0
2024-01-04 00:15:00,0.001,0.0,0.048,0.0
2024-01-04 00:30:00,0.001,0.0,0.5810666666666667,0.0
2024-01-04 00:45:00,0.001,0.0,0.07333333333333333,0.0
2024-01-04 01:00:00,0.001,0.0,0.238,0.0
2024-01-04 01:15:00,0.001,0.0,0.14933333333333332,0.0
2024-01-04 01:30:00,0.001,0.0,0.048,0.0
2024-01-04 01:45:00,0.001,0.0,0.048,0.0
2024-01-04 02:00:00,0.001,0.0,0.048,0.0
2024-01-04 02:15:00,0.001,0.0,0.048,0.0
2024-01-04 02:30:00,0.001,0.0,0.14933333333333332,0.0
2024-01-04 02:45:00,0.001,0.0,0.238,0.0
2024-01-04 03:00:00,0.001,0.0,0.07333333333333333,0.0
2024-01-04 03:15:00,0.001,0.0,0.048,0.0
2024-01-04 03:30:00,0.001,0.0,0.048,0.0
2024-01-04 03:45:00,0.001,0.0,0.048,0.0
2024-01-04 04:00:00,0.001,0.0,0.048,0.0
2024-01-04 04:15:00,0.001,0.0,0.22533333333333333,0.0
2024-01-04 04:30:00,0.001,0.0,0.18733333333333332,0.0
2024-01-04 04:45:00,0.001,0.0,0.048,0.0
2024-01-04 05:00:00,0.001,0.0,0.048,0.0
2024-01-04 05:15:00,0.001,0.0,0.048,0.0
2024-01-04 05:30:00,0.001,0.0,0.048,0.0
2024-01-04 05:45:00,0.001,0.0,0.11133333333333333,0.0
2024-01-04 06:00:00,0.001,0.0,0.238,0.0
2024-01-04 06:15:00,0.001,0.0,0.11133333333333333,0.0
2024-01-04 06:30:00,0.001,0.0,0.5810666666666667,1.4666666666666666
2024-01-04 06:45:00,0.001,0.0,0.048,8.8
2024-01-04 07:00:00,0.001,0.0,0.05493333333333333,0.0
2024-01-04 07:15:00,0.001,0.0,0.061000000000000006,0.0
2024-01-04 07:30:00,0.001,0.0,0.20033333333333334,0.0
2024-01-04 07:45:00,0.001,0.0,0.23833333333333334,0.0
2024-01-04 08:00:00,0.001,0.0,0.061000000000000006,0.0
2024-01-04 08:15:00,0.001,0.0,0.048,0.0
2024-01-04 08:30:00,0.001,0.0,0.048,0.0
2024-01-04 08:45:00,0.001,0.0,0.048,0.0
2024-01-04 09:00:00,0.001,0.0,0.07333333333333333,0.0
2024-01-04 09:15:00,0.001,0.0003333333333333333,0.24926666666666666,0.0
2024-01-04 09:30:00,0.001,2.25,0.16233333333333333,0.0
2024-01-04 09:45:00,0.001,1.2004666666666668,0.19433333333333333,0.0
2024-01-04 10:00:00,0.001,1.2004666666666668,2.0712933333333337,0.0
2024-01-04 10:15:00,0.001,0.0006666666666666666,1.3834333333333333,0.0
2024-01-04 10:30:00,0.001,0.0,0.1837,0.0
2024-01-04 10:45:00,0.001,0.0,0.28503333333333336,0.0
2024-01-04 11:00:00,0.001,0.0,0.3737,0.0
2024-01-04 11:15:00,0.001,0.0,2.209033333333333,0.0
2024-01-04 11:30:00,0.001,0.0,0.5941,0.0
2024-01-04 11:45:00,0.001,0.0,0.19669999999999999,0.0
2024-01-04 12:00:00,0.001,0.0,0.19669999999999999,0.0
2024-01-04 12:15:00,0.001,0.0,0.19669999999999999,0.0
2024-01-04 12:30:00,0.001,0.0,0.3619,0.0
2024-01-04 12:45:00,0.001,0.0,0.3230333333333333,0.0
2024-01-04 13:00:00,0.001,0.0,0.1837,0.0
2024-01-04 13:15:00,0.001,0.0,0.1837,0.0
2024-01-04 13:30:00,0.001,0.0,0.1837,0.0
2024-01-04 13:45:00,0.001,0.0,0.1837,0.0
2024-01-04 14:00:00,0.001,0.0,0.24703333333333333,0.0
2024-01-04 14:15:00,0.001,0.0,0.3737,5.866666666666666
2024-01-04 14:30:00,0.001,0.0,0.24703333333333333,2.933333333333333
2024-01-04 14:45:00,0.001,0.0,0.1837,0.0
2024-01-04 15:00:00,0.001,0.0,0.1837,0.0
2024-01-04 15:15:00,0.001,0.0,0.1837,0.0
2024-01-04 15:30:00,0.001,0.0,0.1837,0.0
2024-01-04 15:45:00,0.001,0.0,0.28684666666666664,2.933333333333333
2024-01-04 16:00:00,0.001,0.0,0.6251333333333334,0.0
2024-01-04 16:15:00,0.001,0.0,0.44780000000000003,0.0
2024-01-04 16:30:00,0.001,0.0,0.048,0.0
2024-01-04 16:45:00,0.001,0.0,0.048,0.0
2024-01-04 17:00:00,0.001,0.0,0.048,0.0
2024-01-04 17:15:00,0.001,0.0,0.07333333333333333,0.0
2024-01-04 17:30:00,0.001,0.0,0.238,1.4666666666666666
2024-01-04 17:45:00,0.001,0.0,0.14933333333333332,1.4666666666666666
2024-01-04 18:00:00,0.001,0.0,0.048,0.0
2024-01-04 18:15:00,0.001,0.0,0.048,0.0
2024-01-04 18:30:00,0.001,0.0,0.048,0.0
2024-01-04 18:45:00,0.001,0.0,0.10446666666666668,0.0
2024-01-04 19:00:00,0.001,0.0,0.2703333333333333,0.0
2024-01-04 19:15:00,0.001,0.0,0.359,0.0
2024-01-04 19:30:00,0.001,0.0,0.19433333333333333,0.0
2024-01-04 19:45:00,0.001,0.0,0.169,0.0
2024-01-04 20:00:00,0.001,0.0,0.08026666666666667,0.0
2024-01-04 20:15:00,0.001,0.0,0.048,0.0
2024-01-04 20:30:00,0.001,0.0,0.048,0.0
2024-01-04 20:45:00,0.001,0.0,0.2696079141242245,0.0
2024-01-04 21:00:00,0.001,0.0,0.3201570757060068,0.0
2024-01-04 21:15:00,0.001,0.0,0.7138904090393403,0.0
2024-01-04 21:30:00,0.001,0.0,0.18082374237267348,0.0
2024-01-04 21:45:00,0.001,0.0,0.18082374237267348,0.0
2024-01-04 22:00:00,0.001,0.0,0.18429040903934016,0.0
2024-01-04 22:15:00,0.001,0.0,0.2571570757060068,0.0
2024-01-04 22:30:00,0.001,0.0,1.79849040903934,0.0
2024-01-04 22:45:00,0.001,0.0,2.3791570757060065,0.0
2024-01-04 23:00:00,0.001,0.0,0.33529040903934015,0.0
2024-01-04 23:15:00,0.001,0.0,0.10275707570600684,0.0
2024-01-04 23:30:00,0.001,0.0,0.0598237423726735,0.0
2024-01-04 23:45:00,0.001,0.0,0.0598237423726735,0.0
2024-01-05 00:00:00,0.001,0.0,0.19915707570600685,0.0
2024-01-05 00:15:00,0.001,0.0,0.23715707570600683,0.0
2024-01-05 00:30:00,0.001,0.0,0.5913139100563172,0.0
2024-01-05 00:45:00,0.001,0.0,0.048,0.0
2024-01-05 01:00:00,0.001,0.0,0.048,0.0
2024-01-05 01:15:00,0.001,0.0,0.048,0.0
2024-01-05 01:30:00,0.001,0.0,0.07333333333333333,0.0
2024-01-05 01:45:00,0.001,0.0,0.238,0.0
2024-01-05 02:00:00,0.001,0.0,0.14933333333333332,0.0
2024-01-05 02:15:00,0.001,0.0,0.048,0.0
2024-01-05 02:30:00,0.001,0.0,0.048,0.0
2024-01-05 02:45:00,0.001,0.0,0.048,0.0
2024-01-05 03:00:00,0.001,0.0,0.048,0.0
2024-01-05 03:15:00,0.001,0.0,0.14933333333333332,0.0
2024-01-05 03:30:00,0.001,0.0,0.238,0.0
2024-01-05 03:45:00,0.001,0.0,0.07333333333333333,0.0
2024-01-05 04:00:00,0.001,0.0,0.048,0.0
2024-01-05 04:15:00,0.001,0.0,0.048,0.0
2024-01-05 04:30:00,0.001,0.0,0.048,0.0
2024-01-05 04:45:00,0.001,0.0,0.048,0.0
2024-01-05 05:00:00,0.001,0.0,0.22533333333333333,0.0
2024-01-05 05:15:00,0.001,0.0,0.18733333333333332,0.0
2024-01-05 05:30:00,0.001,0.0,0.8476,0.0
2024-01-05 05:45:00,0.001,0.0,0.8476,0.0
2024-01-05 06:00:00,0.001,0.0,0.048,0.0
2024-01-05 06:15:00,0.001,0.0,0.048,0.0
2024-01-05 06:30:00,0.001,0.0,0.11133333333333333,5.133333333333334
2024-01-05 06:45:00,0.001,0.0,0.6378,1.4666666666666666
2024-01-05 07:00:00,0.001,0.0,0.11133333333333333,0.0
2024-01-05 07:15:00,0.001,0.0,0.048,0.0
2024-01-05 07:30:00,0.001,0.0,0.048,0.0
2024-01-05 07:45:00,0.001,0.0,0.048,0.0
2024-01-05 08:00:00,0.001,0.0,0.048,0.0
2024-01-05 08:15:00,0.001,0.0,1.4474666666666667,0.0
2024-01-05 08:30:00,0.001,0.0,1.4863333333333335,0.0
2024-01-05 08:45:00,0.001,0.0,0.1442,0.0
2024-01-05 09:00:00,0.001,0.0,0.061000000000000006,0.0
2024-01-05 09:15:00,0.001,0.0,0.4486666666666667,0.0
2024-01-05 09:30:00,0.001,0.0,0.09653333333333335,0.0
2024-01-05 09:45:00,0.001,0.0,0.16433333333333336,0.0
2024-01-05 10:00:00,0.001,0.0,0.329,0.0
2024-01-05 10:15:00,0.001,6.666666666666667e-05,0.24033333333333337,0.0
2024-01-05 10:30:00,0.001,0.001,0.0844,0.0
2024-01-05 10:45:00,0.001,1.2004666666666668,0.048,0.0
2024-01-05 11:00:00,0.001,0.001,0.048,0.0
2024-01-05 11:15:00,0.001,0.001,0.048,0.0
2024-01-05 11:30:00,0.001,6.666666666666667e-05,0.14933333333333332,0.0
2024-01-05 11:45:00,0.001,0.0,0.238,6.6
2024-01-05 12:00:00,0.001,0.0,0.07333333333333333,0.0
2024-01-05 12:15:00,0.001,0.0,0.048,0.0
2024-01-05 12:30:00,0.001,0.0,0.08026666666666667,0.0
