,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_EV
2024-01-02 02:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-02 02:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 03:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 03:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 03:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-02 03:45:00,0.001,0.001,0.0,0.198,0.0
2024-01-02 04:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 04:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 04:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 04:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 05:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-02 05:15:00,0.001,0.001,0.0,0.136,0.0
2024-01-02 05:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.264,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.198,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.074,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 07:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 07:45:00,0.001,0.001,0.0,0.326,0.0
2024-01-02 08:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-02 08:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 08:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 08:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 09:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 09:15:00,0.001,0.001,0.0,0.388,0.0
2024-01-02 09:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-02 09:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 10:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 10:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 10:30:00,0.001,0.001,0.0,0.181,0.0
2024-01-02 10:45:00,0.001,0.001,0.0,0.388,0.0
2024-01-02 11:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.243,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.326,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.043,5.133333333333334
2024-01-02 12:45:00,0.001,0.001,0.0,0.043,11.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.043,11.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.074,0.7333333333333333
2024-01-02 13:30:00,0.001,0.001,0.0,0.274,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.27526666666666666,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.14206666666666667,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.243,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.198,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.18100000000000002,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.198,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.136,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.074,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.198,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.074,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.38553333333333334,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.3662666666666667,2.933333333333333
2024-01-02 21:30:00,0.001,0.001,0.0,0.043,11.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.14406666666666668,5.866666666666666
2024-01-02 22:00:00,0.001,0.001,0.0,0.28800000000000003,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.164,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.24000000000000002,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.354,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,0.1398,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.5978,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.5047999999999999,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.5188,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.198,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.13003549288116192,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.24482374237267351,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.1788237423726735,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.14782374237267348,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.0548237423726735,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.5784314151412013,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.11900000000000001,3.6666666666666665
2024-01-03 03:15:00,0.001,0.001,0.0,0.264,4.4
2024-01-03 03:30:00,0.001,0.001,0.0,0.198,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.074,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.326,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.388,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.5760666666666666,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.05324724338965037,0.0
2024-01-03 07:30:00,0.26467826201922107,0.001,0.0,0.19282374237267347,0.0
2024-01-03 07:45:00,0.7920347860576631,0.001,0.0,0.4093570757060068,0.0
2024-01-03 08:00:00,0.7920347860576631,0.001,0.0,0.06782374237267351,0.0
2024-01-03 08:15:00,0.7920347860576631,0.001,0.0,0.05757649898302313,0.0
2024-01-03 08:30:00,0.7920347860576631,0.001,0.0,0.05513333333333333,0.0
2024-01-03 08:45:00,0.7920347860576631,0.001,0.0,0.043,0.0
2024-01-03 09:00:00,0.7920347860576631,0.001,0.0,0.243,0.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.0,0.326,0.0
2024-01-03 09:30:00,0.7920347860576631,0.001,0.0,0.043,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.0,0.043,0.0
2024-01-03 10:00:00,0.7920347860576631,0.001,0.0,0.043,0.0
2024-01-03 10:15:00,0.7920347860576631,0.001,0.0,0.074,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.0,0.274,0.0
2024-01-03 10:45:00,0.264678262019221,0.001,0.0,0.264,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.3095333333333333,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.17626666666666665,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.136,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.243,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.198,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.18100000000000002,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.105,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.198,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.136,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.11900000000000001,8.066666666666666
2024-01-03 16:45:00,0.001,0.001,0.0,0.233,11.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.043,11.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.074,2.2
2024-01-03 17:30:00,0.001,0.001,0.0,0.198,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.56212,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.5188,3.6666666666666665
2024-01-03 18:15:00,0.001,0.001,0.0,0.233,2.2
2024-01-03 18:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.136,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.233,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.1652237423726735,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.2098237423726735,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.1168237423726735,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.2007112879805059,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.5621759397255879,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.2692816943019837,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.13655219735291432,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.2295521973529143,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.18082783858822096,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.1955521973529143,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.2715521973529143,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.3855521973529143,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.30341886401958096,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.2885521973529143,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.17241391929411048,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.164,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.24000000000000002,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.2962666666666667,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.198,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.074,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.5187999999999999,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.326,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.16699999999999998,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.388,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.3715333333333333,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.17626666666666665,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 04:30:00,0.001,0.001,0.0,0.7140666666666667,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.388,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.243,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.326,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.074,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.274,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.264,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.136,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.243,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.233,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.198,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.18100000000000002,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.7660666666666668,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.05167074440662723,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.0548237423726735,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.1168237423726735,9.533333333333333
2024-01-04 11:45:00,0.001,0.001,0.0,0.2098237423726735,11.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.1308237423726735,11.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.24482374237267351,7.333333333333333
2024-01-04 12:30:00,0.001,0.001,0.0,0.049305995932092526,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.17331043947058286,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.1675521973529143,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.1505521973529143,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.27321886401958095,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.08755219735291431,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.11013827805880383,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.21013333333333334,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.074,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.13162087894116573,2.933333333333333
2024-01-04 15:15:00,0.001,0.001,0.0,0.27006994379349525,2.2
2024-01-04 15:30:00,0.001,0.001,0.0,0.0863759397255878,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.17937593972558782,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.33137593972558776,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.20106550025500494,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.24788249491511566,0.0
2024-01-04 16:45:00,0.001,1.3312494268995703,0.0,0.354,0.0
2024-01-04 17:00:00,0.001,1.9120072957021788,0.0,0.164,0.0
2024-01-04 17:15:00,0.001,1.975589256962361,0.0,0.2706347982352762,0.7333333333333333
2024-01-04 17:30:00,0.001,0.9111334272421122,0.0,0.1495521973529143,2.933333333333333
2024-01-04 17:45:00,0.001,0.001,0.0,0.08755219735291431,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.1635521973529143,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.27321886401958095,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,0.5974208789411658,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,2.9968,0.0
2024-01-04 19:00:00,0.001,0.001,0.0,0.20293333333333333,0.0
2024-01-04 19:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,0.14634523770585908,0.0
2024-01-04 19:45:00,0.001,0.001,0.0,0.2645521973529143,0.0
2024-01-04 20:00:00,0.001,0.001,0.0,0.1985521973529143,0.0
2024-01-04 20:15:00,0.001,0.001,0.0,0.1675521973529143,0.0
2024-01-04 20:30:00,0.001,0.001,0.0,0.07455219735291431,0.0
2024-01-04 20:45:00,0.001,0.001,0.0,0.043,0.0
2024-01-04 21:00:00,0.001,0.001,0.0,0.11900000000000001,0.0
2024-01-04 21:15:00,0.001,0.001,0.0,0.2913452377058591,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.2295521973529143,0.0
2024-01-04 21:45:00,0.001,0.001,0.0,0.10555219735291431,0.0
2024-01-04 22:00:00,0.001,0.001,0.0,0.07455219735291431,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.07034523770585907,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.13793131841174858,0.0
2024-01-04 22:45:00,0.001,0.001,0.0,0.7573521973529143,0.0
2024-01-04 23:00:00,0.001,0.001,0.0,0.1985521973529143,0.0
2024-01-04 23:15:00,0.001,0.001,0.0,0.07455219735291431,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.14645769209802667,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.6970666666666666,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.24000000000000002,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.509,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.226,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.07526666666666666,0.0
2024-01-05 01:00:00,0.001,0.001,0.0,0.043,0.0
2024-01-05 01:15:00,0.001,0.001,0.0,0.043,0.0
2024-01-05 01:30:00,0.001,0.001,0.0,0.181,0.0
2024-01-05 01:45:00,0.001,0.001,0.0,0.388,0.0
2024-01-05 02:00:00,0.001,0.001,0.0,0.043,0.0
