,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.0,0.001,0.381,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.0,0.001,0.20966666666666667,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.0,0.001,0.26833333333333337,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.0,0.001,0.335,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.2
2024-01-01 02:15:00,0.001,0.001,0.0,0.001,0.4358000000000001,0.0,1.5
2024-01-01 02:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.3
2024-01-01 02:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.0,0.001,0.143,0.0,0.0
2024-01-01 03:15:00,0.001,0.001,0.0,0.001,0.381,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.0,0.001,0.11533333333333333,0.0,0.1
2024-01-01 03:45:00,0.001,0.001,0.0,0.001,0.036,0.0,1.5
2024-01-01 04:00:00,0.001,0.001,0.0,0.001,0.036,1.0,1.5
2024-01-01 04:15:00,0.001,0.001,0.0,0.001,0.036,5.0,1.5
2024-01-01 04:30:00,0.001,0.001,0.0,0.001,0.048666666666666664,2.0,1.5
2024-01-01 04:45:00,0.001,0.001,0.0,0.001,0.35,0.0,1.5
2024-01-01 05:00:00,0.001,0.001,0.0,0.001,0.24066666666666667,4.333333333333333,1.5
2024-01-01 05:15:00,0.001,0.001,0.0,0.001,0.036,0.6666666666666666,0.4
2024-01-01 05:30:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.0,0.001,0.23733333333333334,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.0,0.001,0.3582666666666666,0.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.0,0.001,0.059333333333333335,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.0,0.001,0.049,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.0,0.001,0.049,1.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.0,0.001,0.036866666666666666,1.3333333333333333,0.0
2024-01-01 07:45:00,0.7920347860576631,0.001,0.0,0.001,0.112,0.0,0.0
2024-01-01 08:00:00,0.7920347860576631,0.001,0.0,0.001,0.381,0.0,0.0
2024-01-01 08:15:00,0.7920347860576631,0.001,0.0,0.001,0.14633333333333332,0.0,0.0
2024-01-01 08:30:00,0.7920347860576631,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 08:45:00,0.7920347860576631,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 09:00:00,0.7920347860576631,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.048666666666666664,0.0,1.0
2024-01-01 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.319,0.0,1.5
2024-01-01 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.27166666666666667,0.0,1.5
2024-01-01 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.036,2.3333333333333335,1.5
2024-01-01 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.036,0.0,1.5
2024-01-01 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.036,0.0,1.5
2024-01-01 10:45:00,0.6865634812499747,0.001,0.0,0.001,0.036,0.0,1.5
2024-01-01 11:00:00,0.001,0.001,0.0,0.001,0.20633333333333334,0.0,1.5
2024-01-01 11:15:00,0.001,0.001,0.0,0.001,0.3556666666666667,0.0,0.6
2024-01-01 11:30:00,0.001,0.001,0.0,0.001,0.07733333333333332,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.0,0.001,0.5690666666666667,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.0,0.001,0.112,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.0,0.001,0.35,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.0,0.001,0.17733333333333334,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.0,0.001,0.036,0.6666666666666666,1.2
2024-01-01 13:30:00,0.001,0.001,0.0,0.001,0.036,1.6666666666666667,0.8
2024-01-01 13:45:00,0.001,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0,0.001,0.048666666666666664,0.0,1.4
2024-01-01 14:15:00,0.001,0.001,0.0,0.001,0.28800000000000003,0.0,1.5
2024-01-01 14:30:00,0.001,0.001,0.0,0.001,0.40526666666666666,0.0,1.3
2024-01-01 14:45:00,0.001,0.001,0.0,0.001,0.1673333333333333,0.0,1.5
2024-01-01 15:00:00,0.001,0.001,0.0,0.001,0.157,0.0,1.5
2024-01-01 15:15:00,0.001,0.001,0.0,0.001,0.157,0.0,1.5
2024-01-01 15:30:00,0.001,0.001,0.0,0.001,0.6013333333333334,0.0,1.5
2024-01-01 15:45:00,0.001,0.001,0.0,0.001,0.5751333333333334,0.0,1.5
2024-01-01 16:00:00,0.001,0.001,0.0,0.001,0.3556666666666667,0.0,1.4
2024-01-01 16:15:00,0.001,0.001,0.0,0.001,0.15673333333333334,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.0,0.001,0.27799999999999997,0.0,0.0
