,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.412,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.30626666666666663,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.23353333333333334,0.0,3.3333333333333335
2024-01-01 00:45:00,0.001,0.001,0.37399999999999994,0.0,1.0
2024-01-01 01:00:00,0.001,0.001,0.6863333333333334,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.8848,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.169,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.08026666666666667,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.24233333333333335,0.0,1.6666666666666667
2024-01-01 02:30:00,0.001,0.001,0.8934,0.0,3.3333333333333335
2024-01-01 02:45:00,0.001,0.001,0.5558,0.0,1.6666666666666667
2024-01-01 03:00:00,0.001,0.001,0.048,0.0,3.3333333333333335
2024-01-01 03:15:00,0.001,0.001,0.44780000000000003,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.058333333333333334,2.6666666666666665,0.0
2024-01-01 03:45:00,0.001,0.001,0.3423333333333333,5.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.24066666666666667,0.3333333333333333,0.0
2024-01-01 04:15:00,0.001,0.001,0.158,4.0,0.0
2024-01-01 04:30:00,0.001,0.001,0.45513333333333333,5.0,0.0
2024-01-01 04:45:00,0.001,0.001,0.048,2.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.13066666666666668,0.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.3381256605648055,0.0,2.0
2024-01-01 05:30:00,0.001,0.001,0.5862904090393403,0.0,0.3333333333333333
2024-01-01 05:45:00,0.001,0.001,0.5549570757060068,0.0,3.3333333333333335
2024-01-01 06:00:00,0.001,0.001,0.08915707570600682,0.0,2.3333333333333335
2024-01-01 06:15:00,0.001,0.001,0.0503647484745347,0.0,1.6666666666666667
2024-01-01 06:30:00,0.001,0.001,0.22833333333333336,0.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.269,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.9362666666666667,0.0,2.3333333333333335
2024-01-01 07:15:00,0.001,0.001,0.3878666666666667,0.0,0.0
2024-01-01 07:30:00,0.001,0.001,0.10886666666666667,0.0,2.3333333333333335
2024-01-01 07:45:00,0.001,0.001,0.13333333333333333,3.3333333333333335,1.6666666666666667
2024-01-01 08:00:00,0.001,0.001,0.238,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.251,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,1.0660666666666667,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,1.3788000000000002,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.12133333333333333,0.0,2.6666666666666665
2024-01-01 09:15:00,0.001,0.001,0.19266666666666668,0.0,0.6666666666666666
2024-01-01 09:30:00,0.001,0.001,0.19618441310724766,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.3381437423726735,0.0,2.0
2024-01-01 10:00:00,0.001,0.001,0.09457040903934018,0.0,2.0
2024-01-01 10:15:00,0.001,0.001,0.08915707570600682,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.2822237423726735,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.2971529979660463,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.31973333333333337,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.5075999999999999,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,2.582,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,1.5280666666666667,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,1.954545237705859,0.0,2.3333333333333335
2024-01-01 12:15:00,0.001,0.001,0.32461886401958095,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.5077680256013632,3.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.4636426063922544,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.3473759397255878,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.44009040903934016,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.5775570757060068,0.0,3.6666666666666665
2024-01-01 13:45:00,0.001,0.001,0.3059294969490694,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.48173333333333335,0.0,0.0
2024-01-01 14:15:00,0.001,0.001,0.40306666666666663,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.3555333333333333,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.42306666666666665,0.0,2.3333333333333335
2024-01-01 15:00:00,0.001,0.001,0.5262863312993796,0.0,0.0
2024-01-01 15:15:00,0.001,0.23432020964825145,0.41749040903934015,0.0,0.0
2024-01-01 15:30:00,0.001,0.7039212343379038,0.48469040903934013,0.0,0.0
2024-01-01 15:45:00,0.001,0.34459935945807013,0.34169040903934017,0.0,0.0
2024-01-01 16:00:00,0.001,0.17055433073639628,1.7050057932353937,0.0,0.0
2024-01-01 16:15:00,0.001,0.6931757513099117,1.8104426063922547,0.0,0.0
2024-01-01 16:30:00,0.001,1.1064459872400179,0.3099759397255878,0.0,0.0
2024-01-01 16:45:00,0.001,0.08670669606343534,0.5151092730589211,0.0,0.0
2024-01-01 17:00:00,0.001,0.16148062471651628,0.5188581932850068,0.0,0.0
2024-01-01 17:15:00,0.001,0.06696645569455678,0.32680494472547045,3.0,1.0
2024-01-01 17:30:00,0.001,0.001,0.4257014649019428,0.0,2.0
2024-01-01 17:45:00,0.001,0.001,0.3616055306862476,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,1.0417521973529142,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,2.6778071135110926,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,1.500709273058921,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.5189556467451991,0.0,0.0
