,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_EV
2024-01-01 00:00:00,0.001,0.0,0.001,0.2622,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.09866666666666667,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.238,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.09866666666666667,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.2,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.48580000000000007,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.18733333333333332,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.2,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.16199999999999998,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.12399999999999999,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.08600000000000001,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.314,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.22533333333333333,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.08600000000000001,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.3266666666666666,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.21266666666666667,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.2458,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.08633333333333333,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.251,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.137,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.06013333333333334,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.213,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.09899999999999999,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.061000000000000006,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.28540000000000004,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.22706666666666664,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.16199999999999998,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.12399999999999999,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.06066666666666667,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.314,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.25066666666666665,1.4666666666666666
2024-01-01 10:45:00,0.001,0.0,0.001,0.048,11.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.048,11.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.048,5.133333333333334
2024-01-01 11:30:00,0.001,0.0,0.001,0.6190666666666668,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.4346,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.6378,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.7710666666666667,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.6378,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.14933333333333332,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.2,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.08600000000000001,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.13666666666666666,1.4666666666666666
2024-01-01 15:15:00,0.001,0.0,0.001,0.238,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.17466666666666666,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.12399999999999999,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.048,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.44780000000000003,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.30566666666666664,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.289,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.09326666666666666,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.182,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.17766666666666667,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.207,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.397,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.359,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.5457333333333333,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.0964,0.0
2024-01-01 19:15:00,0.001,0.0002,0.001,0.29,0.0
2024-01-01 19:30:00,0.001,1.9501333333333333,0.001,0.4799999999999999,0.0
2024-01-01 19:45:00,0.001,1.2004666666666668,0.001,0.29,0.0
2024-01-01 20:00:00,0.001,1.5003333333333333,0.001,0.4546666666666666,0.0
2024-01-01 20:15:00,0.001,0.0008,0.001,0.4182431656496898,0.0
2024-01-01 20:30:00,0.001,0.0,0.001,0.18082374237267348,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.33282374237267354,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.2672237423726735,0.0
2024-01-01 21:15:00,0.001,0.0,0.023245747194113448,0.43509040903934015,0.0
2024-01-01 21:30:00,0.001,0.0,0.10312271613385555,0.7336104090393402,0.0
2024-01-01 21:45:00,0.001,0.0,0.2010950398913879,1.0549491615817823,0.0
2024-01-01 22:00:00,1.097658519979849,0.0,1.1929415846478972,0.47777266259875917,0.0
2024-01-01 22:15:00,1.885593053077702,0.0,0.10714553533121343,0.3778237423726735,0.0
2024-01-01 22:30:00,1.9703161243890035,0.0,0.22679193220298569,0.3018237423726735,0.0
2024-01-01 22:45:00,1.5351180573720737,0.0,0.46523556676035854,0.3018237423726735,0.0
2024-01-01 23:00:00,0.001,0.0,0.3648347632789099,0.3018237423726735,0.0
2024-01-01 23:15:00,0.001,0.0,0.11089546792914368,0.5195764989830232,0.0
2024-01-01 23:30:00,0.001,0.0,0.3183593209385203,0.45460000000000006,0.0
2024-01-01 23:45:00,0.001,0.0,1.9552611943631961,0.169,0.0
